team_name,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,322.0,210.0,212.0,213.0,223.0,224.0,225.0,22.0,23.0,5.0,6.0,9.0,24.0,25.0,26.0,107.0
OB,2707266659,1,34,0,0,1,50.0,50.0,NaN,NaN,NaN,NaN,NaN,OB vs Hillerød,2024-08-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707266433,1,34,0,0,1,50.0,50.0,NaN,NaN,NaN,NaN,NaN,OB vs Hillerød,2024-08-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707315995,2,32,0,0,1,0.0,0.0,NaN,NaN,NaN,NaN,NaN,OB vs Hillerød,2024-08-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707316005,2,32,0,0,1,0.0,0.0,NaN,NaN,NaN,NaN,NaN,OB vs Hillerød,2024-08-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707316039,3,1,0,1,1,50.0,50.0,M. Etim,1.0,1.0,NaN,NaN,OB vs Hillerød,2024-08-10,26.7,49.3,0.00000927,NaN,NaN,NaN,24.5,3.2,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707316103,3,44,0,9,1,27.3,22.3,B. Paulsen,2.0,2.0,NaN,NaN,OB vs Hillerød,2024-08-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707316057,4,1,0,3,1,26.7,49.3,J. Witt,1.0,1.0,NaN,NaN,OB vs Hillerød,2024-08-10,28.0,70.5,0.00000453,NaN,NaN,NaN,14.5,1.5,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707316119,4,1,0,10,1,31.7,30.9,B. Paulsen,2.0,2.0,NaN,NaN,OB vs Hillerød,2024-08-10,39.3,12.6,0.00001042,NaN,NaN,NaN,14.8,5.3,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707316141,5,1,0,12,0,39.3,12.6,J. Bonde,2.0,2.0,NaN,NaN,OB vs Hillerød,2024-08-10,71.1,34.5,NaN,NaN,NaN,NaN,36.6,0.4,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707316079,5,1,0,4,1,28.0,70.5,R. Møller,1.0,1.0,NaN,NaN,OB vs Hillerød,2024-08-10,36.6,94.4,0.00000713,NaN,NaN,NaN,18.6,1.1,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707316113,6,1,0,7,0,39.5,95.1,L. Bøje-Larsen,1.0,1.0,NaN,NaN,OB vs Hillerød,2024-08-10,75.3,80.2,NaN,NaN,NaN,NaN,38.9,6.0,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707316167,6,49,0,15,1,64.8,54.8,M. Fenger,3.0,2.0,NaN,NaN,OB vs Hillerød,2024-08-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707316215,7,1,0,17,1,67.6,49.7,L. Kjerrumgaard,3.0,2.0,NaN,NaN,OB vs Hillerød,2024-08-10,64.3,71.8,0.00089342,NaN,NaN,NaN,15.4,1.8,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707316117,7,44,0,9,0,72.7,77.7,A. Justinussen,NaN,NaN,NaN,NaN,OB vs Hillerød,2024-08-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707316235,8,3,0,24,1,74.9,87.8,N. Mickelson,3.0,2.0,NaN,NaN,OB vs Hillerød,2024-08-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707316163,8,1,0,14,0,35.4,76.6,R. Møller,NaN,NaN,NaN,NaN,OB vs Hillerød,2024-08-10,41.3,67.6,NaN,NaN,NaN,NaN,8.7,5.5,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707316165,9,43,0,16,1,0.0,0.0,M. Due Grandt,NaN,NaN,NaN,NaN,OB vs Hillerød,2024-08-10,32.3,60.5,NaN,NaN,NaN,NaN,9.1,3.8,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707316255,9,1,0,26,0,82.7,84.8,N. Mickelson,3.0,2.0,NaN,NaN,OB vs Hillerød,2024-08-10,87.2,65.2,NaN,NaN,NaN,NaN,14.1,5.1,NaN,true,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707316227,10,45,0,24,0,25.1,12.2,T. Arndal,NaN,NaN,NaN,NaN,OB vs Hillerød,2024-08-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707316259,10,6,0,28,1,95.7,74.4,N. Mickelson,NaN,2.0,NaN,NaN,OB vs Hillerød,2024-08-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707316505,11,1,0,50,0,99.5,99.5,N. Mickelson,4.0,2.0,NaN,NaN,OB vs Hillerød,2024-08-10,93.8,45.7,NaN,NaN,NaN,NaN,37.1,4.6,true,NaN,,NaN,,NaN,true,,NaN,NaN,,NaN
Hillerød,2707316289,11,12,0,27,1,8.7,32.8,M. Due Grandt,NaN,NaN,NaN,NaN,OB vs Hillerød,2024-08-10,-0.7,20.0,NaN,NaN,NaN,NaN,13.2,3.9,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707316579,12,1,0,55,1,79.2,63.9,A. Manneh,5.0,2.0,NaN,NaN,OB vs Hillerød,2024-08-10,83.7,87.8,0.00267347,NaN,NaN,NaN,16.9,1.3,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707316293,12,6,0,28,0,4.3,25.6,M. Due Grandt,NaN,NaN,NaN,NaN,OB vs Hillerød,2024-08-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707316523,13,12,0,53,1,8.0,41.2,M. Etim,NaN,NaN,NaN,NaN,OB vs Hillerød,2024-08-10,28.7,33.1,NaN,NaN,NaN,NaN,22.4,6.0,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707316601,13,1,0,58,1,78.8,89.3,N. Mickelson,5.0,2.0,NaN,NaN,OB vs Hillerød,2024-08-10,66.0,85.4,0.00049084,NaN,NaN,NaN,13.7,3.3,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707316629,14,1,1,0,1,66.0,85.4,A. Manneh,5.0,2.0,NaN,NaN,OB vs Hillerød,2024-08-10,67.6,66.1,0.00121414,NaN,NaN,NaN,13.2,4.8,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707316723,14,10,1,9,1,3.8,47.4,A. Kappenberger,6.0,3.0,NaN,NaN,OB vs Hillerød,2024-08-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707316663,15,1,1,2,1,67.6,66.1,M. Ejdum,5.0,2.0,NaN,NaN,OB vs Hillerød,2024-08-10,65.8,84.8,0.00052079,NaN,NaN,NaN,12.9,1.7,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707316737,15,52,1,11,1,6.8,50.7,A. Kappenberger,6.0,3.0,NaN,NaN,OB vs Hillerød,2024-08-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707316695,16,1,1,5,1,67.3,86.8,A. Manneh,5.0,2.0,1.0,NaN,OB vs Hillerød,2024-08-10,89.9,53.1,0.06346717,NaN,NaN,15,33.0,5.5,NaN,true,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707316847,16,1,1,22,1,11.6,52.4,A. Kappenberger,6.0,3.0,NaN,NaN,OB vs Hillerød,2024-08-10,23.3,69.9,0.000002,NaN,NaN,NaN,17.1,0.8,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707316855,17,1,1,23,1,23.3,69.9,R. Møller,6.0,3.0,NaN,NaN,OB vs Hillerød,2024-08-10,34.7,90.6,0.00000593,NaN,NaN,NaN,18.5,0.9,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707316705,17,15,1,8,1,88.9,57.3,L. Kjerrumgaard,5.0,2.0,NaN,NaN,OB vs Hillerød,2024-08-10,NaN,NaN,NaN,0.025320634245872498,0.018097734078764915,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,true,,NaN
OB,2707317157,18,49,1,48,1,31.3,86.0,J. Gomez,7.0,4.0,NaN,NaN,OB vs Hillerød,2024-08-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707316865,18,1,1,24,1,34.7,90.6,L. Bøje-Larsen,6.0,3.0,NaN,NaN,OB vs Hillerød,2024-08-10,26.5,71.5,0.00000405,NaN,NaN,NaN,15.6,4.1,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707317195,19,1,1,48,1,31.3,86.0,J. Gomez,7.0,4.0,NaN,NaN,OB vs Hillerød,2024-08-10,36.0,91.2,0.00000599,NaN,NaN,NaN,6.1,0.6,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707316883,19,1,1,25,1,26.5,71.5,R. Møller,6.0,3.0,NaN,NaN,OB vs Hillerød,2024-08-10,26.1,44.0,0.00000433,NaN,NaN,NaN,18.7,4.7,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707317201,20,1,1,52,0,34.1,90.5,N. Mickelson,7.0,4.0,NaN,NaN,OB vs Hillerød,2024-08-10,29.9,90.5,NaN,NaN,NaN,NaN,4.4,3.1,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707316897,20,1,1,26,1,26.1,44.0,J. Witt,6.0,3.0,NaN,NaN,OB vs Hillerød,2024-08-10,24.9,67.5,0.00000333,NaN,NaN,NaN,16.0,1.6,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707316923,21,1,1,27,1,24.5,71.5,R. Møller,6.0,3.0,NaN,NaN,OB vs Hillerød,2024-08-10,31.9,93.6,0.00000398,NaN,NaN,NaN,16.9,1.1,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707317297,21,12,1,59,1,10.8,66.0,J. Gomez,NaN,NaN,NaN,NaN,OB vs Hillerød,2024-08-10,14.7,54.2,NaN,NaN,NaN,NaN,9.0,5.2,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707316949,22,1,1,30,1,32.3,93.5,L. Bøje-Larsen,6.0,3.0,NaN,NaN,OB vs Hillerød,2024-08-10,33.2,76.1,0.00000705,NaN,NaN,NaN,11.9,4.8,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707317353,22,12,2,0,1,14.7,54.2,B. Paulsen,NaN,NaN,NaN,NaN,OB vs Hillerød,2024-08-10,68.9,101.4,NaN,NaN,NaN,NaN,65.3,0.5,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707316969,23,1,1,31,1,34.3,79.9,A. Alicino,6.0,3.0,NaN,NaN,OB vs Hillerød,2024-08-10,30.2,94.5,0.00000347,NaN,NaN,NaN,10.8,2.0,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707317365,23,5,2,3,0,67.3,101.4,B. Paulsen,NaN,NaN,NaN,NaN,OB vs Hillerød,2024-08-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707317019,24,1,1,33,1,30.0,95.0,L. Bøje-Larsen,6.0,3.0,NaN,NaN,OB vs Hillerød,2024-08-10,19.6,80.9,0.00000137,NaN,NaN,NaN,14.5,3.9,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707317729,24,8,2,22,1,59.6,77.0,M. Fenger,10.0,6.0,NaN,NaN,OB vs Hillerød,2024-08-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707317053,25,1,1,37,1,21.8,73.5,R. Møller,6.0,3.0,NaN,NaN,OB vs Hillerød,2024-08-10,24.4,32.1,0.00000343,NaN,NaN,NaN,28.3,4.8,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707317743,25,49,2,24,1,66.8,85.9,L. Kjerrumgaard,10.0,6.0,NaN,NaN,OB vs Hillerød,2024-08-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707317091,26,1,1,40,1,23.8,23.6,J. Witt,6.0,3.0,NaN,NaN,OB vs Hillerød,2024-08-10,35.9,5.9,0.00000588,NaN,NaN,NaN,17.5,5.5,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707317769,26,1,2,24,1,66.8,85.9,L. Kjerrumgaard,10.0,6.0,NaN,NaN,OB vs Hillerød,2024-08-10,60.5,66.9,0.00049169,NaN,NaN,NaN,14.5,4.2,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707317129,27,1,1,43,1,41.4,5.2,C. Allen,6.0,3.0,NaN,NaN,OB vs Hillerød,2024-08-10,67.2,6.8,0.00021809,NaN,NaN,NaN,27.1,0.0,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707317799,27,1,2,25,1,60.5,66.9,M. Ejdum,10.0,6.0,NaN,NaN,OB vs Hillerød,2024-08-10,59.9,42.8,0.0005803,NaN,NaN,NaN,16.4,4.7,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707317141,28,61,1,46,0,66.7,7.0,M. Etim,6.0,3.0,NaN,NaN,OB vs Hillerød,2024-08-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707317825,28,1,2,27,1,59.9,42.8,J. Bonde,10.0,6.0,NaN,NaN,OB vs Hillerød,2024-08-10,70.4,14.6,0.00079299,NaN,NaN,NaN,22.1,5.2,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707317875,29,1,2,33,1,82.8,10.9,L. Owusu,10.0,6.0,NaN,NaN,OB vs Hillerød,2024-08-10,80.7,22.5,0.00319186,NaN,NaN,NaN,8.2,1.8,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707317213,29,74,1,52,1,68.6,6.7,M. Etim,8.0,5.0,NaN,NaN,OB vs Hillerød,2024-08-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707317899,30,1,2,34,1,80.7,22.5,M. Jensen,10.0,6.0,NaN,NaN,OB vs Hillerød,2024-08-10,92.0,14.0,0.00276846,NaN,NaN,NaN,13.2,5.8,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707317219,30,49,1,55,1,66.8,19.8,T. Arndal,8.0,5.0,NaN,NaN,OB vs Hillerød,2024-08-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707317911,31,1,2,36,0,92.0,14.0,L. Owusu,10.0,6.0,NaN,NaN,OB vs Hillerød,2024-08-10,89.8,40.9,NaN,NaN,NaN,NaN,18.4,1.7,NaN,true,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707317271,31,1,1,55,1,67.5,20.1,T. Arndal,8.0,5.0,NaN,NaN,OB vs Hillerød,2024-08-10,76.5,54.0,0.00849874,NaN,NaN,NaN,24.9,1.2,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707317283,32,1,1,57,0,79.4,46.4,A. Justinussen,8.0,5.0,NaN,NaN,OB vs Hillerød,2024-08-10,85.1,40.4,NaN,NaN,NaN,NaN,7.2,5.7,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707317999,32,44,2,43,1,41.5,25.4,B. Paulsen,12.0,8.0,NaN,NaN,OB vs Hillerød,2024-08-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707317449,33,5,2,3,1,32.7,-1.4,M. Bay,NaN,5.0,NaN,NaN,OB vs Hillerød,2024-08-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707318053,33,1,2,44,1,43.2,32.7,B. Paulsen,12.0,8.0,NaN,NaN,OB vs Hillerød,2024-08-10,47.9,8.8,0.00002755,NaN,NaN,NaN,17.0,5.0,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707317549,34,1,2,9,1,35.9,-1.4,C. Allen,9.0,5.0,NaN,NaN,OB vs Hillerød,2024-08-10,12.8,23.3,0.00000053,NaN,NaN,NaN,29.5,2.5,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,true
OB,2707318061,34,61,2,49,0,43.9,8.9,J. Bonde,12.0,8.0,NaN,NaN,OB vs Hillerød,2024-08-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707317671,35,1,2,14,1,13.2,23.9,A. Kappenberger,9.0,5.0,NaN,NaN,OB vs Hillerød,2024-08-10,27.1,15.0,0.00000226,NaN,NaN,NaN,15.8,5.9,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707318117,35,52,2,54,1,12.0,62.6,M. Hansen,14.0,10.0,NaN,NaN,OB vs Hillerød,2024-08-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707317679,36,1,2,19,0,31.4,17.6,J. Witt,9.0,5.0,NaN,NaN,OB vs Hillerød,2024-08-10,41.1,19.4,NaN,NaN,NaN,NaN,10.3,0.1,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707318297,36,1,3,0,1,10.1,61.1,M. Hansen,14.0,10.0,NaN,NaN,OB vs Hillerød,2024-08-10,15.4,34.9,0.00000084,NaN,NaN,NaN,18.7,5.0,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707317927,37,12,2,37,1,12.1,60.5,R. Møller,NaN,NaN,NaN,NaN,OB vs Hillerød,2024-08-10,22.0,79.6,NaN,NaN,NaN,NaN,16.6,0.9,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707318329,37,1,3,7,1,23.2,30.9,B. Paulsen,14.0,10.0,NaN,NaN,OB vs Hillerød,2024-08-10,31.8,43.9,0.00000713,NaN,NaN,NaN,12.6,0.8,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707318337,38,1,3,9,0,34.9,45.6,A. Manneh,14.0,10.0,NaN,NaN,OB vs Hillerød,2024-08-10,35.2,41.9,NaN,NaN,NaN,NaN,2.5,4.8,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707317937,38,49,2,39,1,22.0,79.6,A. Justinussen,11.0,7.0,NaN,NaN,OB vs Hillerød,2024-08-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707317945,39,1,2,39,1,22.0,79.6,A. Justinussen,11.0,7.0,NaN,NaN,OB vs Hillerød,2024-08-10,26.8,68.4,0.00000315,NaN,NaN,NaN,9.1,5.3,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707318407,39,10,3,12,1,17.3,47.3,J. Gomez,NaN,NaN,NaN,NaN,OB vs Hillerød,2024-08-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707318471,40,49,3,17,1,31.9,87.8,N. Mickelson,16.0,12.0,NaN,NaN,OB vs Hillerød,2024-08-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707317959,40,1,2,39,1,26.8,68.4,M. Bay,11.0,7.0,NaN,NaN,OB vs Hillerød,2024-08-10,14.7,74.2,0.0000009,NaN,NaN,NaN,13.3,2.8,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707317989,41,1,2,40,0,14.6,74.8,L. Bøje-Larsen,11.0,7.0,NaN,NaN,OB vs Hillerød,2024-08-10,59.5,79.0,NaN,NaN,NaN,NaN,47.2,0.1,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707318519,41,1,3,17,0,31.9,87.8,N. Mickelson,16.0,12.0,NaN,NaN,OB vs Hillerød,2024-08-10,90.6,56.0,NaN,NaN,NaN,NaN,65.3,5.9,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707319149,42,44,4,1,0,19.5,79.1,N. Mickelson,NaN,NaN,NaN,NaN,OB vs Hillerød,2024-08-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707317993,42,44,2,43,0,58.5,74.6,M. Etim,NaN,NaN,NaN,NaN,OB vs Hillerød,2024-08-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707318095,43,1,2,51,0,70.9,93.3,A. Justinussen,13.0,9.0,NaN,NaN,OB vs Hillerød,2024-08-10,88.5,45.7,NaN,NaN,NaN,NaN,37.3,5.2,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707319463,43,5,4,2,1,-1.0,65.8,N. Mickelson,NaN,NaN,NaN,NaN,OB vs Hillerød,2024-08-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707319491,44,43,4,22,1,0.0,0.0,B. Paulsen,NaN,NaN,NaN,NaN,OB vs Hillerød,2024-08-10,5.2,49.7,0.00000044,NaN,NaN,NaN,4.8,1.2,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707318371,44,74,3,9,1,69.0,57.2,M. Bay,15.0,11.0,1.0,NaN,OB vs Hillerød,2024-08-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707318379,45,49,3,11,1,75.7,52.2,M. Etim,15.0,11.0,NaN,NaN,OB vs Hillerød,2024-08-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707319533,45,1,4,23,0,5.2,49.7,M. Hansen,18.0,14.0,NaN,NaN,OB vs Hillerød,2024-08-10,89.5,48.7,NaN,NaN,NaN,NaN,88.5,6.3,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707319963,46,10,4,49,1,2.2,55.2,M. Hansen,NaN,NaN,NaN,NaN,OB vs Hillerød,2024-08-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707318389,46,15,3,12,1,75.6,46.6,M. Etim,15.0,11.0,NaN,NaN,OB vs Hillerød,2024-08-10,NaN,NaN,NaN,0.044125352054834366,0.0,NaN,NaN,NaN,NaN,NaN,,true,,NaN,NaN,,NaN,NaN,,NaN
OB,2707319971,47,6,4,50,0,5.6,60.4,M. Hansen,NaN,NaN,NaN,NaN,OB vs Hillerød,2024-08-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707318563,47,52,3,23,1,11.4,36.7,A. Kappenberger,17.0,13.0,NaN,NaN,OB vs Hillerød,2024-08-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707318601,48,1,3,23,1,11.4,38.8,A. Kappenberger,17.0,13.0,NaN,NaN,OB vs Hillerød,2024-08-10,15.2,60.0,0.00000082,NaN,NaN,NaN,15.0,1.3,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707320653,48,10,5,30,1,2.4,52.1,M. Hansen,NaN,NaN,NaN,NaN,OB vs Hillerød,2024-08-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707318649,49,1,3,26,1,18.2,67.0,R. Møller,17.0,13.0,NaN,NaN,OB vs Hillerød,2024-08-10,31.9,94.1,0.00000388,NaN,NaN,NaN,23.4,0.9,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707320823,49,12,5,31,1,3.6,63.7,M. Ejdum,NaN,NaN,NaN,NaN,OB vs Hillerød,2024-08-10,74.5,95.0,NaN,NaN,NaN,NaN,77.4,0.3,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707318669,50,1,3,29,1,32.8,94.2,L. Bøje-Larsen,17.0,13.0,NaN,NaN,OB vs Hillerød,2024-08-10,33.8,74.7,0.00000801,NaN,NaN,NaN,13.3,4.8,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
OB,2707321819,50,8,6,30,1,43.3,60.2,M. Fenger,25.0,16.0,NaN,NaN,OB vs Hillerød,2024-08-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
Hillerød,2707318693,51,1,3,30,1,34.2,74.4,A. Alicino,17.0,13.0,NaN,NaN,OB vs Hillerød,2024-08-10,25.6,74.1,0.00000333,NaN,NaN,NaN,9.0,3.2,NaN,NaN,,NaN,,NaN,NaN,,NaN,NaN,,NaN
