team_name,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,210.0,213.0,22.0,23.0,6.0,9.0,24.0,25.0,26.0,107.0
Kolding,2701841553,8,1,0,25,1,11.4,32.2,L. Moser,5.0,5.0,NaN,,B 93 vs Kolding,2024-07-19,20.9,73.0,0.00000178,NaN,NaN,1.2,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701841575,9,1,0,28,0,31.5,75.4,A. Nørager,5.0,5.0,NaN,,B 93 vs Kolding,2024-07-19,59.9,-2.0,NaN,NaN,NaN,5.2,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701841533,9,1,0,18,0,37.0,93.6,N. Mouritsen,4.0,4.0,NaN,,B 93 vs Kolding,2024-07-19,89.4,65.1,NaN,NaN,NaN,5.9,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701841625,10,5,0,31,1,37.9,101.4,O. Addo,NaN,NaN,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701841577,10,5,0,31,0,62.1,-1.4,A. Nørager,NaN,NaN,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701841639,11,1,0,45,0,36.0,101.3,N. Mouritsen,6.0,6.0,NaN,,B 93 vs Kolding,2024-07-19,64.9,88.6,NaN,NaN,NaN,6.0,NaN,,NaN,,NaN,NaN,,true
Kolding,2701841643,11,8,0,48,1,47.7,7.9,C. Jørgensen,7.0,7.0,1.0,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701841679,12,5,0,55,1,-1.5,58.6,N. Morberg,NaN,NaN,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701841657,12,49,0,50,1,45.7,31.6,A. Nørager,7.0,7.0,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701841815,13,1,1,20,0,2.9,42.4,M. Falkesgaard,8.0,8.0,NaN,,B 93 vs Kolding,2024-07-19,67.6,27.1,NaN,NaN,NaN,6.1,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701841677,13,13,0,54,1,69.5,49.6,A. Nørager,7.0,7.0,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,0.018473420292139053,NaN,NaN,true,,NaN,,NaN,NaN,,NaN
B 93,2701841817,14,44,1,24,0,63.6,30.0,N. Morberg,NaN,NaN,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701841687,14,5,0,55,0,101.5,41.4,A. Nørager,NaN,NaN,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701841855,15,43,1,29,1,0.0,0.0,L. Henriksen,NaN,NaN,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701841825,15,44,1,24,1,36.4,70.0,V. Westh,9.0,9.0,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701841833,16,1,1,25,1,42.3,69.0,V. Westh,9.0,9.0,NaN,,B 93 vs Kolding,2024-07-19,43.9,69.3,0.00002053,NaN,NaN,0.1,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701841859,16,1,1,29,0,49.4,12.6,L. Henriksen,10.0,10.0,NaN,,B 93 vs Kolding,2024-07-19,79.9,28.9,NaN,NaN,NaN,0.3,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701841877,17,1,1,32,0,67.5,28.6,M. Wohlgemuth,11.0,10.0,NaN,,B 93 vs Kolding,2024-07-19,75.1,30.7,NaN,NaN,NaN,0.2,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701841835,17,61,1,26,0,44.5,69.3,C. Jørgensen,9.0,9.0,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701841843,18,43,1,26,1,0.0,0.0,C. Jørgensen,NaN,NaN,NaN,,B 93 vs Kolding,2024-07-19,54.6,90.2,NaN,NaN,NaN,0.9,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701841889,18,44,1,34,1,70.4,29.4,M. Wohlgemuth,12.0,10.0,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701843355,91,43,6,36,1,0.0,0.0,N. Morberg,NaN,NaN,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701841871,19,1,1,30,1,24.4,76.4,A. Nørager,NaN,NaN,NaN,,B 93 vs Kolding,2024-07-19,34.1,75.0,0.00000694,NaN,NaN,6.2,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701841893,19,61,1,35,0,72.5,31.3,M. Wohlgemuth,12.0,10.0,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701841929,20,43,1,41,1,0.0,0.0,J. Egeris,NaN,NaN,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701841875,20,1,1,31,0,33.9,74.7,V. Westh,NaN,NaN,NaN,,B 93 vs Kolding,2024-07-19,39.2,72.4,NaN,NaN,NaN,6.0,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701841887,21,1,1,33,0,31.0,72.4,M. Vestergård,NaN,NaN,NaN,,B 93 vs Kolding,2024-07-19,31.4,72.4,NaN,NaN,NaN,0,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701841933,21,4,1,42,0,49.9,21.4,J. Egeris,NaN,NaN,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701841943,22,1,1,28,1,57.6,30.0,N. Morberg,10.0,10.0,NaN,,B 93 vs Kolding,2024-07-19,48.1,23.7,0.00007542,NaN,NaN,3.5,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701841895,22,44,1,34,0,29.6,70.6,M. Vestergård,NaN,NaN,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701841967,23,1,1,58,0,19.7,28.2,J. Egeris,15.0,12.0,NaN,,B 93 vs Kolding,2024-07-19,34.9,37.0,NaN,NaN,NaN,0.4,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701841935,23,1,1,37,1,31.7,72.4,M. Vestergård,13.0,11.0,NaN,,B 93 vs Kolding,2024-07-19,47.0,81.4,0.00003541,NaN,NaN,0.4,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701841987,24,83,2,6,0,19.2,93.8,O. Addo,NaN,NaN,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701841937,24,4,1,42,1,50.1,78.6,P. Ngongo,13.0,11.0,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701841957,25,1,1,51,0,49.1,82.0,A. Nørager,14.0,11.0,NaN,,B 93 vs Kolding,2024-07-19,71.2,74.7,NaN,NaN,NaN,6.1,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701842007,25,12,2,9,1,8.6,60.0,E. Christensen,NaN,NaN,NaN,,B 93 vs Kolding,2024-07-19,13.2,83.8,NaN,NaN,NaN,1.3,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701842009,26,49,2,11,1,13.2,83.8,O. Addo,17.0,14.0,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701841973,26,43,1,58,1,0.0,0.0,P. Ngongo,NaN,NaN,NaN,,B 93 vs Kolding,2024-07-19,62.8,72.3,0.00058075,NaN,NaN,3.3,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701841979,27,1,1,59,1,60.0,60.3,C. Jørgensen,16.0,13.0,NaN,,B 93 vs Kolding,2024-07-19,38.7,60.5,0.00004493,NaN,NaN,3.1,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701842013,27,1,2,12,1,13.2,83.8,O. Addo,17.0,14.0,NaN,,B 93 vs Kolding,2024-07-19,7.8,74.4,0.00000027,NaN,NaN,4.0,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701842017,28,1,2,13,0,7.8,74.4,N. Mouritsen,17.0,14.0,NaN,,B 93 vs Kolding,2024-07-19,51.1,47.5,NaN,NaN,NaN,5.9,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701841995,28,1,2,2,1,41.5,35.5,J. Vetter,16.0,13.0,NaN,,B 93 vs Kolding,2024-07-19,70.7,7.3,0.00041499,NaN,NaN,5.7,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701841999,29,1,2,8,0,86.7,14.1,S. Jalal,16.0,13.0,NaN,,B 93 vs Kolding,2024-07-19,88.8,41.6,NaN,NaN,NaN,1.5,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701842065,29,55,2,19,1,22.8,84.8,E. Christensen,NaN,NaN,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701842095,30,1,2,33,1,22.3,90.5,N. Mouritsen,19.0,16.0,NaN,,B 93 vs Kolding,2024-07-19,68.6,17.4,0.00017039,NaN,NaN,5.5,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701842031,30,49,2,16,1,44.9,55.8,A. Nørager,18.0,15.0,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701842097,31,50,2,39,1,64.5,13.7,F. Isaki,19.0,16.0,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701842045,31,2,2,19,1,47.2,56.8,A. Nørager,18.0,15.0,NaN,,B 93 vs Kolding,2024-07-19,79.1,7.0,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701842107,32,1,2,40,1,67.5,6.7,F. Isaki,20.0,16.0,NaN,,B 93 vs Kolding,2024-07-19,54.9,7.0,0.00008834,NaN,NaN,3.1,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701842047,32,43,2,20,1,0.0,0.0,A. Nørager,NaN,NaN,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701842115,33,1,2,43,0,54.9,7.0,L. Henriksen,20.0,16.0,NaN,,B 93 vs Kolding,2024-07-19,78.7,19.8,NaN,NaN,NaN,0.3,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701842099,33,7,2,39,0,35.5,86.3,A. Njai,NaN,NaN,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701842117,34,49,2,46,1,19.3,76.6,A. Leifsson,21.0,17.0,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701842139,34,43,2,51,1,0.0,0.0,J. Egeris,NaN,NaN,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701842125,35,1,2,46,1,18.2,76.6,A. Leifsson,21.0,17.0,NaN,,B 93 vs Kolding,2024-07-19,8.3,63.3,0.0000004,NaN,NaN,3.9,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701842145,35,1,2,52,1,44.2,35.2,J. Egeris,22.0,18.0,NaN,,B 93 vs Kolding,2024-07-19,63.6,51.5,0.00133748,NaN,NaN,0.5,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701842135,36,1,2,48,0,8.2,63.3,L. Moser,21.0,17.0,NaN,,B 93 vs Kolding,2024-07-19,51.5,67.9,NaN,NaN,NaN,0.1,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701842161,36,1,2,56,0,34.9,83.2,N. Mouritsen,22.0,18.0,NaN,,B 93 vs Kolding,2024-07-19,62.3,101.3,NaN,NaN,NaN,0.4,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701856289,453,28,45,1,1,66.0,89.0,NaN,NaN,124.0,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701842163,37,5,2,57,0,61.2,100.9,N. Mouritsen,NaN,NaN,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701842177,37,5,2,57,1,38.8,-0.9,C. Jørgensen,NaN,NaN,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701842321,38,52,3,31,1,11.6,37.9,M. Falkesgaard,24.0,20.0,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701842253,38,1,3,14,1,39.8,-0.5,J. Vetter,23.0,19.0,NaN,,B 93 vs Kolding,2024-07-19,38.4,12.3,0.00000301,NaN,NaN,1.7,NaN,,NaN,,NaN,NaN,,true
Kolding,2701842255,39,1,3,15,1,37.7,12.8,V. Westh,23.0,19.0,NaN,,B 93 vs Kolding,2024-07-19,37.0,4.0,0.00000645,NaN,NaN,4.6,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701842391,39,80,3,46,0,14.6,51.8,M. Falkesgaard,24.0,20.0,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701842415,40,1,3,47,1,14.3,49.1,M. Falkesgaard,24.0,20.0,NaN,,B 93 vs Kolding,2024-07-19,22.3,27.0,0.00000181,NaN,NaN,5.2,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701842257,40,1,3,16,1,36.4,3.8,J. Vetter,23.0,19.0,NaN,,B 93 vs Kolding,2024-07-19,22.0,8.6,0.00000162,NaN,NaN,2.9,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701842431,41,1,3,53,0,35.3,17.0,J. Egeris,24.0,20.0,NaN,,B 93 vs Kolding,2024-07-19,101.2,17.0,NaN,NaN,NaN,0,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701842269,41,1,3,17,1,20.7,9.1,A. Leifsson,23.0,19.0,NaN,,B 93 vs Kolding,2024-07-19,9.1,40.7,0.00000054,NaN,NaN,2.1,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701842437,42,5,3,57,0,101.4,14.0,J. Egeris,NaN,NaN,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701842283,42,1,3,20,1,11.7,43.9,L. Moser,23.0,19.0,NaN,,B 93 vs Kolding,2024-07-19,24.3,82.3,0.00000225,NaN,NaN,1.1,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701842313,43,1,3,25,1,33.0,92.6,A. Nørager,23.0,19.0,NaN,,B 93 vs Kolding,2024-07-19,77.5,70.0,0.00336661,NaN,NaN,6.0,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701842555,43,1,4,18,1,24.0,82.0,N. Mouritsen,26.0,22.0,NaN,,B 93 vs Kolding,2024-07-19,41.8,85.9,0.00002165,NaN,NaN,0.1,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701842317,44,1,3,30,0,76.2,66.7,P. Ngongo,23.0,19.0,NaN,,B 93 vs Kolding,2024-07-19,88.9,68.1,NaN,NaN,NaN,0.1,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701842561,44,43,4,20,1,0.0,0.0,O. Addo,NaN,NaN,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701842565,45,61,4,20,0,39.6,91.1,O. Addo,26.0,22.0,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701842441,45,5,3,57,1,-1.4,86.0,A. Leifsson,NaN,NaN,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701842571,46,5,4,22,0,40.6,101.5,O. Addo,NaN,NaN,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701842487,46,1,4,6,1,5.4,54.5,L. Moser,25.0,21.0,NaN,,B 93 vs Kolding,2024-07-19,8.5,69.4,0.00000063,NaN,NaN,1.3,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701842507,47,1,4,12,1,9.7,70.8,A. Nørager,25.0,21.0,NaN,,B 93 vs Kolding,2024-07-19,38.5,93.6,0.00000795,NaN,NaN,0.5,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701842711,47,12,4,31,1,12.8,64.3,E. Christensen,NaN,NaN,NaN,,B 93 vs Kolding,2024-07-19,44.6,78.4,NaN,NaN,NaN,0.3,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701842535,48,1,4,14,0,42.3,94.4,C. Jørgensen,25.0,21.0,NaN,,B 93 vs Kolding,2024-07-19,75.2,17.4,NaN,NaN,NaN,5.3,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701842715,48,61,4,36,0,47.5,79.7,E. Nnamani,NaN,NaN,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701842719,49,5,4,37,0,67.8,102.0,E. Nnamani,NaN,NaN,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701842577,49,56,4,21,1,57.8,2.8,J. Vetter,NaN,NaN,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701842609,50,5,4,22,1,59.4,-1.5,J. Vetter,NaN,NaN,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701871275,590,68,72,11,0,80.7,47.3,NaN,NaN,NaN,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701842841,50,44,5,3,0,26.2,90.2,E. Christensen,NaN,NaN,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701842859,51,44,5,6,1,28.1,89.7,N. Mouritsen,NaN,NaN,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701842657,51,1,4,27,1,64.3,-0.5,J. Vetter,27.0,23.0,NaN,,B 93 vs Kolding,2024-07-19,85.1,25.0,0.00071891,NaN,NaN,0.7,NaN,,NaN,,NaN,NaN,,true
Kolding,2701842669,52,61,4,31,0,84.2,26.2,P. Ngongo,27.0,23.0,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701842861,52,1,5,7,0,23.9,85.9,N. Mouritsen,NaN,NaN,NaN,,B 93 vs Kolding,2024-07-19,35.6,88.6,NaN,NaN,NaN,0.1,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701842801,53,5,4,37,1,32.2,-2.0,J. Vetter,NaN,23.0,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701842869,53,44,5,9,0,30.4,88.8,E. Christensen,NaN,NaN,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701842889,54,1,5,11,1,27.9,83.5,N. Mouritsen,29.0,24.0,NaN,,B 93 vs Kolding,2024-07-19,35.1,80.5,0.00000615,NaN,NaN,6.0,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701842849,54,1,5,1,1,33.0,-0.8,J. Vetter,28.0,23.0,NaN,,B 93 vs Kolding,2024-07-19,67.8,6.5,0.00002586,NaN,NaN,0.1,NaN,,NaN,,NaN,NaN,,true
Kolding,2701842855,55,44,5,6,0,71.9,10.3,F. Møller,NaN,NaN,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701842893,55,49,5,11,1,35.1,80.5,M. Mouritz,29.0,24.0,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701842895,56,1,5,11,1,35.1,80.5,M. Mouritz,29.0,24.0,NaN,,B 93 vs Kolding,2024-07-19,36.1,94.1,0.0000065,NaN,NaN,1.5,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701842867,56,44,5,3,1,73.8,9.8,P. Ngongo,28.0,23.0,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701842871,57,1,5,4,0,71.4,12.9,P. Ngongo,28.0,23.0,NaN,,B 93 vs Kolding,2024-07-19,80.2,14.8,NaN,NaN,NaN,0.1,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701842911,57,3,5,12,1,34.0,95.8,O. Addo,29.0,24.0,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701842927,58,1,5,15,1,33.2,92.7,O. Addo,29.0,24.0,NaN,,B 93 vs Kolding,2024-07-19,24.1,90.0,0.00000182,NaN,NaN,3.3,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2701842877,58,44,5,9,1,69.6,11.2,S. Jalal,NaN,NaN,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
B 93,2701842947,59,1,5,16,1,24.1,90.0,N. Mouritsen,29.0,24.0,NaN,,B 93 vs Kolding,2024-07-19,9.6,52.7,0.00000069,NaN,NaN,4.2,NaN,,NaN,,NaN,NaN,,NaN
Kolding,2702163967,758,81,56,0,0,99.8,52.2,NaN,NaN,140.0,NaN,,B 93 vs Kolding,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,,NaN
