team_name,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,210.0,213.0,22.0,23.0,6.0,9.0,24.0,25.0,26.0,107.0
Vendsyssel,2701841683,18,1,1,48,1,78.5,-2.0,M. Lassen,7.0,6.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,85.5,5.8,0.0001533,NaN,NaN,0.6,NaN,NaN,NaN,,NaN,NaN,,true
Roskilde,2701841641,18,5,1,39,0,25.0,102.0,O. Skolnik,NaN,NaN,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Vendsyssel,2701841697,19,1,1,50,1,85.5,5.8,O. Øhlenschlæger,7.0,6.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,76.4,4.1,0.00053181,NaN,NaN,3.3,NaN,NaN,NaN,,NaN,NaN,,NaN
Roskilde,2701841705,19,7,1,53,1,15.2,91.7,O. Juul,NaN,NaN,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Vendsyssel,2701841713,20,1,1,53,1,76.3,4.3,M. Lassen,7.0,6.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,87.0,7.7,0.00105453,NaN,NaN,0.2,NaN,NaN,NaN,,NaN,NaN,,NaN
Roskilde,2701841709,20,5,1,54,0,13.3,102.0,O. Juul,NaN,NaN,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Vendsyssel,2701841715,21,3,1,53,0,84.8,8.3,O. Øhlenschlæger,7.0,6.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Roskilde,2701841787,21,12,2,9,1,15.4,85.6,K. Nyegaard,NaN,NaN,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Roskilde,2701841797,22,1,2,14,1,12.1,64.3,O. Skolnik,9.0,7.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,30.8,57.9,0.00000922,NaN,NaN,6.1,NaN,NaN,NaN,,NaN,NaN,,NaN
Vendsyssel,2701841721,22,5,1,54,1,86.7,-2.0,O. Øhlenschlæger,NaN,6.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Roskilde,2701841803,23,49,2,16,1,31.1,54.3,S. Baskaya,9.0,7.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Vendsyssel,2701841761,23,1,2,5,1,87.1,-1.9,M. Lassen,8.0,6.0,NaN,NaN,Vendsyssel vs Roskilde,2024-07-19,87.5,6.8,0.00018526,NaN,NaN,1.5,NaN,NaN,NaN,,NaN,NaN,,true
