team_name,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,210.0,213.0,22.0,23.0,6.0,9.0,24.0,25.0,26.0,107.0
Fredericia,2713355773,827,1,88,8,1,30.0,63.1,J. Juelsgård,303.0,183.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,36.4,51.6,0.00001412,NaN,NaN,5.4,NaN,,NaN,,NaN,NaN,NaN,NaN
Hvidovre,2714227073,827,61,26,48,1,11.5,24.2,A. Iljazovski,NaN,NaN,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN
Fredericia,2713355819,828,1,88,13,1,51.6,47.5,W. Madsen,303.0,183.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,64.1,24.7,0.00054112,NaN,NaN,5.4,NaN,,NaN,,NaN,NaN,NaN,NaN
Hvidovre,2714227693,828,1,30,46,0,28.3,64.8,M. Kaalund,NaN,59.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,30.7,65.7,NaN,NaN,NaN,0.2,NaN,,NaN,,NaN,NaN,NaN,NaN
Fredericia,2713355863,829,1,88,17,1,67.4,17.7,E. Dall,303.0,183.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,77.4,7.0,0.00069706,NaN,NaN,5.7,NaN,,NaN,,NaN,NaN,NaN,NaN
Hvidovre,2714232631,829,83,46,20,1,70.5,7.2,A. Smed,NaN,NaN,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN
Fredericia,2713355875,830,1,88,21,1,77.4,7.0,A. Dahl,303.0,183.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,74.1,15.6,0.00092679,NaN,NaN,2.1,NaN,,NaN,,NaN,NaN,NaN,NaN
Hvidovre,2714232983,830,56,49,41,1,1.4,82.1,N. Clausen,NaN,NaN,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN
Fredericia,2713355931,831,1,88,22,1,74.1,15.0,J. Lindekilde,303.0,183.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,97.6,22.7,0.00456134,NaN,NaN,0.2,NaN,,NaN,,NaN,NaN,NaN,NaN
Hvidovre,2714233013,831,61,50,27,1,40.8,79.5,N. Clausen,165.0,100.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN
Fredericia,2713355943,832,1,88,23,0,98.3,23.3,A. Dahl,303.0,183.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,94.3,30.4,NaN,NaN,NaN,2.3,NaN,,NaN,,NaN,NaN,NaN,NaN
Hvidovre,2714233349,832,3,54,52,0,46.8,2.9,A. Smed,184.0,108.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN
Fredericia,2713356107,833,1,88,32,1,70.8,22.7,W. Madsen,304.0,183.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,78.0,7.4,0.00084737,NaN,NaN,5.3,NaN,,NaN,,NaN,NaN,NaN,NaN
Hvidovre,2714233473,833,8,56,29,1,76.7,31.4,M. Olsen,191.0,112.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN
Fredericia,2713356117,834,1,88,40,1,70.8,19.1,J. Lindekilde,304.0,183.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,63.9,5.8,0.0002356,NaN,NaN,4.0,NaN,,NaN,,NaN,NaN,NaN,NaN
Hvidovre,2714233517,834,2,56,30,1,75.5,31.9,F. Høgh,191.0,112.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,77.2,16.6,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN
Fredericia,2713356153,835,1,88,42,1,63.8,6.1,F. Rieper,304.0,183.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,69.5,16.7,0.00054407,NaN,NaN,0.9,NaN,,NaN,,NaN,NaN,NaN,NaN
Hvidovre,2714233651,835,83,57,12,1,28.5,72.6,A. Iljazovski,NaN,NaN,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN
Hvidovre,2714233955,836,61,58,49,1,16.3,17.3,A. Smed,NaN,NaN,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN
Fredericia,2713356211,836,1,88,44,1,69.2,20.4,W. Madsen,304.0,183.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,67.8,42.5,0.0018336,NaN,NaN,1.7,NaN,,NaN,,NaN,NaN,NaN,NaN
Fredericia,2713356249,837,1,88,48,1,67.9,42.8,J. Juelsgård,304.0,183.0,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,80.7,48.1,0.01836164,NaN,NaN,0.3,NaN,,NaN,,NaN,NaN,NaN,NaN
Hvidovre,2714234079,837,45,59,59,0,72.1,27.1,M. Kaalund,NaN,NaN,NaN,NaN,Fredericia vs Hvidovre,2024-08-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN
Fredericia,2713356319,838,1,88,49,1,80.6,48.4,G. Marcussen,304.0,183.0,1.0,NaN,Fredericia vs Hvidovre,2024-08-25,82.2,57.3,0.02873424,NaN,13,1.3,NaN,,NaN,,NaN,NaN,NaN,NaN
