x,y,playerName,outcome,teamName,pass_receiver,label,qualifier,date,start_homePlayers,start_awayPlayers,end_homePlayers,end_awayPlayers,pass_end_y,pass_end_x
96.8,19.1,E. Frederiksen,0.0,Horsens,None,Fredericia vs Horsens,"[{'id': 5267022719, 'qualifierId': 56, 'value': 'Center'}, {'id': 5267022721, 'qualifierId': 140, 'value': '92.3'}, {'id': 5267022723, 'qualifierId': 141, 'value': '46.0'}, {'id': 5267022725, 'qualifierId': 212, 'value': '18.9'}, {'id': 5267022727, 'qualifierId': 213, 'value': '1.8'}, {'id': 5267258601, 'qualifierId': 195}]",2024-10-05,"[{'playerId': '1702ef22-bd20-4685-89a9-01f007f74165', 'number': 97, 'xyz': [15.96, 1.04, 0.0], 'speed': 4.61, 'optaId': '493858', 'name': 'O. Buch', 'position': 'RW', 'distance_to_own_goal': np.float64(36.557355848597425), 'distance_to_opponents_goal': np.float64(68.47045841422751)}, {'playerId': '39f159a0-053e-4a2c-8f50-b955861ed71f', 'number': 5, 'xyz': [28.54, -11.87, 0.0], 'speed': 6.04, 'optaId': '465469', 'name': 'F. Rieper', 'position': 'LCB', 'distance_to_own_goal': np.float64(26.74137553583306), 'distance_to_opponents_goal': np.float64(81.90722420242908)}, {'playerId': '57db46ed-20e5-4814-b296-fb19503c6987', 'number': 14, 'xyz': [28.85, 4.48, 0.0], 'speed': 5.09, 'optaId': '492659', 'name': 'A. Dahl', 'position': 'RB', 'distance_to_own_goal': np.float64(24.07309657185993), 'distance_to_opponents_goal': np.float64(81.47582072944918)}, {'playerId': '5905cb8b-fba7-41b4-904d-bf3ee7219f6b', 'number': 13, 'xyz': [24.88, -18.48, 0.0], 'speed': 5.85, 'optaId': '520060', 'name': 'W. Madsen', 'position': 'CDM', 'distance_to_own_goal': np.float64(33.23426247524239), 'distance_to_opponents_goal': np.float64(79.55860066530916)}, {'playerId': '6c270c81-bdbb-48f2-b83d-a3fa3c887775', 'number': 17, 'xyz': [32.12, -20.59, 0.0], 'speed': 8.97, 'optaId': '549414', 'name': 'D. Kristjansson', 'position': 'LB', 'distance_to_own_goal': np.float64(28.97234609708879), 'distance_to_opponents_goal': np.float64(87.09147893867654)}, {'playerId': '6c7fb718-bfc2-4cd1-a35f-f62f4f38de45', 'number': 3, 'xyz': [30.93, -4.73, 0.0], 'speed': 7.36, 'optaId': '568396', 'name': 'A. Andersen', 'position': 'RCB', 'distance_to_own_goal': np.float64(22.085022761245575), 'distance_to_opponents_goal': np.float64(83.5665298533492)}, {'playerId': '836016f7-b88b-479d-bb46-9da7afd19c7d', 'number': 90, 'xyz': [47.56, -2.43, 0.0], 'speed': 3.15, 'optaId': '477696', 'name': 'V. Birkso', 'position': 'GK', 'distance_to_own_goal': np.float64(5.507612550924162), 'distance_to_opponents_goal': np.float64(100.09206135395723)}, {'playerId': 'b8a74196-da24-4ceb-81d6-3df6ea1e6159', 'number': 7, 'xyz': [14.73, -15.86, 0.0], 'speed': 3.79, 'optaId': '241951', 'name': 'G. Marcussen', 'position': 'LCM', 'distance_to_own_goal': np.float64(40.96713150086504), 'distance_to_opponents_goal': np.float64(69.07790296966367)}, {'playerId': 'bc5b87d2-dae8-4afa-90dd-4160992dba81', 'number': 16, 'xyz': [-0.9, -20.86, 0.0], 'speed': 1.25, 'optaId': '504593', 'name': 'A. Bondergaard', 'position': 'CF', 'distance_to_own_goal': np.float64(57.33212867528185), 'distance_to_opponents_goal': np.float64(55.65935468235651)}, {'playerId': 'ce30f984-153d-45e3-a0b6-a313adf0d630', 'number': 98, 'xyz': [11.69, -23.81, 0.0], 'speed': 0.9400000000000001, 'optaId': '179457', 'name': 'A. Mucolli', 'position': 'LW', 'distance_to_own_goal': np.float64(47.25019710174032), 'distance_to_opponents_goal': np.float64(68.46605593972919)}, {'playerId': 'f7d9522c-af5e-47ec-8e10-76ec53cb259c', 'number': 11, 'xyz': [19.02, -13.48, 0.0], 'speed': 4.51, 'optaId': '423804', 'name': 'M. Opondo', 'position': 'RCM', 'distance_to_own_goal': np.float64(36.09421285345291), 'distance_to_opponents_goal': np.float64(72.78177615711965)}]","[{'playerId': '104658a4-d662-4fb2-83d7-c7c44f997f44', 'number': 15, 'xyz': [31.09, -2.23, 0.0], 'speed': 6.69, 'optaId': '248309', 'name': 'O. Kjaergaard', 'position': 'LW', 'distance_to_own_goal': np.float64(83.62229924381712), 'distance_to_opponents_goal': np.float64(21.528367594244997)}, {'playerId': '1c470748-0ca7-40cc-bdf3-dc615ceb7359', 'number': 24, 'xyz': [-3.2800000000000002, -6.97, 0.0], 'speed': 3.13, 'optaId': '450034', 'name': 'O. Kolskogen', 'position': 'LCB', 'distance_to_own_goal': np.float64(49.71359250412188), 'distance_to_opponents_goal': np.float64(56.21632202865601)}, {'playerId': '26053ad7-cf3f-447c-ba95-86b14c46e2a8', 'number': 1, 'xyz': [-34.48, -1.9500000000000002, 0.0], 'speed': 1.63, 'optaId': '68250', 'name': 'M. Delac', 'position': 'GK', 'distance_to_own_goal': np.float64(18.127745495937766), 'distance_to_opponents_goal': np.float64(87.00441474620666)}, {'playerId': '29c76a5a-cf42-4267-bf16-d3de538b4fdb', 'number': 11, 'xyz': [25.36, -8.69, 0.0], 'speed': 6.65, 'optaId': '224123', 'name': 'S. Pingel', 'position': 'ST', 'distance_to_own_goal': np.float64(78.34599094463942), 'distance_to_opponents_goal': np.float64(28.49973061272534)}, {'playerId': '42fa4e6a-b665-4f08-a837-93b3e9328a6c', 'number': 4, 'xyz': [-1.94, -18.1, 0.0], 'speed': 0.93, 'optaId': '249137', 'name': 'S. Hausner', 'position': 'RCB', 'distance_to_own_goal': np.float64(53.70458490259171), 'distance_to_opponents_goal': np.float64(57.37248733091285)}, {'playerId': '5166d2fc-a0cc-4c88-8269-06f0c5ed0c50', 'number': 20, 'xyz': [4.86, -11.14, 0.0], 'speed': 3.52, 'optaId': '514874', 'name': 'K. Lusavec', 'position': 'RDM', 'distance_to_own_goal': np.float64(58.43426093449842), 'distance_to_opponents_goal': np.float64(48.92763116209887)}, {'playerId': '81c1d8f4-f9be-4132-a786-cfb2717f6ae2', 'number': 21, 'xyz': [23.76, -19.63, 0.0], 'speed': 5.38, 'optaId': '639718', 'name': 'K. Karikari', 'position': 'CAM', 'distance_to_own_goal': np.float64(78.74842796005235), 'distance_to_opponents_goal': np.float64(34.80620111296093)}, {'playerId': '8e9fb5be-3d1c-4235-aa2d-97c171122f31', 'number': 25, 'xyz': [6.08, -23.4, 0.0], 'speed': 2.34, 'optaId': '172829', 'name': 'M. Kallesoe', 'position': 'RB', 'distance_to_own_goal': np.float64(63.08309041681455), 'distance_to_opponents_goal': np.float64(51.986671806910635)}, {'playerId': 'a8544466-5cdd-477c-bb02-d4520dfd22d4', 'number': 14, 'xyz': [9.14, 14.98, 0.0], 'speed': 3.62, 'optaId': '582640', 'name': 'J. Madsen', 'position': 'LB', 'distance_to_own_goal': np.float64(63.436626342095266), 'distance_to_opponents_goal': np.float64(45.87714006374877)}, {'playerId': 'bca2ea42-7f94-4b17-b761-c6c9f01f2385', 'number': 22, 'xyz': [31.83, -19.85, 0.0], 'speed': 8.55, 'optaId': '460838', 'name': 'E. Frederiksen', 'position': 'RW', 'distance_to_own_goal': np.float64(86.63719247022065), 'distance_to_opponents_goal': np.float64(28.659679394113564)}, {'playerId': 'e4cb7924-b756-42f1-9a04-83dc1f235056', 'number': 17, 'xyz': [17.69, -16.4, 0.0], 'speed': 3.25, 'optaId': '603831', 'name': 'A. Herdonsson', 'position': 'LDM', 'distance_to_own_goal': np.float64(72.08297601989328), 'distance_to_opponents_goal': np.float64(38.48212975149539)}]",nan,nan,46.0,92.3
90.3,-1.6,S. Pingel,0.0,Horsens,None,Fredericia vs Horsens,"[{'id': 5267027849, 'qualifierId': 107}, {'id': 5267027851, 'qualifierId': 56, 'value': 'Center'}, {'id': 5267027853, 'qualifierId': 140, 'value': '89.6'}, {'id': 5267027855, 'qualifierId': 141, 'value': '50.3'}, {'id': 5267027857, 'qualifierId': 212, 'value': '35.3'}, {'id': 5267027859, 'qualifierId': 213, 'value': '1.6'}, {'id': 5267027861, 'qualifierId': 1}]",2024-10-05,"[{'playerId': '1702ef22-bd20-4685-89a9-01f007f74165', 'number': 97, 'xyz': [36.69, -6.24, 0.0], 'speed': 1.3599999999999999, 'optaId': '493858', 'name': 'O. Buch', 'position': 'RW', 'distance_to_own_goal': np.float64(16.999254191288735), 'distance_to_opponents_goal': np.float64(89.41057151721708)}, {'playerId': '39f159a0-053e-4a2c-8f50-b955861ed71f', 'number': 5, 'xyz': [47.67, -3.39, 0.0], 'speed': 0.68, 'optaId': '465469', 'name': 'F. Rieper', 'position': 'LCB', 'distance_to_own_goal': np.float64(5.9030274339094015), 'distance_to_opponents_goal': np.float64(100.2299047650448)}, {'playerId': '57db46ed-20e5-4814-b296-fb19503c6987', 'number': 14, 'xyz': [49.98, -2.5300000000000002, 0.0], 'speed': 0.97, 'optaId': '492659', 'name': 'A. Dahl', 'position': 'RB', 'distance_to_own_goal': np.float64(3.5727030729784506), 'distance_to_opponents_goal': np.float64(102.51378412119887)}, {'playerId': '5905cb8b-fba7-41b4-904d-bf3ee7219f6b', 'number': 13, 'xyz': [43.17, -3.42, 0.0], 'speed': 0.56, 'optaId': '520060', 'name': 'W. Madsen', 'position': 'CDM', 'distance_to_own_goal': np.float64(9.939470299883897), 'distance_to_opponents_goal': np.float64(95.73366739164004)}, {'playerId': '6c270c81-bdbb-48f2-b83d-a3fa3c887775', 'number': 17, 'xyz': [41.83, -8.24, 0.0], 'speed': 2.96, 'optaId': '549414', 'name': 'D. Kristjansson', 'position': 'LB', 'distance_to_own_goal': np.float64(13.483364926310976), 'distance_to_opponents_goal': np.float64(94.69176000243824)}, {'playerId': '6c7fb718-bfc2-4cd1-a35f-f62f4f38de45', 'number': 3, 'xyz': [44.54, -2.68, 0.0], 'speed': 0.13, 'optaId': '568396', 'name': 'A. Andersen', 'position': 'RCB', 'distance_to_own_goal': np.float64(8.401473464146834), 'distance_to_opponents_goal': np.float64(97.07955905197898)}, {'playerId': '836016f7-b88b-479d-bb46-9da7afd19c7d', 'number': 90, 'xyz': [51.75, 0.44, 0.0], 'speed': 0.1, 'optaId': '477696', 'name': 'V. Birkso', 'position': 'GK', 'distance_to_own_goal': np.float64(0.871748842652926), 'distance_to_opponents_goal': np.float64(104.25348817210276)}, {'playerId': 'b8a74196-da24-4ceb-81d6-3df6ea1e6159', 'number': 7, 'xyz': [44.97, 0.31, 0.0], 'speed': 1.19, 'optaId': '241951', 'name': 'G. Marcussen', 'position': 'LCM', 'distance_to_own_goal': np.float64(7.538935936825522), 'distance_to_opponents_goal': np.float64(97.47305261986965)}, {'playerId': 'bc5b87d2-dae8-4afa-90dd-4160992dba81', 'number': 16, 'xyz': [14.8, -11.24, 0.0], 'speed': 0.13, 'optaId': '504593', 'name': 'A. Bondergaard', 'position': 'CF', 'distance_to_own_goal': np.float64(39.34235129039072), 'distance_to_opponents_goal': np.float64(68.23468426715938)}, {'playerId': 'ce30f984-153d-45e3-a0b6-a313adf0d630', 'number': 98, 'xyz': [40.16, -18.4, 0.0], 'speed': 0.75, 'optaId': '179457', 'name': 'A. Mucolli', 'position': 'LW', 'distance_to_own_goal': np.float64(22.156235668693878), 'distance_to_opponents_goal': np.float64(94.47174161138733)}, {'playerId': 'f7d9522c-af5e-47ec-8e10-76ec53cb259c', 'number': 11, 'xyz': [39.73, -0.89, 0.0], 'speed': 1.01, 'optaId': '423804', 'name': 'M. Opondo', 'position': 'RCM', 'distance_to_own_goal': np.float64(12.803529994337774), 'distance_to_opponents_goal': np.float64(92.23685359865398)}]","[{'playerId': '104658a4-d662-4fb2-83d7-c7c44f997f44', 'number': 15, 'xyz': [45.48, 0.84, 0.0], 'speed': 0.75, 'optaId': '248309', 'name': 'O. Kjaergaard', 'position': 'LW', 'distance_to_own_goal': np.float64(97.98616023648941), 'distance_to_opponents_goal': np.float64(7.072619331227774)}, {'playerId': '1c470748-0ca7-40cc-bdf3-dc615ceb7359', 'number': 24, 'xyz': [11.19, -8.17, 0.0], 'speed': 0.46, 'optaId': '450034', 'name': 'O. Kolskogen', 'position': 'LCB', 'distance_to_own_goal': np.float64(64.21441470791633), 'distance_to_opponents_goal': np.float64(42.11266419754484)}, {'playerId': '26053ad7-cf3f-447c-ba95-86b14c46e2a8', 'number': 1, 'xyz': [-5.5600000000000005, -5.33, 0.0], 'speed': 0.28, 'optaId': '68250', 'name': 'M. Delac', 'position': 'GK', 'distance_to_own_goal': np.float64(47.24418279119427), 'distance_to_opponents_goal': np.float64(58.306686876272266)}, {'playerId': '29c76a5a-cf42-4267-bf16-d3de538b4fdb', 'number': 11, 'xyz': [46.7, -33.93, 0.0], 'speed': 0.93, 'optaId': '224123', 'name': 'S. Pingel', 'position': 'ST', 'distance_to_own_goal': np.float64(104.84461237214782), 'distance_to_opponents_goal': np.float64(34.422588494032595)}, {'playerId': '42fa4e6a-b665-4f08-a837-93b3e9328a6c', 'number': 4, 'xyz': [43.56, -3.22, 0.0], 'speed': 0.15, 'optaId': '249137', 'name': 'S. Hausner', 'position': 'RCB', 'distance_to_own_goal': np.float64(96.11651142644232), 'distance_to_opponents_goal': np.float64(9.504618525012944)}, {'playerId': '5166d2fc-a0cc-4c88-8269-06f0c5ed0c50', 'number': 20, 'xyz': [33.2, -18.75, 0.0], 'speed': 0.41000000000000003, 'optaId': '514874', 'name': 'K. Lusavec', 'position': 'RDM', 'distance_to_own_goal': np.float64(87.72964853796903), 'distance_to_opponents_goal': np.float64(26.910059633896516)}, {'playerId': '81c1d8f4-f9be-4132-a786-cfb2717f6ae2', 'number': 21, 'xyz': [41.69, -2.17, 0.0], 'speed': 0.0, 'optaId': '639718', 'name': 'K. Karikari', 'position': 'CAM', 'distance_to_own_goal': np.float64(94.21755248176446), 'distance_to_opponents_goal': np.float64(11.028161516834766)}, {'playerId': '8e9fb5be-3d1c-4235-aa2d-97c171122f31', 'number': 25, 'xyz': [17.58, -12.06, 0.0], 'speed': 0.66, 'optaId': '172829', 'name': 'M. Kallesoe', 'position': 'RB', 'distance_to_own_goal': np.float64(71.11264844427396), 'distance_to_opponents_goal': np.float64(36.94629579993828)}, {'playerId': 'a8544466-5cdd-477c-bb02-d4520dfd22d4', 'number': 14, 'xyz': [32.25, -8.21, 0.0], 'speed': 0.09, 'optaId': '582640', 'name': 'J. Madsen', 'position': 'LB', 'distance_to_own_goal': np.float64(85.14928343349712), 'distance_to_opponents_goal': np.float64(21.85338126829372)}, {'playerId': 'bca2ea42-7f94-4b17-b761-c6c9f01f2385', 'number': 22, 'xyz': [37.99, -0.47000000000000003, 0.0], 'speed': 0.88, 'optaId': '460838', 'name': 'E. Frederiksen', 'position': 'RW', 'distance_to_own_goal': np.float64(90.49378019596838), 'distance_to_opponents_goal': np.float64(14.520168316489928)}, {'playerId': 'e4cb7924-b756-42f1-9a04-83dc1f235056', 'number': 17, 'xyz': [51.52, -4.2, 0.0], 'speed': 0.0, 'optaId': '603831', 'name': 'A. Herdonsson', 'position': 'LDM', 'distance_to_own_goal': np.float64(104.10731443374338), 'distance_to_opponents_goal': np.float64(4.313400455455616)}]",nan,nan,50.3,89.6
78.4,22.5,E. Frederiksen,0.0,Horsens,None,Fredericia vs Horsens,"[{'id': 5267059351, 'qualifierId': 2}, {'id': 5267059353, 'qualifierId': 155}, {'id': 5267059355, 'qualifierId': 56, 'value': 'Center'}, {'id': 5267059359, 'qualifierId': 140, 'value': '100.5'}, {'id': 5267059363, 'qualifierId': 141, 'value': '62.9'}, {'id': 5267059365, 'qualifierId': 212, 'value': '36.0'}, {'id': 5267059367, 'qualifierId': 213, 'value': '0.9'}, {'id': 5267059369, 'qualifierId': 1}]",2024-10-05,"[{'playerId': '1702ef22-bd20-4685-89a9-01f007f74165', 'number': 97, 'xyz': [49.41, -14.17, 0.0], 'speed': 1.46, 'optaId': '493858', 'name': 'O. Buch', 'position': 'RW', 'distance_to_own_goal': np.float64(14.503545265285863), 'distance_to_opponents_goal': np.float64(102.8929478479125)}, {'playerId': '39f159a0-053e-4a2c-8f50-b955861ed71f', 'number': 5, 'xyz': [49.4, -1.26, 0.0], 'speed': 0.13, 'optaId': '465469', 'name': 'F. Rieper', 'position': 'LCB', 'distance_to_own_goal': np.float64(3.3486529314686115), 'distance_to_opponents_goal': np.float64(101.91034915866007)}, {'playerId': '57db46ed-20e5-4814-b296-fb19503c6987', 'number': 14, 'xyz': [47.13, 1.17, 0.0], 'speed': 0.88, 'optaId': '492659', 'name': 'A. Dahl', 'position': 'RB', 'distance_to_own_goal': np.float64(5.4984813649135384), 'distance_to_opponents_goal': np.float64(99.63942916724852)}, {'playerId': '5905cb8b-fba7-41b4-904d-bf3ee7219f6b', 'number': 13, 'xyz': [53.61, -5.5, 0.0], 'speed': 0.63, 'optaId': '520060', 'name': 'W. Madsen', 'position': 'CDM', 'distance_to_own_goal': np.float64(5.610385379145361), 'distance_to_opponents_goal': np.float64(106.25500137872527)}, {'playerId': '6c270c81-bdbb-48f2-b83d-a3fa3c887775', 'number': 17, 'xyz': [51.01, -0.71, 0.0], 'speed': 1.24, 'optaId': '549414', 'name': 'D. Kristjansson', 'position': 'LB', 'distance_to_own_goal': np.float64(1.6528261687870474), 'distance_to_opponents_goal': np.float64(103.5149946034448)}, {'playerId': '6c7fb718-bfc2-4cd1-a35f-f62f4f38de45', 'number': 3, 'xyz': [50.34, -2.0, 0.0], 'speed': 0.0, 'optaId': '568396', 'name': 'A. Andersen', 'position': 'RCB', 'distance_to_own_goal': np.float64(2.945617811449181), 'distance_to_opponents_goal': np.float64(102.8620050252002)}, {'playerId': '836016f7-b88b-479d-bb46-9da7afd19c7d', 'number': 90, 'xyz': [51.81, -0.1, 0.0], 'speed': 0.93, 'optaId': '477696', 'name': 'V. Birkso', 'position': 'GK', 'distance_to_own_goal': np.float64(0.6997420133469796), 'distance_to_opponents_goal': np.float64(104.31260759472076)}, {'playerId': 'b8a74196-da24-4ceb-81d6-3df6ea1e6159', 'number': 7, 'xyz': [48.29, 0.56, 0.0], 'speed': 0.86, 'optaId': '241951', 'name': 'G. Marcussen', 'position': 'LCM', 'distance_to_own_goal': np.float64(4.24961867757263), 'distance_to_opponents_goal': np.float64(100.79411532024407)}, {'playerId': 'bc5b87d2-dae8-4afa-90dd-4160992dba81', 'number': 16, 'xyz': [50.14, 3.71, 0.0], 'speed': 1.47, 'optaId': '504593', 'name': 'A. Bondergaard', 'position': 'CF', 'distance_to_own_goal': np.float64(4.3983847212212765), 'distance_to_opponents_goal': np.float64(102.70958647536054)}, {'playerId': 'ce30f984-153d-45e3-a0b6-a313adf0d630', 'number': 98, 'xyz': [41.63, 1.27, 0.0], 'speed': 1.44, 'optaId': '179457', 'name': 'A. Mucolli', 'position': 'LW', 'distance_to_own_goal': np.float64(10.94648133423791), 'distance_to_opponents_goal': np.float64(94.14112644585583)}, {'playerId': 'f7d9522c-af5e-47ec-8e10-76ec53cb259c', 'number': 11, 'xyz': [50.13, -3.2800000000000002, 0.0], 'speed': 1.3900000000000001, 'optaId': '423804', 'name': 'M. Opondo', 'position': 'RCM', 'distance_to_own_goal': np.float64(4.048140233380023), 'distance_to_opponents_goal': np.float64(102.68495850291963)}]","[{'playerId': '104658a4-d662-4fb2-83d7-c7c44f997f44', 'number': 15, 'xyz': [49.29, -1.12, 0.0], 'speed': 0.24, 'optaId': '248309', 'name': 'O. Kjaergaard', 'position': 'LW', 'distance_to_own_goal': np.float64(101.79872102592641), 'distance_to_opponents_goal': np.float64(3.402196287847554)}, {'playerId': '1c470748-0ca7-40cc-bdf3-dc615ceb7359', 'number': 24, 'xyz': [24.3, -1.6, 0.0], 'speed': 0.35000000000000003, 'optaId': '450034', 'name': 'O. Kolskogen', 'position': 'LCB', 'distance_to_own_goal': np.float64(76.81922396519226), 'distance_to_opponents_goal': np.float64(28.24790915237919)}, {'playerId': '26053ad7-cf3f-447c-ba95-86b14c46e2a8', 'number': 1, 'xyz': [-2.58, -0.23, 0.0], 'speed': 0.0, 'optaId': '68250', 'name': 'M. Delac', 'position': 'GK', 'distance_to_own_goal': np.float64(49.92308947964353), 'distance_to_opponents_goal': np.float64(55.0830398480598)}, {'playerId': '29c76a5a-cf42-4267-bf16-d3de538b4fdb', 'number': 11, 'xyz': [49.77, -3.22, 0.0], 'speed': 0.24, 'optaId': '224123', 'name': 'S. Pingel', 'position': 'ST', 'distance_to_own_goal': np.float64(102.32323714479416), 'distance_to_opponents_goal': np.float64(4.223183906207854)}, {'playerId': '42fa4e6a-b665-4f08-a837-93b3e9328a6c', 'number': 4, 'xyz': [47.35, -0.54, 0.0], 'speed': 4.5, 'optaId': '249137', 'name': 'S. Hausner', 'position': 'RCB', 'distance_to_own_goal': np.float64(99.85401980404372), 'distance_to_opponents_goal': np.float64(5.180779002146372)}, {'playerId': '5166d2fc-a0cc-4c88-8269-06f0c5ed0c50', 'number': 20, 'xyz': [43.34, -3.48, 0.0], 'speed': 0.53, 'optaId': '514874', 'name': 'K. Lusavec', 'position': 'RDM', 'distance_to_own_goal': np.float64(95.90571746532214), 'distance_to_opponents_goal': np.float64(9.801168275121078)}, {'playerId': '81c1d8f4-f9be-4132-a786-cfb2717f6ae2', 'number': 21, 'xyz': [50.51, -0.28, 0.0], 'speed': 0.26, 'optaId': '639718', 'name': 'K. Karikari', 'position': 'CAM', 'distance_to_own_goal': np.float64(103.01294019728464), 'distance_to_opponents_goal': np.float64(2.0121366767922364)}, {'playerId': '8e9fb5be-3d1c-4235-aa2d-97c171122f31', 'number': 25, 'xyz': [36.11, 4.32, 0.0], 'speed': 0.48, 'optaId': '172829', 'name': 'M. Kallesoe', 'position': 'RB', 'distance_to_own_goal': np.float64(88.71780052406409), 'distance_to_opponents_goal': np.float64(16.952239152035677)}, {'playerId': 'a8544466-5cdd-477c-bb02-d4520dfd22d4', 'number': 14, 'xyz': [50.0, -16.11, 0.0], 'speed': 2.65, 'optaId': '582640', 'name': 'J. Madsen', 'position': 'LB', 'distance_to_own_goal': np.float64(103.76081551931944), 'distance_to_opponents_goal': np.float64(16.303217622947777)}, {'playerId': 'bca2ea42-7f94-4b17-b761-c6c9f01f2385', 'number': 22, 'xyz': [53.71, -34.53, 0.0], 'speed': 4.3, 'optaId': '460838', 'name': 'E. Frederiksen', 'position': 'RW', 'distance_to_own_goal': np.float64(111.68450532605355), 'distance_to_opponents_goal': np.float64(34.55110435529022)}, {'playerId': 'e4cb7924-b756-42f1-9a04-83dc1f235056', 'number': 17, 'xyz': [49.91, -2.5300000000000002, 0.0], 'speed': 6.22, 'optaId': '603831', 'name': 'A. Herdonsson', 'position': 'LDM', 'distance_to_own_goal': np.float64(102.4438054569192), 'distance_to_opponents_goal': np.float64(3.622466783882331)}]",nan,nan,62.9,100.5
