team_name,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,210.0,213.0,22.0,23.0,6.0,9.0,24.0,25.0,26.0,107.0
Horsens,2702425829,1,34,0,0,1,50.0,50.0,NaN,NaN,NaN,NaN,NaN,Horsens vs Fredericia,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702429233,1,34,0,0,1,50.0,50.0,NaN,NaN,NaN,NaN,NaN,Horsens vs Fredericia,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702446387,2,32,0,0,1,0.0,0.0,NaN,NaN,NaN,NaN,NaN,Horsens vs Fredericia,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702446379,2,32,0,0,1,0.0,0.0,NaN,NaN,NaN,NaN,NaN,Horsens vs Fredericia,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702446419,3,1,0,0,1,49.9,49.8,J. Ankersen,1.0,1.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,27.9,60.6,0.00001019,NaN,NaN,2.8,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702446461,3,1,0,9,0,25.5,77.6,J. Kudsk,NaN,NaN,NaN,NaN,Horsens vs Fredericia,2024-07-21,41.4,85.7,NaN,NaN,NaN,0.3,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702446479,4,44,0,12,0,32.8,76.5,J. Jessen,NaN,NaN,NaN,NaN,Horsens vs Fredericia,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702446425,4,1,0,5,1,27.9,60.6,S. Reese,1.0,1.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,29.1,34.6,0.00000594,NaN,NaN,4.8,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702446429,5,1,0,6,0,29.1,34.6,S. Hausner,1.0,1.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,58.5,22.9,NaN,NaN,NaN,6.0,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702446515,5,7,0,16,0,31.9,54.1,W. Madsen,3.0,2.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702446593,6,1,0,22,0,19.6,14.1,A. Dahl,3.0,2.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,29.9,7.9,NaN,NaN,NaN,5.9,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702446485,6,1,0,11,1,54.7,21.4,M. Kallesøe,NaN,1.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,62.5,26.1,0.00034882,NaN,NaN,0.4,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702446649,7,7,0,25,1,27.6,17.1,O. Buch,5.0,4.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702446489,7,44,0,12,1,67.2,23.5,M. Egho,2.0,1.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702446501,8,1,0,13,1,64.4,31.8,M. Egho,2.0,1.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,67.8,34.9,0.00082848,NaN,NaN,0.5,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702446655,8,49,0,26,1,20.8,13.1,A. Dahl,5.0,4.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702446511,9,1,0,14,1,67.7,36.1,S. Pingel,2.0,1.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,66.2,48.8,0.00091537,NaN,NaN,1.8,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702446673,9,1,0,26,1,20.8,13.1,A. Dahl,5.0,4.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,41.7,16.5,0.00001505,NaN,NaN,0.1,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702446519,10,50,0,16,1,68.1,45.9,J. Ankersen,2.0,1.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702446709,10,1,0,29,1,47.3,13.7,A. Bøndergaard,5.0,4.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,41.2,3.9,0.00000634,NaN,NaN,3.9,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702446559,11,1,0,17,1,62.9,60.2,J. Madsen,4.0,3.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,61.7,47.7,0.00044606,NaN,NaN,4.6,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702446715,11,1,0,34,0,45.9,2.5,O. Buch,5.0,4.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,38.9,-1.6,NaN,NaN,NaN,3.5,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702446569,12,1,0,19,0,61.7,50.6,F. Christensen,4.0,3.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,75.7,76.5,NaN,NaN,NaN,0.9,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702446717,12,5,0,34,0,39.3,-1.2,A. Muçolli,NaN,NaN,NaN,NaN,Horsens vs Fredericia,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702446615,13,61,0,24,1,71.0,78.3,J. Madsen,NaN,NaN,NaN,NaN,Horsens vs Fredericia,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702446925,13,5,0,54,1,24.0,-1.2,A. Muçolli,NaN,NaN,NaN,NaN,Horsens vs Fredericia,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702446641,14,50,0,25,1,72.4,82.9,M. Larsen,NaN,NaN,NaN,NaN,Horsens vs Fredericia,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702446959,14,1,1,0,1,23.6,-2.0,A. Dahl,7.0,6.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,20.0,53.1,0.00000076,NaN,NaN,1.7,NaN,NaN,NaN,,,NaN,NaN,true
Fredericia,2702447009,15,1,1,4,1,20.0,56.3,J. Kudsk,7.0,6.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,33.0,82.6,0.00000627,NaN,NaN,0.9,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702446687,15,83,0,30,0,61.4,90.4,M. Larsen,NaN,NaN,NaN,NaN,Horsens vs Fredericia,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702447049,16,1,1,8,1,40.9,82.3,J. Jessen,7.0,6.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,62.5,92.6,0.00014829,NaN,NaN,0.3,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702446703,16,83,0,33,0,62.5,92.4,J. Madsen,NaN,NaN,NaN,NaN,Horsens vs Fredericia,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702447079,17,1,1,11,0,63.7,90.5,A. Muçolli,7.0,6.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,90.9,47.2,NaN,NaN,NaN,5.5,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702446807,17,5,0,34,1,60.7,101.2,J. Madsen,NaN,NaN,NaN,NaN,Horsens vs Fredericia,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702447299,18,83,1,39,0,67.3,28.2,A. Muçolli,NaN,NaN,NaN,NaN,Horsens vs Fredericia,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702446845,18,1,0,47,1,55.0,101.2,J. Madsen,6.0,5.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,54.6,88.4,0.00001901,NaN,NaN,4.7,NaN,NaN,NaN,,,NaN,NaN,true
Fredericia,2702447429,19,74,1,54,1,19.5,93.8,J. Jessen,NaN,NaN,NaN,NaN,Horsens vs Fredericia,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702446859,19,1,0,50,1,55.1,89.3,M. Opondo,6.0,5.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,41.4,91.8,0.00001941,NaN,NaN,3.0,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702446871,20,1,0,52,0,41.4,91.8,S. Reese,6.0,5.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,72.2,101.1,NaN,NaN,NaN,0.2,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702447439,20,5,1,56,0,28.0,101.4,J. Jessen,NaN,NaN,NaN,NaN,Horsens vs Fredericia,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702446875,21,5,0,54,0,76.0,101.2,M. Kallesøe,NaN,NaN,NaN,NaN,Horsens vs Fredericia,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702447645,21,12,2,23,1,6.7,58.1,F. Rieper,NaN,NaN,NaN,NaN,Horsens vs Fredericia,2024-07-21,22.1,35.5,NaN,NaN,NaN,5.5,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702447091,22,52,1,14,1,11.3,54.3,M. Delač,8.0,7.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702447673,22,49,2,27,1,28.3,29.7,O. Buch,10.0,8.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702447137,23,1,1,16,1,11.3,54.3,M. Delač,8.0,7.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,26.1,43.9,0.0000031,NaN,NaN,5.9,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702447689,23,1,2,27,1,28.3,29.7,O. Buch,10.0,8.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,35.8,10.7,0.00000729,NaN,NaN,5.3,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702447707,24,1,2,28,1,35.8,10.7,G. Marcussen,10.0,8.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,58.4,15.0,0.00012349,NaN,NaN,0.1,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702447149,24,1,1,20,1,26.2,43.3,F. Christensen,8.0,7.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,31.5,38.8,0.00000648,NaN,NaN,5.8,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702447711,25,1,2,32,0,73.1,8.3,O. Buch,10.0,8.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,77.7,47.6,NaN,NaN,NaN,1.4,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702447157,25,1,1,20,1,31.5,38.8,M. Opondo,8.0,7.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,23.6,26.9,0.00000275,NaN,NaN,3.9,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702447175,26,1,1,23,1,23.3,27.8,S. Hausner,8.0,7.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,29.4,33.2,0.00000443,NaN,NaN,0.5,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702447977,26,49,3,17,1,83.1,89.4,J. Jessen,12.0,10.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702447203,27,1,1,25,1,27.7,36.7,M. Opondo,8.0,7.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,21.9,66.2,0.00000268,NaN,NaN,1.9,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702447987,27,1,3,17,0,83.1,89.4,J. Jessen,12.0,10.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,91.4,62.9,NaN,NaN,NaN,5.2,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702447231,28,1,1,28,1,21.9,66.2,S. Reese,8.0,7.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,33.0,89.5,0.00000509,NaN,NaN,0.9,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702448137,28,12,3,36,1,5.7,38.2,J. Kudsk,NaN,NaN,NaN,NaN,Horsens vs Fredericia,2024-07-21,-0.9,28.0,NaN,NaN,NaN,3.9,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702448141,29,6,3,37,0,4.4,38.2,J. Kudsk,NaN,NaN,NaN,NaN,Horsens vs Fredericia,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702447245,29,1,1,31,1,33.0,89.5,J. Madsen,8.0,7.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,23.3,74.9,0.00000252,NaN,NaN,3.9,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702448509,30,12,4,19,1,5.4,51.5,F. Rieper,NaN,NaN,NaN,NaN,Horsens vs Fredericia,2024-07-21,10.0,60.7,NaN,NaN,NaN,0.9,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702447283,30,1,1,34,1,23.3,74.9,S. Reese,8.0,7.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,29.6,56.4,0.00000556,NaN,NaN,5.2,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702448531,31,10,4,20,1,7.6,54.0,F. Rieper,NaN,NaN,NaN,NaN,Horsens vs Fredericia,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702447311,31,1,1,38,1,27.0,59.5,M. Opondo,8.0,7.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,23.9,74.8,0.00000248,NaN,NaN,1.9,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702447335,32,1,1,40,1,24.3,76.0,S. Reese,8.0,7.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,32.2,63.6,0.00000698,NaN,NaN,5.5,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702448551,32,61,4,23,1,8.6,65.7,A. Bøndergaard,NaN,NaN,NaN,NaN,Horsens vs Fredericia,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702447365,33,1,1,43,1,32.7,58.9,F. Christensen,8.0,7.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,56.1,12.1,0.00011937,NaN,NaN,5.4,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702448571,33,44,4,23,1,9.4,58.6,W. Madsen,NaN,NaN,NaN,NaN,Horsens vs Fredericia,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702448575,34,12,4,25,1,6.6,61.7,W. Madsen,NaN,NaN,NaN,NaN,Horsens vs Fredericia,2024-07-21,10.3,65.5,NaN,NaN,NaN,0.6,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702447401,34,1,1,47,1,57.9,12.1,M. Kallesøe,8.0,7.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,75.3,12.1,0.00075704,NaN,NaN,0,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702447415,35,1,1,51,1,75.8,10.5,J. Ankersen,8.0,7.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,67.4,8.4,0.00034664,NaN,NaN,3.3,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702448593,35,12,4,27,1,6.8,57.3,F. Rieper,NaN,NaN,NaN,NaN,Horsens vs Fredericia,2024-07-21,10.9,63.6,NaN,NaN,NaN,0.8,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702447419,36,1,1,54,0,67.8,8.7,M. Kallesøe,8.0,7.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,69.3,9.2,NaN,NaN,NaN,0.2,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702448603,36,12,4,28,1,11.6,65.4,J. Jessen,NaN,NaN,NaN,NaN,Horsens vs Fredericia,2024-07-21,36.5,55.2,NaN,NaN,NaN,6.0,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702447513,37,5,1,56,1,72.0,-1.4,S. Reese,NaN,7.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702448671,37,5,4,33,1,8.2,-1.4,J. Jessen,NaN,NaN,NaN,NaN,Horsens vs Fredericia,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702447631,38,1,2,19,0,68.6,-1.7,S. Pingel,9.0,7.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,87.5,33.3,NaN,NaN,NaN,0.9,NaN,NaN,NaN,,,NaN,NaN,true
Fredericia,2702448803,38,1,4,35,1,8.8,-2.0,G. Marcussen,17.0,12.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,17.3,6.4,0.00000014,NaN,NaN,0.6,NaN,NaN,NaN,,,NaN,NaN,true
Horsens,2702447725,39,1,2,35,1,24.7,66.1,S. Hausner,11.0,9.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,26.7,79.2,0.00000185,NaN,NaN,1.3,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702448837,39,61,4,54,1,23.5,7.7,A. Dahl,NaN,NaN,NaN,NaN,Horsens vs Fredericia,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702448941,40,10,5,4,1,4.6,46.0,M. Lamhauge,NaN,NaN,NaN,NaN,Horsens vs Fredericia,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702447727,40,49,2,36,1,26.7,77.4,M. Larsen,11.0,9.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702447769,41,1,2,39,1,26.7,74.9,M. Larsen,11.0,9.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,21.6,33.6,0.00000281,NaN,NaN,4.5,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702449017,41,49,5,9,1,28.1,85.3,A. Muçolli,20.0,14.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702447785,42,1,2,42,1,21.6,33.6,S. Hausner,11.0,9.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,25.5,52.6,0.00000339,NaN,NaN,1.3,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702449067,42,1,5,16,1,31.4,73.3,A. Muçolli,20.0,14.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,32.4,30.6,0.00001062,NaN,NaN,4.7,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702449087,43,1,5,20,1,32.9,23.9,G. Marcussen,20.0,14.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,47.9,8.6,0.00002871,NaN,NaN,5.7,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702447793,43,1,2,46,1,26.6,56.9,F. Christensen,11.0,9.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,28.3,16.5,0.00000459,NaN,NaN,4.8,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702449121,44,1,5,22,1,63.2,4.7,A. Dahl,20.0,14.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,54.1,8.0,0.00007294,NaN,NaN,2.9,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702447835,44,1,2,48,1,28.3,16.5,M. Kallesøe,11.0,9.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,24.5,32.1,0.00000284,NaN,NaN,1.9,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702449167,45,1,5,27,1,58.0,20.1,G. Marcussen,20.0,14.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,52.5,33.6,0.00015244,NaN,NaN,2.1,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702447879,45,1,2,55,1,31.1,31.0,S. Hausner,11.0,9.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,13.2,60.6,0.00000123,NaN,NaN,2.3,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702449207,46,1,5,31,1,54.1,33.6,W. Madsen,20.0,14.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,63.9,4.0,0.00019862,NaN,NaN,5.2,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702447909,46,1,3,3,1,15.4,49.7,M. Delač,11.0,9.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,14.0,32.3,0.0000007,NaN,NaN,4.6,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702449231,47,1,5,34,1,63.9,4.0,A. Dahl,20.0,14.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,43.6,16.4,0.00004124,NaN,NaN,2.8,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702447915,47,1,3,7,1,13.9,32.1,S. Hausner,11.0,9.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,21.9,37.3,0.00000164,NaN,NaN,0.4,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702447933,48,1,3,8,1,21.9,37.3,M. Opondo,11.0,9.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,11.0,30.1,0.00000056,NaN,NaN,3.5,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702449263,48,1,5,38,1,45.1,20.0,F. Rieper,20.0,14.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,51.5,57.2,0.00015323,NaN,NaN,1.3,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702447939,49,1,3,10,1,11.0,30.1,S. Hausner,11.0,9.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,23.2,25.4,0.00000166,NaN,NaN,6.0,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702449265,49,61,5,41,1,51.4,57.8,J. Jessen,20.0,14.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702449347,50,1,5,45,0,37.2,65.8,J. Kudsk,21.0,14.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,74.1,-1.6,NaN,NaN,NaN,5.4,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702447943,50,1,3,11,1,23.2,25.4,J. Ankersen,11.0,9.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,21.0,4.4,0.00000108,NaN,NaN,4.6,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702447965,51,1,3,13,1,20.1,6.3,M. Kallesøe,11.0,9.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,12.2,10.7,0.00000038,NaN,NaN,2.8,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702449357,51,5,5,49,0,75.6,-1.8,J. Kudsk,NaN,NaN,NaN,NaN,Horsens vs Fredericia,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702447969,52,1,3,14,0,12.2,10.7,S. Hausner,11.0,9.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,15.5,9.9,NaN,NaN,NaN,6.1,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702449587,52,1,6,14,0,47.5,67.5,J. Kudsk,NaN,NaN,NaN,NaN,Horsens vs Fredericia,2024-07-21,53.1,50.9,NaN,NaN,NaN,5.2,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702449611,53,1,6,18,1,34.2,56.3,J. Kudsk,23.0,16.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,34.7,35.5,0.00000885,NaN,NaN,4.7,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702447983,53,49,3,17,1,9.7,33.2,F. Christensen,13.0,11.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702448007,54,1,3,19,1,9.7,31.6,F. Christensen,13.0,11.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,25.3,45.9,0.0000028,NaN,NaN,0.5,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702449613,54,49,6,20,1,35.8,30.4,A. Dahl,23.0,16.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702448033,55,1,3,20,1,25.3,45.9,M. Larsen,13.0,11.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,44.6,5.2,0.00002086,NaN,NaN,5.3,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702449633,55,3,6,22,0,43.0,9.4,A. Dahl,23.0,16.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702448055,56,1,3,25,1,43.5,5.2,S. Pingel,13.0,11.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,40.0,8.4,0.00001068,NaN,NaN,2.6,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702449657,56,5,6,23,1,43.4,-1.7,A. Dahl,NaN,16.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Horsens,2702448103,57,1,3,27,1,41.2,12.2,J. Ankersen,13.0,11.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,80.0,91.0,0.00141193,NaN,NaN,0.9,NaN,NaN,NaN,,,NaN,NaN,NaN
Fredericia,2702449777,57,1,6,36,0,43.1,-1.7,A. Dahl,24.0,16.0,NaN,NaN,Horsens vs Fredericia,2024-07-21,43.1,34.2,NaN,NaN,NaN,1.6,NaN,NaN,NaN,,,NaN,NaN,true
