contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,assist,qualifier,match_id,label,league_name,date,country,15,16,17,18,20,22,23,25,26,29,56,63,72,73,76,78,79,80,81,82,83,84,85,89,100,102,103,108,114,120,121,138,139,146,147,153,154,160,214,215,230,231,233,254,274,314,321,322,323,324,326,327,328,338,374,375,391,395,396,458,468,sequenceId,possessionId,keyPass,140,141,318,210,6,9,24,107,60,61,74,75,77,133,64,65,69,86,101,136,275,280,281,282,317,353,390,472,28,62,87,19,21,276,300,68,273,216,217
bd4qakf7j0wwie8wke9km7uj8,Roskilde,2734827015,511,15,2,66,56,R. Arabaci,7h02v4ymnko5fh01iylbh34es,1,71.1,52.1,2024-10-18T17:54:14.890,2024-10-21T17:29:23,1.0,"{""id"": 5290425181, ""qualifierId"": 215}",6mlonct77yocf2ai1c04hlst0,Roskilde vs OB,1_Division,2024-10-18,DNK,NaN,NaN,NaN,true,true,true,NaN,NaN,,true,Center,NaN,NaN,,NaN,NaN,NaN,true,NaN,NaN,,,,NaN,,47.2,3.8,NaN,,,NaN,,NaN,96.9,49.8,,NaN,NaN,NaN,true,NaN,NaN,666,,,,0.022409165278077126,0.04117541015148163,,NaN,1,2,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,NaN,NaN,,NaN,NaN,,,,,,,NaN,NaN,NaN,,,,NaN,NaN,,,,,,,,,,
bd4qakf7j0wwie8wke9km7uj8,Roskilde,2734837627,594,15,2,79,27,N. Vesterbæk,35og29e19w0ykeqcvudhpgr8,1,88.1,53.8,2024-10-18T18:06:45.531,2024-10-18T18:07:54,1.0,"{""id"": 5290480947, ""qualifierId"": 78}",6mlonct77yocf2ai1c04hlst0,Roskilde vs OB,1_Division,2024-10-18,DNK,NaN,NaN,true,NaN,true,NaN,NaN,true,,true,Center,NaN,NaN,,NaN,true,NaN,NaN,NaN,true,,,,NaN,,49.1,1.4,NaN,,,NaN,,NaN,92.5,51.8,,true,NaN,NaN,NaN,98.6,50.9,804,,,,0.11045411974191666,0.0,,NaN,2,3,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,NaN,NaN,,NaN,NaN,,,,,,,NaN,NaN,NaN,,,,NaN,NaN,,,,,,,,,,
bd4qakf7j0wwie8wke9km7uj8,Roskilde,2734840107,598,16,2,79,56,R. Arabaci,7h02v4ymnko5fh01iylbh34es,1,96.7,46.0,2024-10-18T18:07:14.522,2024-10-21T18:29:14,1.0,"{""id"": 5303147369, ""qualifierId"": 396, ""value"": ""52.9""}",6mlonct77yocf2ai1c04hlst0,Roskilde vs OB,1_Division,2024-10-18,DNK,true,true,NaN,NaN,NaN,NaN,NaN,true,,true,Center,NaN,NaN,,NaN,NaN,NaN,true,NaN,NaN,,,,NaN,,46.9,6.3,NaN,,,NaN,,NaN,NaN,NaN,,true,NaN,true,NaN,99.3,48.2,NaN,,,,0.2053220421075821,0.791804313659668,,NaN,3,2,true,,2024-10-18 19:07:14.258,79:55.762,,1.0,52.9,NaN,NaN,,,,,,,,,,,,,,NaN,NaN,,NaN,NaN,,,,,,,NaN,NaN,NaN,,,,NaN,NaN,,,,,,,,,,
bd4qakf7j0wwie8wke9km7uj8,Roskilde,2734845009,621,16,2,83,33,O. Skolnik,81c40rn7lrb39qu0sam8kv6dw,1,3.5,46.4,2024-10-18T18:10:51.953,2024-10-21T18:12:54,NaN,"{""id"": 5290519423, ""qualifierId"": 20}",6mlonct77yocf2ai1c04hlst0,Roskilde vs OB,1_Division,2024-10-18,DNK,NaN,true,NaN,NaN,true,NaN,NaN,NaN,,NaN,Center,NaN,NaN,,NaN,true,NaN,NaN,NaN,NaN,,,,NaN,,51.5,3.8,NaN,,,NaN,,NaN,NaN,NaN,,NaN,true,NaN,NaN,99.3,53.4,NaN,,,,NaN,NaN,,NaN,NaN,NaN,NaN,,2024-10-18 19:10:51.688,83:33.192,,0.5,48.4,NaN,NaN,,,,,,,,,,,,,,NaN,NaN,,NaN,NaN,,,,,,,OWN_GOAL,585646,545,,,,841,true,,,,,,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2734826065,661,16,2,64,56,M. Ejdum,2z8u8kyv91shp0la8alkn6kus,1,90.9,32.9,2024-10-18T17:52:14.748,2024-10-21T17:29:24,1.0,"{""id"": 5290421141, ""qualifierId"": 103, ""value"": ""1.9""}",6mlonct77yocf2ai1c04hlst0,Roskilde vs OB,1_Division,2024-10-18,DNK,NaN,NaN,NaN,NaN,true,NaN,true,NaN,,true,Center,true,NaN,,NaN,true,NaN,NaN,NaN,NaN,,,,true,,49.2,1.9,NaN,,,NaN,,NaN,NaN,NaN,,true,NaN,true,NaN,93.4,37,NaN,,,,0.354267954826355,0.27484840154647827,,NaN,1,1,true,,2024-10-18 18:52:13.845,64:55.349,,94.1,34.7,NaN,NaN,,,,,,,,,,,,,,NaN,NaN,,NaN,NaN,,,,,,,NaN,NaN,NaN,,,,NaN,NaN,,,,,,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2734827819,687,15,2,68,48,M. Ejdum,2z8u8kyv91shp0la8alkn6kus,1,84.7,68.5,2024-10-18T17:56:06.553,2024-10-18T18:00:14,1.0,"{""id"": 5290435831, ""qualifierId"": 102, ""value"": ""51.0""}",6mlonct77yocf2ai1c04hlst0,Roskilde vs OB,1_Division,2024-10-18,DNK,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,true,Center,NaN,true,,NaN,true,NaN,NaN,NaN,true,,,,NaN,,51.0,19,NaN,,,NaN,,NaN,87.5,65.3,,NaN,NaN,NaN,NaN,98.6,53.4,755,,,,0.037630077451467514,0.0,,NaN,2,2,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,NaN,NaN,,NaN,true,,,,,,,NaN,NaN,NaN,,,,NaN,NaN,,,,,,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2734828667,711,15,2,70,36,L. Deedson,5wmik73cqursg7sv3w14ue5pm,1,90.9,33.8,2024-10-18T17:57:55.344,2024-10-21T17:29:23,1.0,"{""id"": 5290433275, ""qualifierId"": 29}",6mlonct77yocf2ai1c04hlst0,Roskilde vs OB,1_Division,2024-10-18,DNK,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,true,Center,true,true,,NaN,NaN,NaN,NaN,true,NaN,,,,NaN,,45.8,22.2,NaN,,,NaN,,NaN,98.4,46.8,,NaN,NaN,NaN,true,NaN,NaN,533,,,,0.15410412847995758,0.6979678273200989,,true,2,1,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,NaN,NaN,,NaN,NaN,,,,,,,NaN,NaN,NaN,,,,NaN,NaN,,,,,,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2734835193,797,13,2,77,39,L. Kjerrumgaard,axyrfq1u8nwcj2ss5498u8qhg,1,93.6,68.9,2024-10-18T18:04:58.489,2024-10-18T18:06:06,1.0,"{""id"": 4611686018468088743, ""qualifierId"": 322, ""value"": ""0.0""}",6mlonct77yocf2ai1c04hlst0,Roskilde vs OB,1_Division,2024-10-18,DNK,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,true,Center,NaN,true,,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,,54.6,65.3,NaN,,,NaN,,NaN,NaN,NaN,,true,NaN,NaN,NaN,98.6,56.0,NaN,,,,0.050603851675987244,0.0,,NaN,2,2,true,,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,true,NaN,,NaN,true,,,,,,,NaN,NaN,NaN,,,,NaN,NaN,,,,,,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2734842425,824,15,2,82,52,L. Kjerrumgaard,axyrfq1u8nwcj2ss5498u8qhg,1,90.9,36.8,2024-10-18T18:10:10.621,2024-10-18T18:14:40,1.0,"{""id"": 4611686018468089059, ""qualifierId"": 322, ""value"": ""0.0""}",6mlonct77yocf2ai1c04hlst0,Roskilde vs OB,1_Division,2024-10-18,DNK,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,true,Center,true,true,,NaN,NaN,NaN,true,NaN,true,,,,NaN,,46.7,4.2,NaN,,,NaN,,NaN,93.4,39.9,,true,NaN,NaN,true,99.1,47.5,612,,,,0.12987644970417023,0.0,,NaN,2,2,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,NaN,NaN,,NaN,NaN,,,,,,,NaN,NaN,NaN,,,,NaN,NaN,,,,,,,,,,
dbl7ir1qugqz8nvp1vzn8im50,OB,2734850109,874,16,2,88,18,N. Juul-Sandberg,6eg3kxxg5aneckolraz03xzpw,1,90.9,37.0,2024-10-18T18:15:37.136,2024-10-21T18:29:14,1.0,"{""id"": 5290551769, ""qualifierId"": 102, ""value"": ""47.6""}",6mlonct77yocf2ai1c04hlst0,Roskilde vs OB,1_Division,2024-10-18,DNK,NaN,NaN,true,NaN,true,true,NaN,NaN,,true,Center,NaN,NaN,,NaN,NaN,NaN,NaN,true,NaN,,,,NaN,,47.6,20.3,NaN,,,NaN,,NaN,NaN,NaN,,true,NaN,true,NaN,99.3,47.7,NaN,,,,0.15968918800354004,0.3506014347076416,,NaN,1,2,true,,2024-10-18 19:15:36.355,88:17.859,,99.3,47.7,NaN,NaN,,,,,,,,,,,,,,NaN,NaN,,true,NaN,,,,,,,NaN,NaN,NaN,,,,NaN,NaN,,,,,,,,,,
bd4qakf7j0wwie8wke9km7uj8,Roskilde,2738557697,71,13,1,5,38,A. Taranis,m031ocyfq011rual3olkegdm,1,80.2,34.6,2024-10-25T17:06:34.273,2024-10-25T17:07:40,1.0,"{""id"": 5310797045, ""qualifierId"": 22}",6q493t64ciy1l9h3p68j7o5qs,B 93 vs Roskilde,1_Division,2024-10-25,DNK,,,NaN,true,NaN,true,NaN,NaN,NaN,true,Center,NaN,true,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,58.2,59.7,NaN,,,NaN,,,NaN,NaN,NaN,NaN,,NaN,true,98.0,46.9,NaN,,,,0.0710616260766983,0.0,,,1,3,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,,,,,,,NaN,,,,,true,,,,,,,,NaN,NaN,,,NaN,,,,,,,,,
bd4qakf7j0wwie8wke9km7uj8,Roskilde,2738565159,142,16,1,15,31,A. Taranis,m031ocyfq011rual3olkegdm,1,82.2,57.3,2024-10-25T17:16:27.348,2024-10-25T20:10:25,1.0,"{""id"": 5310838491, ""qualifierId"": 154}",6q493t64ciy1l9h3p68j7o5qs,B 93 vs Roskilde,1_Division,2024-10-25,DNK,,,NaN,true,true,NaN,true,NaN,NaN,true,Center,NaN,NaN,NaN,true,NaN,,NaN,,NaN,,NaN,,true,,53.2,5.1,NaN,,,NaN,,,NaN,NaN,NaN,true,,true,NaN,88.9,54.9,NaN,,,,0.4431917667388916,0.6413550972938538,,,1,1,NaN,,2024-10-25 18:16:26.188,15:30.353,NaN,87.9,54.9,NaN,,,,,,,,,,NaN,,,,,,,NaN,,,,,NaN,,,,,,,,NaN,NaN,,,NaN,,,,,,,,,
bd4qakf7j0wwie8wke9km7uj8,Roskilde,2738571255,221,15,1,27,18,A. Taranis,m031ocyfq011rual3olkegdm,1,78.4,40.7,2024-10-25T17:28:13.863,2024-10-28T19:29:29,NaN,"{""id"": 5323250449, ""qualifierId"": 121}",6q493t64ciy1l9h3p68j7o5qs,B 93 vs Roskilde,1_Division,2024-10-25,DNK,,,NaN,true,true,true,NaN,NaN,NaN,NaN,Center,NaN,NaN,NaN,true,NaN,,NaN,,NaN,,NaN,,NaN,,53.6,2.5,NaN,,,true,,,96.8,49.3,NaN,NaN,,NaN,true,NaN,NaN,256,,,,0.07456254959106445,0.16105452179908752,,,1,2,NaN,,NaN,NaN,NaN,NaN,NaN,true,,,,,,,,,,NaN,,,,,,,NaN,,,,,NaN,,,,,,,,NaN,NaN,,,NaN,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2738570145,244,15,1,25,7,M. Mouritz,ezbixgm2km8iapnsl57bn4wkp,1,88.5,50.0,2024-10-25T17:26:03.329,2024-10-25T17:27:14,NaN,"{""id"": 5310864995, ""qualifierId"": 9}",6q493t64ciy1l9h3p68j7o5qs,B 93 vs Roskilde,1_Division,2024-10-25,DNK,,,true,NaN,true,NaN,NaN,NaN,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,,true,,NaN,,NaN,,NaN,,47.9,12.0,NaN,,,NaN,,,99.8,50.0,NaN,NaN,,true,NaN,NaN,NaN,206,,,,0.7884,0.586936354637146,,,1,1,NaN,,NaN,NaN,NaN,NaN,NaN,true,,,,,,,,,,true,,,,,,,NaN,,,,,NaN,,,,,,,,205,568402,,,NaN,,,,,,,,,
bd4qakf7j0wwie8wke9km7uj8,Roskilde,2738578201,301,15,1,37,46,R. Arabaci,7h02v4ymnko5fh01iylbh34es,1,88.4,59.1,2024-10-25T17:38:42.249,2024-10-25T17:40:57,1.0,"{""id"": 5310909857, ""qualifierId"": 56, ""value"": ""Center""}",6q493t64ciy1l9h3p68j7o5qs,B 93 vs Roskilde,1_Division,2024-10-25,DNK,,,true,NaN,true,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,true,,NaN,,true,,NaN,,NaN,,50.2,19,NaN,,,NaN,,,92.0,56.3,NaN,true,,NaN,NaN,98.2,51.4,370,,,,0.15069475769996643,0.0,,,2,2,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,,,,,,,NaN,,,,,NaN,,,,,,,,NaN,NaN,,,NaN,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2738574227,314,15,1,32,39,J. Voldby,5mmgppapbchmcj9zdtyw0w5xw,1,93.2,32.7,2024-10-25T17:33:35.540,2024-10-25T17:34:45,1.0,"{""id"": 5310889181, ""qualifierId"": 230, ""value"": ""99.4""}",6q493t64ciy1l9h3p68j7o5qs,B 93 vs Roskilde,1_Division,2024-10-25,DNK,,,NaN,NaN,true,true,NaN,NaN,NaN,true,Center,true,NaN,NaN,NaN,true,,NaN,,true,,NaN,,NaN,,49.9,19,NaN,,,NaN,,,94.5,35.9,NaN,true,,NaN,NaN,99.4,47.3,267,,,,0.03788422793149948,0.0,,,3,2,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,,,,,,,NaN,,,,,NaN,,,,,,,,NaN,NaN,,,NaN,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2738579851,389,15,1,40,1,O. Jakobsen,egnjbmbxkceiygmp2jty4b47o,1,70.6,24.0,2024-10-25T17:40:57.735,2024-10-28T19:29:30,NaN,"{""id"": 5323333373, ""qualifierId"": 121}",6q493t64ciy1l9h3p68j7o5qs,B 93 vs Roskilde,1_Division,2024-10-25,DNK,,,NaN,true,NaN,NaN,NaN,NaN,true,NaN,Center,NaN,true,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,52.9,25.3,NaN,,,true,,,98.1,50.5,NaN,NaN,,NaN,NaN,NaN,NaN,390,,,,0.026093825697898865,0.09596110135316849,,,1,3,NaN,,NaN,NaN,NaN,NaN,NaN,true,,,,,,,,,,NaN,,,,,,,true,,,,,NaN,,,,,,,,NaN,NaN,,,NaN,,,,,,,,,
bd4qakf7j0wwie8wke9km7uj8,Roskilde,2738605389,472,15,2,52,17,A. Maarup,cf6zq49y8v1ekw07e7yi3uac,1,94.4,32.3,2024-10-25T18:11:02.191,2024-10-25T18:12:16,1.0,"{""id"": 5311056067, ""qualifierId"": 233, ""value"": ""544""}",6q493t64ciy1l9h3p68j7o5qs,B 93 vs Roskilde,1_Division,2024-10-25,DNK,,,NaN,NaN,true,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,,true,,NaN,,NaN,,NaN,,48.0,4.4,NaN,,,NaN,,,97.7,42.4,NaN,true,,NaN,NaN,NaN,NaN,544,,,,0.06876879185438156,0.13640287518501282,,,2,2,true,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,,,,,,,NaN,,,,,NaN,,,,,,,,NaN,NaN,,,true,,,,,,,,,
bd4qakf7j0wwie8wke9km7uj8,Roskilde,2738613497,519,13,2,58,27,K. Nyegaard,4rhxehi019n7z1z1m7a39w1sk,1,80.0,55.0,2024-10-25T18:17:12.680,2024-10-25T19:10:31,NaN,"{""id"": 5311097889, ""qualifierId"": 56, ""value"": ""Center""}",6q493t64ciy1l9h3p68j7o5qs,B 93 vs Roskilde,1_Division,2024-10-25,DNK,,,NaN,true,NaN,NaN,NaN,true,NaN,NaN,Center,NaN,true,true,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,65.0,23.6,true,,,NaN,,,84.2,56.5,true,NaN,,NaN,true,97.2,50.2,NaN,,,,0.035490598529577255,0.0,,,1,3,true,,NaN,NaN,true,NaN,NaN,true,,,,,,,,,,NaN,,,,,,,NaN,,,,,NaN,,,,,,,,NaN,NaN,,,NaN,,,,,,,,,
bd4qakf7j0wwie8wke9km7uj8,Roskilde,2738619797,544,15,2,63,6,A. Taranis,m031ocyfq011rual3olkegdm,1,81.6,50.9,2024-10-25T18:21:50.593,2024-10-25T18:25:25,1.0,"{""id"": 5311131671, ""qualifierId"": 326, ""value"": ""1""}",6q493t64ciy1l9h3p68j7o5qs,B 93 vs Roskilde,1_Division,2024-10-25,DNK,,,NaN,true,true,NaN,true,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,true,,NaN,,true,,NaN,,NaN,,51.5,19,NaN,,,NaN,,,87.5,51.1,NaN,NaN,,NaN,true,98.4,50.2,633,,,,0.132390558719635,0.0,,,1,2,true,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,,,,,,,NaN,,,,,NaN,,,,,,,,NaN,NaN,,,NaN,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2738609953,585,15,2,55,54,N. Thomsen,4a0jmv6qmwn01iuqp1mhnyzth,1,81.6,39.7,2024-10-25T18:14:38.751,2024-10-25T18:15:56,NaN,"{""id"": 5311078617, ""qualifierId"": 56, ""value"": ""Center""}",6q493t64ciy1l9h3p68j7o5qs,B 93 vs Roskilde,1_Division,2024-10-25,DNK,,,NaN,true,true,true,NaN,NaN,NaN,NaN,Center,NaN,NaN,NaN,NaN,true,,NaN,,true,,NaN,,NaN,,48.8,19,NaN,,,NaN,,,85.3,41.5,NaN,NaN,,NaN,NaN,98.5,48.7,499,,,,0.03303350508213043,0.0,,,3,2,NaN,,NaN,NaN,NaN,NaN,NaN,true,,,,,,,,,,NaN,,,,,,,NaN,,,,,NaN,,,,,,,,NaN,NaN,,,NaN,,,,,,,,,
bd4qakf7j0wwie8wke9km7uj8,Roskilde,2738631391,626,15,2,73,12,A. Taranis,m031ocyfq011rual3olkegdm,1,79.2,63.5,2024-10-25T18:31:57.339,2024-10-25T18:33:44,1.0,"{""id"": 5311199083, ""qualifierId"": 103, ""value"": ""19""}",6q493t64ciy1l9h3p68j7o5qs,B 93 vs Roskilde,1_Division,2024-10-25,DNK,,,NaN,true,true,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,true,,NaN,,true,,NaN,,NaN,,51.4,19,NaN,,,NaN,,,83.2,61.2,NaN,NaN,,NaN,true,98.2,50.7,755,,,,0.019092777743935585,0.0,,,3,3,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,,,,,,,NaN,,,,,NaN,,,,,,,,NaN,NaN,,,NaN,,,,,,,,,
bd4qakf7j0wwie8wke9km7uj8,Roskilde,2738648485,715,13,2,86,37,E. Nielsen,7pnxa8wzxx5qxevcckxdd62tx,1,88.7,59.1,2024-10-25T18:45:21.492,2024-10-25T18:46:47,1.0,"{""id"": 5311290529, ""qualifierId"": 102, ""value"": ""40.8""}",6q493t64ciy1l9h3p68j7o5qs,B 93 vs Roskilde,1_Division,2024-10-25,DNK,,,true,NaN,true,NaN,true,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,true,,true,,40.8,9.7,NaN,,,NaN,,,NaN,NaN,NaN,true,,true,NaN,92.9,56.0,NaN,,,,0.4271727204322815,0.0,,,2,1,NaN,,NaN,NaN,true,NaN,NaN,NaN,,,,,,,,,,NaN,,,,,,,NaN,,,,,NaN,,,,,,,,NaN,NaN,,,NaN,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2742535315,22,15,1,1,48,C. Jørgensen,9fvf8z6p8ok0n5vu999ysfywa,1,81.5,41.3,2024-11-02T12:03:21.137,2024-11-04T10:29:59,NaN,"{""id"": 5332566099, ""qualifierId"": 18}",6roesil4uug4nv2h7h3eu23v8,Roskilde vs Kolding,1_Division,2024-11-02,DNK,NaN,,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,Center,NaN,true,NaN,NaN,NaN,,true,NaN,NaN,,NaN,NaN,,NaN,48.1,19.6,NaN,,,,,NaN,98.6,49.3,,NaN,true,NaN,NaN,NaN,NaN,21,,,,0.03152862563729286,0.05530736595392227,,NaN,3,3,NaN,,NaN,NaN,,NaN,NaN,true,,,,,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2742539863,71,15,1,9,50,C. Enemark,2qedb8t85t1ieeed9613c9crt,1,77.4,75.0,2024-11-02T12:11:23.122,2024-11-02T16:29:41,1.0,"{""id"": 5332601989, ""qualifierId"": 233, ""value"": ""95""}",6roesil4uug4nv2h7h3eu23v8,Roskilde vs Kolding,1_Division,2024-11-02,DNK,NaN,,NaN,true,true,NaN,NaN,true,NaN,true,Center,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,,NaN,NaN,,NaN,53.9,5.1,NaN,,,,,NaN,98.6,50.7,,NaN,NaN,NaN,true,NaN,NaN,95,,,,0.019700605422258377,0.044425118714571,,NaN,1,3,NaN,,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2742541969,101,13,1,13,18,S. Jalal,ekx0wotp433tuaw4g93nybjmc,1,92.1,53.8,2024-11-02T12:14:50.907,2024-11-02T12:16:08,1.0,"{""id"": 5332598571, ""qualifierId"": 22}",6roesil4uug4nv2h7h3eu23v8,Roskilde vs Kolding,1_Division,2024-11-02,DNK,true,,true,NaN,NaN,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,NaN,60.0,44.4,NaN,,,,,NaN,NaN,NaN,,true,NaN,true,NaN,94.0,51.4,NaN,,,,0.11856430023908615,0.0,,NaN,3,2,true,,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,NaN,,NaN,,true,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2742543393,123,15,1,15,44,S. Jalal,ekx0wotp433tuaw4g93nybjmc,1,85.9,64.8,2024-11-02T12:17:16.547,2024-11-02T12:26:03,NaN,"{""id"": 4611686018468265701, ""qualifierId"": 322, ""value"": ""0.0""}",6roesil4uug4nv2h7h3eu23v8,Roskilde vs Kolding,1_Division,2024-11-02,DNK,NaN,,NaN,NaN,true,true,NaN,NaN,NaN,NaN,Center,NaN,NaN,NaN,NaN,true,,NaN,NaN,true,,NaN,NaN,,NaN,49.6,19,true,,,,,NaN,91.1,59.2,,NaN,NaN,NaN,NaN,98.8,53.1,142,,,,0.056157421320676804,0.0,,NaN,1,3,true,,NaN,NaN,,NaN,NaN,true,,,,,,,,,,,,,NaN,,NaN,,NaN,NaN,true,,,,,,,,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2742544275,132,15,1,17,8,S. Yatéké,9ircna8pbskreztmy1wiqwx9m,1,85.3,52.3,2024-11-02T12:18:40.908,2024-11-02T12:21:52,1.0,"{""id"": 5332617063, ""qualifierId"": 328}",6roesil4uug4nv2h7h3eu23v8,Roskilde vs Kolding,1_Division,2024-11-02,DNK,NaN,,true,NaN,true,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,true,,NaN,NaN,true,,NaN,NaN,,NaN,51.7,19,NaN,,,,,NaN,88.5,52.2,,true,NaN,NaN,NaN,98.9,52.0,162,,,,0.10940376669168472,0.0,,NaN,2,3,true,,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,
bd4qakf7j0wwie8wke9km7uj8,Roskilde,2742546195,204,13,1,20,26,K. Nyegaard,4rhxehi019n7z1z1m7a39w1sk,1,82.2,52.1,2024-11-02T12:21:58.226,2024-11-02T12:23:05,NaN,"{""id"": 5332619617, ""qualifierId"": 56, ""value"": ""Center""}",6roesil4uug4nv2h7h3eu23v8,Roskilde vs Kolding,1_Division,2024-11-02,DNK,NaN,,NaN,true,true,NaN,NaN,true,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,,NaN,true,NaN,,NaN,NaN,,NaN,39.8,87.5,true,,,,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,95.0,44.2,NaN,,,,0.0810806080698967,0.0,,NaN,1,3,true,,NaN,NaN,,NaN,NaN,true,,,,,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2742550871,237,15,1,29,50,C. Jørgensen,9fvf8z6p8ok0n5vu999ysfywa,1,91.1,32.3,2024-11-02T12:31:23.158,2024-11-02T12:32:47,NaN,"{""id"": 5332646471, ""qualifierId"": 102, ""value"": ""47.8""}",6roesil4uug4nv2h7h3eu23v8,Roskilde vs Kolding,1_Division,2024-11-02,DNK,NaN,,NaN,NaN,true,true,NaN,NaN,NaN,NaN,Center,true,NaN,NaN,NaN,NaN,,true,NaN,true,,NaN,NaN,,NaN,47.8,19,NaN,,,,,NaN,92.7,35.0,,NaN,NaN,NaN,NaN,98.6,47.3,267,,,,0.030688343569636345,0.0,,NaN,3,3,NaN,,NaN,NaN,,NaN,NaN,true,,,,,,,,,,,,,NaN,,NaN,,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,
bd4qakf7j0wwie8wke9km7uj8,Roskilde,2742549535,242,15,1,27,13,A. Taranis,m031ocyfq011rual3olkegdm,1,71.9,63.6,2024-11-02T12:28:45.669,2024-11-04T12:29:34,NaN,"{""id"": 5332636017, ""qualifierId"": 322, ""value"": ""0.10818849503993988""}",6roesil4uug4nv2h7h3eu23v8,Roskilde vs Kolding,1_Division,2024-11-02,DNK,NaN,,NaN,true,true,NaN,NaN,NaN,true,NaN,Center,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,,NaN,NaN,,NaN,51.7,18.4,NaN,,,,,NaN,98.9,50.2,,NaN,NaN,NaN,NaN,NaN,NaN,205,,,,0.03287122771143913,0.10818849503993988,,NaN,1,3,NaN,,NaN,NaN,,NaN,NaN,true,,,,,,,,,,,,,NaN,,NaN,,NaN,true,NaN,,,,,,,,,,,,,,,,,,,,,,,,
