competition,season,team,ID,player_name,number,position,Distance_per90,Walking_per90,Jogging_per90,Running_per90,High Speed Running_per90,Sprinting_per90,No. of High Intensity Runs_per90,Sprint Distance TIP_per90,No. of High Intensity Runs TIP_per90,Distance OTIP_per90,HSR Distance OTIP_per90,Sprint Distance OTIP_per90,No. of High Intensity Runs OTIP_per90,Distance BOP_per90,HSR Distance BOP_per90,Sprint Distance BOP_per90,No. of High Intensity Runs BOP_per90,games
1.Div,2024,ACH,224123,Sebastian Pingel,11.0,RW,11049.31720300024,2854.278248245826,5127.021050084684,1975.174449552383,891.2417130413742,201.58867650616983,113.67045729494312,101.70239535446407,64.0212920396806,4770.435518993467,325.2150979917735,86.36341640454873,43.11638035325429,1955.6283571255744,27.346237599806432,13.522864747157028,6.532784902008227,25
1.Div,2024,ACH,224123,Sebastian Pingel,11.0,ST,10395.70333090027,2829.8741993203034,4572.209891251607,1750.927541711033,895.7350478287675,346.9554438927177,130.73580891049005,226.9863666843319,74.06316616866917,3660.1534130258747,315.206911410909,95.14956403059803,46.42244870521927,2501.559949590429,92.73666458131774,24.821896883072505,10.250194036601615,25
1.Div,2024,ACH,224123,Sebastian Pingel,15.0,CAM,10370.041857193106,2980.1143158635246,5106.884277172001,1493.9841716496658,546.2015476609216,242.8670418571931,70.27787548364404,109.28209637706647,42.736545902215965,3827.8269433696796,192.91276820260288,117.74393246570524,23.742525501231093,2188.2061202954624,18.053816391136124,15.841013014421387,3.798804080196975,25
1.Div,2024,ACH,248309,Oliver Kjaergaard,15.0,CAM,11432.703755215576,2506.6815020862305,5004.350486787203,2120.0319888734352,1279.7273991655074,521.9123783031988,175.2433936022253,326.6912378303199,118.91515994436718,4579.648122392211,355.0681502086231,151.6105702364395,52.57301808066759,1944.0625869262863,52.89847009735743,43.6105702364395,3.7552155771905418,8
1.Div,2024,ACH,248309,Oliver Kjaergaard,15.0,LW,11054.993113526449,2706.339693496575,5040.436340610573,1972.95754892026,1008.1352573704803,327.1196616853489,128.08763271279548,275.1123692256002,88.39840060822547,3873.6784449328725,313.51065891452,47.95637511401536,36.50425423997123,1814.9080205426862,26.08488148326034,4.050917345733322,3.184977864598758,8
1.Div,2024,ACH,248309,Oliver Kjaergaard,15.0,RCM,11522.726470588235,2703.6727941176464,5432.5985294117645,2371.2948529411765,836.0966911764705,179.05367647058821,102.24264705882352,75.33198529411764,42.68382352941176,5282.202573529412,427.7415441176471,90.54926470588235,52.61029411764705,2139.9882352941177,45.61213235294118,13.172426470588233,6.948529411764705,8
1.Div,2024,ACH,248309,Oliver Kjaergaard,15.0,RM,11096.305300680218,2886.2956108396857,4942.278904703791,1944.3261457014585,865.6819829818355,457.71807940648836,127.8874967463211,242.29563167830185,66.71932160827396,3668.686084972109,411.40885486414015,197.8559230549029,54.279128653702806,2443.6270864157123,54.0992316926889,17.566524673283688,6.88904648434433,8
1.Div,2024,ACH,248309,Oliver Kjaergaard,15.0,RW,10591.097245270494,3152.0640557583797,4500.182210421507,1656.6422170594092,982.6548290740125,299.56289412545635,107.53401924991702,196.95751742449383,65.41652837703285,4095.6571523398607,382.6777298373714,99.93494855625622,38.533023564553595,2558.38665781613,20.879522071025555,2.6704281447062725,3.5844673083305674,8
1.Div,2024,ACH,248309,Oliver Kjaergaard,15.0,RWB,11577.733426135375,2991.36697407343,5004.541847920655,2085.2813641900125,976.4819906037933,520.0612493474857,143.7619627631808,323.8402644858187,84.56586044892988,4388.432573516618,402.0354967809292,188.45032190708196,55.43761962763181,2378.64033408735,19.38437445623804,7.770662954585,3.758482686619106,8
1.Div,2024,ACH,249137,Sebastian Hausner,4.0,RCB,9248.205069740341,3188.3200059082046,4062.5051611891035,1331.8087916779468,494.8820323102262,170.69060366892037,65.26234582522575,38.22420257500876,17.934817310340428,3686.585254576041,300.96958880411665,115.966009306478,41.72320744052266,2001.737084462545,50.94192211775751,16.500610386281906,5.6043210743626775,24
1.Div,2024,ACH,423804,Moses Opondo,6.0,RM,11857.37677984666,2680.023548740416,6546.745892661555,2096.329682365827,429.249726177437,105.04271631982476,36.96604600219058,2.8981380065717417,2.9572836801752467,4869.019715224535,386.87185104052577,102.12979189485212,34.008762322015336,1857.7360350492881,7.30449069003286,0.0,0.0,1
1.Div,2024,ACH,438040,Elijah Just,27.0,RM,11788.309975837074,2786.032792544011,5278.4301001035565,2152.6465308940287,1148.3248187780464,422.87573351743185,159.37176389368312,232.66413531239215,87.60787021056267,4555.208491542976,459.1957197100449,184.21884708318953,68.96789782533655,2116.6807041767347,11.239903348291337,5.9927511218501905,2.7959958577839146,2
1.Div,2024,ACH,438040,Elijah Just,27.0,RW,11642.545454545456,3077.1948051948057,5128.532467532467,2020.3376623376626,1010.1558441558443,406.32467532467535,146.75324675324674,182.5194805194805,84.41558441558442,4672.7922077922085,419.42857142857144,223.03896103896108,58.44155844155844,2439.5584415584417,38.87012987012987,0.7662337662337662,3.8961038961038965,2
1.Div,2024,ACH,450034,Ole Kolskogen,24.0,CB,9279.185969786422,2961.5235283903453,4181.713491925681,1308.1427331133875,589.7992707067199,237.99756902239974,84.3896509810731,46.07674943566591,20.62858135092898,3572.6921340510503,424.7987497829484,174.49904497308557,58.135092898072585,2288.2441396075706,33.680847369334955,17.421774613648203,5.62597673207154,20
1.Div,2024,ACH,450034,Ole Kolskogen,24.0,LCB,8930.227662604913,3066.686264666878,4117.769817054415,1136.8258758235422,419.97127013866964,188.97692368400035,66.2023647083573,37.90475878163475,15.160029013027017,3644.3215637724147,266.2021187386729,136.67424946687495,46.449402614838995,1792.8266330279707,33.58305114726765,14.399124271130841,4.592933080491288,20
1.Div,2024,ACH,450034,Ole Kolskogen,24.0,RCB,8720.501599855977,3015.3407792652297,3969.0351059963277,1110.4642551925122,454.3353943404297,171.32606182091007,67.2200661141284,33.07697960717444,17.310571238854912,3750.0104129013152,321.09728988704376,133.83134333677359,48.03596094701971,1926.9088549867636,17.882981842808015,4.417699234143834,1.8735339282537773,20
1.Div,2024,ACH,460838,Emil Frederiksen,22.0,CAM,10318.58048277189,3018.7377839711826,4771.611156583733,1645.3323133917288,623.1011733411423,259.7983610059651,83.44196435775865,158.9393861735166,49.0041521877057,3705.863372166927,233.52698339925715,90.58064689708715,30.927317849731168,2803.064488316165,23.170974286525592,10.278327935361348,3.5104943203217784,23
1.Div,2024,ACH,460838,Emil Frederiksen,22.0,RF,11305.282789992418,2764.1258529188776,5791.018953752842,1820.2380591357085,699.2297194844579,230.6702047005307,81.88021228203183,85.52388172858225,43.669446550416986,5012.652009097801,330.0045489006823,145.14632297194845,38.210765731614856,1732.7626990144047,13.75587566338135,0.0,0.0,23
1.Div,2024,ACH,460838,Emil Frederiksen,22.0,RM,10257.778465782612,3037.319574250625,4761.692137694679,1544.583816426711,670.7949789267632,243.3865536969232,89.35846924773594,129.72902029865296,46.34840011719321,3968.1742097557053,293.25733394015776,103.92160046101543,38.13331263831561,2268.538623097914,45.75574977034077,9.735899405053917,4.87675649222713,23
1.Div,2024,ACH,460838,Emil Frederiksen,22.0,RW,10201.86572773293,2960.426997611111,4747.4798690103025,1564.2235072254978,675.657559954538,254.07687478123472,90.50554258288935,155.43871264738783,54.989865781488994,3679.5685704898387,245.76850442303294,82.24832919213654,29.525482817732676,2186.3803299764836,39.780595866672705,16.387967091998846,5.99019398366768,23
1.Div,2024,ACH,463091,Muhamet Hyseni,9.0,CAM,9817.451895043732,3362.575801749272,4414.001457725948,1244.1909620991255,534.5291545189505,262.15451895043736,87.90087463556853,142.13702623906707,43.29446064139942,3186.9052478134117,233.75072886297374,86.07725947521865,35.42274052478134,2769.6909620991255,48.2798833819242,33.953352769679306,9.183673469387756,2
1.Div,2024,ACH,463091,Muhamet Hyseni,9.0,RF,11089.09894736842,2808.454736842105,5290.067368421052,1825.4984210526316,826.4557894736843,338.62263157894733,125.05263157894736,183.94105263157894,62.52631578947368,3662.436315789473,353.2736842105263,139.09263157894736,56.84210526315789,2283.2763157894738,48.671052631578945,15.574736842105263,5.684210526315789,2
1.Div,2024,ACH,497892,Marinus Larsen,19.0,LM,11250.62786218703,2868.494329124759,4955.346458377915,2146.07532634282,935.1487267280119,345.56302161352454,109.7795848491333,139.0965118767387,47.378557671731215,4315.701262572223,450.0500748983522,206.4549539910122,62.401027177402085,2141.9152578643266,14.710464369783864,0.0,0.0,2
1.Div,2024,ACH,497892,Marinus Larsen,19.0,RM,9100.990062111801,2823.5403726708078,4647.175155279503,1242.3242236024844,354.83478260869566,33.11552795031056,34.6583850931677,2.6608695652173915,8.944099378881987,3644.2956521739134,263.6385093167702,30.454658385093165,25.71428571428571,1969.47950310559,0.6037267080745342,0.0,0.0,2
1.Div,2024,ACH,509003,Anders Hoff,31.0,GK,5367.517538700927,3332.7419517833005,1877.7620988739764,134.0828643718463,20.117417275014294,2.8225369094783965,2.1832683204694177,0.7157492620246569,0.3125542628928633,1755.796027198552,13.191429357048962,2.1036621048248114,1.8707140575765544,1457.005770704119,0.17190484459107488,0.0,0.0,4
1.Div,2024,ACH,509003,Anders Hoff,31.0,SUB,5400.35571820677,3297.112534309241,1898.9917657822505,196.3465690759378,7.904849039341262,0.0,0.0,0.0,0.0,1841.7903019213177,3.665873741994511,0.0,0.0,1640.3253430924065,2.6481244281793233,0.0,0.0,4
1.Div,2024,ACH,514874,Karlo Lusavec,20.0,CDM,10288.392523364486,2660.3457943925237,5470.467289719626,1555.5233644859813,402.0841121495327,199.97196261682242,61.6822429906542,54.803738317757016,14.018691588785048,4309.186915887851,318.2523364485981,145.16822429906543,47.663551401869164,2391.504672897196,3.327102803738318,0.0,0.0,18
1.Div,2024,ACH,514874,Karlo Lusavec,20.0,LCM,11386.233841807058,2743.4444937176486,5863.05549864578,1982.1368436822231,617.5120503204058,180.08305670682293,76.33574183730198,64.24294795480887,27.032929177697174,4995.05770110657,358.7435728320763,114.76011170965576,47.790280824564555,2005.5782445563907,13.363911325499144,1.0824268479738635,1.512531835040248,18
1.Div,2024,ACH,514874,Karlo Lusavec,20.0,LDM,10956.394997477139,2662.219860634823,5595.394723780333,1812.8520429562736,673.0096070777223,212.92399272620077,88.38757906649393,78.59956659380705,33.49714277744635,4245.908462186093,398.4133384394176,121.17064364921177,49.57537235653146,2185.1251129033117,31.8330232305126,13.15085850657374,5.31506393251612,18
1.Div,2024,ACH,514874,Karlo Lusavec,20.0,RCM,11336.873123014768,2612.7064538857985,5747.759145959645,2173.6545894867236,681.1893000051141,121.55782722587465,77.22867029951075,27.200310818412728,20.92071573468495,5157.194486979151,452.86276884088034,94.35751640746193,53.244250995812195,2287.9567547602946,28.718396699756234,0.0,3.0637035690136205,18
1.Div,2024,ACH,514874,Karlo Lusavec,20.0,RDM,11203.93543427638,2713.3261916294223,5676.560726885967,1878.3300953793162,723.8472240136708,211.8693095755504,92.67073163732877,69.17727405932055,32.427135691158796,4163.811645269116,373.2333784169549,124.06388786303728,52.2529065314493,2430.6220358290752,74.24199484310596,18.628147653192617,7.990689414720651,18
1.Div,2024,ACH,522153,Anton Ekeroth,12.0,LB,8951.853211009175,2819.7339449541287,4535.165137614679,1107.9174311926606,355.5412844036698,133.49541284403668,53.211009174311926,90.69724770642202,27.522935779816518,3487.009174311927,159.4678899082569,42.23853211009175,22.935779816513765,2021.1559633027523,21.79816513761468,0.5688073394495413,2.7522935779816518,1
1.Div,2024,ACH,544850,Frederik Juul Christensen,18.0,CDM,11684.958365914372,2705.417682750781,5797.681797015699,2293.140405545992,721.8538096298535,166.86500075938784,90.6824555997434,32.13484753523234,26.283144236717465,4720.718213544964,459.4906420549587,118.92536815615918,58.58831154075042,2268.5481307290606,51.122717480215655,15.79824971814927,5.8109998222755195,21
1.Div,2024,ACH,544850,Frederik Juul Christensen,18.0,LCM,11965.248453378868,2728.092576297514,5607.925564107648,2659.845779802247,816.0894737421054,153.2981154565175,82.80282374778693,55.08231408504074,25.318111171028118,5228.539209873442,519.877568357996,94.6376806595325,55.88476661963824,2448.77292770578,23.771388163782614,3.5781207119442535,1.5999459571205563,21
1.Div,2024,ACH,544850,Frederik Juul Christensen,18.0,LDM,12119.990391279964,2634.782682080259,5746.4248803023975,2662.0300558812055,890.0754924430748,186.67728057302864,104.14412516943845,42.2090293162291,41.63742376021127,4048.8502659720452,476.6324999076064,122.36186149023179,50.75771232687536,2716.972846305583,77.1715702304844,22.10584187090673,11.748989082351818,21
1.Div,2024,ACH,544850,Frederik Juul Christensen,18.0,LM,11608.517879826824,2821.5129898116584,5130.715996733508,2459.062889678147,949.494977121599,247.72167258610182,101.9752874382672,94.94822222510273,43.040882989617224,4473.133197013493,556.4374489610743,148.9930765292234,56.5955254254864,2871.7741000946244,12.120080819733754,3.7850467289719623,2.338879023163571,21
1.Div,2024,ACH,544850,Frederik Juul Christensen,18.0,RCM,12173.174666088331,2658.6142682907325,5719.10767374521,2716.4791601355278,908.1377211503843,170.8302561790921,102.36782377797691,39.864227997498084,34.5429715365852,4828.898596836739,517.5100058786282,120.30360606451958,62.35721754688094,2439.2033401989293,58.10556382906634,10.662405569815581,5.467634694510771,21
1.Div,2024,ACH,544850,Frederik Juul Christensen,18.0,RDM,11676.23074817997,2830.1193906584645,5502.035227971438,2270.421972594333,821.6139855144964,252.04032958871494,115.69604012145095,63.38849586800726,37.50542237020911,4661.037671072833,526.1550624137549,173.61748706000398,70.83373112641684,2719.322375001085,38.63028923398034,15.034346660703683,7.356886624825006,21
1.Div,2024,ACH,544965,Filip Djukic,23.0,GK,5442.551814400849,3667.1922928469853,1565.5303740879328,159.45583521701107,43.171884306744715,7.204502762810425,5.602794335847012,1.5323816155988856,0.9383213521297354,1615.333302445467,22.579395651081825,5.672121147211539,3.7420267930783973,1679.8745750495837,11.167336584841967,0.0,0.9224461906388796,3
1.Div,2024,ACH,545891,Sanders Ngabo,10.0,CAM,10462.1119256594,3122.101020955989,4383.325546440802,1923.492482200289,759.9870320242168,273.20608449555857,105.0237534512144,206.94787787047352,68.71200841056975,3587.319027668213,242.96197078927648,56.64416063053845,29.93500239711488,2412.378757701247,52.51465314048927,9.614045994546643,6.376742643529763,16
1.Div,2024,ACH,545891,Sanders Ngabo,10.0,LF,9815.462299134735,3604.750309023486,3987.244746600741,1439.054388133498,592.1977750309024,192.20395550061804,77.87391841779976,171.47836835599503,56.736711990111246,4322.091470951792,166.0716934487021,20.391841779975273,21.137206427688504,2070.055624227441,4.516687268232385,0.3337453646477132,0.0,16
1.Div,2024,ACH,545891,Sanders Ngabo,10.0,LM,10289.121328695488,3290.3770504121435,4135.09700066519,1827.8024927151225,796.6893136416065,239.15768437617868,104.3382778149753,159.6008274356263,65.8254824279073,3688.7831766761215,266.72727761196,61.654512154241175,33.26916050075978,2371.612012762642,38.36712104630498,17.900131671557112,5.243634886308203,16
1.Div,2024,ACH,545891,Sanders Ngabo,10.0,LW,9634.496173431795,3372.626061406789,3784.1867581324973,1482.750263378452,679.4426459612334,315.4875232652919,105.78467956585682,231.4728339032094,67.5944304953394,3789.795492539602,232.7009473268141,79.50367332446619,35.676646057159395,1940.1279317456508,20.239125104175738,4.508682920312351,2.51360301335802,16
1.Div,2024,ACH,549402,Asgeir Gudmundsson,26.0,LW,10462.465683782411,3275.2907981698017,4590.87849517031,1490.0788002033553,873.2104728012201,233.03457041179462,115.30249110320285,152.26792069140825,72.75038129130655,3772.2857142857138,326.70411794611084,80.76664972038638,42.552109811896294,2090.7086934417894,0.0,0.0,0.0,1
1.Div,2024,ACH,582640,Julius Madsen,14.0,LB,10611.587100864845,2925.3380628073096,4759.978118250149,1778.8567738229365,780.4490190189167,366.9643118340716,115.99454856207144,176.57624368098735,55.25407044608574,3771.1297369359413,336.96474008417687,152.90738866949556,51.20590707942477,2447.964920326613,74.77244216193004,37.48239006108077,9.534571036560916,18
1.Div,2024,ACH,582640,Julius Madsen,14.0,LM,10649.168702411413,2898.9145778340453,4942.463663809098,1724.334098168718,745.0408573856785,338.4239769561044,108.23126774654114,190.1859853661146,54.549708465821006,4076.7272467064495,325.3203036761332,129.2075071774072,47.60579256630658,2348.4445547251357,57.26841264974992,19.026252745936354,6.075766714413555,18
1.Div,2024,ACH,582640,Julius Madsen,14.0,LWB,10760.16402351838,2887.0980046576933,4499.796786686253,1954.026572119051,966.0136199051522,453.2337382535883,139.46607949446997,279.3234409173969,80.86965378773857,3956.319058438162,417.8804125016307,172.395143226555,56.71718436342185,2177.863431997625,13.843218952725762,1.5151541096364354,1.879241343309553,18
1.Div,2024,ACH,603831,Adam Herdonsson,17.0,CAM,11552.712742900083,2721.453709269834,5375.391562831799,2213.171524456381,904.1866705763575,338.51433953165355,130.6470497943184,153.81609411083065,67.96210834366501,3587.0841569203117,346.82283947194634,163.08911484736754,53.307145654018186,2344.0137485634336,76.55398002535047,21.60406680751388,9.377795796635208,17
1.Div,2024,ACH,603831,Adam Herdonsson,17.0,CDM,10924.525901863566,2971.01555821508,4833.401607112327,1988.287570524876,816.8965635151308,314.92460249615317,110.78816891776371,106.67054197298684,39.699093862198666,3812.1839630706104,508.23149256283125,194.96871260044452,66.47290135065823,2543.973328774149,46.097110617199526,13.285347922721833,4.616173704906822,17
1.Div,2024,ACH,603831,Adam Herdonsson,17.0,LCM,11349.987690024474,2935.1236282666923,5214.7062657602,2141.2077529414314,820.2003493050579,238.74923279300245,102.41122799003367,102.88695981422778,43.22656513428368,4482.8783575082125,423.60252179902835,122.54965314089205,52.291677620867446,2531.1216901555063,62.787464352801706,13.313080795972699,6.8929852348825476,17
1.Div,2024,ACH,603831,Adam Herdonsson,17.0,LDM,10809.012066198264,2808.3670660544835,5192.637670147037,1987.5459909796907,608.2553013078547,212.21275991066977,76.86306471696359,36.38616383173659,20.626046280545953,4371.044657330279,428.4943888091993,164.40221831970806,53.789435611703226,2402.8614833861525,27.11120555201195,11.417655557752427,2.4475828247144027,17
1.Div,2024,ACH,603831,Adam Herdonsson,17.0,LM,11441.71832930618,2665.2364515015533,6052.10079392475,2131.452882292026,528.7787366240939,64.15878494994823,64.30790472903003,19.031411805315845,14.911977908180878,4854.5944080082845,398.0193303417328,45.12737314463239,45.66793234380393,2167.530548843631,16.598895409043838,0.0,3.7279944770452196,17
1.Div,2024,ACH,603831,Adam Herdonsson,17.0,RCM,11302.383175101728,2684.158787433282,5692.852191259274,2188.5957540771487,609.1375629597778,127.63887937224497,70.24841710718123,44.32244577696226,27.009837366667597,4794.78988338428,371.85983537983265,77.83288929148524,41.40145878262272,1972.8221687465104,12.385525926901058,5.483544303797468,1.8371209578909218,17
1.Div,2024,ACH,603831,Adam Herdonsson,17.0,RDM,11154.081084120582,2740.386715410113,5671.470450112689,2033.5669393407586,599.0794292240955,109.57069897989366,72.80709422131869,34.23169660259971,27.1149584466526,4145.458271589636,396.02006443894584,69.11355404253734,43.84755849029375,1841.2787112037481,14.162727341870731,6.225448334756619,1.8445772843723314,17
1.Div,2024,ACH,603831,Adam Herdonsson,17.0,RM,11185.975817923187,2599.4765291607396,5159.662873399716,2143.7923186344237,1045.6258890469417,237.43100995732576,113.9402560455192,69.42674253200569,47.368421052631575,4593.9046941678525,626.4281650071124,164.0611664295875,60.17069701280228,2464.3485064011384,43.33570412517781,3.943100995732575,6.401137980085349,17
1.Div,2024,ACH,608743,Seniko Doua,3.0,RB,9581.863262508568,3204.2745030843043,4339.736463331048,1377.4256339958877,522.6877998629199,137.73886223440715,58.293351610692255,84.54386566141193,27.75873886223441,4205.226867717615,229.69431117203564,53.18574366004112,29.609321453050033,2323.1288553803975,10.714873200822481,0.0,0.9252912954078135,5
1.Div,2024,ACH,608743,Seniko Doua,3.0,RWB,9619.38314677827,2937.57260875956,4270.3257696812225,1535.397008153581,645.8987169757528,230.1890432081525,83.39961768488824,110.54050856610881,39.236150472329335,3982.792699607686,271.016546539814,111.5433166303111,40.180856711694936,2175.1203860275805,37.10926752035271,8.101136056955495,3.9826105008639794,5
1.Div,2024,ACH,608743,Seniko Doua,3.0,SUB,9911.690164988217,2817.406899507178,4685.0987786586675,1404.381829869295,681.3927576601671,323.40989929290765,105.2924791086351,142.29526462395543,54.381829869295046,3547.824298264409,325.3421898435826,176.38225841011356,49.75358902935504,2049.338761517035,11.535890293550462,4.732376258838655,1.1570602099850011,5
1.Div,2024,ACH,621941,Frederik Roslyng,34.0,CB,9808.469485578846,2892.205018684249,4600.874723714841,1497.8463729419343,590.7811826052606,226.7610478980808,88.15998570346926,37.57959343300148,24.916505438795333,4148.251425373521,345.46983663391944,180.9145752942781,60.6664816896242,1892.1577631948985,53.42636513527622,8.272717008639054,2.5769985750497324,11
1.Div,2024,ACH,621941,Frederik Roslyng,34.0,LCB,9325.873408528976,3049.1896477744885,4354.042204882233,1246.4962245285537,487.5087774844655,188.63351432839974,69.46225326851005,37.80475176800201,18.304783876237366,3607.577903349157,287.78693848966424,130.10171367742,43.31020225863381,2343.1414917770157,63.724415548221565,20.72723227537754,7.8472671336388755,11
1.Div,2024,ACH,639718,Kwaku Karikari,21.0,CAM,9872.789189189189,3527.4162162162165,3945.1459459459466,1528.162162162162,546.227027027027,325.8378378378378,91.8918918918919,240.14054054054054,56.21621621621622,3593.772972972973,205.55675675675673,59.62162162162162,28.10810810810811,2054.3135135135135,53.513513513513516,26.07567567567568,7.567567567567568,16
