playerName,playerId,contestantId,team_name,318.0,9.0,24.0,25.0,26.0,label,match_id,date
M. Maden,15yli690oxmbr4dl1ksti2p9m,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,0.00110096,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
P. Bjur,6m4anciafmzc24s44xszymbc9,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,0.00074363,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
B. Kvist,cqgmx6eiriomccxfhykh31r10,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00447791,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
J. Mortensen,eas91my7qw7etoha5plxfk9yi,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,0.00117186,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
S. Jalal,ekx0wotp433tuaw4g93nybjmc,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00117516,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
Y. Bourhane,7wo1hk736v1xhovvu2t2trw89,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,0.00049556,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
T. Stagaard,c7buy99bjqmkmno8w5t0189d6,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,0.00044619,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
C. Jørgensen,9fvf8z6p8ok0n5vu999ysfywa,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00235624,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
M. Sarr,9618hk1lq7i6see347k7plkyy,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.0017663,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
L. Montano,1se7wkenvs4elrapvdw9mdnje,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,0.00136564,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
A. Lausen,ate1ymumg2iwzn8uyyf3ts222,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,0.00024269,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
J. Meyer,839pm7rmjp6q1bt52f7ek9vys,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,0.00015985,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
S. Jalal,ekx0wotp433tuaw4g93nybjmc,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00000912,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
B. Kvist,cqgmx6eiriomccxfhykh31r10,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00006424,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
T. Stagaard,c7buy99bjqmkmno8w5t0189d6,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,0.00000048,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
V. Westh,8h3cyhuw5049gcxrsld3rw1ec,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00101494,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
C. Jørgensen,9fvf8z6p8ok0n5vu999ysfywa,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00000803,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
B. Hvidt,4yyiv4t6irqpeayug5qgvmkmh,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,0.00435291,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
C. Vestergaard,3xz0h3d6r2qgmv9egms8yaz56,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.0000013,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
A. Leifsson,dqssvdpt2iwg8qn9wto3miind,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00000401,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
V. Westh,8h3cyhuw5049gcxrsld3rw1ec,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00018811,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
S. Jalal,ekx0wotp433tuaw4g93nybjmc,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00002765,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
A. Nørager,8ewvm6ux4yvpwgrzjkc1chqwa,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00002782,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
C. Jørgensen,9fvf8z6p8ok0n5vu999ysfywa,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00001147,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
A. Leifsson,dqssvdpt2iwg8qn9wto3miind,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00001183,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
C. Vestergaard,3xz0h3d6r2qgmv9egms8yaz56,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00002622,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
A. Leifsson,dqssvdpt2iwg8qn9wto3miind,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00004733,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
V. Westh,8h3cyhuw5049gcxrsld3rw1ec,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00004431,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
A. Nørager,8ewvm6ux4yvpwgrzjkc1chqwa,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00215723,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
A. Njai,f1ba9g771s0zeel0titcj3omi,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00076297,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
V. Westh,8h3cyhuw5049gcxrsld3rw1ec,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00389167,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
M. Sarr,9618hk1lq7i6see347k7plkyy,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00418513,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
P. Ngongo,1nn1wc14k9zd3wtu73loj7kes,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00644798,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
C. Jørgensen,9fvf8z6p8ok0n5vu999ysfywa,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.02692836,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
D. Gadegaard,7fkc01xxyl1trj3uav134ehyi,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,0.00009629,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
L. Moser,6sdv4s8oz558wfhx72vwlpvu2,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00000193,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
V. Westh,8h3cyhuw5049gcxrsld3rw1ec,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00000173,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
C. Enemark,2qedb8t85t1ieeed9613c9crt,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.0000006,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
C. Vestergaard,3xz0h3d6r2qgmv9egms8yaz56,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00000136,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
C. Enemark,2qedb8t85t1ieeed9613c9crt,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00000594,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
P. Ngongo,1nn1wc14k9zd3wtu73loj7kes,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00000256,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
V. Westh,8h3cyhuw5049gcxrsld3rw1ec,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00000659,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
L. Montano,1se7wkenvs4elrapvdw9mdnje,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,0.00004442,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
A. Nørager,8ewvm6ux4yvpwgrzjkc1chqwa,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00152712,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
A. Troelsen,bmkwmf5f2ssnw2cq7uga7yd5g,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,0.00009365,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
C. Vestergaard,3xz0h3d6r2qgmv9egms8yaz56,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00048484,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
A. Njai,f1ba9g771s0zeel0titcj3omi,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00143113,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
C. Jørgensen,9fvf8z6p8ok0n5vu999ysfywa,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00290674,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
V. Westh,8h3cyhuw5049gcxrsld3rw1ec,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00178817,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
C. Vestergaard,3xz0h3d6r2qgmv9egms8yaz56,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00091063,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
C. Enemark,2qedb8t85t1ieeed9613c9crt,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00260936,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
A. Leifsson,dqssvdpt2iwg8qn9wto3miind,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00000133,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
A. Leifsson,dqssvdpt2iwg8qn9wto3miind,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.0000006,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
L. Moser,6sdv4s8oz558wfhx72vwlpvu2,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00000408,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
A. Nørager,8ewvm6ux4yvpwgrzjkc1chqwa,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00018919,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
V. Westh,8h3cyhuw5049gcxrsld3rw1ec,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00076766,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
C. Jørgensen,9fvf8z6p8ok0n5vu999ysfywa,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.0009989,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
V. Westh,8h3cyhuw5049gcxrsld3rw1ec,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00252043,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
P. Ngongo,1nn1wc14k9zd3wtu73loj7kes,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00084752,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
V. Westh,8h3cyhuw5049gcxrsld3rw1ec,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00043965,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
C. Vestergaard,3xz0h3d6r2qgmv9egms8yaz56,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00056988,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
V. Westh,8h3cyhuw5049gcxrsld3rw1ec,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00150342,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
C. Jørgensen,9fvf8z6p8ok0n5vu999ysfywa,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.0024007,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
B. Kvist,cqgmx6eiriomccxfhykh31r10,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00083277,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
A. Nørager,8ewvm6ux4yvpwgrzjkc1chqwa,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00098416,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
C. Jørgensen,9fvf8z6p8ok0n5vu999ysfywa,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00638502,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
S. Yatéké,9ircna8pbskreztmy1wiqwx9m,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.01341686,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
B. Kvist,cqgmx6eiriomccxfhykh31r10,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00373539,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
A. Njai,f1ba9g771s0zeel0titcj3omi,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00559636,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
C. Jørgensen,9fvf8z6p8ok0n5vu999ysfywa,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00055303,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
A. Nørager,8ewvm6ux4yvpwgrzjkc1chqwa,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00038147,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
C. Vestergaard,3xz0h3d6r2qgmv9egms8yaz56,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00091664,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
C. Enemark,2qedb8t85t1ieeed9613c9crt,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00049409,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
C. Vestergaard,3xz0h3d6r2qgmv9egms8yaz56,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00016073,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
A. Leifsson,dqssvdpt2iwg8qn9wto3miind,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00055895,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
A. Nørager,8ewvm6ux4yvpwgrzjkc1chqwa,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00320445,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
V. Westh,8h3cyhuw5049gcxrsld3rw1ec,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.0009034,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
A. Nørager,8ewvm6ux4yvpwgrzjkc1chqwa,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00057057,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
A. Njai,f1ba9g771s0zeel0titcj3omi,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00104144,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
C. Jørgensen,9fvf8z6p8ok0n5vu999ysfywa,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00289646,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
V. Westh,8h3cyhuw5049gcxrsld3rw1ec,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00148795,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
C. Vestergaard,3xz0h3d6r2qgmv9egms8yaz56,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00054539,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
C. Enemark,2qedb8t85t1ieeed9613c9crt,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00212821,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
C. Jørgensen,9fvf8z6p8ok0n5vu999ysfywa,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00065656,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
C. Vestergaard,3xz0h3d6r2qgmv9egms8yaz56,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00109947,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
A. Nørager,8ewvm6ux4yvpwgrzjkc1chqwa,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00325909,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
P. Ngongo,1nn1wc14k9zd3wtu73loj7kes,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00153176,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
V. Westh,8h3cyhuw5049gcxrsld3rw1ec,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00497194,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
A. Leifsson,dqssvdpt2iwg8qn9wto3miind,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00000377,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
A. Nørager,8ewvm6ux4yvpwgrzjkc1chqwa,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00023948,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
V. Westh,8h3cyhuw5049gcxrsld3rw1ec,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00003724,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
A. Leifsson,dqssvdpt2iwg8qn9wto3miind,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00007323,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
C. Vestergaard,3xz0h3d6r2qgmv9egms8yaz56,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00023565,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
V. Westh,8h3cyhuw5049gcxrsld3rw1ec,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00028724,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
C. Vestergaard,3xz0h3d6r2qgmv9egms8yaz56,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00000024,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
A. Leifsson,dqssvdpt2iwg8qn9wto3miind,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00000538,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
A. Nørager,8ewvm6ux4yvpwgrzjkc1chqwa,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00322464,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
C. Vestergaard,3xz0h3d6r2qgmv9egms8yaz56,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00029687,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
A. Nørager,8ewvm6ux4yvpwgrzjkc1chqwa,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.0014629,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
C. Vestergaard,3xz0h3d6r2qgmv9egms8yaz56,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00753466,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
B. Kvist,cqgmx6eiriomccxfhykh31r10,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.04247322,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
A. Leifsson,dqssvdpt2iwg8qn9wto3miind,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00000059,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
J. Musbaudeen,4uuqid6t4nspn0wspyltz3bx0,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00002903,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
C. Vestergaard,3xz0h3d6r2qgmv9egms8yaz56,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00000048,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
F. Møller,e3546n3qj447qgmizao50zx1w,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.16694636,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
J. Musbaudeen,4uuqid6t4nspn0wspyltz3bx0,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.0000354,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
A. Nørager,8ewvm6ux4yvpwgrzjkc1chqwa,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00001504,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
A. Njai,f1ba9g771s0zeel0titcj3omi,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00001667,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
C. Jørgensen,9fvf8z6p8ok0n5vu999ysfywa,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00008346,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
F. Møller,e3546n3qj447qgmizao50zx1w,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00003254,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
C. Vestergaard,3xz0h3d6r2qgmv9egms8yaz56,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00115245,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
F. Møller,e3546n3qj447qgmizao50zx1w,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00000232,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
B. Kvist,cqgmx6eiriomccxfhykh31r10,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00007507,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
C. Enemark,2qedb8t85t1ieeed9613c9crt,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00083851,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
C. Vestergaard,3xz0h3d6r2qgmv9egms8yaz56,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00197845,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
C. Jørgensen,9fvf8z6p8ok0n5vu999ysfywa,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,0.00109297,,NaN,NaN,NaN,Kolding vs Esbjerg,66x20c00o5l5fgwia0g0ox9g4,2024-08-21
