team_name,timeMin,timeSec,playerName,label,date,typeId,44.0,292.0,293.0
Horsens,70,30,F. Roslyng,Horsens vs Hobro,2024-09-28,19,Defender,4,4
Horsens,80,24,K. Karikari,Horsens vs Hobro,2024-09-28,18,Forward,NaN,NaN
Horsens,80,24,M. Hyseni,Horsens vs Hobro,2024-09-28,19,Forward,9,3
Horsens,80,35,A. Herdonsson,Horsens vs Hobro,2024-09-28,18,Midfielder,NaN,NaN
Horsens,80,35,F. Christensen,Horsens vs Hobro,2024-09-28,19,Midfielder,5,4
Hobro,89,18,M. Bruhn,Horsens vs Hobro,2024-09-28,18,Forward,NaN,NaN
Hobro,89,18,O. Dorph,Horsens vs Hobro,2024-09-28,19,Forward,9,2
Horsens,89,17,S. Pingel,Horsens vs Hobro,2024-09-28,18,Forward,NaN,NaN
Horsens,89,17,M. Egho,Horsens vs Hobro,2024-09-28,19,Forward,10,3
Roskilde,63,38,M. Kristensen,Hobro vs Roskilde,2024-10-04,18,Midfielder,NaN,NaN
Roskilde,63,38,R. Arabaci,Hobro vs Roskilde,2024-10-04,19,Midfielder,6,3
Roskilde,75,25,A. Taranis,Hobro vs Roskilde,2024-10-04,18,Forward,NaN,NaN
Roskilde,75,25,E. Nielsen,Hobro vs Roskilde,2024-10-04,19,Forward,9,1
Hobro,74,46,M. Bruhn,Hobro vs Roskilde,2024-10-04,18,Forward,NaN,NaN
Hobro,74,46,J. Cornelius,Hobro vs Roskilde,2024-10-04,19,Forward,9,1
Hobro,74,54,V. Rasmussen,Hobro vs Roskilde,2024-10-04,18,Midfielder,NaN,NaN
Hobro,74,54,M. Pedersen,Hobro vs Roskilde,2024-10-04,19,Midfielder,7,3
Roskilde,75,12,N. Halse,Hobro vs Roskilde,2024-10-04,18,Midfielder,NaN,NaN
Roskilde,75,12,A. Maarup,Hobro vs Roskilde,2024-10-04,19,Midfielder,7,5
Roskilde,75,10,M. Juhl,Hobro vs Roskilde,2024-10-04,18,Defender,NaN,NaN
Roskilde,75,10,O. Juul,Hobro vs Roskilde,2024-10-04,19,Midfielder,5,1
Hobro,85,7,F. Dietz,Hobro vs Roskilde,2024-10-04,18,Defender,NaN,NaN
Hobro,85,7,O. Dorph,Hobro vs Roskilde,2024-10-04,19,Defender,4,3
Hobro,85,4,O. Klitten,Hobro vs Roskilde,2024-10-04,18,Forward,NaN,NaN
Hobro,85,4,O. Meedom,Hobro vs Roskilde,2024-10-04,19,Midfielder,5,2
Hobro,85,23,S. Andreasen,Hobro vs Roskilde,2024-10-04,18,Forward,NaN,NaN
Hobro,85,23,M. Compaoré,Hobro vs Roskilde,2024-10-04,19,Forward,9,2
Roskilde,84,37,A. Jensen,Hobro vs Roskilde,2024-10-04,18,Forward,NaN,NaN
Roskilde,84,37,S. Baskaya,Hobro vs Roskilde,2024-10-04,19,Midfielder,6,2
Hobro,26,0,J. Cornelius,Hobro vs Kolding,2024-09-20,18,Forward,NaN,NaN
Hobro,26,0,S. Andreasen,Hobro vs Kolding,2024-09-20,19,Forward,9,1
Kolding,57,1,I. Tånnander,Hobro vs Kolding,2024-09-20,18,Midfielder,NaN,NaN
Kolding,57,1,S. Jalal,Hobro vs Kolding,2024-09-20,19,Forward,8,1
Kolding,57,23,A. Beck,Hobro vs Kolding,2024-09-20,18,Midfielder,NaN,NaN
Kolding,57,23,E. Agyiri,Hobro vs Kolding,2024-09-20,19,Midfielder,6,5
Hobro,73,49,V. Rasmussen,Hobro vs Kolding,2024-09-20,18,Midfielder,NaN,NaN
Hobro,73,49,M. Pedersen,Hobro vs Kolding,2024-09-20,19,Midfielder,6,3
Kolding,71,8,C. Enemark,Hobro vs Kolding,2024-09-20,18,Defender,NaN,NaN
Kolding,71,8,B. Kvist,Hobro vs Kolding,2024-09-20,19,Defender,3,1
Hobro,83,35,M. Kristensen,Hobro vs Kolding,2024-09-20,18,Midfielder,NaN,NaN
Hobro,83,35,T. Hansen,Hobro vs Kolding,2024-09-20,19,Midfielder,5,5
Hobro,83,31,M. Jacobsen,Hobro vs Kolding,2024-09-20,18,Defender,NaN,NaN
Hobro,83,31,O. Dorph,Hobro vs Kolding,2024-09-20,19,Midfielder,5,3
Kolding,83,50,M. Sarr,Hobro vs Kolding,2024-09-20,18,Forward,NaN,NaN
Kolding,83,50,C. Holmelund,Hobro vs Kolding,2024-09-20,19,Forward,8,2
Hobro,71,23,V. Rasmussen,Roskilde vs Hobro,2024-08-10,18,Midfielder,NaN,NaN
Hobro,71,23,T. Hansen,Roskilde vs Hobro,2024-08-10,19,Midfielder,6,4
Hobro,71,25,J. Cornelius,Roskilde vs Hobro,2024-08-10,18,Forward,NaN,NaN
Hobro,71,25,J. Sneftrup,Roskilde vs Hobro,2024-08-10,19,Forward,9,1
Roskilde,63,34,S. Baskaya,Roskilde vs Hobro,2024-08-10,18,Midfielder,NaN,NaN
Roskilde,63,34,E. Nielsen,Roskilde vs Hobro,2024-08-10,19,Forward,NaN,0
Hobro,88,34,M. Kristensen,Roskilde vs Hobro,2024-08-10,18,Midfielder,NaN,NaN
Hobro,88,34,O. Overgaard,Roskilde vs Hobro,2024-08-10,19,Midfielder,6,5
Roskilde,74,25,A. Taranis,Roskilde vs Hobro,2024-08-10,18,Forward,NaN,NaN
Roskilde,74,25,M. Kristensen,Roskilde vs Hobro,2024-08-10,19,Midfielder,NaN,0
Roskilde,74,24,K. Nyegaard,Roskilde vs Hobro,2024-08-10,18,Midfielder,NaN,NaN
Roskilde,74,24,N. Vesterbæk,Roskilde vs Hobro,2024-08-10,19,Defender,NaN,0
Hobro,93,15,L. Klitten,Roskilde vs Hobro,2024-08-10,18,Defender,NaN,NaN
Hobro,93,15,O. Meedom,Roskilde vs Hobro,2024-08-10,19,Midfielder,7,1
Roskilde,84,12,R. Arabaci,Roskilde vs Hobro,2024-08-10,18,Forward,NaN,NaN
Roskilde,84,12,J. Damkjær,Roskilde vs Hobro,2024-08-10,19,Midfielder,NaN,0
Roskilde,84,11,A. Maarup,Roskilde vs Hobro,2024-08-10,18,Midfielder,NaN,NaN
Roskilde,84,11,M. Winkel,Roskilde vs Hobro,2024-08-10,19,Midfielder,NaN,0
Hobro,21,46,J. Bøge,Hobro vs Hvidovre,2024-08-17,18,Defender,NaN,NaN
Hobro,21,46,M. Jacobsen,Hobro vs Hvidovre,2024-08-17,19,Defender,4,3
Hvidovre,45,0,J. Adjei-Broni,Hobro vs Hvidovre,2024-08-17,18,Forward,NaN,NaN
Hvidovre,45,0,J. Singh,Hobro vs Hvidovre,2024-08-17,19,Forward,8,2
Hobro,62,15,V. Rasmussen,Hobro vs Hvidovre,2024-08-17,18,Midfielder,NaN,NaN
Hobro,62,15,T. Hansen,Hobro vs Hvidovre,2024-08-17,19,Midfielder,6,3
Hobro,62,20,J. Cornelius,Hobro vs Hvidovre,2024-08-17,18,Forward,NaN,NaN
Hobro,62,20,M. Compaoré,Hobro vs Hvidovre,2024-08-17,19,Midfielder,7,2
Hvidovre,65,15,A. Smed,Hobro vs Hvidovre,2024-08-17,18,Midfielder,NaN,NaN
Hvidovre,65,15,M. Fredslund,Hobro vs Hvidovre,2024-08-17,19,Midfielder,6,4
Hvidovre,65,27,M. Kaalund,Hobro vs Hvidovre,2024-08-17,18,Midfielder,NaN,NaN
Hvidovre,65,27,M. Spelmann,Hobro vs Hvidovre,2024-08-17,19,Midfielder,7,4
Hvidovre,71,47,F. Høgh,Hobro vs Hvidovre,2024-08-17,18,Forward,NaN,NaN
Hvidovre,71,47,S. Makienok,Hobro vs Hvidovre,2024-08-17,19,Forward,9,3
Hobro,80,9,O. Klitten,Hobro vs Hvidovre,2024-08-17,18,Forward,NaN,NaN
Hobro,80,9,M. Nielsen,Hobro vs Hvidovre,2024-08-17,19,Midfielder,7,2
Hobro,80,15,L. Klitten,Hobro vs Hvidovre,2024-08-17,18,Defender,NaN,NaN
Hobro,80,15,O. Dorph,Hobro vs Hvidovre,2024-08-17,19,Midfielder,7,4
Hvidovre,80,6,J. Gemmer,Hobro vs Hvidovre,2024-08-17,18,Midfielder,NaN,NaN
Hvidovre,80,6,E. Jensen,Hobro vs Hvidovre,2024-08-17,19,Midfielder,7,5
Vendsyssel,45,0,M. Haarup,Vendsyssel vs Hobro,2024-08-21,18,Defender,NaN,NaN
Vendsyssel,45,0,G. Mortensen,Vendsyssel vs Hobro,2024-08-21,19,Defender,3,1
Vendsyssel,59,46,L. Jensen,Vendsyssel vs Hobro,2024-08-21,18,Forward,NaN,NaN
Vendsyssel,59,46,M. Kaastrup,Vendsyssel vs Hobro,2024-08-21,19,Forward,10,3
Hobro,58,33,M. Compaoré,Vendsyssel vs Hobro,2024-08-21,18,Forward,NaN,NaN
Hobro,58,33,J. Cornelius,Vendsyssel vs Hobro,2024-08-21,19,Forward,9,1
Vendsyssel,67,59,A. Ahmad,Vendsyssel vs Hobro,2024-08-21,18,Forward,NaN,NaN
Vendsyssel,67,59,R. Thellufsen,Vendsyssel vs Hobro,2024-08-21,19,Midfielder,6,2
Vendsyssel,68,6,F. Børsting,Vendsyssel vs Hobro,2024-08-21,18,Midfielder,NaN,NaN
Vendsyssel,68,6,M. Hannesbo,Vendsyssel vs Hobro,2024-08-21,19,Midfielder,7,1
Hobro,68,51,V. Rasmussen,Vendsyssel vs Hobro,2024-08-21,18,Midfielder,NaN,NaN
Hobro,68,51,O. Overgaard,Vendsyssel vs Hobro,2024-08-21,19,Midfielder,6,3
Hobro,68,54,M. Kristensen,Vendsyssel vs Hobro,2024-08-21,18,Midfielder,NaN,NaN
Hobro,68,54,T. Hansen,Vendsyssel vs Hobro,2024-08-21,19,Midfielder,6,2
Vendsyssel,75,32,L. Steffensen,Vendsyssel vs Hobro,2024-08-21,18,Forward,NaN,NaN
Vendsyssel,75,32,S. Borgelin,Vendsyssel vs Hobro,2024-08-21,19,Forward,9,3
Hobro,87,16,F. Dietz,Vendsyssel vs Hobro,2024-08-21,18,Defender,NaN,NaN
Hobro,87,16,O. Dorph,Vendsyssel vs Hobro,2024-08-21,19,Midfielder,5,4
Hobro,87,17,T. Hansen,Vendsyssel vs Hobro,2024-08-21,18,Midfielder,NaN,NaN
Hobro,87,17,M. Nielsen,Vendsyssel vs Hobro,2024-08-21,19,Midfielder,7,5
Hobro,61,6,L. Klitten,Hobro vs OB,2024-08-25,18,Defender,NaN,NaN
Hobro,61,6,M. Nielsen,Hobro vs OB,2024-08-25,19,Midfielder,7,4
Hobro,70,8,F. Christensen,Hobro vs OB,2024-08-25,18,Forward,NaN,NaN
Hobro,70,8,M. Pedersen,Hobro vs OB,2024-08-25,19,Forward,9,1
Hobro,70,11,V. Rasmussen,Hobro vs OB,2024-08-25,18,Midfielder,NaN,NaN
Hobro,70,11,T. Hansen,Hobro vs OB,2024-08-25,19,Midfielder,6,4
OB,69,47,J. Bonde,Hobro vs OB,2024-08-25,18,Midfielder,NaN,NaN
OB,69,47,T. Trybull,Hobro vs OB,2024-08-25,19,Midfielder,7,3
OB,69,57,L. Kjerrumgaard,Hobro vs OB,2024-08-25,18,Forward,NaN,NaN
OB,69,57,M. Jensen,Hobro vs OB,2024-08-25,19,Forward,10,3
Hobro,81,23,J. Cornelius,Hobro vs OB,2024-08-25,18,Forward,NaN,NaN
Hobro,81,23,M. Compaoré,Hobro vs OB,2024-08-25,19,Midfielder,6,5
Hobro,81,16,O. Klitten,Hobro vs OB,2024-08-25,18,Forward,NaN,NaN
Hobro,81,16,O. Overgaard,Hobro vs OB,2024-08-25,19,Midfielder,7,5
OB,75,34,L. Owusu,Hobro vs OB,2024-08-25,18,Defender,NaN,NaN
OB,75,34,T. Slotsager,Hobro vs OB,2024-08-25,19,Defender,3,2
OB,75,50,B. Paulsen,Hobro vs OB,2024-08-25,18,Defender,NaN,NaN
OB,75,50,M. Ivančević,Hobro vs OB,2024-08-25,19,Defender,4,5
OB,80,58,W. Martin,Hobro vs OB,2024-08-25,19,Midfielder,7,2
OB,80,58,A. Manneh,Hobro vs OB,2024-08-25,18,Midfielder,NaN,NaN
Hvidovre,56,3,M. Spelmann,Horsens vs Hvidovre,2024-10-20,18,Midfielder,NaN,NaN
Hvidovre,56,3,S. Makienok,Horsens vs Hvidovre,2024-10-20,19,Defender,3,2
Horsens,61,59,K. Karikari,Horsens vs Hvidovre,2024-10-20,18,Forward,NaN,NaN
Horsens,61,59,O. Kjærgaard,Horsens vs Hvidovre,2024-10-20,19,Forward,10,3
Horsens,68,24,F. Christensen,Horsens vs Hvidovre,2024-10-20,18,Midfielder,NaN,NaN
Horsens,68,24,A. Herdonsson,Horsens vs Hvidovre,2024-10-20,19,Midfielder,5,4
Hvidovre,66,59,J. Singh,Horsens vs Hvidovre,2024-10-20,18,Forward,NaN,NaN
Hvidovre,66,59,J. Adjei-Broni,Horsens vs Hvidovre,2024-10-20,19,Midfielder,6,2
Horsens,89,2,E. Frederiksen,Horsens vs Hvidovre,2024-10-20,18,Midfielder,NaN,NaN
Horsens,89,2,M. Egho,Horsens vs Hvidovre,2024-10-20,19,Forward,9,3
Hvidovre,85,30,C. Jakobsen,Horsens vs Hvidovre,2024-10-20,18,Midfielder,NaN,NaN
Hvidovre,85,30,M. Fredslund,Horsens vs Hvidovre,2024-10-20,19,Midfielder,6,5
Hvidovre,85,28,F. Krogstad,Horsens vs Hvidovre,2024-10-20,18,Midfielder,NaN,NaN
Hvidovre,85,28,J. Gemmer,Horsens vs Hvidovre,2024-10-20,19,Midfielder,6,3
OB,58,0,M. Jensen,Horsens vs OB,2024-09-14,18,Forward,NaN,NaN
OB,58,0,W. Martin,Horsens vs OB,2024-09-14,19,Midfielder,6,5
OB,58,9,A. Manneh,Horsens vs OB,2024-09-14,18,Midfielder,NaN,NaN
OB,58,9,T. Trybull,Horsens vs OB,2024-09-14,19,Midfielder,6,4
OB,63,29,B. Paulsen,Horsens vs OB,2024-09-14,18,Defender,NaN,NaN
OB,63,29,T. Slotsager,Horsens vs OB,2024-09-14,19,Midfielder,6,4
Horsens,64,36,A. Herdonsson,Horsens vs OB,2024-09-14,18,Midfielder,NaN,NaN
Horsens,64,36,S. Pingel,Horsens vs OB,2024-09-14,19,Forward,10,3
Horsens,64,42,K. Karikari,Horsens vs OB,2024-09-14,18,Forward,NaN,NaN
Horsens,64,42,F. Christensen,Horsens vs OB,2024-09-14,19,Midfielder,5,5
Horsens,64,58,O. Kjærgaard,Horsens vs OB,2024-09-14,18,Midfielder,NaN,NaN
Horsens,64,58,J. Madsen,Horsens vs OB,2024-09-14,19,Midfielder,6,4
OB,85,7,L. Deedson,Horsens vs OB,2024-09-14,18,Forward,NaN,NaN
OB,85,7,E. Hansborg-Sørensen,Horsens vs OB,2024-09-14,19,Midfielder,6,5
Horsens,82,19,S. Ngabo,Horsens vs OB,2024-09-14,18,Midfielder,NaN,NaN
Horsens,82,19,M. Hyseni,Horsens vs OB,2024-09-14,19,Forward,10,3
Horsens,13,30,J. Ankersen,Horsens vs Kolding,2024-08-16,18,Midfielder,NaN,NaN
Horsens,13,30,C. Tapé,Horsens vs Kolding,2024-08-16,19,Defender,3,1
Kolding,64,43,S. Yatéké,Horsens vs Kolding,2024-08-16,18,Forward,NaN,NaN
Kolding,64,43,C. Palm,Horsens vs Kolding,2024-08-16,19,Midfielder,6,5
Kolding,65,5,S. Jalal,Horsens vs Kolding,2024-08-16,18,Midfielder,NaN,NaN
Kolding,65,5,C. Enemark,Horsens vs Kolding,2024-08-16,19,Midfielder,6,5
Horsens,64,29,M. Egho,Horsens vs Kolding,2024-08-16,18,Forward,NaN,NaN
Horsens,64,29,M. Hyseni,Horsens vs Kolding,2024-08-16,19,Midfielder,7,1
Kolding,81,50,M. Sarr,Horsens vs Kolding,2024-08-16,18,Forward,NaN,NaN
Kolding,81,50,F. Møller,Horsens vs Kolding,2024-08-16,19,Midfielder,5,4
Kolding,81,57,C. Palm,Horsens vs Kolding,2024-08-16,18,Midfielder,NaN,NaN
Kolding,81,57,A. Beck,Horsens vs Kolding,2024-08-16,19,Midfielder,7,4
Horsens,64,10,J. Madsen,Horsens vs Kolding,2024-08-16,18,Midfielder,NaN,NaN
Horsens,64,10,S. Ngabo,Horsens vs Kolding,2024-08-16,19,Forward,10,3
Horsens,80,6,O. Kolskogen,Horsens vs Kolding,2024-08-16,18,Defender,NaN,NaN
Horsens,80,6,A. Ludwig,Horsens vs Kolding,2024-08-16,19,Defender,4,4
Horsens,80,10,F. Christensen,Horsens vs Kolding,2024-08-16,18,Midfielder,NaN,NaN
Horsens,80,10,K. Karikari,Horsens vs Kolding,2024-08-16,19,Midfielder,6,4
Roskilde,69,17,O. Juul,Roskilde vs Horsens,2024-08-20,18,Defender,NaN,NaN
Roskilde,69,17,M. Lysholm,Roskilde vs Horsens,2024-08-20,19,Defender,3,1
Roskilde,69,25,A. Maarup,Roskilde vs Horsens,2024-08-20,18,Midfielder,NaN,NaN
Roskilde,69,25,M. Kristensen,Roskilde vs Horsens,2024-08-20,19,Forward,10,3
Roskilde,76,22,R. Arabaci,Roskilde vs Horsens,2024-08-20,18,Forward,NaN,NaN
Roskilde,76,22,S. Baskaya,Roskilde vs Horsens,2024-08-20,19,Midfielder,7,4
Roskilde,76,31,A. Taranis,Roskilde vs Horsens,2024-08-20,18,Forward,NaN,NaN
Roskilde,76,31,M. Winkel,Roskilde vs Horsens,2024-08-20,19,Midfielder,7,4
Horsens,57,58,M. Hyseni,Roskilde vs Horsens,2024-08-20,18,Forward,NaN,NaN
Horsens,57,58,K. Karikari,Roskilde vs Horsens,2024-08-20,19,Midfielder,6,3
Horsens,57,50,S. Pingel,Roskilde vs Horsens,2024-08-20,18,Forward,NaN,NaN
Horsens,57,50,M. Egho,Roskilde vs Horsens,2024-08-20,19,Midfielder,6,5
Roskilde,86,55,N. Halse,Roskilde vs Horsens,2024-08-20,18,Midfielder,NaN,NaN
Roskilde,86,55,H. Askham,Roskilde vs Horsens,2024-08-20,19,Forward,9,1
Horsens,73,38,S. Ngabo,Roskilde vs Horsens,2024-08-20,18,Midfielder,NaN,NaN
Horsens,73,38,J. Ankersen,Roskilde vs Horsens,2024-08-20,19,Midfielder,6,3
Horsens,73,41,J. Madsen,Roskilde vs Horsens,2024-08-20,18,Midfielder,NaN,NaN
Horsens,73,41,F. Christensen,Roskilde vs Horsens,2024-08-20,19,Midfielder,7,4
Horsens,84,45,M. Kallesøe,Roskilde vs Horsens,2024-08-20,18,Defender,NaN,NaN
Horsens,84,45,O. Kolskogen,Roskilde vs Horsens,2024-08-20,19,Forward,9,3
Vendsyssel,11,7,A. Ahmad,Horsens vs Vendsyssel,2024-08-24,18,Forward,NaN,NaN
Vendsyssel,11,7,F. Børsting,Horsens vs Vendsyssel,2024-08-24,19,Midfielder,7,1
Horsens,30,27,M. Kallesøe,Horsens vs Vendsyssel,2024-08-24,18,Defender,NaN,NaN
Horsens,30,27,O. Kolskogen,Horsens vs Vendsyssel,2024-08-24,19,Defender,3,2
Vendsyssel,45,0,M. Hannesbo,Horsens vs Vendsyssel,2024-08-24,18,Midfielder,NaN,NaN
Vendsyssel,45,0,L. Jensen,Horsens vs Vendsyssel,2024-08-24,19,Midfielder,6,2
Vendsyssel,56,42,O. Øhlenschlæger,Horsens vs Vendsyssel,2024-08-24,18,Midfielder,NaN,NaN
Vendsyssel,56,42,L. Steffensen,Horsens vs Vendsyssel,2024-08-24,19,Midfielder,5,4
Vendsyssel,56,54,S. Borgelin,Horsens vs Vendsyssel,2024-08-24,18,Forward,NaN,NaN
Vendsyssel,56,54,M. Greve,Horsens vs Vendsyssel,2024-08-24,19,Forward,9,3
Horsens,45,0,M. Egho,Horsens vs Vendsyssel,2024-08-24,18,Forward,NaN,NaN
Horsens,45,0,K. Karikari,Horsens vs Vendsyssel,2024-08-24,19,Forward,9,3
Vendsyssel,81,47,K. Kusk,Horsens vs Vendsyssel,2024-08-24,18,Midfielder,NaN,NaN
Vendsyssel,81,47,M. Kaastrup,Horsens vs Vendsyssel,2024-08-24,19,Midfielder,6,3
Horsens,59,34,F. Christensen,Horsens vs Vendsyssel,2024-08-24,18,Midfielder,NaN,NaN
Horsens,59,34,A. Herdonsson,Horsens vs Vendsyssel,2024-08-24,19,Midfielder,7,3
Horsens,59,40,J. Madsen,Horsens vs Vendsyssel,2024-08-24,18,Midfielder,NaN,NaN
Horsens,59,40,O. Kouassi,Horsens vs Vendsyssel,2024-08-24,19,Midfielder,7,1
Horsens,74,10,S. Ngabo,Horsens vs Vendsyssel,2024-08-24,18,Midfielder,NaN,NaN
Horsens,74,10,M. Hyseni,Horsens vs Vendsyssel,2024-08-24,19,Forward,9,1
Hvidovre,57,17,M. Knudsen,Hvidovre vs Horsens,2024-08-30,18,Midfielder,NaN,NaN
Hvidovre,57,17,M. Spelmann,Hvidovre vs Horsens,2024-08-30,19,Midfielder,6,3
Horsens,66,9,F. Christensen,Hvidovre vs Horsens,2024-08-30,18,Midfielder,NaN,NaN
Horsens,66,9,M. Opondo,Hvidovre vs Horsens,2024-08-30,19,Midfielder,7,3
Horsens,66,5,S. Pingel,Hvidovre vs Horsens,2024-08-30,18,Forward,NaN,NaN
Horsens,66,5,M. Egho,Hvidovre vs Horsens,2024-08-30,19,Forward,9,2
Horsens,73,15,S. Ngabo,Hvidovre vs Horsens,2024-08-30,18,Midfielder,NaN,NaN
Horsens,73,15,J. Madsen,Hvidovre vs Horsens,2024-08-30,19,Forward,9,2
Hvidovre,72,3,J. Singh,Hvidovre vs Horsens,2024-08-30,18,Forward,NaN,NaN
Hvidovre,72,3,J. Adjei-Broni,Hvidovre vs Horsens,2024-08-30,19,Forward,8,2
Hvidovre,76,40,M. Kaalund,Hvidovre vs Horsens,2024-08-30,18,Midfielder,NaN,NaN
Hvidovre,76,40,M. Andreasen,Hvidovre vs Horsens,2024-08-30,19,Midfielder,6,3
Horsens,83,50,M. Kallesøe,Hvidovre vs Horsens,2024-08-30,18,Defender,NaN,NaN
Horsens,83,50,F. Roslyng,Hvidovre vs Horsens,2024-08-30,19,Defender,3,2
Hvidovre,76,45,A. Smed,Hvidovre vs Horsens,2024-08-30,18,Midfielder,NaN,NaN
Hvidovre,76,45,M. Papuga,Hvidovre vs Horsens,2024-08-30,19,Forward,9,2
Kolding,54,3,I. Tånnander,Hvidovre vs Kolding,2024-10-07,18,Midfielder,NaN,NaN
Kolding,54,3,C. Jørgensen,Hvidovre vs Kolding,2024-10-07,19,Midfielder,6,1
Kolding,73,9,J. Musbaudeen,Hvidovre vs Kolding,2024-10-07,18,Midfielder,NaN,NaN
Kolding,73,9,A. Beck,Hvidovre vs Kolding,2024-10-07,19,Midfielder,6,3
Kolding,73,32,S. Yatéké,Hvidovre vs Kolding,2024-10-07,18,Forward,NaN,NaN
Kolding,73,32,C. Holmelund,Hvidovre vs Kolding,2024-10-07,19,Forward,9,1
Hvidovre,64,20,M. Spelmann,Hvidovre vs Kolding,2024-10-07,18,Midfielder,NaN,NaN
Hvidovre,64,20,M. Fredslund,Hvidovre vs Kolding,2024-10-07,19,Defender,4,5
Kolding,85,26,M. Sarr,Hvidovre vs Kolding,2024-10-07,18,Forward,NaN,NaN
Kolding,85,26,A. Njai,Hvidovre vs Kolding,2024-10-07,19,Midfielder,6,2
Kolding,85,36,C. Enemark,Hvidovre vs Kolding,2024-10-07,18,Defender,NaN,NaN
Kolding,85,36,J. Vetter,Hvidovre vs Kolding,2024-10-07,19,Midfielder,5,1
Hvidovre,75,34,A. Smed,Hvidovre vs Kolding,2024-10-07,18,Midfielder,NaN,NaN
Hvidovre,75,34,J. Adjei-Broni,Hvidovre vs Kolding,2024-10-07,19,Forward,8,2
Vendsyssel,45,0,B. Clemmensen,Hvidovre vs Vendsyssel,2024-10-26,18,Defender,NaN,NaN
Vendsyssel,45,0,M. Hannesbo,Hvidovre vs Vendsyssel,2024-10-26,19,Forward,8,1
Vendsyssel,56,9,K. Kusk,Hvidovre vs Vendsyssel,2024-10-26,18,Midfielder,NaN,NaN
Vendsyssel,56,9,M. Kaastrup,Hvidovre vs Vendsyssel,2024-10-26,19,Midfielder,7,3
Vendsyssel,65,45,L. Steffensen,Hvidovre vs Vendsyssel,2024-10-26,18,Forward,NaN,NaN
Vendsyssel,65,45,S. Borgelin,Hvidovre vs Vendsyssel,2024-10-26,19,Forward,9,3
Hvidovre,56,28,N. Clausen,Hvidovre vs Vendsyssel,2024-10-26,18,Defender,NaN,NaN
Hvidovre,56,28,M. Fredslund,Hvidovre vs Vendsyssel,2024-10-26,19,Defender,3,1
Hvidovre,56,27,J. Gemmer,Hvidovre vs Vendsyssel,2024-10-26,18,Midfielder,NaN,NaN
Hvidovre,56,27,M. Spelmann,Hvidovre vs Vendsyssel,2024-10-26,19,Midfielder,5,3
Hvidovre,74,39,F. Høgh,Hvidovre vs Vendsyssel,2024-10-26,18,Forward,NaN,NaN
Hvidovre,74,39,E. Jensen,Hvidovre vs Vendsyssel,2024-10-26,19,Midfielder,6,1
Vendsyssel,77,11,M. Lassen,Hvidovre vs Vendsyssel,2024-10-26,18,Defender,NaN,NaN
Vendsyssel,77,11,L. Jensen,Hvidovre vs Vendsyssel,2024-10-26,19,Midfielder,6,2
Hvidovre,40,15,M. Kaalund,OB vs Hvidovre,2024-08-03,18,Midfielder,NaN,NaN
Hvidovre,40,15,M. Kiilerich,OB vs Hvidovre,2024-08-03,19,Midfielder,5,4
Hvidovre,40,19,M. Fredslund,OB vs Hvidovre,2024-08-03,18,Defender,NaN,NaN
Hvidovre,40,19,M. Spelmann,OB vs Hvidovre,2024-08-03,19,Midfielder,7,5
OB,60,8,N. Mickelson,OB vs Hvidovre,2024-08-03,18,Defender,NaN,NaN
OB,60,8,G. Grubbe,OB vs Hvidovre,2024-08-03,19,Defender,3,1
OB,60,42,M. Jensen,OB vs Hvidovre,2024-08-03,18,Forward,NaN,NaN
OB,60,42,E. Hansborg-Sørensen,OB vs Hvidovre,2024-08-03,19,Midfielder,7,2
Hvidovre,69,6,A. Smed,OB vs Hvidovre,2024-08-03,18,Midfielder,NaN,NaN
Hvidovre,69,6,S. Makienok,OB vs Hvidovre,2024-08-03,19,Forward,9,1
OB,74,10,L. Kjerrumgaard,OB vs Hvidovre,2024-08-03,18,Forward,NaN,NaN
OB,74,10,W. Martin,OB vs Hvidovre,2024-08-03,19,Forward,9,3
OB,85,20,M. Ejdum,OB vs Hvidovre,2024-08-03,18,Midfielder,NaN,NaN
OB,85,20,T. Slotsager,OB vs Hvidovre,2024-08-03,19,Defender,4,5
Hvidovre,85,22,N. Clausen,OB vs Hvidovre,2024-08-03,18,Defender,NaN,NaN
Hvidovre,85,22,M. Lysholm,OB vs Hvidovre,2024-08-03,19,Forward,9,2
Hvidovre,85,20,L. Qamili,OB vs Hvidovre,2024-08-03,18,Forward,NaN,NaN
Hvidovre,85,20,J. Adjei-Broni,OB vs Hvidovre,2024-08-03,19,Defender,3,1
Hvidovre,12,0,C. Jakobsen,Vendsyssel vs Hvidovre,2024-09-28,18,Midfielder,NaN,NaN
Hvidovre,12,0,M. Kaalund,Vendsyssel vs Hvidovre,2024-09-28,19,Midfielder,6,3
Hvidovre,45,0,M. Fredslund,Vendsyssel vs Hvidovre,2024-09-28,18,Defender,NaN,NaN
Hvidovre,45,0,N. Jungvig,Vendsyssel vs Hvidovre,2024-09-28,19,Defender,3,2
Vendsyssel,61,40,M. Lassen,Vendsyssel vs Hvidovre,2024-09-28,18,Defender,NaN,NaN
Vendsyssel,61,40,M. Hannesbo,Vendsyssel vs Hvidovre,2024-09-28,19,Forward,8,1
Vendsyssel,61,40,G. Mortensen,Vendsyssel vs Hvidovre,2024-09-28,18,Defender,NaN,NaN
Vendsyssel,61,40,S. Borgelin,Vendsyssel vs Hvidovre,2024-09-28,19,Forward,9,2
