playerName,team_name,label,date,possessionValue.pvValue,possessionValue.pvAdded
NaN,B 93,B 93 vs Kolding,2024-07-19,NaN,NaN
NaN,B 93,B 93 vs Kolding,2024-07-19,NaN,NaN
N. Mouritsen,B 93,B 93 vs Kolding,2024-07-19,0.0005297,0.0005297
M. Mouritz,B 93,B 93 vs Kolding,2024-07-19,0.0009114,0.0003817
O. Addo,B 93,B 93 vs Kolding,2024-07-19,0.0035823,0.0026709
O. Addo,B 93,B 93 vs Kolding,2024-07-19,0.001297,-0.0022853
O. Addo,B 93,B 93 vs Kolding,2024-07-19,NaN,NaN
O. Addo,B 93,B 93 vs Kolding,2024-07-19,NaN,NaN
M. Mouritz,B 93,B 93 vs Kolding,2024-07-19,NaN,NaN
N. Mouritsen,B 93,B 93 vs Kolding,2024-07-19,0.0014868,-0.0
O. Addo,B 93,B 93 vs Kolding,2024-07-19,NaN,NaN
N. Mouritsen,B 93,B 93 vs Kolding,2024-07-19,0.0012372,-0.0006576
N. Morberg,B 93,B 93 vs Kolding,2024-07-19,NaN,NaN
M. Falkesgaard,B 93,B 93 vs Kolding,2024-07-19,0.0011159,0.0003735
N. Morberg,B 93,B 93 vs Kolding,2024-07-19,NaN,NaN
N. Morberg,B 93,B 93 vs Kolding,2024-07-19,0.0007629,0.0007629
L. Henriksen,B 93,B 93 vs Kolding,2024-07-19,0.0042926,0.0035297
L. Henriksen,B 93,B 93 vs Kolding,2024-07-19,0.0014664,-0.0042926
M. Wohlgemuth,B 93,B 93 vs Kolding,2024-07-19,0.0036077,0.0036077
M. Wohlgemuth,B 93,B 93 vs Kolding,2024-07-19,NaN,NaN
M. Wohlgemuth,B 93,B 93 vs Kolding,2024-07-19,0.0030642,0.0
J. Egeris,B 93,B 93 vs Kolding,2024-07-19,NaN,NaN
J. Egeris,B 93,B 93 vs Kolding,2024-07-19,NaN,NaN
J. Egeris,B 93,B 93 vs Kolding,2024-07-19,0.0005958,-0.0
O. Addo,B 93,B 93 vs Kolding,2024-07-19,NaN,NaN
E. Christensen,B 93,B 93 vs Kolding,2024-07-19,NaN,NaN
O. Addo,B 93,B 93 vs Kolding,2024-07-19,0.000897,0.0005544
O. Addo,B 93,B 93 vs Kolding,2024-07-19,0.0003895,-0.0005075
N. Mouritsen,B 93,B 93 vs Kolding,2024-07-19,0.0009305,-0.0003895
E. Christensen,B 93,B 93 vs Kolding,2024-07-19,NaN,NaN
N. Mouritsen,B 93,B 93 vs Kolding,2024-07-19,0.007904,0.0
F. Isaki,B 93,B 93 vs Kolding,2024-07-19,0.001296,-0.006608
F. Isaki,B 93,B 93 vs Kolding,2024-07-19,0.002691,0.001395
L. Henriksen,B 93,B 93 vs Kolding,2024-07-19,0.0013025,-0.002691
J. Egeris,B 93,B 93 vs Kolding,2024-07-19,NaN,NaN
J. Egeris,B 93,B 93 vs Kolding,2024-07-19,0.0012748,0.0012748
M. Mouritz,B 93,B 93 vs Kolding,2024-07-19,NaN,NaN
N. Mouritsen,B 93,B 93 vs Kolding,2024-07-19,NaN,NaN
N. Mouritsen,B 93,B 93 vs Kolding,2024-07-19,0.0015456,-0.0012748
N. Mouritsen,B 93,B 93 vs Kolding,2024-07-19,NaN,NaN
M. Falkesgaard,B 93,B 93 vs Kolding,2024-07-19,0.0,0.0
M. Falkesgaard,B 93,B 93 vs Kolding,2024-07-19,NaN,NaN
M. Falkesgaard,B 93,B 93 vs Kolding,2024-07-19,0.0003397,0.0003397
J. Egeris,B 93,B 93 vs Kolding,2024-07-19,0.0014664,-0.0003397
J. Egeris,B 93,B 93 vs Kolding,2024-07-19,NaN,NaN
N. Mouritsen,B 93,B 93 vs Kolding,2024-07-19,0.0012123,0.0012123
O. Addo,B 93,B 93 vs Kolding,2024-07-19,0.001388,0.0
O. Addo,B 93,B 93 vs Kolding,2024-07-19,NaN,NaN
O. Addo,B 93,B 93 vs Kolding,2024-07-19,NaN,NaN
E. Christensen,B 93,B 93 vs Kolding,2024-07-19,NaN,NaN
E. Nnamani,B 93,B 93 vs Kolding,2024-07-19,0.001297,0.0
E. Nnamani,B 93,B 93 vs Kolding,2024-07-19,NaN,NaN
E. Christensen,B 93,B 93 vs Kolding,2024-07-19,NaN,NaN
N. Mouritsen,B 93,B 93 vs Kolding,2024-07-19,NaN,NaN
N. Mouritsen,B 93,B 93 vs Kolding,2024-07-19,0.0,-0.0
E. Christensen,B 93,B 93 vs Kolding,2024-07-19,NaN,NaN
