sequence_id,game_id,match_id,team_name,period,poss_player_Uuid,poss_player_name,poss_player_position,def_line_x,off_line_x,deep_run_opportunity,deep_run,Low base,High base,Width,Pocket,Low block,High block,poss_in_assist_zone,gameclock_first,gameclock_last,timemin_first,timemin_last,timesec_first,timesec_last,att_dir,home_players,away_players,local_date,description
1,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,EFB,1,8k4wwchytdstpn0yhrxd5nbv9,L. Vigen,LCM,0.66,32.68,True,False,False,False,False,False,False,True,False,8.92,8.92,0,0,8,8,False,"[{""playerId"": ""04f2764e-3a99-49ab-92f6-7fdac7c4220a"", ""xyz"": [31.07, 13.54, 0.0], ""name"": ""A. Skipper""}, {""playerId"": ""213e34ee-1bf0-49db-9d2c-8f68e12e123b"", ""xyz"": [26.04, 14.26, 0.0], ""name"": ""L. Vigen""}, {""playerId"": ""3efe0da0-ba80-4f8b-bf63-0165fa6a568d"", ""xyz"": [48.14, 1.98, 0.0], ""name"": ""K. Kristensen""}, {""playerId"": ""4b8aed04-6802-4bcf-a787-b36b756b9b06"", ""xyz"": [23.02, -1.98, 0.0], ""name"": ""L. From""}, {""playerId"": ""4fe4856c-77a4-42fe-8291-3561fec7283e"", ""xyz"": [19.37, 18.35, 0.0], ""name"": ""A. Lausen""}, {""playerId"": ""51800d48-313c-480e-96af-3ea712ee008b"", ""xyz"": [17.23, 14.23, 0.0], ""name"": ""Marcus Hansen""}, {""playerId"": ""719acfa0-65d6-4b20-ade6-de8375d78972"", ""xyz"": [32.7, -0.02, 0.0], ""name"": ""S. Eng Strand""}, {""playerId"": ""7651da23-6bcc-4cb2-91e7-1a45db149b53"", ""xyz"": [31.0, 19.87, 0.0], ""name"": ""J. Buus""}, {""playerId"": ""e1b2e48e-78c6-4668-826d-7e6f3680643f"", ""xyz"": [31.84, 9.07, 0.0], ""name"": ""A. Troelsen""}, {""playerId"": ""e4db8425-d40c-4257-b72c-3676cafd6696"", ""xyz"": [24.77, 18.51, 0.0], ""name"": ""P. Bjur""}, {""playerId"": ""f4cf6b4c-c3d0-470d-9f18-f363072ff38e"", ""xyz"": [8.08, 13.32, 0.0], ""name"": ""J. Lucena""}]","[{""playerId"": ""08aa1f86-38e0-4b45-bf2c-630b21955bc2"", ""xyz"": [31.37, 16.56, 0.0], ""name"": ""J. Cornelius""}, {""playerId"": ""2382917e-2e68-4f53-8377-67e2aaf18fc5"", ""xyz"": [15.61, 25.45, 0.0], ""name"": ""G. Mortensen""}, {""playerId"": ""37440658-5e7e-41bf-a468-96f780248933"", ""xyz"": [2.11, 16.06, 0.0], ""name"": ""M. Ivancevic""}, {""playerId"": ""45faf344-5839-454a-8508-8f07d7a406af"", ""xyz"": [0.66, 5.03, 0.0], ""name"": ""T. Storm""}, {""playerId"": ""5b168209-c671-4c4c-a475-f25c30cf469c"", ""xyz"": [22.42, 5.66, 0.0], ""name"": ""G. Fraulo""}, {""playerId"": ""75fe10da-3cb1-4a49-a0b5-8eca8b9258ef"", ""xyz"": [9.89, -3.25, 0.0], ""name"": ""O. Buur""}, {""playerId"": ""813d8f36-f341-4e27-a357-f7c6961be3b2"", ""xyz"": [26.29, 14.99, 0.0], ""name"": ""L. Sandgrav""}, {""playerId"": ""ba2f4e5e-8588-4d7e-916d-8beeab5b4690"", ""xyz"": [17.42, 19.97, 0.0], ""name"": ""M. Hebo""}, {""playerId"": ""e650559a-de9f-4f23-b21d-f3f2ff1194de"", ""xyz"": [32.68, 11.59, 0.0], ""name"": ""F. Gytkjaer""}, {""playerId"": ""efa88b25-16a6-4acc-9f10-e8689f258cd2"", ""xyz"": [-30.07, 3.04, 0.0], ""name"": ""J. AEgidius""}, {""playerId"": ""f805a2e5-f069-45c3-af59-76a5aea8c868"", ""xyz"": [14.74, 10.73, 0.0], ""name"": ""P. Langhoff""}]",2025-07-20,Esbjerg vs Lyngby
2,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,EFB,1,6m4anciafmzc24s44xszymbc9,P. Bjur,RM,1.36,32.82,True,False,False,False,False,False,False,True,False,9.52,10.12,0,0,9,10,False,"[{""playerId"": ""04f2764e-3a99-49ab-92f6-7fdac7c4220a"", ""xyz"": [31.43, 13.11, 0.0], ""name"": ""A. Skipper""}, {""playerId"": ""213e34ee-1bf0-49db-9d2c-8f68e12e123b"", ""xyz"": [26.36, 14.55, 0.0], ""name"": ""L. Vigen""}, {""playerId"": ""3efe0da0-ba80-4f8b-bf63-0165fa6a568d"", ""xyz"": [48.92, 1.21, 0.0], ""name"": ""K. Kristensen""}, {""playerId"": ""4b8aed04-6802-4bcf-a787-b36b756b9b06"", ""xyz"": [24.65, -0.74, 0.0], ""name"": ""L. From""}, {""playerId"": ""4fe4856c-77a4-42fe-8291-3561fec7283e"", ""xyz"": [20.69, 17.84, 0.0], ""name"": ""A. Lausen""}, {""playerId"": ""51800d48-313c-480e-96af-3ea712ee008b"", ""xyz"": [19.7, 13.49, 0.0], ""name"": ""Marcus Hansen""}, {""playerId"": ""719acfa0-65d6-4b20-ade6-de8375d78972"", ""xyz"": [32.76, 0.36, 0.0], ""name"": ""S. Eng Strand""}, {""playerId"": ""7651da23-6bcc-4cb2-91e7-1a45db149b53"", ""xyz"": [31.36, 19.59, 0.0], ""name"": ""J. Buus""}, {""playerId"": ""e1b2e48e-78c6-4668-826d-7e6f3680643f"", ""xyz"": [31.85, 9.14, 0.0], ""name"": ""A. Troelsen""}, {""playerId"": ""e4db8425-d40c-4257-b72c-3676cafd6696"", ""xyz"": [25.2, 16.57, 0.0], ""name"": ""P. Bjur""}, {""playerId"": ""f4cf6b4c-c3d0-470d-9f18-f363072ff38e"", ""xyz"": [10.64, 12.6, 0.0], ""name"": ""J. Lucena""}]","[{""playerId"": ""08aa1f86-38e0-4b45-bf2c-630b21955bc2"", ""xyz"": [31.93, 16.55, 0.0], ""name"": ""J. Cornelius""}, {""playerId"": ""2382917e-2e68-4f53-8377-67e2aaf18fc5"", ""xyz"": [18.81, 26.26, 0.0], ""name"": ""G. Mortensen""}, {""playerId"": ""37440658-5e7e-41bf-a468-96f780248933"", ""xyz"": [3.03, 15.68, 0.0], ""name"": ""M. Ivancevic""}, {""playerId"": ""45faf344-5839-454a-8508-8f07d7a406af"", ""xyz"": [1.36, 4.94, 0.0], ""name"": ""T. Storm""}, {""playerId"": ""5b168209-c671-4c4c-a475-f25c30cf469c"", ""xyz"": [23.3, 6.55, 0.0], ""name"": ""G. Fraulo""}, {""playerId"": ""75fe10da-3cb1-4a49-a0b5-8eca8b9258ef"", ""xyz"": [11.28, -3.65, 0.0], ""name"": ""O. Buur""}, {""playerId"": ""813d8f36-f341-4e27-a357-f7c6961be3b2"", ""xyz"": [25.7, 14.4, 0.0], ""name"": ""L. Sandgrav""}, {""playerId"": ""ba2f4e5e-8588-4d7e-916d-8beeab5b4690"", ""xyz"": [17.39, 20.06, 0.0], ""name"": ""M. Hebo""}, {""playerId"": ""e650559a-de9f-4f23-b21d-f3f2ff1194de"", ""xyz"": [32.82, 10.93, 0.0], ""name"": ""F. Gytkjaer""}, {""playerId"": ""efa88b25-16a6-4acc-9f10-e8689f258cd2"", ""xyz"": [-29.53, 3.08, 0.0], ""name"": ""J. AEgidius""}, {""playerId"": ""f805a2e5-f069-45c3-af59-76a5aea8c868"", ""xyz"": [16.27, 10.4, 0.0], ""name"": ""P. Langhoff""}]",2025-07-20,Esbjerg vs Lyngby
3,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,EFB,1,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,RCM,1.75,31.37,True,False,False,False,False,False,False,True,False,11.6,11.92,0,0,11,11,False,"[{""playerId"": ""04f2764e-3a99-49ab-92f6-7fdac7c4220a"", ""xyz"": [32.53, 13.33, 0.0], ""name"": ""A. Skipper""}, {""playerId"": ""213e34ee-1bf0-49db-9d2c-8f68e12e123b"", ""xyz"": [25.29, 17.26, 0.0], ""name"": ""L. Vigen""}, {""playerId"": ""3efe0da0-ba80-4f8b-bf63-0165fa6a568d"", ""xyz"": [49.38, 1.25, 0.0], ""name"": ""K. Kristensen""}, {""playerId"": ""4b8aed04-6802-4bcf-a787-b36b756b9b06"", ""xyz"": [24.52, 2.98, 0.0], ""name"": ""L. From""}, {""playerId"": ""4fe4856c-77a4-42fe-8291-3561fec7283e"", ""xyz"": [22.91, 21.13, 0.0], ""name"": ""A. Lausen""}, {""playerId"": ""51800d48-313c-480e-96af-3ea712ee008b"", ""xyz"": [22.42, 7.84, 0.0], ""name"": ""Marcus Hansen""}, {""playerId"": ""719acfa0-65d6-4b20-ade6-de8375d78972"", ""xyz"": [32.1, 0.22, 0.0], ""name"": ""S. Eng Strand""}, {""playerId"": ""7651da23-6bcc-4cb2-91e7-1a45db149b53"", ""xyz"": [30.0, 21.42, 0.0], ""name"": ""J. Buus""}, {""playerId"": ""e1b2e48e-78c6-4668-826d-7e6f3680643f"", ""xyz"": [31.64, 7.73, 0.0], ""name"": ""A. Troelsen""}, {""playerId"": ""e4db8425-d40c-4257-b72c-3676cafd6696"", ""xyz"": [24.32, 16.27, 0.0], ""name"": ""P. Bjur""}, {""playerId"": ""f4cf6b4c-c3d0-470d-9f18-f363072ff38e"", ""xyz"": [13.42, 16.12, 0.0], ""name"": ""J. Lucena""}]","[{""playerId"": ""08aa1f86-38e0-4b45-bf2c-630b21955bc2"", ""xyz"": [29.89, 17.07, 0.0], ""name"": ""J. Cornelius""}, {""playerId"": ""2382917e-2e68-4f53-8377-67e2aaf18fc5"", ""xyz"": [23.82, 24.53, 0.0], ""name"": ""G. Mortensen""}, {""playerId"": ""37440658-5e7e-41bf-a468-96f780248933"", ""xyz"": [4.67, 16.45, 0.0], ""name"": ""M. Ivancevic""}, {""playerId"": ""45faf344-5839-454a-8508-8f07d7a406af"", ""xyz"": [1.75, 6.07, 0.0], ""name"": ""T. Storm""}, {""playerId"": ""5b168209-c671-4c4c-a475-f25c30cf469c"", ""xyz"": [21.07, 9.99, 0.0], ""name"": ""G. Fraulo""}, {""playerId"": ""75fe10da-3cb1-4a49-a0b5-8eca8b9258ef"", ""xyz"": [15.49, -4.79, 0.0], ""name"": ""O. Buur""}, {""playerId"": ""813d8f36-f341-4e27-a357-f7c6961be3b2"", ""xyz"": [24.59, 16.5, 0.0], ""name"": ""L. Sandgrav""}, {""playerId"": ""ba2f4e5e-8588-4d7e-916d-8beeab5b4690"", ""xyz"": [16.53, 20.22, 0.0], ""name"": ""M. Hebo""}, {""playerId"": ""e650559a-de9f-4f23-b21d-f3f2ff1194de"", ""xyz"": [31.37, 9.48, 0.0], ""name"": ""F. Gytkjaer""}, {""playerId"": ""efa88b25-16a6-4acc-9f10-e8689f258cd2"", ""xyz"": [-28.14, 3.51, 0.0], ""name"": ""J. AEgidius""}, {""playerId"": ""f805a2e5-f069-45c3-af59-76a5aea8c868"", ""xyz"": [17.43, 10.94, 0.0], ""name"": ""P. Langhoff""}]",2025-07-20,Esbjerg vs Lyngby
4,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,EFB,1,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,GK,-3.77,36.24,True,False,True,False,False,False,False,True,False,53.6,53.6,0,0,53,53,False,"[{""playerId"": ""04f2764e-3a99-49ab-92f6-7fdac7c4220a"", ""xyz"": [47.43, 15.06, 0.0], ""name"": ""A. Skipper""}, {""playerId"": ""213e34ee-1bf0-49db-9d2c-8f68e12e123b"", ""xyz"": [27.93, -6.59, 0.0], ""name"": ""L. Vigen""}, {""playerId"": ""3efe0da0-ba80-4f8b-bf63-0165fa6a568d"", ""xyz"": [49.64, -0.82, 0.0], ""name"": ""K. Kristensen""}, {""playerId"": ""4b8aed04-6802-4bcf-a787-b36b756b9b06"", ""xyz"": [1.86, -34.31, 0.0], ""name"": ""L. From""}, {""playerId"": ""4fe4856c-77a4-42fe-8291-3561fec7283e"", ""xyz"": [10.52, 9.95, 0.0], ""name"": ""A. Lausen""}, {""playerId"": ""51800d48-313c-480e-96af-3ea712ee008b"", ""xyz"": [3.18, -22.06, 0.0], ""name"": ""Marcus Hansen""}, {""playerId"": ""719acfa0-65d6-4b20-ade6-de8375d78972"", ""xyz"": [37.5, -25.89, 0.0], ""name"": ""S. Eng Strand""}, {""playerId"": ""7651da23-6bcc-4cb2-91e7-1a45db149b53"", ""xyz"": [36.64, 25.1, 0.0], ""name"": ""J. Buus""}, {""playerId"": ""e1b2e48e-78c6-4668-826d-7e6f3680643f"", ""xyz"": [46.06, -9.99, 0.0], ""name"": ""A. Troelsen""}, {""playerId"": ""e4db8425-d40c-4257-b72c-3676cafd6696"", ""xyz"": [-1.51, 22.18, 0.0], ""name"": ""P. Bjur""}, {""playerId"": ""f4cf6b4c-c3d0-470d-9f18-f363072ff38e"", ""xyz"": [0.54, -5.57, 0.0], ""name"": ""J. Lucena""}]","[{""playerId"": ""08aa1f86-38e0-4b45-bf2c-630b21955bc2"", ""xyz"": [36.24, 6.79, 0.0], ""name"": ""J. Cornelius""}, {""playerId"": ""2382917e-2e68-4f53-8377-67e2aaf18fc5"", ""xyz"": [-2.24, 15.5, 0.0], ""name"": ""G. Mortensen""}, {""playerId"": ""37440658-5e7e-41bf-a468-96f780248933"", ""xyz"": [-2.08, -4.04, 0.0], ""name"": ""M. Ivancevic""}, {""playerId"": ""45faf344-5839-454a-8508-8f07d7a406af"", ""xyz"": [-3.77, -17.99, 0.0], ""name"": ""T. Storm""}, {""playerId"": ""5b168209-c671-4c4c-a475-f25c30cf469c"", ""xyz"": [21.91, -15.24, 0.0], ""name"": ""G. Fraulo""}, {""playerId"": ""75fe10da-3cb1-4a49-a0b5-8eca8b9258ef"", ""xyz"": [-0.61, -28.07, 0.0], ""name"": ""O. Buur""}, {""playerId"": ""813d8f36-f341-4e27-a357-f7c6961be3b2"", ""xyz"": [26.69, 19.64, 0.0], ""name"": ""L. Sandgrav""}, {""playerId"": ""ba2f4e5e-8588-4d7e-916d-8beeab5b4690"", ""xyz"": [9.96, 8.92, 0.0], ""name"": ""M. Hebo""}, {""playerId"": ""e650559a-de9f-4f23-b21d-f3f2ff1194de"", ""xyz"": [36.07, -3.89, 0.0], ""name"": ""F. Gytkjaer""}, {""playerId"": ""efa88b25-16a6-4acc-9f10-e8689f258cd2"", ""xyz"": [-31.8, -1.62, 0.0], ""name"": ""J. AEgidius""}, {""playerId"": ""f805a2e5-f069-45c3-af59-76a5aea8c868"", ""xyz"": [14.84, -7.89, 0.0], ""name"": ""P. Langhoff""}]",2025-07-20,Esbjerg vs Lyngby
5,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,EFB,1,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,LCB,-15.28,20.53,True,False,False,False,False,False,False,False,False,62.84,63.6,1,1,2,3,False,"[{""playerId"": ""04f2764e-3a99-49ab-92f6-7fdac7c4220a"", ""xyz"": [20.71, -11.74, 0.0], ""name"": ""A. Skipper""}, {""playerId"": ""213e34ee-1bf0-49db-9d2c-8f68e12e123b"", ""xyz"": [10.13, -18.42, 0.0], ""name"": ""L. Vigen""}, {""playerId"": ""3efe0da0-ba80-4f8b-bf63-0165fa6a568d"", ""xyz"": [43.28, -3.98, 0.0], ""name"": ""K. Kristensen""}, {""playerId"": ""4b8aed04-6802-4bcf-a787-b36b756b9b06"", ""xyz"": [-2.29, -26.11, 0.0], ""name"": ""L. From""}, {""playerId"": ""4fe4856c-77a4-42fe-8291-3561fec7283e"", ""xyz"": [3.79, -10.97, 0.0], ""name"": ""A. Lausen""}, {""playerId"": ""51800d48-313c-480e-96af-3ea712ee008b"", ""xyz"": [-4.27, -20.18, 0.0], ""name"": ""Marcus Hansen""}, {""playerId"": ""719acfa0-65d6-4b20-ade6-de8375d78972"", ""xyz"": [6.27, -24.65, 0.0], ""name"": ""S. Eng Strand""}, {""playerId"": ""7651da23-6bcc-4cb2-91e7-1a45db149b53"", ""xyz"": [18.07, 0.21, 0.0], ""name"": ""J. Buus""}, {""playerId"": ""e1b2e48e-78c6-4668-826d-7e6f3680643f"", ""xyz"": [17.11, -14.89, 0.0], ""name"": ""A. Troelsen""}, {""playerId"": ""e4db8425-d40c-4257-b72c-3676cafd6696"", ""xyz"": [-1.31, 2.69, 0.0], ""name"": ""P. Bjur""}, {""playerId"": ""f4cf6b4c-c3d0-470d-9f18-f363072ff38e"", ""xyz"": [-6.83, -9.44, 0.0], ""name"": ""J. Lucena""}]","[{""playerId"": ""08aa1f86-38e0-4b45-bf2c-630b21955bc2"", ""xyz"": [12.36, -14.36, 0.0], ""name"": ""J. Cornelius""}, {""playerId"": ""2382917e-2e68-4f53-8377-67e2aaf18fc5"", ""xyz"": [-4.65, 6.99, 0.0], ""name"": ""G. Mortensen""}, {""playerId"": ""37440658-5e7e-41bf-a468-96f780248933"", ""xyz"": [-15.28, -8.37, 0.0], ""name"": ""M. Ivancevic""}, {""playerId"": ""45faf344-5839-454a-8508-8f07d7a406af"", ""xyz"": [-10.54, -19.81, 0.0], ""name"": ""T. Storm""}, {""playerId"": ""5b168209-c671-4c4c-a475-f25c30cf469c"", ""xyz"": [4.66, -25.47, 0.0], ""name"": ""G. Fraulo""}, {""playerId"": ""75fe10da-3cb1-4a49-a0b5-8eca8b9258ef"", ""xyz"": [-7.04, -27.12, 0.0], ""name"": ""O. Buur""}, {""playerId"": ""813d8f36-f341-4e27-a357-f7c6961be3b2"", ""xyz"": [12.33, -10.83, 0.0], ""name"": ""L. Sandgrav""}, {""playerId"": ""ba2f4e5e-8588-4d7e-916d-8beeab5b4690"", ""xyz"": [-6.1, -6.84, 0.0], ""name"": ""M. Hebo""}, {""playerId"": ""e650559a-de9f-4f23-b21d-f3f2ff1194de"", ""xyz"": [20.53, -16.46, 0.0], ""name"": ""F. Gytkjaer""}, {""playerId"": ""efa88b25-16a6-4acc-9f10-e8689f258cd2"", ""xyz"": [-35.93, -5.93, 0.0], ""name"": ""J. AEgidius""}, {""playerId"": ""f805a2e5-f069-45c3-af59-76a5aea8c868"", ""xyz"": [4.54, -12.76, 0.0], ""name"": ""P. Langhoff""}]",2025-07-20,Esbjerg vs Lyngby
6,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,EFB,1,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,RB,-8.51,20.35,True,False,True,False,False,False,False,True,False,64.88,67.2,1,1,4,7,False,"[{""playerId"": ""04f2764e-3a99-49ab-92f6-7fdac7c4220a"", ""xyz"": [24.43, -8.29, 0.0], ""name"": ""A. Skipper""}, {""playerId"": ""213e34ee-1bf0-49db-9d2c-8f68e12e123b"", ""xyz"": [13.84, -14.22, 0.0], ""name"": ""L. Vigen""}, {""playerId"": ""3efe0da0-ba80-4f8b-bf63-0165fa6a568d"", ""xyz"": [42.5, -2.36, 0.0], ""name"": ""K. Kristensen""}, {""playerId"": ""4b8aed04-6802-4bcf-a787-b36b756b9b06"", ""xyz"": [0.19, -28.49, 0.0], ""name"": ""L. From""}, {""playerId"": ""4fe4856c-77a4-42fe-8291-3561fec7283e"", ""xyz"": [5.5, -1.94, 0.0], ""name"": ""A. Lausen""}, {""playerId"": ""51800d48-313c-480e-96af-3ea712ee008b"", ""xyz"": [-0.61, -18.25, 0.0], ""name"": ""Marcus Hansen""}, {""playerId"": ""719acfa0-65d6-4b20-ade6-de8375d78972"", ""xyz"": [11.81, -23.95, 0.0], ""name"": ""S. Eng Strand""}, {""playerId"": ""7651da23-6bcc-4cb2-91e7-1a45db149b53"", ""xyz"": [19.39, 4.79, 0.0], ""name"": ""J. Buus""}, {""playerId"": ""e1b2e48e-78c6-4668-826d-7e6f3680643f"", ""xyz"": [18.74, -13.72, 0.0], ""name"": ""A. Troelsen""}, {""playerId"": ""e4db8425-d40c-4257-b72c-3676cafd6696"", ""xyz"": [1.09, 9.51, 0.0], ""name"": ""P. Bjur""}, {""playerId"": ""f4cf6b4c-c3d0-470d-9f18-f363072ff38e"", ""xyz"": [-4.27, -6.62, 0.0], ""name"": ""J. Lucena""}]","[{""playerId"": ""08aa1f86-38e0-4b45-bf2c-630b21955bc2"", ""xyz"": [15.87, -12.5, 0.0], ""name"": ""J. Cornelius""}, {""playerId"": ""2382917e-2e68-4f53-8377-67e2aaf18fc5"", ""xyz"": [-0.1, 8.57, 0.0], ""name"": ""G. Mortensen""}, {""playerId"": ""37440658-5e7e-41bf-a468-96f780248933"", ""xyz"": [-8.51, -4.73, 0.0], ""name"": ""M. Ivancevic""}, {""playerId"": ""45faf344-5839-454a-8508-8f07d7a406af"", ""xyz"": [-7.82, -15.88, 0.0], ""name"": ""T. Storm""}, {""playerId"": ""5b168209-c671-4c4c-a475-f25c30cf469c"", ""xyz"": [9.25, -21.27, 0.0], ""name"": ""G. Fraulo""}, {""playerId"": ""75fe10da-3cb1-4a49-a0b5-8eca8b9258ef"", ""xyz"": [-4.51, -23.61, 0.0], ""name"": ""O. Buur""}, {""playerId"": ""813d8f36-f341-4e27-a357-f7c6961be3b2"", ""xyz"": [14.25, -2.99, 0.0], ""name"": ""L. Sandgrav""}, {""playerId"": ""ba2f4e5e-8588-4d7e-916d-8beeab5b4690"", ""xyz"": [0.19, -1.88, 0.0], ""name"": ""M. Hebo""}, {""playerId"": ""e650559a-de9f-4f23-b21d-f3f2ff1194de"", ""xyz"": [20.35, -17.15, 0.0], ""name"": ""F. Gytkjaer""}, {""playerId"": ""efa88b25-16a6-4acc-9f10-e8689f258cd2"", ""xyz"": [-34.04, -3.31, 0.0], ""name"": ""J. AEgidius""}, {""playerId"": ""f805a2e5-f069-45c3-af59-76a5aea8c868"", ""xyz"": [6.56, -7.53, 0.0], ""name"": ""P. Langhoff""}]",2025-07-20,Esbjerg vs Lyngby
7,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,EFB,1,6m4anciafmzc24s44xszymbc9,P. Bjur,RM,-14.83,12.58,True,False,False,False,True,False,False,False,False,68.84,70.6,1,1,8,10,False,"[{""playerId"": ""04f2764e-3a99-49ab-92f6-7fdac7c4220a"", ""xyz"": [22.28, 6.11, 0.0], ""name"": ""A. Skipper""}, {""playerId"": ""213e34ee-1bf0-49db-9d2c-8f68e12e123b"", ""xyz"": [7.58, -1.01, 0.0], ""name"": ""L. Vigen""}, {""playerId"": ""3efe0da0-ba80-4f8b-bf63-0165fa6a568d"", ""xyz"": [40.48, 3.98, 0.0], ""name"": ""K. Kristensen""}, {""playerId"": ""4b8aed04-6802-4bcf-a787-b36b756b9b06"", ""xyz"": [-5.93, -27.49, 0.0], ""name"": ""L. From""}, {""playerId"": ""4fe4856c-77a4-42fe-8291-3561fec7283e"", ""xyz"": [1.92, 14.06, 0.0], ""name"": ""A. Lausen""}, {""playerId"": ""51800d48-313c-480e-96af-3ea712ee008b"", ""xyz"": [-5.44, -10.93, 0.0], ""name"": ""Marcus Hansen""}, {""playerId"": ""719acfa0-65d6-4b20-ade6-de8375d78972"", ""xyz"": [10.03, -17.95, 0.0], ""name"": ""S. Eng Strand""}, {""playerId"": ""7651da23-6bcc-4cb2-91e7-1a45db149b53"", ""xyz"": [8.73, 23.64, 0.0], ""name"": ""J. Buus""}, {""playerId"": ""e1b2e48e-78c6-4668-826d-7e6f3680643f"", ""xyz"": [19.74, -4.0, 0.0], ""name"": ""A. Troelsen""}, {""playerId"": ""e4db8425-d40c-4257-b72c-3676cafd6696"", ""xyz"": [-7.06, 27.3, 0.0], ""name"": ""P. Bjur""}, {""playerId"": ""f4cf6b4c-c3d0-470d-9f18-f363072ff38e"", ""xyz"": [-13.96, 8.19, 0.0], ""name"": ""J. Lucena""}]","[{""playerId"": ""08aa1f86-38e0-4b45-bf2c-630b21955bc2"", ""xyz"": [12.58, -0.86, 0.0], ""name"": ""J. Cornelius""}, {""playerId"": ""2382917e-2e68-4f53-8377-67e2aaf18fc5"", ""xyz"": [-7.51, 26.62, 0.0], ""name"": ""G. Mortensen""}, {""playerId"": ""37440658-5e7e-41bf-a468-96f780248933"", ""xyz"": [-14.83, 12.35, 0.0], ""name"": ""M. Ivancevic""}, {""playerId"": ""45faf344-5839-454a-8508-8f07d7a406af"", ""xyz"": [-14.5, -1.2, 0.0], ""name"": ""T. Storm""}, {""playerId"": ""5b168209-c671-4c4c-a475-f25c30cf469c"", ""xyz"": [2.4, -11.62, 0.0], ""name"": ""G. Fraulo""}, {""playerId"": ""75fe10da-3cb1-4a49-a0b5-8eca8b9258ef"", ""xyz"": [-10.3, -13.42, 0.0], ""name"": ""O. Buur""}, {""playerId"": ""813d8f36-f341-4e27-a357-f7c6961be3b2"", ""xyz"": [6.34, 20.59, 0.0], ""name"": ""L. Sandgrav""}, {""playerId"": ""ba2f4e5e-8588-4d7e-916d-8beeab5b4690"", ""xyz"": [-3.74, 16.48, 0.0], ""name"": ""M. Hebo""}, {""playerId"": ""e650559a-de9f-4f23-b21d-f3f2ff1194de"", ""xyz"": [12.53, -5.79, 0.0], ""name"": ""F. Gytkjaer""}, {""playerId"": ""efa88b25-16a6-4acc-9f10-e8689f258cd2"", ""xyz"": [-36.79, 5.09, 0.0], ""name"": ""J. AEgidius""}, {""playerId"": ""f805a2e5-f069-45c3-af59-76a5aea8c868"", ""xyz"": [-1.72, 6.74, 0.0], ""name"": ""P. Langhoff""}]",2025-07-20,Esbjerg vs Lyngby
