sequence_id,receiver_Uuid,receiver_name,receiver_position,game_id,match_id,team_name,period,poss_player_Uuid,poss_player_name,poss_player_position,deep_run_opportunity,deep_run,pass_received,Low base,Low Low base,High Low base,High base,Low High base,High High base,Width,Pocket,num_teammates_in_box,poss_in_assist_zone,option_between_lines,time_on_ball,gameclock_first,gameclock_last,timemin_first,timemin_last,timesec_first,timesec_last,possessor_x,possessor_y,receiver_x,receiver_y,att_dir,local_date,description
188,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,RM,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,RCB,False,False,False,True,True,False,False,False,False,False,False,0,False,True,True,2228.12,2229.96,37,37,8,9,-44.13,-1.87,-32.25,-12.11,True,2025-07-20,Esbjerg vs Lyngby
188,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,RCM,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,RCB,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,2228.12,2229.96,37,37,8,9,-44.13,-1.87,-36.82,2.46,True,2025-07-20,Esbjerg vs Lyngby
188,8822s8ns7oyvjqade4oaxzg0l,O. Buur,RB,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,RCB,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,2228.12,2229.96,37,37,8,9,-44.13,-1.87,-43.32,-7.47,True,2025-07-20,Esbjerg vs Lyngby
188,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,LF,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,RCB,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,2228.12,2229.96,37,37,8,9,-44.13,-1.87,-13.24,-7.52,True,2025-07-20,Esbjerg vs Lyngby
188,b13l1wrb747y9cdc8wqltan6d,M. Hebo,LCM,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,RCB,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,2228.12,2229.96,37,37,8,9,-44.13,-1.87,-38.67,11.26,True,2025-07-20,Esbjerg vs Lyngby
188,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,LB,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,RCB,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,2228.12,2229.96,37,37,8,9,-44.13,-1.87,-41.59,15.15,True,2025-07-20,Esbjerg vs Lyngby
188,deyq3zqd0vwc821ngqldxqor9,F. Gytkjaer,RF,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,RCB,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,2228.12,2229.96,37,37,8,9,-44.13,-1.87,-10.58,4.2,True,2025-07-20,Esbjerg vs Lyngby
188,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivancevic,LCB,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,RCB,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,2228.12,2229.96,37,37,8,9,-44.13,-1.87,-42.06,3.91,True,2025-07-20,Esbjerg vs Lyngby
189,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,RCB,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivancevic,LCB,False,False,True,True,False,True,False,False,False,False,False,0,False,False,True,2264.44,2269.28,37,37,44,49,-8.7,-9.94,-6.3,-21.96,True,2025-07-20,Esbjerg vs Lyngby
189,52vwj2s29n7wngablotd7pboq,J. AEgidius,GK,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivancevic,LCB,False,False,False,True,False,True,False,False,False,False,False,0,False,False,True,2264.44,2269.28,37,37,44,49,-8.7,-9.94,-21.95,-7.02,True,2025-07-20,Esbjerg vs Lyngby
189,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivancevic,LCB,False,False,False,True,False,True,False,False,False,False,False,0,False,False,True,2264.44,2269.28,37,37,44,49,-8.7,-9.94,24.05,7.59,True,2025-07-20,Esbjerg vs Lyngby
189,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,RM,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivancevic,LCB,False,False,False,True,False,True,False,False,False,False,False,0,False,False,True,2264.44,2269.28,37,37,44,49,-8.7,-9.94,22.03,-26.78,True,2025-07-20,Esbjerg vs Lyngby
189,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,RCM,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivancevic,LCB,False,False,False,True,False,True,False,False,False,False,False,0,False,True,True,2264.44,2269.28,37,37,44,49,-8.7,-9.94,9.84,-20.01,True,2025-07-20,Esbjerg vs Lyngby
189,8822s8ns7oyvjqade4oaxzg0l,O. Buur,RB,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivancevic,LCB,False,False,False,True,False,True,False,False,False,False,False,0,False,False,True,2264.44,2269.28,37,37,44,49,-8.7,-9.94,17.11,-35.1,True,2025-07-20,Esbjerg vs Lyngby
189,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,LF,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivancevic,LCB,False,False,False,True,False,True,False,False,False,False,False,0,False,True,True,2264.44,2269.28,37,37,44,49,-8.7,-9.94,31.52,-18.26,True,2025-07-20,Esbjerg vs Lyngby
189,b13l1wrb747y9cdc8wqltan6d,M. Hebo,LCM,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivancevic,LCB,False,False,False,True,False,True,False,False,False,False,False,0,False,True,True,2264.44,2269.28,37,37,44,49,-8.7,-9.94,7.5,-2.09,True,2025-07-20,Esbjerg vs Lyngby
189,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,LB,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivancevic,LCB,False,False,False,True,False,True,False,False,False,False,False,0,False,False,True,2264.44,2269.28,37,37,44,49,-8.7,-9.94,2.86,13.93,True,2025-07-20,Esbjerg vs Lyngby
189,deyq3zqd0vwc821ngqldxqor9,F. Gytkjaer,RF,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivancevic,LCB,False,False,False,True,False,True,False,False,False,False,False,0,False,True,True,2264.44,2269.28,37,37,44,49,-8.7,-9.94,26.92,-5.55,True,2025-07-20,Esbjerg vs Lyngby
190,52vwj2s29n7wngablotd7pboq,J. AEgidius,GK,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,RCB,False,False,False,True,False,True,False,False,False,False,False,0,False,False,True,2271.2,2271.28,37,37,51,51,-6.18,-27.06,-24.19,-6.75,True,2025-07-20,Esbjerg vs Lyngby
190,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,RCB,False,False,False,True,False,True,False,False,False,False,False,0,False,False,True,2271.2,2271.28,37,37,51,51,-6.18,-27.06,19.75,1.39,True,2025-07-20,Esbjerg vs Lyngby
190,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,RM,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,RCB,False,False,False,True,False,True,False,False,False,False,False,0,False,False,True,2271.2,2271.28,37,37,51,51,-6.18,-27.06,14.67,-20.14,True,2025-07-20,Esbjerg vs Lyngby
190,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,RCM,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,RCB,False,False,False,True,False,True,False,False,False,False,False,0,False,False,True,2271.2,2271.28,37,37,51,51,-6.18,-27.06,4.4,-14.54,True,2025-07-20,Esbjerg vs Lyngby
190,8822s8ns7oyvjqade4oaxzg0l,O. Buur,RB,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,RCB,False,False,False,True,False,True,False,False,False,False,False,0,False,True,True,2271.2,2271.28,37,37,51,51,-6.18,-27.06,18.02,-34.27,True,2025-07-20,Esbjerg vs Lyngby
190,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,LF,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,RCB,False,False,False,True,False,True,False,False,False,False,False,0,False,False,True,2271.2,2271.28,37,37,51,51,-6.18,-27.06,21.65,-17.23,True,2025-07-20,Esbjerg vs Lyngby
190,b13l1wrb747y9cdc8wqltan6d,M. Hebo,LCM,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,RCB,False,False,False,True,False,True,False,False,False,False,False,0,False,False,True,2271.2,2271.28,37,37,51,51,-6.18,-27.06,2.03,-0.31,True,2025-07-20,Esbjerg vs Lyngby
190,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,LB,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,RCB,False,False,False,True,False,True,False,False,False,False,False,0,False,False,True,2271.2,2271.28,37,37,51,51,-6.18,-27.06,3.16,20.69,True,2025-07-20,Esbjerg vs Lyngby
190,deyq3zqd0vwc821ngqldxqor9,F. Gytkjaer,RF,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,RCB,False,False,False,True,False,True,False,False,False,False,False,0,False,False,True,2271.2,2271.28,37,37,51,51,-6.18,-27.06,22.33,-8.02,True,2025-07-20,Esbjerg vs Lyngby
190,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivancevic,LCB,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,RCB,False,False,False,True,False,True,False,False,False,False,False,0,False,False,True,2271.2,2271.28,37,37,51,51,-6.18,-27.06,-7.17,-10.66,True,2025-07-20,Esbjerg vs Lyngby
191,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,RCB,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,52vwj2s29n7wngablotd7pboq,J. AEgidius,GK,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,2299.6,2323.56,38,38,19,43,-43.71,-8.37,-42.11,-17.89,True,2025-07-20,Esbjerg vs Lyngby
191,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,52vwj2s29n7wngablotd7pboq,J. AEgidius,GK,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,2299.6,2323.56,38,38,19,43,-43.71,-8.37,-2.65,-4.6,True,2025-07-20,Esbjerg vs Lyngby
191,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,RM,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,52vwj2s29n7wngablotd7pboq,J. AEgidius,GK,False,False,False,True,True,False,False,False,False,False,False,0,False,True,True,2299.6,2323.56,38,38,19,43,-43.71,-8.37,3.11,-29.91,True,2025-07-20,Esbjerg vs Lyngby
191,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,RCM,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,52vwj2s29n7wngablotd7pboq,J. AEgidius,GK,False,False,False,True,True,False,False,False,False,False,False,0,False,True,True,2299.6,2323.56,38,38,19,43,-43.71,-8.37,-21.73,-12.5,True,2025-07-20,Esbjerg vs Lyngby
191,8822s8ns7oyvjqade4oaxzg0l,O. Buur,RB,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,52vwj2s29n7wngablotd7pboq,J. AEgidius,GK,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,2299.6,2323.56,38,38,19,43,-43.71,-8.37,-22.95,-27.08,True,2025-07-20,Esbjerg vs Lyngby
191,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,LF,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,52vwj2s29n7wngablotd7pboq,J. AEgidius,GK,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,2299.6,2323.56,38,38,19,43,-43.71,-8.37,12.28,-19.62,True,2025-07-20,Esbjerg vs Lyngby
191,b13l1wrb747y9cdc8wqltan6d,M. Hebo,LCM,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,52vwj2s29n7wngablotd7pboq,J. AEgidius,GK,False,False,False,True,True,False,False,False,False,False,False,0,False,True,True,2299.6,2323.56,38,38,19,43,-43.71,-8.37,-6.25,-14.87,True,2025-07-20,Esbjerg vs Lyngby
191,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,LB,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,52vwj2s29n7wngablotd7pboq,J. AEgidius,GK,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,2299.6,2323.56,38,38,19,43,-43.71,-8.37,-35.81,0.67,True,2025-07-20,Esbjerg vs Lyngby
191,deyq3zqd0vwc821ngqldxqor9,F. Gytkjaer,RF,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,52vwj2s29n7wngablotd7pboq,J. AEgidius,GK,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,2299.6,2323.56,38,38,19,43,-43.71,-8.37,8.0,-10.1,True,2025-07-20,Esbjerg vs Lyngby
191,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivancevic,LCB,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,52vwj2s29n7wngablotd7pboq,J. AEgidius,GK,False,False,True,True,True,False,False,False,False,False,False,0,False,False,True,2299.6,2323.56,38,38,19,43,-43.71,-8.37,-34.52,-11.76,True,2025-07-20,Esbjerg vs Lyngby
192,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,RCB,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivancevic,LCB,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,2325.24,2325.36,38,38,45,45,-22.73,19.17,-28.91,-19.1,True,2025-07-20,Esbjerg vs Lyngby
192,52vwj2s29n7wngablotd7pboq,J. AEgidius,GK,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivancevic,LCB,False,False,True,True,True,False,False,False,False,False,False,0,False,False,True,2325.24,2325.36,38,38,45,45,-22.73,19.17,-31.11,2.32,True,2025-07-20,Esbjerg vs Lyngby
192,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivancevic,LCB,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,2325.24,2325.36,38,38,45,45,-22.73,19.17,3.09,9.69,True,2025-07-20,Esbjerg vs Lyngby
192,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,RM,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivancevic,LCB,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,2325.24,2325.36,38,38,45,45,-22.73,19.17,1.18,-7.09,True,2025-07-20,Esbjerg vs Lyngby
192,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,RCM,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivancevic,LCB,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,2325.24,2325.36,38,38,45,45,-22.73,19.17,-12.37,-5.29,True,2025-07-20,Esbjerg vs Lyngby
192,8822s8ns7oyvjqade4oaxzg0l,O. Buur,RB,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivancevic,LCB,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,2325.24,2325.36,38,38,45,45,-22.73,19.17,-15.05,-35.44,True,2025-07-20,Esbjerg vs Lyngby
192,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,LF,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivancevic,LCB,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,2325.24,2325.36,38,38,45,45,-22.73,19.17,9.24,-6.59,True,2025-07-20,Esbjerg vs Lyngby
192,b13l1wrb747y9cdc8wqltan6d,M. Hebo,LCM,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivancevic,LCB,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,2325.24,2325.36,38,38,45,45,-22.73,19.17,-12.94,6.62,True,2025-07-20,Esbjerg vs Lyngby
192,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,LB,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivancevic,LCB,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,2325.24,2325.36,38,38,45,45,-22.73,19.17,-0.47,32.85,True,2025-07-20,Esbjerg vs Lyngby
192,deyq3zqd0vwc821ngqldxqor9,F. Gytkjaer,RF,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivancevic,LCB,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,2325.24,2325.36,38,38,45,45,-22.73,19.17,10.53,0.04,True,2025-07-20,Esbjerg vs Lyngby
193,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,RCB,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,52vwj2s29n7wngablotd7pboq,J. AEgidius,GK,False,False,True,True,True,False,False,False,False,False,False,0,False,False,True,2326.6,2331.96,38,38,46,51,-31.62,3.4,-28.39,-17.23,True,2025-07-20,Esbjerg vs Lyngby
193,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,52vwj2s29n7wngablotd7pboq,J. AEgidius,GK,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,2326.6,2331.96,38,38,46,51,-31.62,3.4,3.64,11.58,True,2025-07-20,Esbjerg vs Lyngby
193,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,RM,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,52vwj2s29n7wngablotd7pboq,J. AEgidius,GK,False,False,False,True,True,False,False,False,False,False,False,0,False,True,True,2326.6,2331.96,38,38,46,51,-31.62,3.4,1.95,-5.42,True,2025-07-20,Esbjerg vs Lyngby
193,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,RCM,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,52vwj2s29n7wngablotd7pboq,J. AEgidius,GK,False,False,False,True,True,False,False,False,False,False,False,0,False,True,True,2326.6,2331.96,38,38,46,51,-31.62,3.4,-11.22,-4.39,True,2025-07-20,Esbjerg vs Lyngby
193,8822s8ns7oyvjqade4oaxzg0l,O. Buur,RB,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,52vwj2s29n7wngablotd7pboq,J. AEgidius,GK,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,2326.6,2331.96,38,38,46,51,-31.62,3.4,-15.31,-34.73,True,2025-07-20,Esbjerg vs Lyngby
193,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,LF,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,52vwj2s29n7wngablotd7pboq,J. AEgidius,GK,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,2326.6,2331.96,38,38,46,51,-31.62,3.4,9.84,-6.93,True,2025-07-20,Esbjerg vs Lyngby
193,b13l1wrb747y9cdc8wqltan6d,M. Hebo,LCM,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,52vwj2s29n7wngablotd7pboq,J. AEgidius,GK,False,False,False,True,True,False,False,False,False,False,False,0,False,True,True,2326.6,2331.96,38,38,46,51,-31.62,3.4,-14.73,8.5,True,2025-07-20,Esbjerg vs Lyngby
193,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,LB,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,52vwj2s29n7wngablotd7pboq,J. AEgidius,GK,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,2326.6,2331.96,38,38,46,51,-31.62,3.4,0.9,33.6,True,2025-07-20,Esbjerg vs Lyngby
193,deyq3zqd0vwc821ngqldxqor9,F. Gytkjaer,RF,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,52vwj2s29n7wngablotd7pboq,J. AEgidius,GK,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,2326.6,2331.96,38,38,46,51,-31.62,3.4,10.95,2.0,True,2025-07-20,Esbjerg vs Lyngby
193,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivancevic,LCB,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,52vwj2s29n7wngablotd7pboq,J. AEgidius,GK,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,2326.6,2331.96,38,38,46,51,-31.62,3.4,-22.62,19.9,True,2025-07-20,Esbjerg vs Lyngby
194,52vwj2s29n7wngablotd7pboq,J. AEgidius,GK,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,RCB,False,False,True,True,True,False,False,False,False,False,False,0,False,False,True,2333.24,2334.44,38,38,53,54,-28.03,-19.68,-29.94,-4.01,True,2025-07-20,Esbjerg vs Lyngby
194,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,LM,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,RCB,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,2333.24,2334.44,38,38,53,54,-28.03,-19.68,6.14,7.47,True,2025-07-20,Esbjerg vs Lyngby
194,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,RM,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,RCB,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,2333.24,2334.44,38,38,53,54,-28.03,-19.68,3.5,-3.78,True,2025-07-20,Esbjerg vs Lyngby
194,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,RCM,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,RCB,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,2333.24,2334.44,38,38,53,54,-28.03,-19.68,-10.07,-8.37,True,2025-07-20,Esbjerg vs Lyngby
194,8822s8ns7oyvjqade4oaxzg0l,O. Buur,RB,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,RCB,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,2333.24,2334.44,38,38,53,54,-28.03,-19.68,-17.71,-34.7,True,2025-07-20,Esbjerg vs Lyngby
194,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,LF,66070e76-2442-4491-a5e1-af38e3d46ece,bu0ez9a5mhcxh9c23fny7d7h0,LBK,1,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,RCB,False,False,False,True,True,False,False,False,False,False,False,0,False,False,True,2333.24,2334.44,38,38,53,54,-28.03,-19.68,10.74,-10.5,True,2025-07-20,Esbjerg vs Lyngby
