contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,assist,qualifier,match_id,label,league_name,date,country,9,15,17,18,20,22,23,24,25,26,29,56,60,63,64,72,74,75,76,78,79,80,81,82,84,87,100,102,103,108,121,136,146,147,154,160,214,215,230,231,233,254,280,281,282,321,322,326,327,328,353,374,375,390,458,472,sequenceId,possessionId,keyPass,140,141,318,210,6,107,16,19,73,83,139,153,61,65,391,62,77,114,133,395,396,468,89,324,69,85,138,273,189
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2837142689,706,16,2,77,23,L. Bøje-Larsen,elsygne5tjybbxrqgehtovnro,1,97.3,55.0,2025-08-19T18:35:02.210,2025-08-19T20:16:33,1.0,"{""id"": 5852197417, ""qualifierId"": 230, ""value"": ""98.2""}",c3o2spgecs3u4thedhju8mlg4,Lyngby vs Hillerød,1_Division,2025-08-19,DNK,,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,true,Center,,NaN,NaN,true,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,,,51.1,21.5,,,NaN,NaN,NaN,true,,true,NaN,98.2,49.5,NaN,,,,,0.7981090545654297,0.9762219786643982,1,0,true,,2025-08-19 19:35:01.944,77:23.278,,NaN,,,,,,,,,,,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2837138943,755,15,2,65,7,G. Fraulo,6zhj070huc77sl5o5bx6ey5g4,1,71.2,43.4,2025-08-19T18:22:45.990,2025-08-19T20:16:32,NaN,"{""id"": 5852175097, ""qualifierId"": 22}",c3o2spgecs3u4thedhju8mlg4,Lyngby vs Hillerød,1_Division,2025-08-19,DNK,,NaN,NaN,true,true,true,NaN,NaN,NaN,NaN,NaN,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,,,50.9,31.6,,,NaN,98.9,49.6,NaN,,NaN,true,NaN,NaN,613,,,,,0.015400080941617489,0.04851469770073891,2,2,NaN,,NaN,NaN,,true,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2837145741,757,15,2,84,34,S. Jalaei,e0u730to91qqtvvx16uhajz10,1,75.1,75.7,2025-08-19T18:42:12.778,2025-08-19T18:43:22,1.0,"{""id"": 5852214233, ""qualifierId"": 233, ""value"": ""947""}",c3o2spgecs3u4thedhju8mlg4,Lyngby vs Hillerød,1_Division,2025-08-19,DNK,,NaN,NaN,true,true,true,NaN,NaN,NaN,NaN,true,Center,,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,NaN,NaN,,,51.9,8.9,,,NaN,98.4,52.5,NaN,,NaN,true,NaN,NaN,947,,,,,0.012948727235198021,0.02641739882528782,2,2,NaN,,NaN,NaN,,NaN,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2837149627,795,15,2,89,28,M. Etim,1fjkjzsei9slx2t4zhsqdkve1,1,80.3,43.0,2025-08-19T18:47:07.292,2025-08-19T20:16:33,1.0,"{""id"": 5852233543, ""qualifierId"": 215}",c3o2spgecs3u4thedhju8mlg4,Lyngby vs Hillerød,1_Division,2025-08-19,DNK,,NaN,NaN,true,true,true,NaN,NaN,NaN,NaN,true,Center,,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,NaN,NaN,,,52.3,13.9,,,NaN,98.8,47.1,NaN,,NaN,true,NaN,NaN,994,,,,,0.08610281348228455,0.3278256952762604,2,2,NaN,,NaN,NaN,,NaN,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2837141589,854,13,2,73,58,O. Buur,8822s8ns7oyvjqade4oaxzg0l,1,79.9,39.7,2025-08-19T18:31:37.198,2025-08-19T18:32:43,1.0,"{""id"": 5852190193, ""qualifierId"": 215}",c3o2spgecs3u4thedhju8mlg4,Lyngby vs Hillerød,1_Division,2025-08-19,DNK,,NaN,NaN,true,true,true,NaN,NaN,NaN,NaN,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,58.5,4.2,,,NaN,NaN,NaN,NaN,,NaN,true,98.2,49.8,NaN,,,,,0.05513569712638855,0.0,2,2,NaN,,NaN,NaN,,NaN,,,,,,,,,,,NaN,NaN,NaN,true,NaN,NaN,,,,,,,,,,,,,,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2837144057,899,15,2,80,51,M. Ivančević,eq15hjcxpdrl5vca2q7s4tr3e,1,79.6,66.9,2025-08-19T18:38:29.812,2025-08-19T18:39:37,1.0,"{""id"": 5852212301, ""qualifierId"": 231, ""value"": ""50.5""}",c3o2spgecs3u4thedhju8mlg4,Lyngby vs Hillerød,1_Division,2025-08-19,DNK,,NaN,NaN,true,NaN,true,NaN,NaN,NaN,NaN,true,Center,,NaN,NaN,true,NaN,NaN,true,NaN,NaN,,NaN,true,NaN,,,53.4,19,,,NaN,91.2,59.2,NaN,,NaN,NaN,99.8,50.5,717,,,,,0.02725386433303356,0.0,2,2,NaN,,NaN,NaN,,NaN,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2837149051,990,15,2,81,36,T. Storm,4bstdc3zla1sn85ev3bcmw1lg,1,91.4,41.6,2025-08-19T18:39:14.707,2025-08-19T18:47:49,NaN,"{""id"": 5852239735, ""qualifierId"": 230, ""value"": ""98.9""}",c3o2spgecs3u4thedhju8mlg4,Lyngby vs Hillerød,1_Division,2025-08-19,DNK,,NaN,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,Center,,NaN,NaN,true,NaN,NaN,NaN,true,NaN,,NaN,true,NaN,,,50.6,19,,,NaN,94.1,44.4,NaN,,NaN,true,98.9,46.8,722,,,,,0.09762341529130936,0.0,2,2,true,,NaN,NaN,,true,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2837152691,1004,15,2,92,10,C. Winther,d854rlweyk5wq6d2veyviukq2,1,80.9,53.4,2025-08-19T18:49:49.533,2025-08-19T18:52:06,NaN,"{""id"": 5852249197, ""qualifierId"": 26}",c3o2spgecs3u4thedhju8mlg4,Lyngby vs Hillerød,1_Division,2025-08-19,DNK,,NaN,NaN,true,true,NaN,NaN,NaN,NaN,true,NaN,Center,,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,true,NaN,,,50.1,19,,,NaN,91.2,51.6,NaN,,NaN,NaN,98.8,48.9,NaN,,,,,0.1948290318250656,0.0,1,2,NaN,,NaN,NaN,,true,,,,,,,,,,,NaN,NaN,NaN,NaN,true,NaN,,,,,,,,,,,,,,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2837152739,1005,15,2,92,13,W. Steindorsson,9kxm9u9x44fkygeh5xpag7pqs,1,85.9,40.9,2025-08-19T18:49:51.790,2025-08-19T18:55:44,NaN,"{""id"": 5852350703, ""qualifierId"": 458}",c3o2spgecs3u4thedhju8mlg4,Lyngby vs Hillerød,1_Division,2025-08-19,DNK,,NaN,true,NaN,true,NaN,NaN,true,NaN,NaN,NaN,Center,,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,true,NaN,,,50.6,19,,,NaN,89.1,43.1,NaN,,NaN,true,99.1,49.5,805,,,,,0.023393986746668816,0.0,3,3,NaN,,NaN,NaN,,true,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2837155435,1041,15,2,94,52,Í. Þorvaldsson,5k2hgogp2g5ivgdnq99ejp27e,1,92.0,46.4,2025-08-19T18:52:30.993,2025-08-19T19:08:43,1.0,"{""id"": 5852353903, ""qualifierId"": 102, ""value"": ""50.0""}",c3o2spgecs3u4thedhju8mlg4,Lyngby vs Hillerød,1_Division,2025-08-19,DNK,,NaN,true,NaN,true,true,NaN,NaN,NaN,NaN,true,Center,,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,,,50.0,13.3,,,NaN,93.6,47.7,true,,true,NaN,NaN,NaN,821,,,,,0.14450356364250183,0.23147475719451904,3,2,NaN,,NaN,NaN,,NaN,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2838081983,160,15,1,13,59,A. Moro,51ymbnikkta369rn3exb1g7bo,1,78.9,49.2,2025-08-23T11:15:48.189,2025-08-23T11:17:20,1.0,"{""id"": 5857487699, ""qualifierId"": 22}",c5xqi35ovzc1b8qdrawcdu2ok,Lyngby vs Horsens,1_Division,2025-08-23,DNK,,NaN,NaN,true,true,true,,NaN,NaN,NaN,true,Center,NaN,NaN,,NaN,NaN,NaN,NaN,true,,NaN,NaN,true,NaN,NaN,NaN,50.0,19,NaN,,,80.8,49.3,NaN,,NaN,true,99.4,50,159,,,,,0.03407370299100876,0.0,3,2,NaN,,,,,NaN,,,,,,,,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2838083123,190,15,1,16,11,B. Blume,1acmsp1ulfijcrryff1qibdud,1,74.1,51.9,2025-08-23T11:17:59.963,2025-08-23T11:20:00,1.0,"{""id"": 5857493939, ""qualifierId"": 22}",c5xqi35ovzc1b8qdrawcdu2ok,Lyngby vs Horsens,1_Division,2025-08-23,DNK,,NaN,NaN,true,true,true,,NaN,NaN,NaN,true,Center,NaN,NaN,,NaN,NaN,NaN,NaN,true,,NaN,NaN,true,NaN,NaN,NaN,50.5,19,NaN,,,79.2,51.6,true,,NaN,true,99.3,50,179,,,,,0.023806465789675713,0.0,2,3,NaN,,,,,NaN,,,,,,,,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2838086509,234,13,1,21,30,Í. Þorvaldsson,5k2hgogp2g5ivgdnq99ejp27e,1,92.4,50.1,2025-08-23T11:23:19.018,2025-08-23T11:24:27,1.0,"{""id"": 5857512285, ""qualifierId"": 17}",c5xqi35ovzc1b8qdrawcdu2ok,Lyngby vs Horsens,1_Division,2025-08-23,DNK,,true,true,NaN,NaN,NaN,,NaN,true,NaN,true,Center,NaN,NaN,,NaN,true,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,49.6,68.1,NaN,,,NaN,NaN,true,,NaN,NaN,98.5,49.5,NaN,,,,,0.12002615630626678,0.0,2,2,true,,,,,NaN,,,,,,,,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2838089267,269,15,1,25,57,S. Colyn,8npu0cbqjrhwv5km1w29kh016,1,95.0,37.8,2025-08-23T11:27:46.314,2025-08-23T12:04:19,1.0,"{""id"": 5857527627, ""qualifierId"": 327, ""value"": ""3""}",c5xqi35ovzc1b8qdrawcdu2ok,Lyngby vs Horsens,1_Division,2025-08-23,DNK,,NaN,NaN,NaN,true,NaN,,NaN,true,NaN,true,Center,true,NaN,,NaN,NaN,NaN,NaN,NaN,,true,NaN,true,NaN,NaN,true,47.3,19,NaN,,,96.3,40.3,true,,NaN,NaN,99.5,49.5,458,,,,,0.04538501426577568,0.0,3,3,NaN,,,,,NaN,,,,,,,,,,,,,,,,NaN,NaN,NaN,true,,,,,,,,,,,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2838090995,280,15,1,28,46,G. Fraulo,6zhj070huc77sl5o5bx6ey5g4,1,70.3,76.4,2025-08-23T11:30:35.330,2025-08-23T11:31:42,NaN,"{""id"": 5857537339, ""qualifierId"": 20}",c5xqi35ovzc1b8qdrawcdu2ok,Lyngby vs Horsens,1_Division,2025-08-23,DNK,,NaN,NaN,true,true,NaN,,NaN,NaN,true,NaN,Center,NaN,NaN,,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,54.0,2.5,NaN,,,99.5,49.8,NaN,,NaN,NaN,NaN,NaN,298,,,,,0.035221491008996964,0.1423574835062027,1,2,NaN,,,,,true,,,,,,,,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2838106761,375,13,1,43,15,G. Fraulo,6zhj070huc77sl5o5bx6ey5g4,1,85.5,30.8,2025-08-23T11:45:04.176,2025-08-23T11:46:14,NaN,"{""id"": 5857624051, ""qualifierId"": 20}",c5xqi35ovzc1b8qdrawcdu2ok,Lyngby vs Horsens,1_Division,2025-08-23,DNK,,NaN,NaN,NaN,true,true,,NaN,NaN,NaN,NaN,Center,NaN,true,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,true,NaN,40.8,55.6,NaN,,,NaN,NaN,NaN,,NaN,NaN,99.3,49.6,NaN,,,,,0.03413262963294983,0.0,2,2,NaN,,,,,true,,,,,,,,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2838109261,381,15,1,45,29,S. Colyn,8npu0cbqjrhwv5km1w29kh016,1,87.4,57.5,2025-08-23T11:47:18.784,2025-08-23T11:48:47,1.0,"{""id"": 5857646191, ""qualifierId"": 147, ""value"": ""56.7""}",c5xqi35ovzc1b8qdrawcdu2ok,Lyngby vs Horsens,1_Division,2025-08-23,DNK,,true,true,NaN,NaN,NaN,,true,NaN,NaN,true,Center,NaN,NaN,,NaN,NaN,NaN,true,NaN,,NaN,NaN,true,NaN,NaN,NaN,53.2,19,NaN,,,89.8,56.7,true,,NaN,NaN,99.4,49.8,439,,,,,0.010931160300970078,0.0,3,3,true,,,,,NaN,,,,,,,,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2838110009,389,15,1,46,19,Í. Þorvaldsson,5k2hgogp2g5ivgdnq99ejp27e,1,92.6,50.2,2025-08-23T11:48:08.143,2025-08-23T12:04:19,NaN,"{""id"": 5857641389, ""qualifierId"": 17}",c5xqi35ovzc1b8qdrawcdu2ok,Lyngby vs Horsens,1_Division,2025-08-23,DNK,,NaN,true,NaN,true,NaN,,NaN,true,NaN,NaN,Center,NaN,NaN,,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,NaN,NaN,NaN,50.9,19.6,NaN,,,99.4,50.4,NaN,,true,NaN,NaN,NaN,445,,,,,0.4354960322380066,0.2254037708044052,2,1,NaN,,,,,true,,,,,,,,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2838126587,422,15,2,46,51,G. Fraulo,6zhj070huc77sl5o5bx6ey5g4,1,77.1,64.7,2025-08-23T12:06:06.982,2025-08-23T12:07:49,NaN,"{""id"": 5857732551, ""qualifierId"": 26}",c5xqi35ovzc1b8qdrawcdu2ok,Lyngby vs Horsens,1_Division,2025-08-23,DNK,,NaN,NaN,true,true,NaN,,NaN,NaN,true,NaN,Center,NaN,NaN,,NaN,NaN,NaN,true,NaN,,NaN,NaN,true,NaN,NaN,NaN,53.2,19,NaN,,,83.7,61.4,NaN,,NaN,NaN,99.1,50,468,,,,,0.0598236620426178,0.0,1,2,NaN,,,,,true,,,,,,,,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2838144703,578,13,2,64,58,A. Saine,7353ysa16qgg30b9z5qiagys4,1,95.3,39.9,2025-08-23T12:24:13.996,2025-08-23T12:25:25,1.0,"{""id"": 5857831995, ""qualifierId"": 321, ""value"": ""0.046593137085437775""}",c5xqi35ovzc1b8qdrawcdu2ok,Lyngby vs Horsens,1_Division,2025-08-23,DNK,,true,NaN,NaN,NaN,NaN,,NaN,true,NaN,true,Center,true,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,true,NaN,NaN,42.5,12.5,NaN,,,NaN,NaN,true,,NaN,NaN,99.1,47.5,NaN,,,,,0.046593137085437775,0.0,3,2,true,,,,,NaN,,,,,,,,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2838151315,615,15,2,74,1,B. Blume,1acmsp1ulfijcrryff1qibdud,1,96.3,63.6,2025-08-23T12:33:16.815,2025-08-23T12:35:44,1.0,"{""id"": 5857868093, ""qualifierId"": 65}",c5xqi35ovzc1b8qdrawcdu2ok,Lyngby vs Horsens,1_Division,2025-08-23,DNK,,true,NaN,NaN,NaN,NaN,,true,NaN,NaN,true,Center,NaN,NaN,,NaN,NaN,NaN,NaN,true,,NaN,NaN,true,NaN,NaN,true,49.7,19,NaN,,,99.0,53.4,true,,NaN,NaN,99.9,50,627,,,,,0.02090093493461609,0.0,3,3,true,,,,,NaN,,,,,,,,,,,,,,,,NaN,NaN,true,NaN,,,,,,,,,,,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2838151613,618,14,2,74,32,J. Cornelius,8gdfn7j6xac9p4jh94hk40jdg,1,90.1,43.8,2025-08-23T12:33:48.124,2025-08-23T12:37:46,1.0,"{""id"": 5857884257, ""qualifierId"": 74}",c5xqi35ovzc1b8qdrawcdu2ok,Lyngby vs Horsens,1_Division,2025-08-23,DNK,,true,true,NaN,NaN,NaN,,NaN,true,NaN,true,Center,NaN,NaN,,NaN,true,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,52.9,38.6,NaN,,,NaN,NaN,true,,NaN,NaN,99.5,48.9,NaN,,,,,0.034581951797008514,0.0,2,2,true,,,,,NaN,,,,,,,,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2838154105,653,15,2,77,14,F. Sene,ohjn9tgx28c0qssvrdvzr5zo,1,92.4,49.8,2025-08-23T12:36:30.648,2025-08-23T12:37:43,1.0,"{""id"": 5857883959, ""qualifierId"": 15}",c5xqi35ovzc1b8qdrawcdu2ok,Lyngby vs Horsens,1_Division,2025-08-23,DNK,,true,true,NaN,NaN,true,,NaN,NaN,NaN,true,Center,NaN,NaN,,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,NaN,NaN,NaN,50.4,10.8,NaN,,,99.3,50.2,true,,true,NaN,NaN,NaN,635,,,,,0.303669810295105,0.0584595762193203,1,1,true,,,,,NaN,,,,,,,,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2838156395,673,15,2,79,42,S. Doua,6qko3f8w2ap9ynbuq2g55i5n8,1,91.4,34.6,2025-08-23T12:38:58.201,2025-08-23T12:40:05,1.0,"{""id"": 5857896845, ""qualifierId"": 233, ""value"": ""653""}",c5xqi35ovzc1b8qdrawcdu2ok,Lyngby vs Horsens,1_Division,2025-08-23,DNK,,NaN,NaN,NaN,true,true,,NaN,NaN,NaN,true,Center,NaN,true,,NaN,NaN,NaN,NaN,NaN,,NaN,true,NaN,NaN,NaN,NaN,45.4,20.3,NaN,,,99.7,47.5,true,,NaN,NaN,NaN,NaN,653,,,,,0.15219227969646454,0.3860090374946594,1,2,NaN,,,,,NaN,,,,,,,,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2838159875,676,15,2,82,50,G. Mortensen,bvw5oc4c040ey5dt5wn0choiy,1,89.7,44.1,2025-08-23T12:42:05.819,2025-08-23T12:43:24,1.0,"{""id"": 5857916243, ""qualifierId"": 82}",c5xqi35ovzc1b8qdrawcdu2ok,Lyngby vs Horsens,1_Division,2025-08-23,DNK,,true,true,NaN,NaN,NaN,,NaN,true,NaN,true,Center,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,true,NaN,true,NaN,NaN,true,47.7,19,NaN,,,97.8,46.9,true,,NaN,NaN,99.8,50,694,,,,,0.020836977288126945,0.0,3,2,true,,,,,NaN,,,,,,,,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2838160747,680,13,2,83,31,T. Storm,4bstdc3zla1sn85ev3bcmw1lg,1,86.9,47.4,2025-08-23T12:42:47.379,2025-08-23T12:43:57,1.0,"{""id"": 5857919499, ""qualifierId"": 327, ""value"": ""3""}",c5xqi35ovzc1b8qdrawcdu2ok,Lyngby vs Horsens,1_Division,2025-08-23,DNK,,NaN,true,NaN,NaN,NaN,,NaN,true,NaN,true,Center,NaN,NaN,,true,NaN,true,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,39.2,6.9,NaN,,,NaN,NaN,true,,NaN,NaN,99.1,49.5,NaN,,,,,0.09664185345172882,0.0,2,3,NaN,,,,,NaN,,,,,,,,,,,,,,,,NaN,NaN,NaN,true,,,,,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2838168361,736,15,2,91,33,J. Madsen,eso2tbbpnxu9qvx6zy07m5jx0,1,79.8,62.5,2025-08-23T12:50:49.655,2025-08-23T12:52:21,1.0,"{""id"": 5857960833, ""qualifierId"": 56, ""value"": ""Center""}",c5xqi35ovzc1b8qdrawcdu2ok,Lyngby vs Horsens,1_Division,2025-08-23,DNK,,NaN,NaN,true,NaN,true,,NaN,NaN,NaN,true,Center,NaN,NaN,,true,NaN,NaN,NaN,NaN,,true,NaN,true,NaN,NaN,NaN,46.1,16.7,true,,,92.1,52.7,true,,NaN,NaN,99.0,50.7,728,,,,,0.038913071155548096,0.0,1,2,true,,,,,NaN,,,,,,,,,,,,,,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2838171079,762,13,2,94,40,P. Langhoff,79b0b6eqck5vn4b3fawxsaok,1,90.6,55.1,2025-08-23T12:53:55.914,2025-08-23T12:55:58,NaN,"{""id"": 5857976055, ""qualifierId"": 327, ""value"": ""2""}",c5xqi35ovzc1b8qdrawcdu2ok,Lyngby vs Horsens,1_Division,2025-08-23,DNK,,true,true,NaN,NaN,NaN,,NaN,true,NaN,NaN,Center,NaN,NaN,,NaN,NaN,true,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,40.5,11.1,NaN,,,98.1,40.3,NaN,,NaN,NaN,98.9,49.5,NaN,,,,,0.0488034263253212,0.0,2,2,true,,,,,true,,,,,,,,,,,,,,,,true,NaN,NaN,NaN,,,,,,,,,,,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2838177047,781,13,2,94,35,J. Cornelius,8gdfn7j6xac9p4jh94hk40jdg,1,97.0,61.5,2025-08-23T12:53:50.800,2025-08-23T13:03:59,1.0,"{""id"": 5858008897, ""qualifierId"": 56, ""value"": ""Center""}",c5xqi35ovzc1b8qdrawcdu2ok,Lyngby vs Horsens,1_Division,2025-08-23,DNK,,NaN,NaN,NaN,true,NaN,,NaN,true,NaN,true,Center,NaN,NaN,,NaN,NaN,true,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,40.5,1.4,NaN,,,97.5,50.2,true,,NaN,NaN,99.8,51.3,NaN,,,,,0.07817872613668442,0.0,3,2,NaN,,,,,NaN,,,,,,,,,,,,,,,,true,true,NaN,NaN,,,,,,,,,,,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2829146913,75,13,1,7,34,L. Sandgrav,6d0lxiep13vdv32bdb0xwyrys,1,91.8,61.5,2025-07-25T17:08:35.008,2025-07-25T17:09:44,1.0,"{""id"": 5807474111, ""qualifierId"": 22}",bv5hq3a2l18r08hexey9bahhw,Lyngby vs B 93,1_Division,2025-07-25,DNK,,NaN,true,NaN,true,true,NaN,,NaN,,true,Center,,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,true,NaN,NaN,,NaN,40.5,76.4,true,NaN,,NaN,NaN,true,,NaN,NaN,99.5,51.3,NaN,,,,,0.11278367787599564,0.0,1,2,true,,NaN,NaN,,NaN,,,,,,,,,,,,,,NaN,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2829149429,188,15,1,15,38,K. Grabovskis,3u184ybkonoa5ubxjzoy06ntg,1,84.7,66.4,2025-07-25T17:16:38.707,2025-07-25T17:17:53,1.0,"{""id"": 5807488873, ""qualifierId"": 102, ""value"": ""50.5""}",bv5hq3a2l18r08hexey9bahhw,Lyngby vs B 93,1_Division,2025-07-25,DNK,,NaN,NaN,NaN,true,true,NaN,,NaN,,true,Center,,NaN,true,NaN,NaN,,NaN,true,,NaN,NaN,true,NaN,,NaN,50.5,19,NaN,NaN,,88.0,63.0,true,,NaN,NaN,99.3,51.8,132,,,,,0.022152412682771683,0.0,3,3,NaN,,NaN,NaN,,NaN,,,,,,,,,,,,,,NaN,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2829151707,189,13,1,23,15,J. Cornelius,8gdfn7j6xac9p4jh94hk40jdg,1,77.1,40.7,2025-07-25T17:24:15.335,2025-07-25T17:25:22,NaN,"{""id"": 5807501793, ""qualifierId"": 102, ""value"": ""42.5""}",bv5hq3a2l18r08hexey9bahhw,Lyngby vs B 93,1_Division,2025-07-25,DNK,,NaN,NaN,true,true,true,NaN,,NaN,,NaN,Center,,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,true,NaN,NaN,,NaN,42.5,90.3,NaN,NaN,,NaN,NaN,NaN,,NaN,true,98.5,48.9,NaN,,,,,0.03353261202573776,0.0,2,2,NaN,,NaN,NaN,,true,,,,,,,,,,,,,,NaN,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2829150025,206,15,1,17,24,M. Wohlgemuth,e8vt8711wb40afht2v13omket,1,76.8,39.5,2025-07-25T17:18:24.762,2025-07-25T17:19:43,NaN,"{""id"": 5807491711, ""qualifierId"": 18}",bv5hq3a2l18r08hexey9bahhw,Lyngby vs B 93,1_Division,2025-07-25,DNK,,NaN,NaN,true,true,true,NaN,,NaN,,NaN,Center,,NaN,NaN,NaN,NaN,,NaN,true,,NaN,NaN,true,NaN,,NaN,48.5,19,true,NaN,,82.7,41.7,NaN,,NaN,true,99.0,48.6,141,,,,,0.017811769619584084,0.0,1,3,true,,NaN,NaN,,true,,,,,,,,,,,,,,NaN,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2829155323,274,15,1,34,39,O. Buur,8822s8ns7oyvjqade4oaxzg0l,1,85.9,33.1,2025-07-25T17:35:39.850,2025-07-25T17:36:53,1.0,"{""id"": 5807522423, ""qualifierId"": 22}",bv5hq3a2l18r08hexey9bahhw,Lyngby vs B 93,1_Division,2025-07-25,DNK,,NaN,NaN,NaN,true,true,NaN,,NaN,,true,Center,,true,NaN,NaN,NaN,,NaN,NaN,,true,NaN,true,NaN,,NaN,47.2,15.3,NaN,NaN,,89.4,37.2,true,,NaN,NaN,98.9,46.6,370,,,,,0.05115020275115967,0.0,2,2,NaN,,NaN,NaN,,NaN,,,,,,,,,,,,,,NaN,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,
