sequence_id,receiver_Uuid,receiver_name,receiver_position,game_id,match_id,team_name,period,poss_player_Uuid,poss_player_name,poss_player_position,deep_run_opportunity,deep_run,pass_received,Low base,High base,Width,Pocket,num_teammates_in_box,poss_in_assist_zone,option_between_lines,time_on_ball,gameclock_first,gameclock_last,timemin_first,timemin_last,timesec_first,timesec_last,possessor_x,possessor_y,receiver_x,receiver_y,att_dir,local_date,description
1,1arzd8hqj73byhduozscqz5uy,Mathias Jorgensen,RW,7560bd37-5707-425d-b94f-1aaaad984edf,bs7i18mhro0d46fg5m0727rpw,AAB,1,5lz41celw55rz3zh8pohclw5w,O. Ross,LW,False,False,False,False,False,False,False,0,False,False,False,8.68,8.68,0,0,8,8,-27.93,29.66,-21.93,-1.7,True,2025-07-19,Kolding vs AaB
1,5uo9saax5iqsctxq7w3si8w0k,C. Olsson,LCB,7560bd37-5707-425d-b94f-1aaaad984edf,bs7i18mhro0d46fg5m0727rpw,AAB,1,5lz41celw55rz3zh8pohclw5w,O. Ross,LW,False,False,False,False,False,False,False,0,False,False,False,8.68,8.68,0,0,8,8,-27.93,29.66,-34.74,19.41,True,2025-07-19,Kolding vs AaB
1,5vrsflxiv2dgfa8199a2qxsve,K. John,ST,7560bd37-5707-425d-b94f-1aaaad984edf,bs7i18mhro0d46fg5m0727rpw,AAB,1,5lz41celw55rz3zh8pohclw5w,O. Ross,LW,False,False,False,False,False,False,False,0,False,False,False,8.68,8.68,0,0,8,8,-27.93,29.66,-0.22,4.34,True,2025-07-19,Kolding vs AaB
1,5y2mfgruizah0ylcz7q1abw9g,A. Hapnes,RDM,7560bd37-5707-425d-b94f-1aaaad984edf,bs7i18mhro0d46fg5m0727rpw,AAB,1,5lz41celw55rz3zh8pohclw5w,O. Ross,LW,False,False,False,False,False,False,False,0,False,False,False,8.68,8.68,0,0,8,8,-27.93,29.66,-27.52,23.39,True,2025-07-19,Kolding vs AaB
1,697f50qoetodmfe8ybcuey2ac,E. Makolli,RCB,7560bd37-5707-425d-b94f-1aaaad984edf,bs7i18mhro0d46fg5m0727rpw,AAB,1,5lz41celw55rz3zh8pohclw5w,O. Ross,LW,False,False,False,False,False,False,False,0,False,False,False,8.68,8.68,0,0,8,8,-27.93,29.66,-31.67,11.33,True,2025-07-19,Kolding vs AaB
1,a2l4ep71txn2edtjjcgewai5m,V. Muller,GK,7560bd37-5707-425d-b94f-1aaaad984edf,bs7i18mhro0d46fg5m0727rpw,AAB,1,5lz41celw55rz3zh8pohclw5w,O. Ross,LW,False,False,False,False,False,False,False,0,False,False,False,8.68,8.68,0,0,8,8,-27.93,29.66,-44.78,1.94,True,2025-07-19,Kolding vs AaB
1,a6ymx4wkrn260rtpb360nsiqd,M. Kallesoe,RB,7560bd37-5707-425d-b94f-1aaaad984edf,bs7i18mhro0d46fg5m0727rpw,AAB,1,5lz41celw55rz3zh8pohclw5w,O. Ross,LW,False,False,False,False,False,False,False,0,False,False,False,8.68,8.68,0,0,8,8,-27.93,29.66,-31.72,5.92,True,2025-07-19,Kolding vs AaB
1,bcdp9e3dezuaybm8ndrsanbx0,M. Nielsen,LB,7560bd37-5707-425d-b94f-1aaaad984edf,bs7i18mhro0d46fg5m0727rpw,AAB,1,5lz41celw55rz3zh8pohclw5w,O. Ross,LW,False,False,False,False,False,False,False,0,False,False,False,8.68,8.68,0,0,8,8,-27.93,29.66,-32.99,28.19,True,2025-07-19,Kolding vs AaB
1,egwhlgopjtjkop7ozy7ltk1cl,F. Borsting,LDM,7560bd37-5707-425d-b94f-1aaaad984edf,bs7i18mhro0d46fg5m0727rpw,AAB,1,5lz41celw55rz3zh8pohclw5w,O. Ross,LW,False,False,False,False,False,False,False,0,False,False,False,8.68,8.68,0,0,8,8,-27.93,29.66,-28.63,27.67,True,2025-07-19,Kolding vs AaB
1,ejixz16616b7krftxyzv9yiac,M. Bomholt,CAM,7560bd37-5707-425d-b94f-1aaaad984edf,bs7i18mhro0d46fg5m0727rpw,AAB,1,5lz41celw55rz3zh8pohclw5w,O. Ross,LW,False,False,False,False,False,False,False,0,False,False,False,8.68,8.68,0,0,8,8,-27.93,29.66,-24.95,14.63,True,2025-07-19,Kolding vs AaB
