team_name,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,210.0,213.0,22.0,23.0,6.0,9.0,24.0,25.0,26.0,107.0
Horsens,2706010241,841,1,93,22,0,77.0,-1.4,J. Madsen,318.0,196.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,92.4,11.9,NaN,NaN,NaN,0.5,NaN,NaN,NaN,,NaN,NaN,,true
Esbjerg,2706009359,841,70,89,59,1,50.0,50.0,NaN,NaN,NaN,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Esbjerg,2706009473,842,1,91,10,0,25.4,17.2,T. Freriks,308.0,191.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,30.2,18.7,NaN,NaN,NaN,0.2,NaN,NaN,NaN,,NaN,NaN,,NaN
Horsens,2706010273,842,1,93,30,1,71.5,37.7,K. Karikari,320.0,198.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,71.7,57.5,0.00393044,NaN,NaN,1.6,NaN,NaN,NaN,,NaN,NaN,,NaN
Esbjerg,2706009549,843,56,91,17,1,1.7,26.6,A. Troelsen,NaN,NaN,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Horsens,2706010283,843,1,93,33,1,70.5,50.7,C. Tapé,320.0,198.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,64.0,50.6,0.00124586,NaN,NaN,3.2,NaN,NaN,NaN,,NaN,NaN,,NaN
Horsens,2706010297,844,1,93,35,1,66.0,52.1,A. Herdonsson,320.0,198.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,65.8,77.3,0.0008302,NaN,NaN,1.6,NaN,NaN,NaN,,NaN,NaN,,NaN
Esbjerg,2706009557,844,5,91,20,1,-1.4,28.4,A. Troelsen,NaN,NaN,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Esbjerg,2706009597,845,1,91,24,1,5.0,37.0,D. Gadegaard,310.0,193.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,9.8,58.4,0.00000078,NaN,NaN,1.2,NaN,NaN,NaN,,NaN,NaN,,NaN
Horsens,2706010337,845,1,93,37,1,65.1,82.4,F. Roslyng,320.0,198.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,88.6,90.2,0.00163802,NaN,NaN,0.2,NaN,NaN,NaN,,NaN,NaN,,NaN
Horsens,2706010341,846,50,93,45,1,93.3,90.0,M. Hyseni,320.0,198.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Esbjerg,2706009613,846,1,91,29,0,21.3,61.5,T. Stagaard,310.0,193.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,72.4,25.4,NaN,NaN,NaN,5.9,NaN,NaN,NaN,,NaN,NaN,,NaN
Horsens,2706010345,847,6,93,46,1,97.6,91.4,M. Hyseni,NaN,198.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Esbjerg,2706009619,847,44,91,32,0,75.2,18.4,E. Holten,NaN,193.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Esbjerg,2706009633,848,1,91,34,1,72.4,25.4,E. Holten,311.0,193.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,59.5,11.0,0.00024759,NaN,NaN,3.8,NaN,NaN,NaN,,NaN,NaN,,NaN
Horsens,2706010465,848,1,94,14,0,99.5,99.5,C. Tapé,321.0,198.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,95.8,96.6,NaN,NaN,NaN,3.6,NaN,NaN,true,,NaN,NaN,,NaN
Esbjerg,2706009655,849,1,91,37,1,62.1,12.4,P. Tjørnelund,311.0,193.0,1.0,NaN,Esbjerg vs Horsens,2024-08-04,88.7,51.5,0.04456918,NaN,15,0.8,NaN,NaN,NaN,,NaN,NaN,,NaN
Horsens,2706010479,849,30,94,17,1,0.0,0.0,NaN,NaN,NaN,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Esbjerg,2706009663,850,44,91,41,1,90.5,52.9,J. Meyer,311.0,193.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Horsens,2706010517,850,30,0,0,1,0.0,0.0,NaN,NaN,NaN,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Horsens,2706010519,851,37,0,0,1,95.8,96.6,NaN,NaN,NaN,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Esbjerg,2706009665,851,15,91,41,1,88.9,55.4,J. Meyer,311.0,193.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,0.03478339686989784,NaN,NaN,true,NaN,NaN,,NaN,NaN,,NaN
Esbjerg,2706009759,852,49,92,1,1,8.1,90.8,D. Gadegaard,313.0,195.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Horsens,2706011161,852,61,65,37,1,14.8,62.6,O. Kolskogen,NaN,NaN,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Esbjerg,2706009783,853,1,92,4,1,7.4,78.9,D. Gadegaard,313.0,195.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,21.9,78.3,0.00000126,NaN,NaN,6.3,NaN,NaN,NaN,,NaN,NaN,,NaN
Horsens,2706365925,853,83,46,51,1,45.8,91.3,S. Pingel,NaN,NaN,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Esbjerg,2706009829,854,1,92,8,0,24.7,78.3,T. Stagaard,313.0,195.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,72.6,46.4,NaN,NaN,NaN,5.9,NaN,NaN,NaN,,NaN,NaN,,NaN
Horsens,2706366131,854,43,50,36,1,0.0,0.0,J. Ankersen,NaN,NaN,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Horsens,2706366139,855,7,50,50,1,28.3,22.5,F. Christensen,168.0,110.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Esbjerg,2706009849,855,4,92,15,0,78.4,38.6,L. Montano,NaN,NaN,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Horsens,2706384609,856,49,69,49,1,53.4,7.2,J. Ankersen,229.0,146.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Esbjerg,2706010067,856,44,92,49,1,25.9,31.0,A. Troelsen,NaN,NaN,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Esbjerg,2706010069,857,1,92,49,0,22.8,26.2,A. Troelsen,NaN,NaN,NaN,NaN,Esbjerg vs Horsens,2024-08-04,30.5,23.5,NaN,NaN,NaN,6.1,NaN,NaN,NaN,,NaN,NaN,,NaN
Horsens,2706384663,857,3,69,55,0,72.1,22.8,J. Ankersen,229.0,146.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Horsens,2706384895,858,83,71,27,1,7.6,93.4,O. Kolskogen,NaN,NaN,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Esbjerg,2706010083,858,83,92,54,0,30.9,40.1,T. Stagaard,NaN,NaN,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Esbjerg,2706010115,859,7,92,55,0,32.1,48.4,M. Maden,NaN,NaN,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Horsens,2706387221,859,61,72,54,1,67.3,82.1,J. Madsen,NaN,NaN,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Esbjerg,2706010143,860,61,93,3,1,13.5,17.3,P. Tjørnelund,NaN,NaN,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Horsens,2706445161,860,61,1,44,0,37.4,89.9,J. Ankersen,NaN,NaN,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Horsens,2706445423,861,49,2,25,1,38.0,67.1,F. Christensen,15.0,11.0,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Esbjerg,2706010185,861,7,93,10,1,21.6,91.1,T. Stagaard,NaN,NaN,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Horsens,2706445925,862,83,6,16,1,24.1,63.7,F. Christensen,NaN,NaN,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
Esbjerg,2706010197,862,5,93,12,0,25.4,101.0,T. Stagaard,NaN,NaN,NaN,NaN,Esbjerg vs Horsens,2024-08-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN
