sequence_id,receiver_Uuid,receiver_name,receiver_position,game_id,match_id,team_name,period,poss_player_Uuid,poss_player_name,poss_player_position,deep_run_opportunity,deep_run,pass_received,Low base,High base,Width,Pocket,num_teammates_in_box,poss_in_assist_zone,option_between_lines,time_on_ball,gameclock_first,gameclock_last,timemin_first,timemin_last,timesec_first,timesec_last,possessor_x,possessor_y,receiver_x,receiver_y,att_dir,local_date,description
1,4qyfoq5fjiochtj89w426lm21,S. Andreasen,RF,48874e9f-62ea-47c1-ae00-de7e40667409,brnzj43frth2y4gjyeex6n5lg,HIK,1,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,GK,False,False,False,True,False,False,False,0,False,False,True,21.12,41.08,0,0,21,41,-51.22,6.27,-28.21,3.61,True,2025-07-18,HB Køge vs Hobro
1,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,CB,48874e9f-62ea-47c1-ae00-de7e40667409,brnzj43frth2y4gjyeex6n5lg,HIK,1,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,GK,False,False,False,True,False,False,False,0,False,False,True,21.12,41.08,0,0,21,41,-51.22,6.27,-44.0,9.26,True,2025-07-18,HB Køge vs Hobro
1,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,LF,48874e9f-62ea-47c1-ae00-de7e40667409,brnzj43frth2y4gjyeex6n5lg,HIK,1,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,GK,False,False,True,True,False,False,False,0,False,False,True,21.12,41.08,0,0,21,41,-51.22,6.27,-11.47,18.59,True,2025-07-18,HB Køge vs Hobro
1,8q8yol44e42o9hwttlopznvh0,M. Nielsen,RWB,48874e9f-62ea-47c1-ae00-de7e40667409,brnzj43frth2y4gjyeex6n5lg,HIK,1,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,GK,False,False,False,True,False,False,False,0,False,True,True,21.12,41.08,0,0,21,41,-51.22,6.27,-40.89,-0.3,True,2025-07-18,HB Køge vs Hobro
1,cflwegqpzch8y30pb3dhigqnd,E. Sogaard,RCB,48874e9f-62ea-47c1-ae00-de7e40667409,brnzj43frth2y4gjyeex6n5lg,HIK,1,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,GK,False,False,False,True,False,False,False,0,False,False,True,21.12,41.08,0,0,21,41,-51.22,6.27,-48.03,14.92,True,2025-07-18,HB Køge vs Hobro
1,dwuxps3jv2852642q000wep6,V. Rasmussen,LCM,48874e9f-62ea-47c1-ae00-de7e40667409,brnzj43frth2y4gjyeex6n5lg,HIK,1,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,GK,False,False,False,True,False,False,False,0,False,False,True,21.12,41.08,0,0,21,41,-51.22,6.27,-18.86,22.34,True,2025-07-18,HB Køge vs Hobro
1,e0rgqk3gxzs005m9ok9hvp1ck,Theo Hansen,CM,48874e9f-62ea-47c1-ae00-de7e40667409,brnzj43frth2y4gjyeex6n5lg,HIK,1,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,GK,False,False,True,True,False,False,False,0,False,True,True,21.12,41.08,0,0,21,41,-51.22,6.27,-39.28,12.65,True,2025-07-18,HB Køge vs Hobro
1,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,RCM,48874e9f-62ea-47c1-ae00-de7e40667409,brnzj43frth2y4gjyeex6n5lg,HIK,1,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,GK,False,False,False,True,False,False,False,0,False,True,True,21.12,41.08,0,0,21,41,-51.22,6.27,-41.43,6.65,True,2025-07-18,HB Køge vs Hobro
1,ea2x4o6ufsqoz2zz7tqcnvo16,Lukas Klitten,LWB,48874e9f-62ea-47c1-ae00-de7e40667409,brnzj43frth2y4gjyeex6n5lg,HIK,1,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,GK,False,False,False,True,False,False,False,0,False,True,True,21.12,41.08,0,0,21,41,-51.22,6.27,-36.18,20.92,True,2025-07-18,HB Køge vs Hobro
1,ebd3uvtt54wkdsahc2127j02c,F. Dietz,LCB,48874e9f-62ea-47c1-ae00-de7e40667409,brnzj43frth2y4gjyeex6n5lg,HIK,1,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,GK,False,False,False,True,False,False,False,0,False,False,True,21.12,41.08,0,0,21,41,-51.22,6.27,-47.02,11.23,True,2025-07-18,HB Køge vs Hobro
2,4qyfoq5fjiochtj89w426lm21,S. Andreasen,RF,48874e9f-62ea-47c1-ae00-de7e40667409,brnzj43frth2y4gjyeex6n5lg,HIK,1,ea2x4o6ufsqoz2zz7tqcnvo16,Lukas Klitten,LWB,True,False,False,False,True,False,False,0,False,False,True,48.2,48.44,0,0,48,48,11.17,8.77,21.26,-5.47,True,2025-07-18,HB Køge vs Hobro
2,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,CB,48874e9f-62ea-47c1-ae00-de7e40667409,brnzj43frth2y4gjyeex6n5lg,HIK,1,ea2x4o6ufsqoz2zz7tqcnvo16,Lukas Klitten,LWB,True,False,False,False,True,False,False,0,False,False,True,48.2,48.44,0,0,48,48,11.17,8.77,-3.11,1.8,True,2025-07-18,HB Køge vs Hobro
2,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,LF,48874e9f-62ea-47c1-ae00-de7e40667409,brnzj43frth2y4gjyeex6n5lg,HIK,1,ea2x4o6ufsqoz2zz7tqcnvo16,Lukas Klitten,LWB,True,False,False,False,True,False,False,0,False,False,True,48.2,48.44,0,0,48,48,11.17,8.77,18.63,-0.5,True,2025-07-18,HB Køge vs Hobro
2,8q8yol44e42o9hwttlopznvh0,M. Nielsen,RWB,48874e9f-62ea-47c1-ae00-de7e40667409,brnzj43frth2y4gjyeex6n5lg,HIK,1,ea2x4o6ufsqoz2zz7tqcnvo16,Lukas Klitten,LWB,True,False,False,False,True,False,False,0,False,False,True,48.2,48.44,0,0,48,48,11.17,8.77,14.88,-19.86,True,2025-07-18,HB Køge vs Hobro
2,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,GK,48874e9f-62ea-47c1-ae00-de7e40667409,brnzj43frth2y4gjyeex6n5lg,HIK,1,ea2x4o6ufsqoz2zz7tqcnvo16,Lukas Klitten,LWB,True,False,False,False,True,False,False,0,False,False,True,48.2,48.44,0,0,48,48,11.17,8.77,-34.3,2.0,True,2025-07-18,HB Køge vs Hobro
2,cflwegqpzch8y30pb3dhigqnd,E. Sogaard,RCB,48874e9f-62ea-47c1-ae00-de7e40667409,brnzj43frth2y4gjyeex6n5lg,HIK,1,ea2x4o6ufsqoz2zz7tqcnvo16,Lukas Klitten,LWB,True,False,False,False,True,False,False,0,False,False,True,48.2,48.44,0,0,48,48,11.17,8.77,0.31,-11.81,True,2025-07-18,HB Køge vs Hobro
2,dwuxps3jv2852642q000wep6,V. Rasmussen,LCM,48874e9f-62ea-47c1-ae00-de7e40667409,brnzj43frth2y4gjyeex6n5lg,HIK,1,ea2x4o6ufsqoz2zz7tqcnvo16,Lukas Klitten,LWB,True,False,True,False,True,False,False,0,False,False,True,48.2,48.44,0,0,48,48,11.17,8.77,18.56,12.98,True,2025-07-18,HB Køge vs Hobro
2,e0rgqk3gxzs005m9ok9hvp1ck,Theo Hansen,CM,48874e9f-62ea-47c1-ae00-de7e40667409,brnzj43frth2y4gjyeex6n5lg,HIK,1,ea2x4o6ufsqoz2zz7tqcnvo16,Lukas Klitten,LWB,True,False,False,False,True,False,False,0,False,False,True,48.2,48.44,0,0,48,48,11.17,8.77,8.3,0.97,True,2025-07-18,HB Køge vs Hobro
2,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,RCM,48874e9f-62ea-47c1-ae00-de7e40667409,brnzj43frth2y4gjyeex6n5lg,HIK,1,ea2x4o6ufsqoz2zz7tqcnvo16,Lukas Klitten,LWB,True,False,False,False,True,False,False,0,False,False,True,48.2,48.44,0,0,48,48,11.17,8.77,8.0,-0.57,True,2025-07-18,HB Køge vs Hobro
2,ebd3uvtt54wkdsahc2127j02c,F. Dietz,LCB,48874e9f-62ea-47c1-ae00-de7e40667409,brnzj43frth2y4gjyeex6n5lg,HIK,1,ea2x4o6ufsqoz2zz7tqcnvo16,Lukas Klitten,LWB,True,False,False,False,True,False,False,0,False,False,True,48.2,48.44,0,0,48,48,11.17,8.77,-3.36,10.8,True,2025-07-18,HB Køge vs Hobro
3,4qyfoq5fjiochtj89w426lm21,S. Andreasen,RF,48874e9f-62ea-47c1-ae00-de7e40667409,brnzj43frth2y4gjyeex6n5lg,HIK,1,dwuxps3jv2852642q000wep6,V. Rasmussen,LCM,False,False,False,False,False,False,False,0,False,False,False,49.32,50.56,0,0,49,50,18.78,18.18,23.74,-4.89,True,2025-07-18,HB Køge vs Hobro
3,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,CB,48874e9f-62ea-47c1-ae00-de7e40667409,brnzj43frth2y4gjyeex6n5lg,HIK,1,dwuxps3jv2852642q000wep6,V. Rasmussen,LCM,False,False,False,False,False,False,False,0,False,False,False,49.32,50.56,0,0,49,50,18.78,18.18,-2.55,3.31,True,2025-07-18,HB Køge vs Hobro
3,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,LF,48874e9f-62ea-47c1-ae00-de7e40667409,brnzj43frth2y4gjyeex6n5lg,HIK,1,dwuxps3jv2852642q000wep6,V. Rasmussen,LCM,False,False,False,False,False,False,False,0,False,True,False,49.32,50.56,0,0,49,50,18.78,18.18,22.19,0.55,True,2025-07-18,HB Køge vs Hobro
3,8q8yol44e42o9hwttlopznvh0,M. Nielsen,RWB,48874e9f-62ea-47c1-ae00-de7e40667409,brnzj43frth2y4gjyeex6n5lg,HIK,1,dwuxps3jv2852642q000wep6,V. Rasmussen,LCM,False,False,False,False,False,False,False,0,False,False,False,49.32,50.56,0,0,49,50,18.78,18.18,17.98,-19.73,True,2025-07-18,HB Køge vs Hobro
3,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,GK,48874e9f-62ea-47c1-ae00-de7e40667409,brnzj43frth2y4gjyeex6n5lg,HIK,1,dwuxps3jv2852642q000wep6,V. Rasmussen,LCM,False,False,False,False,False,False,False,0,False,False,False,49.32,50.56,0,0,49,50,18.78,18.18,-33.05,2.58,True,2025-07-18,HB Køge vs Hobro
3,cflwegqpzch8y30pb3dhigqnd,E. Sogaard,RCB,48874e9f-62ea-47c1-ae00-de7e40667409,brnzj43frth2y4gjyeex6n5lg,HIK,1,dwuxps3jv2852642q000wep6,V. Rasmussen,LCM,False,False,False,False,False,False,False,0,False,False,False,49.32,50.56,0,0,49,50,18.78,18.18,2.13,-11.75,True,2025-07-18,HB Køge vs Hobro
3,e0rgqk3gxzs005m9ok9hvp1ck,Theo Hansen,CM,48874e9f-62ea-47c1-ae00-de7e40667409,brnzj43frth2y4gjyeex6n5lg,HIK,1,dwuxps3jv2852642q000wep6,V. Rasmussen,LCM,False,False,True,False,False,False,False,0,False,False,False,49.32,50.56,0,0,49,50,18.78,18.18,9.06,4.37,True,2025-07-18,HB Køge vs Hobro
3,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,RCM,48874e9f-62ea-47c1-ae00-de7e40667409,brnzj43frth2y4gjyeex6n5lg,HIK,1,dwuxps3jv2852642q000wep6,V. Rasmussen,LCM,False,False,False,False,False,False,False,0,False,False,False,49.32,50.56,0,0,49,50,18.78,18.18,9.68,-0.32,True,2025-07-18,HB Køge vs Hobro
3,ea2x4o6ufsqoz2zz7tqcnvo16,Lukas Klitten,LWB,48874e9f-62ea-47c1-ae00-de7e40667409,brnzj43frth2y4gjyeex6n5lg,HIK,1,dwuxps3jv2852642q000wep6,V. Rasmussen,LCM,False,False,False,False,False,False,False,0,False,False,False,49.32,50.56,0,0,49,50,18.78,18.18,16.64,11.33,True,2025-07-18,HB Køge vs Hobro
3,ebd3uvtt54wkdsahc2127j02c,F. Dietz,LCB,48874e9f-62ea-47c1-ae00-de7e40667409,brnzj43frth2y4gjyeex6n5lg,HIK,1,dwuxps3jv2852642q000wep6,V. Rasmussen,LCM,False,False,True,False,False,False,False,0,False,False,False,49.32,50.56,0,0,49,50,18.78,18.18,-1.49,13.53,True,2025-07-18,HB Køge vs Hobro
4,4qyfoq5fjiochtj89w426lm21,S. Andreasen,RF,48874e9f-62ea-47c1-ae00-de7e40667409,brnzj43frth2y4gjyeex6n5lg,HIK,1,ebd3uvtt54wkdsahc2127j02c,F. Dietz,LCB,False,False,False,True,False,False,False,0,False,False,True,51.72,51.8,0,0,51,51,3.74,19.24,24.62,-5.12,True,2025-07-18,HB Køge vs Hobro
