playerName,playerId,contestantId,team_name,typeId,321,322,9,24,25,26,label,match_id,date
M. Wohlgemuth,e8vt8711wb40afht2v13omket,ajtb177oqwawkdwbqhldmq6mx,B 93,13,0.03657516464591026,0.0,,,true,,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
N. Helenius,rv6r0bwbl75er38wklyfpsr9,36g6ifzjliec1jqnbtf7yesme,AaB,15,0.03560546040534973,0.0,,,NaN,,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
N. Arnórsson,brinkgys7026490q3ixx6h9uc,36g6ifzjliec1jqnbtf7yesme,AaB,15,0.17277149856090546,0.0,,,NaN,,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
N. Arnórsson,brinkgys7026490q3ixx6h9uc,36g6ifzjliec1jqnbtf7yesme,AaB,16,0.511030375957489,0.548913300037384,,,NaN,,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
F. Isaki,86mx27krl6c613x6e3t9g3cic,ajtb177oqwawkdwbqhldmq6mx,B 93,15,0.03813960775732994,0.014187989756464958,,,NaN,,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
K. Hansen,48sqqhgtmfmpqb3602iirspd6,36g6ifzjliec1jqnbtf7yesme,AaB,15,0.19183430075645447,0.0,,,NaN,,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
N. Helenius,rv6r0bwbl75er38wklyfpsr9,36g6ifzjliec1jqnbtf7yesme,AaB,15,0.06593906134366989,0.0,,,NaN,,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
K. John,5vrsflxiv2dgfa8199a2qxsve,36g6ifzjliec1jqnbtf7yesme,AaB,15,0.03986735641956329,0.0,,,NaN,,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
K. Hansen,48sqqhgtmfmpqb3602iirspd6,36g6ifzjliec1jqnbtf7yesme,AaB,15,0.009831555187702179,0.0,,,true,,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
A. Jasson,8bi1tlz62rjwyak4pnnzgp562,36g6ifzjliec1jqnbtf7yesme,AaB,13,0.057773713022470474,0.0,,,NaN,,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
N. Mouritsen,eyvv6b94feknnp1uew6n0ytat,ajtb177oqwawkdwbqhldmq6mx,B 93,15,0.012671063654124737,0.0,,,NaN,,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
K. John,5vrsflxiv2dgfa8199a2qxsve,36g6ifzjliec1jqnbtf7yesme,AaB,13,0.21708133816719055,0.0,,,NaN,,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
O. Ross,5lz41celw55rz3zh8pohclw5w,36g6ifzjliec1jqnbtf7yesme,AaB,15,0.056546736508607864,0.033296048641204834,,,NaN,,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
K. Hansen,48sqqhgtmfmpqb3602iirspd6,36g6ifzjliec1jqnbtf7yesme,AaB,13,0.043647658079862595,0.0,,,NaN,,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
O. Ross,5lz41celw55rz3zh8pohclw5w,36g6ifzjliec1jqnbtf7yesme,AaB,15,0.23920272290706635,0.0,,,NaN,,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
C. Björk,x3ad9hfxts6jpfugy3kvq9d5,ajtb177oqwawkdwbqhldmq6mx,B 93,15,0.16015887260437012,0.16801416873931885,,,NaN,,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
K. Grabovskis,3u184ybkonoa5ubxjzoy06ntg,ajtb177oqwawkdwbqhldmq6mx,B 93,13,0.07786115258932114,0.0,,,NaN,,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
L. Henriksen,6g671k5lvgoo2bgub2516q1w4,ajtb177oqwawkdwbqhldmq6mx,B 93,15,0.39765703678131104,0.34704840183258057,,,NaN,,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
A. Heimer,6dki65mdd3letfjjj51i0w3c9,ajtb177oqwawkdwbqhldmq6mx,B 93,13,0.03803929686546326,0.0,,,true,,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
K. Grabovskis,3u184ybkonoa5ubxjzoy06ntg,ajtb177oqwawkdwbqhldmq6mx,B 93,15,0.026703588664531708,0.0,,,NaN,,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
O. Thomassen,a8ccmy6j1xj2yvx324vws81lg,ajtb177oqwawkdwbqhldmq6mx,B 93,15,0.2530077397823334,0.37461531162261963,,,NaN,,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
O. Søe,9213debwtuph6cjborx73sx78,ajtb177oqwawkdwbqhldmq6mx,B 93,13,0.12259196490049362,0.0,,,true,,AaB vs B 93,cc9l2gokl9ksda5v0gpbvdkwk,2025-09-21
S. Colyn,8npu0cbqjrhwv5km1w29kh016,anga7587r1zv4ey71ge9zxol3,Lyngby,15,0.050493594259023666,0.0,,NaN,NaN,NaN,Lyngby vs HB Køge,cddmuvnp8cykvjq44mmtz4nbo,2025-09-21
F. Gytkjær,deyq3zqd0vwc821ngqldxqor9,anga7587r1zv4ey71ge9zxol3,Lyngby,16,0.4689556360244751,0.9812349677085876,,true,NaN,NaN,Lyngby vs HB Køge,cddmuvnp8cykvjq44mmtz4nbo,2025-09-21
J. Cornelius,8gdfn7j6xac9p4jh94hk40jdg,anga7587r1zv4ey71ge9zxol3,Lyngby,15,0.02171027660369873,0.0,,NaN,NaN,NaN,Lyngby vs HB Køge,cddmuvnp8cykvjq44mmtz4nbo,2025-09-21
S. Colyn,8npu0cbqjrhwv5km1w29kh016,anga7587r1zv4ey71ge9zxol3,Lyngby,16,0.03056618757545948,0.05814395472407341,,NaN,NaN,true,Lyngby vs HB Køge,cddmuvnp8cykvjq44mmtz4nbo,2025-09-21
C. Tue Jensen,74m58jsznzu8l89b8h7rkh1bd,8cfkisxf1fkxdqtt6tx1tup48,HB Køge,13,0.06784361600875854,0.0,,NaN,true,NaN,Lyngby vs HB Køge,cddmuvnp8cykvjq44mmtz4nbo,2025-09-21
M. Jensen,619s1phj5bkgkug3aszc1y9cl,8cfkisxf1fkxdqtt6tx1tup48,HB Køge,15,0.025467876344919205,0.0,,NaN,NaN,NaN,Lyngby vs HB Køge,cddmuvnp8cykvjq44mmtz4nbo,2025-09-21
B. Alkhoudari,6orujbbswf771s9rv0dcd8kd0,8cfkisxf1fkxdqtt6tx1tup48,HB Køge,15,0.055019963532686234,0.0,,NaN,NaN,NaN,Lyngby vs HB Køge,cddmuvnp8cykvjq44mmtz4nbo,2025-09-21
M. Schütt,k43cten7yb6p59yo0firhb84,8cfkisxf1fkxdqtt6tx1tup48,HB Køge,13,0.04935498163104057,0.0,,NaN,NaN,NaN,Lyngby vs HB Køge,cddmuvnp8cykvjq44mmtz4nbo,2025-09-21
L. Bust,6gmm4awyvlf9p7jr9dvnmp0tm,8cfkisxf1fkxdqtt6tx1tup48,HB Køge,13,0.0380241796374321,0.0,,NaN,NaN,NaN,Lyngby vs HB Køge,cddmuvnp8cykvjq44mmtz4nbo,2025-09-21
M. Jensen,619s1phj5bkgkug3aszc1y9cl,8cfkisxf1fkxdqtt6tx1tup48,HB Køge,15,0.0320393331348896,0.05632488802075386,,NaN,NaN,NaN,Lyngby vs HB Køge,cddmuvnp8cykvjq44mmtz4nbo,2025-09-21
Mohamad Al Naser,abhfq12njxxutqjtb9zvcusyc,8cfkisxf1fkxdqtt6tx1tup48,HB Køge,15,0.27823391556739807,0.21498098969459534,,NaN,NaN,NaN,Lyngby vs HB Køge,cddmuvnp8cykvjq44mmtz4nbo,2025-09-21
P. Langhoff,79b0b6eqck5vn4b3fawxsaok,anga7587r1zv4ey71ge9zxol3,Lyngby,13,0.027509476989507675,0.0,,NaN,NaN,NaN,Lyngby vs HB Køge,cddmuvnp8cykvjq44mmtz4nbo,2025-09-21
J. Cornelius,8gdfn7j6xac9p4jh94hk40jdg,anga7587r1zv4ey71ge9zxol3,Lyngby,16,0.04464251920580864,0.5675742626190186,,NaN,NaN,NaN,Lyngby vs HB Køge,cddmuvnp8cykvjq44mmtz4nbo,2025-09-21
J. Cornelius,8gdfn7j6xac9p4jh94hk40jdg,anga7587r1zv4ey71ge9zxol3,Lyngby,15,0.17897766828536987,0.16493672132492065,,NaN,NaN,NaN,Lyngby vs HB Køge,cddmuvnp8cykvjq44mmtz4nbo,2025-09-21
C. Winther,d854rlweyk5wq6d2veyviukq2,anga7587r1zv4ey71ge9zxol3,Lyngby,16,0.03187865763902664,0.2828601598739624,,NaN,NaN,NaN,Lyngby vs HB Køge,cddmuvnp8cykvjq44mmtz4nbo,2025-09-21
S. Colyn,8npu0cbqjrhwv5km1w29kh016,anga7587r1zv4ey71ge9zxol3,Lyngby,13,0.17992375791072845,0.0,,NaN,NaN,NaN,Lyngby vs HB Køge,cddmuvnp8cykvjq44mmtz4nbo,2025-09-21
A. Gøthler,d2ukggo2v5jsw4pctznmaijo4,8cfkisxf1fkxdqtt6tx1tup48,HB Køge,15,0.04363388940691948,0.06583797186613083,,NaN,NaN,NaN,Lyngby vs HB Køge,cddmuvnp8cykvjq44mmtz4nbo,2025-09-21
S. Colyn,8npu0cbqjrhwv5km1w29kh016,anga7587r1zv4ey71ge9zxol3,Lyngby,15,0.12033741921186447,0.0,,NaN,NaN,NaN,Lyngby vs HB Køge,cddmuvnp8cykvjq44mmtz4nbo,2025-09-21
V. Sørensen,egxik3guom123v43rthy89c7o,8cfkisxf1fkxdqtt6tx1tup48,HB Køge,15,0.09179804474115372,0.6999791264533997,,NaN,NaN,NaN,Lyngby vs HB Køge,cddmuvnp8cykvjq44mmtz4nbo,2025-09-21
M. Jensen,619s1phj5bkgkug3aszc1y9cl,8cfkisxf1fkxdqtt6tx1tup48,HB Køge,13,0.041545070707798004,0.0,,NaN,NaN,NaN,Lyngby vs HB Køge,cddmuvnp8cykvjq44mmtz4nbo,2025-09-21
L. Schmidt,etv86c76faputyvch964nju38,8cfkisxf1fkxdqtt6tx1tup48,HB Køge,13,0.034857772290706635,0.0,,NaN,NaN,NaN,Lyngby vs HB Køge,cddmuvnp8cykvjq44mmtz4nbo,2025-09-21
M. Kaarsbo,4be1c2qp4tcftgdqxz36e32ms,anga7587r1zv4ey71ge9zxol3,Lyngby,15,0.026901323348283768,0.0,,NaN,NaN,NaN,Lyngby vs HB Køge,cddmuvnp8cykvjq44mmtz4nbo,2025-09-21
O. Klitten,e19g5bz7s9wqcvj8mttztxi0a,b2vft81kyjurzbmekvgrqwr64,Hobro,13,0.04188882187008858,0.0,NaN,true,NaN,,HB Køge vs Hobro,brnzj43frth2y4gjyeex6n5lg,2025-07-18
M. Nielsen,8q8yol44e42o9hwttlopznvh0,b2vft81kyjurzbmekvgrqwr64,Hobro,13,0.02213340997695923,0.0,NaN,true,NaN,,HB Køge vs Hobro,brnzj43frth2y4gjyeex6n5lg,2025-07-18
L. Klitten,ea2x4o6ufsqoz2zz7tqcnvo16,b2vft81kyjurzbmekvgrqwr64,Hobro,15,0.06794586032629013,0.0,NaN,NaN,NaN,,HB Køge vs Hobro,brnzj43frth2y4gjyeex6n5lg,2025-07-18
M. Schütt,k43cten7yb6p59yo0firhb84,8cfkisxf1fkxdqtt6tx1tup48,HB Køge,13,0.05413743853569031,0.0,NaN,NaN,NaN,,HB Køge vs Hobro,brnzj43frth2y4gjyeex6n5lg,2025-07-18
C. Tue Jensen,74m58jsznzu8l89b8h7rkh1bd,8cfkisxf1fkxdqtt6tx1tup48,HB Køge,16,0.4253637194633484,0.8902897238731384,NaN,NaN,NaN,,HB Køge vs Hobro,brnzj43frth2y4gjyeex6n5lg,2025-07-18
G. Çulhacı,1icurh5jrnw1e6jdgqxjnhdnu,8cfkisxf1fkxdqtt6tx1tup48,HB Køge,15,0.0578637570142746,0.37057891488075256,NaN,NaN,NaN,,HB Køge vs Hobro,brnzj43frth2y4gjyeex6n5lg,2025-07-18
M. Bruhn,8gqvlydur0v4cpmz1ozqkejh0,b2vft81kyjurzbmekvgrqwr64,Hobro,13,0.3442246913909912,0.0,NaN,NaN,NaN,,HB Køge vs Hobro,brnzj43frth2y4gjyeex6n5lg,2025-07-18
M. Schütt,k43cten7yb6p59yo0firhb84,8cfkisxf1fkxdqtt6tx1tup48,HB Køge,15,0.010132391937077045,0.0,NaN,NaN,NaN,,HB Køge vs Hobro,brnzj43frth2y4gjyeex6n5lg,2025-07-18
G. Çulhacı,1icurh5jrnw1e6jdgqxjnhdnu,8cfkisxf1fkxdqtt6tx1tup48,HB Køge,15,0.03891422972083092,0.0,NaN,NaN,NaN,,HB Køge vs Hobro,brnzj43frth2y4gjyeex6n5lg,2025-07-18
C. Tue Jensen,74m58jsznzu8l89b8h7rkh1bd,8cfkisxf1fkxdqtt6tx1tup48,HB Køge,15,0.020036770030856133,0.0,NaN,NaN,true,,HB Køge vs Hobro,brnzj43frth2y4gjyeex6n5lg,2025-07-18
S. Andreasen,4qyfoq5fjiochtj89w426lm21,b2vft81kyjurzbmekvgrqwr64,Hobro,15,0.019843757152557373,0.0,NaN,NaN,NaN,,HB Køge vs Hobro,brnzj43frth2y4gjyeex6n5lg,2025-07-18
C. Tue Jensen,74m58jsznzu8l89b8h7rkh1bd,8cfkisxf1fkxdqtt6tx1tup48,HB Køge,15,0.3368866443634033,0.0,NaN,NaN,NaN,,HB Køge vs Hobro,brnzj43frth2y4gjyeex6n5lg,2025-07-18
C. Tue Jensen,74m58jsznzu8l89b8h7rkh1bd,8cfkisxf1fkxdqtt6tx1tup48,HB Køge,16,0.7884,0.7561879754066467,true,NaN,NaN,,HB Køge vs Hobro,brnzj43frth2y4gjyeex6n5lg,2025-07-18
S. Larsen,4m7gr5z6b40dj02yrmlwgeluc,8cfkisxf1fkxdqtt6tx1tup48,HB Køge,15,0.03796278312802315,0.0,NaN,NaN,NaN,,HB Køge vs Hobro,brnzj43frth2y4gjyeex6n5lg,2025-07-18
S. Larsen,4m7gr5z6b40dj02yrmlwgeluc,8cfkisxf1fkxdqtt6tx1tup48,HB Køge,13,0.01614575833082199,0.0,NaN,NaN,NaN,,HB Køge vs Hobro,brnzj43frth2y4gjyeex6n5lg,2025-07-18
O. Klitten,e19g5bz7s9wqcvj8mttztxi0a,b2vft81kyjurzbmekvgrqwr64,Hobro,15,0.06217435747385025,0.4651850759983063,NaN,NaN,NaN,,HB Køge vs Hobro,brnzj43frth2y4gjyeex6n5lg,2025-07-18
S. Andreasen,4qyfoq5fjiochtj89w426lm21,b2vft81kyjurzbmekvgrqwr64,Hobro,15,0.18918916583061218,0.30448633432388306,NaN,NaN,NaN,,HB Køge vs Hobro,brnzj43frth2y4gjyeex6n5lg,2025-07-18
S. Hald,67p0s4o54xcmiustgy8k5gljo,8cfkisxf1fkxdqtt6tx1tup48,HB Køge,13,0.31960636377334595,0.0,NaN,true,NaN,,HB Køge vs Hobro,brnzj43frth2y4gjyeex6n5lg,2025-07-18
A. Gøthler,d2ukggo2v5jsw4pctznmaijo4,8cfkisxf1fkxdqtt6tx1tup48,HB Køge,13,0.3776838779449463,0.0,NaN,NaN,NaN,,HB Køge vs Hobro,brnzj43frth2y4gjyeex6n5lg,2025-07-18
O. Klitten,e19g5bz7s9wqcvj8mttztxi0a,b2vft81kyjurzbmekvgrqwr64,Hobro,15,0.03411634638905525,0.024784579873085022,NaN,NaN,NaN,,HB Køge vs Hobro,brnzj43frth2y4gjyeex6n5lg,2025-07-18
M. Boye,5jyv1dctfxa6335l1mlifwavo,b2vft81kyjurzbmekvgrqwr64,Hobro,13,0.23839838802814484,0.0,NaN,NaN,true,,HB Køge vs Hobro,brnzj43frth2y4gjyeex6n5lg,2025-07-18
N. Jakobsen,4ti8pdx03j8dh4mdb626ltmvo,8cfkisxf1fkxdqtt6tx1tup48,HB Køge,15,0.08833841234445572,0.0,NaN,NaN,NaN,,HB Køge vs Hobro,brnzj43frth2y4gjyeex6n5lg,2025-07-18
B. Alkhoudari,6orujbbswf771s9rv0dcd8kd0,8cfkisxf1fkxdqtt6tx1tup48,HB Køge,15,0.10568642616271973,0.12180562317371368,NaN,NaN,NaN,,HB Køge vs Hobro,brnzj43frth2y4gjyeex6n5lg,2025-07-18
M. Boye,5jyv1dctfxa6335l1mlifwavo,b2vft81kyjurzbmekvgrqwr64,Hobro,15,0.5547385215759277,0.33785682916641235,NaN,true,NaN,,HB Køge vs Hobro,brnzj43frth2y4gjyeex6n5lg,2025-07-18
O. Klitten,e19g5bz7s9wqcvj8mttztxi0a,b2vft81kyjurzbmekvgrqwr64,Hobro,15,0.17173472046852112,0.0,NaN,NaN,NaN,,HB Køge vs Hobro,brnzj43frth2y4gjyeex6n5lg,2025-07-18
M. Boye,5jyv1dctfxa6335l1mlifwavo,b2vft81kyjurzbmekvgrqwr64,Hobro,13,0.1858915239572525,0.0,NaN,NaN,true,,HB Køge vs Hobro,brnzj43frth2y4gjyeex6n5lg,2025-07-18
V. Hammershøy-Mistrati,e3n8xatusmgu7ttqpfdjanp3p,ajtb177oqwawkdwbqhldmq6mx,B 93,15,0.027727583423256874,0.035054903477430344,,NaN,NaN,,Hvidovre vs B 93,bsnoje72zc76mcdjiutfqzthw,2025-07-18
F. Isaki,86mx27krl6c613x6e3t9g3cic,ajtb177oqwawkdwbqhldmq6mx,B 93,15,0.15853506326675415,0.0,,NaN,NaN,,Hvidovre vs B 93,bsnoje72zc76mcdjiutfqzthw,2025-07-18
F. Høgh,9tt9eo9bsff7dp7aqjal1obo4,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,13,0.07872506976127625,0.0,,NaN,NaN,,Hvidovre vs B 93,bsnoje72zc76mcdjiutfqzthw,2025-07-18
F. Høgh,9tt9eo9bsff7dp7aqjal1obo4,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,13,0.11748413741588593,0.0,,NaN,NaN,,Hvidovre vs B 93,bsnoje72zc76mcdjiutfqzthw,2025-07-18
A. Okosun,a7eramyy1bd8msxmg84ctc8ut,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,16,0.9767463207244873,0.9902980923652649,,true,NaN,,Hvidovre vs B 93,bsnoje72zc76mcdjiutfqzthw,2025-07-18
M. Wohlgemuth,e8vt8711wb40afht2v13omket,ajtb177oqwawkdwbqhldmq6mx,B 93,16,0.06270795315504074,0.10715505480766296,,NaN,NaN,,Hvidovre vs B 93,bsnoje72zc76mcdjiutfqzthw,2025-07-18
K. Grabovskis,3u184ybkonoa5ubxjzoy06ntg,ajtb177oqwawkdwbqhldmq6mx,B 93,15,0.01547430083155632,0.30767759680747986,,NaN,NaN,,Hvidovre vs B 93,bsnoje72zc76mcdjiutfqzthw,2025-07-18
E. Christensen,8xe0fufxfgf5cuwgysz3r2j85,ajtb177oqwawkdwbqhldmq6mx,B 93,13,0.06650397181510925,0.0,,NaN,true,,Hvidovre vs B 93,bsnoje72zc76mcdjiutfqzthw,2025-07-18
A. Ahmad,4csz412vb3lquessbnf999ct0,ajtb177oqwawkdwbqhldmq6mx,B 93,15,0.09430917352437973,0.0,,NaN,NaN,,Hvidovre vs B 93,bsnoje72zc76mcdjiutfqzthw,2025-07-18
C. Björk,x3ad9hfxts6jpfugy3kvq9d5,ajtb177oqwawkdwbqhldmq6mx,B 93,15,0.07834892719984055,0.10675905644893646,,NaN,NaN,,Hvidovre vs B 93,bsnoje72zc76mcdjiutfqzthw,2025-07-18
A. Ahmad,4csz412vb3lquessbnf999ct0,ajtb177oqwawkdwbqhldmq6mx,B 93,15,0.06028673052787781,0.22793832421302795,,NaN,NaN,,Hvidovre vs B 93,bsnoje72zc76mcdjiutfqzthw,2025-07-18
Z. Aliji,aajgld24isoem1ycoysyxxp1w,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,15,0.01706995815038681,0.1262691766023636,,NaN,NaN,,Hvidovre vs B 93,bsnoje72zc76mcdjiutfqzthw,2025-07-18
F. Høgh,9tt9eo9bsff7dp7aqjal1obo4,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,15,0.03792315348982811,0.15680502355098724,,NaN,NaN,,Hvidovre vs B 93,bsnoje72zc76mcdjiutfqzthw,2025-07-18
N. Mouritsen,eyvv6b94feknnp1uew6n0ytat,ajtb177oqwawkdwbqhldmq6mx,B 93,15,0.08571875095367432,0.10159469395875931,,NaN,NaN,,Hvidovre vs B 93,bsnoje72zc76mcdjiutfqzthw,2025-07-18
M. Wohlgemuth,e8vt8711wb40afht2v13omket,ajtb177oqwawkdwbqhldmq6mx,B 93,15,0.06121066212654114,0.0,,NaN,NaN,,Hvidovre vs B 93,bsnoje72zc76mcdjiutfqzthw,2025-07-18
M. Egho,4m9sp9mxlsjk6fv7v218yqfv9,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,15,0.17644469439983368,0.0,,NaN,NaN,,Hvidovre vs B 93,bsnoje72zc76mcdjiutfqzthw,2025-07-18
A. Smed,dncrhma6gwcn6pxiu7hfc6qz8,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,15,0.03019922785460949,0.06146598979830742,,NaN,NaN,,Hvidovre vs B 93,bsnoje72zc76mcdjiutfqzthw,2025-07-18
M. Wohlgemuth,e8vt8711wb40afht2v13omket,ajtb177oqwawkdwbqhldmq6mx,B 93,13,0.05906030163168907,0.0,,NaN,NaN,,Hvidovre vs B 93,bsnoje72zc76mcdjiutfqzthw,2025-07-18
F. Krogstad,dm6xpphbyyooqriwaambi7njd,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,13,0.012222574092447758,0.0,,true,NaN,,Hvidovre vs B 93,bsnoje72zc76mcdjiutfqzthw,2025-07-18
M. Egho,4m9sp9mxlsjk6fv7v218yqfv9,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,15,0.03389573097229004,0.0,,NaN,NaN,,Hvidovre vs B 93,bsnoje72zc76mcdjiutfqzthw,2025-07-18
A. Johansen,7ymn0ytcqi6l43nqraxt9s1zo,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,13,0.06832501292228699,0.0,,NaN,NaN,,Hvidovre vs B 93,bsnoje72zc76mcdjiutfqzthw,2025-07-18
M. Egho,4m9sp9mxlsjk6fv7v218yqfv9,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,13,0.13376043736934662,0.0,,NaN,NaN,,Hvidovre vs B 93,bsnoje72zc76mcdjiutfqzthw,2025-07-18
J. Singh,2cup1vjw8n43kbzzxfflnmplg,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,15,0.05689822882413864,0.061089158058166504,,NaN,NaN,,Hvidovre vs B 93,bsnoje72zc76mcdjiutfqzthw,2025-07-18
O. Buur,8822s8ns7oyvjqade4oaxzg0l,anga7587r1zv4ey71ge9zxol3,Lyngby,15,0.03152523934841156,0.0,,NaN,NaN,NaN,Hvidovre vs Lyngby,cgt1facdaun5qlcjd73qz31n8,2025-10-06
