contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,qualifier,assist,match_id,label,league_name,date,country,15,16,17,18,20,22,24,25,29,56,61,62,64,72,73,76,77,78,79,80,81,82,83,84,85,100,102,103,108,113,114,133,136,146,147,154,160,214,215,216,217,230,231,233,321,322,324,326,327,328,374,375,395,396,458,sequenceId,possessionId,keyPass,140,141,318,210,23,6,9,26,107,63,74,75,138,153,273,314,323,338,391,19,60,87,120,121,468,89,69,280,281,282,353,390,472,139,192,101,254,300,21,67
ajtb177oqwawkdwbqhldmq6mx,B 93,2827646901,58,15,1,4,49,V. Hammershøy-Mistrati,e3n8xatusmgu7ttqpfdjanp3p,1,74.1,53.4,2025-07-18T17:05:09.093,2025-07-21T10:29:13,"{""id"": 5799124145, ""qualifierId"": 102, ""value"": ""48.2""}",NaN,bsnoje72zc76mcdjiutfqzthw,Hvidovre vs B 93,1_Division,2025-07-18,DNK,NaN,NaN,NaN,true,true,true,NaN,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.2,8.2,NaN,NaN,NaN,NaN,NaN,99.3,50.4,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,47,0.027727583423256874,0.035054903477430344,NaN,1,2,true,NaN,NaN,NaN,NaN,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2827647541,86,15,1,7,10,F. Isaki,86mx27krl6c613x6e3t9g3cic,1,91.5,41.3,2025-07-18T17:07:29.698,2025-07-18T17:38:05,"{""id"": 5799084937, ""qualifierId"": 56, ""value"": ""Center""}",1.0,bsnoje72zc76mcdjiutfqzthw,Hvidovre vs B 93,1_Division,2025-07-18,DNK,NaN,NaN,true,NaN,true,true,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,54.8,9.7,NaN,NaN,NaN,NaN,NaN,96.2,47.5,true,NaN,NaN,NaN,NaN,NaN,98.5,47.7,67,0.15853506326675415,0.0,NaN,2,2,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2827648413,94,13,1,10,7,F. Høgh,9tt9eo9bsff7dp7aqjal1obo4,1,92.7,37.8,2025-07-18T17:10:27.181,2025-07-18T17:11:36,"{""id"": 5799090343, ""qualifierId"": 154}",1.0,bsnoje72zc76mcdjiutfqzthw,Hvidovre vs B 93,1_Division,2025-07-18,DNK,NaN,NaN,true,NaN,true,true,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,42.9,8.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,99.5,46.6,NaN,0.07872506976127625,0.0,NaN,3,2,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2827650069,138,13,1,14,54,F. Høgh,9tt9eo9bsff7dp7aqjal1obo4,1,90.8,54.9,2025-07-18T17:15:14.116,2025-07-18T17:16:21,"{""id"": 5799099285, ""qualifierId"": 154}",1.0,bsnoje72zc76mcdjiutfqzthw,Hvidovre vs B 93,1_Division,2025-07-18,DNK,true,NaN,true,NaN,NaN,true,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,41.5,19.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,true,NaN,NaN,NaN,99.4,51.4,NaN,0.11748413741588593,0.0,NaN,1,1,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2827655059,261,16,1,30,50,A. Okosun,a7eramyy1bd8msxmg84ctc8ut,1,98.3,50.3,2025-07-18T17:31:10.113,2025-07-18T20:25:29,"{""id"": 5804259153, ""qualifierId"": 396, ""value"": ""53.3""}",1.0,bsnoje72zc76mcdjiutfqzthw,Hvidovre vs B 93,1_Division,2025-07-18,DNK,true,true,NaN,NaN,NaN,NaN,true,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.5,20.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,true,NaN,259,true,99.4,52.9,NaN,0.9767463207244873,0.9902980923652649,NaN,1,0,true,2025-07-18 18:31:10.005,30:50.741,99.1,53.3,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2827653735,268,16,1,26,29,M. Wohlgemuth,e8vt8711wb40afht2v13omket,1,77.8,57.0,2025-07-18T17:26:48.513,2025-07-21T12:20:19,"{""id"": 5799119359, ""qualifierId"": 375, ""value"": ""26:27.822""}",1.0,bsnoje72zc76mcdjiutfqzthw,Hvidovre vs B 93,1_Division,2025-07-18,DNK,NaN,NaN,NaN,true,true,true,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,46.3,25.9,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,98.6,50.5,NaN,0.06270795315504074,0.10715505480766296,NaN,1,2,NaN,2025-07-18 18:26:47.086,26:27.822,1.2,52.3,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2827662729,448,15,2,47,31,K. Grabovskis,3u184ybkonoa5ubxjzoy06ntg,1,73.1,42.3,2025-07-18T18:04:47.162,2025-07-21T11:29:12,"{""id"": 5799178413, ""qualifierId"": 233, ""value"": ""467""}",1.0,bsnoje72zc76mcdjiutfqzthw,Hvidovre vs B 93,1_Division,2025-07-18,DNK,NaN,NaN,NaN,true,true,true,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.4,20.9,NaN,NaN,NaN,NaN,NaN,97.7,48.4,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,467,0.01547430083155632,0.30767759680747986,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2827662789,453,13,2,48,9,E. Christensen,8xe0fufxfgf5cuwgysz3r2j85,1,91.8,47.2,2025-07-18T18:05:24.658,2025-07-18T18:06:33,"{""id"": 5799170859, ""qualifierId"": 15}",1.0,bsnoje72zc76mcdjiutfqzthw,Hvidovre vs B 93,1_Division,2025-07-18,DNK,true,NaN,true,NaN,NaN,NaN,NaN,true,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,51.1,58.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,99.5,49.1,NaN,0.06650397181510925,0.0,NaN,3,2,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2827664769,507,15,2,59,24,A. Ahmad,4csz412vb3lquessbnf999ct0,1,83.8,53.9,2025-07-18T18:16:39.511,2025-07-18T18:19:58,"{""id"": 5799184201, ""qualifierId"": 29}",1.0,bsnoje72zc76mcdjiutfqzthw,Hvidovre vs B 93,1_Division,2025-07-18,DNK,NaN,NaN,true,NaN,true,true,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,51.4,19,NaN,NaN,NaN,NaN,NaN,86.8,53.4,true,NaN,NaN,NaN,NaN,NaN,98.9,50.5,538,0.09430917352437973,0.0,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2827664805,510,15,2,59,32,C. Björk,x3ad9hfxts6jpfugy3kvq9d5,1,90.1,50.5,2025-07-18T18:16:48.308,2025-07-21T12:20:21,"{""id"": 5799182149, ""qualifierId"": 326, ""value"": ""2""}",1.0,bsnoje72zc76mcdjiutfqzthw,Hvidovre vs B 93,1_Division,2025-07-18,DNK,true,NaN,true,NaN,NaN,true,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.9,32.3,NaN,NaN,NaN,NaN,NaN,98.9,49.3,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,540,0.07834892719984055,0.10675905644893646,NaN,2,2,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2827665299,530,15,2,62,25,A. Ahmad,4csz412vb3lquessbnf999ct0,1,98.2,35.2,2025-07-18T18:19:40.927,2025-07-21T12:29:28,"{""id"": 5804268319, ""qualifierId"": 324}",1.0,bsnoje72zc76mcdjiutfqzthw,Hvidovre vs B 93,1_Division,2025-07-18,DNK,NaN,NaN,NaN,NaN,true,true,NaN,NaN,true,Center,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,45.3,18.4,NaN,NaN,NaN,NaN,NaN,99.5,44.8,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,562,0.06028673052787781,0.22793832421302795,true,2,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2827665079,554,15,2,61,14,Z. Aliji,aajgld24isoem1ycoysyxxp1w,1,75.3,58.1,2025-07-18T18:18:30.361,2025-07-21T12:20:21,"{""id"": 5799183719, ""qualifierId"": 326, ""value"": ""1""}",NaN,bsnoje72zc76mcdjiutfqzthw,Hvidovre vs B 93,1_Division,2025-07-18,DNK,NaN,NaN,NaN,true,NaN,true,NaN,NaN,NaN,Center,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,46.6,7.6,true,NaN,true,NaN,NaN,98.2,51.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,516,0.01706995815038681,0.1262691766023636,NaN,1,3,true,NaN,NaN,NaN,NaN,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2827665813,588,15,2,65,2,F. Høgh,9tt9eo9bsff7dp7aqjal1obo4,1,90.8,43.0,2025-07-18T18:22:18.100,2025-07-21T12:29:25,"{""id"": 5804269173, ""qualifierId"": 17}",1.0,bsnoje72zc76mcdjiutfqzthw,Hvidovre vs B 93,1_Division,2025-07-18,DNK,true,NaN,true,NaN,NaN,true,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.0,21.5,NaN,NaN,NaN,true,NaN,98.8,48.2,true,NaN,NaN,NaN,NaN,NaN,98.4,49.1,552,0.03792315348982811,0.15680502355098724,NaN,3,2,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2827666537,601,15,2,71,5,N. Mouritsen,eyvv6b94feknnp1uew6n0ytat,1,89.9,68.3,2025-07-18T18:28:21.094,2025-07-21T13:19:00,"{""id"": 5799201513, ""qualifierId"": 29}",1.0,bsnoje72zc76mcdjiutfqzthw,Hvidovre vs B 93,1_Division,2025-07-18,DNK,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,true,Center,NaN,NaN,true,true,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.2,25.9,NaN,true,NaN,NaN,NaN,98.5,54.0,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,623,0.08571875095367432,0.10159469395875931,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2827667275,652,15,2,77,38,M. Wohlgemuth,e8vt8711wb40afht2v13omket,1,81.2,55.2,2025-07-18T18:34:53.805,2025-07-18T18:50:29,"{""id"": 4611686018471100957, ""qualifierId"": 322, ""value"": ""0.0""}",1.0,bsnoje72zc76mcdjiutfqzthw,Hvidovre vs B 93,1_Division,2025-07-18,DNK,NaN,NaN,NaN,true,NaN,true,NaN,NaN,true,Center,NaN,NaN,NaN,true,NaN,NaN,NaN,true,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,50.9,19,NaN,NaN,NaN,NaN,NaN,85.0,54.3,true,NaN,NaN,NaN,NaN,NaN,98.4,50.2,666,0.06121066212654114,0.0,NaN,2,3,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2827666947,654,15,2,74,56,M. Egho,4m9sp9mxlsjk6fv7v218yqfv9,1,87.7,43.6,2025-07-18T18:32:11.959,2025-07-18T18:33:18,"{""id"": 4611686018471100889, ""qualifierId"": 322, ""value"": ""0.0""}",1.0,bsnoje72zc76mcdjiutfqzthw,Hvidovre vs B 93,1_Division,2025-07-18,DNK,NaN,NaN,true,NaN,true,true,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,50.2,19,NaN,NaN,NaN,NaN,NaN,91.2,45.5,NaN,NaN,true,true,NaN,NaN,96.2,47.8,639,0.17644469439983368,0.0,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2827667703,696,15,2,81,1,A. Smed,dncrhma6gwcn6pxiu7hfc6qz8,1,77.2,36.0,2025-07-18T18:38:16.510,2025-07-21T13:18:59,"{""id"": 5799199063, ""qualifierId"": 147, ""value"": ""47.5""}",NaN,bsnoje72zc76mcdjiutfqzthw,Hvidovre vs B 93,1_Division,2025-07-18,DNK,NaN,NaN,NaN,true,true,NaN,NaN,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.0,31.0,NaN,NaN,NaN,NaN,NaN,95.9,47.5,NaN,true,NaN,true,NaN,NaN,NaN,NaN,690,0.03019922785460949,0.06146598979830742,NaN,1,3,true,NaN,NaN,NaN,NaN,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2827668119,723,13,2,83,34,M. Wohlgemuth,e8vt8711wb40afht2v13omket,1,77.7,48.9,2025-07-18T18:40:50.067,2025-07-18T18:43:44,"{""id"": 5799209077, ""qualifierId"": 230, ""value"": ""98.6""}",1.0,bsnoje72zc76mcdjiutfqzthw,Hvidovre vs B 93,1_Division,2025-07-18,DNK,NaN,NaN,NaN,true,true,true,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,41.3,8.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,98.6,50.5,NaN,0.05906030163168907,0.0,NaN,1,3,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2827668893,745,13,2,88,11,F. Krogstad,dm6xpphbyyooqriwaambi7njd,1,73.5,41.9,2025-07-18T18:45:26.971,2025-07-18T18:46:35,"{""id"": 5804277513, ""qualifierId"": 215}",NaN,bsnoje72zc76mcdjiutfqzthw,Hvidovre vs B 93,1_Division,2025-07-18,DNK,NaN,NaN,NaN,true,NaN,NaN,true,NaN,NaN,Center,NaN,NaN,NaN,true,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.8,8.3,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,98.9,48.2,NaN,0.012222574092447758,0.0,NaN,1,3,true,NaN,NaN,NaN,NaN,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2827669177,761,15,2,89,46,M. Egho,4m9sp9mxlsjk6fv7v218yqfv9,1,78.4,62.2,2025-07-18T18:47:02.115,2025-07-18T18:48:20,"{""id"": 5799207667, ""qualifierId"": 103, ""value"": ""19""}",1.0,bsnoje72zc76mcdjiutfqzthw,Hvidovre vs B 93,1_Division,2025-07-18,DNK,NaN,NaN,NaN,true,NaN,true,NaN,NaN,true,Center,NaN,NaN,NaN,true,NaN,NaN,NaN,true,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,49.4,19,NaN,NaN,NaN,NaN,NaN,81.6,60.3,NaN,NaN,NaN,true,NaN,NaN,97.8,51.6,766,0.03389573097229004,0.0,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2827669687,782,13,2,92,17,A. Johansen,7ymn0ytcqi6l43nqraxt9s1zo,1,85.2,59.5,2025-07-18T18:49:32.963,2025-07-18T18:50:52,"{""id"": 4611686018471100961, ""qualifierId"": 322, ""value"": ""0.0""}",1.0,bsnoje72zc76mcdjiutfqzthw,Hvidovre vs B 93,1_Division,2025-07-18,DNK,NaN,NaN,true,NaN,NaN,true,NaN,NaN,true,Center,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,56.1,33.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,98.6,51.4,NaN,0.06832501292228699,0.0,NaN,2,2,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2827669905,793,13,2,93,25,M. Egho,4m9sp9mxlsjk6fv7v218yqfv9,1,95.4,56.6,2025-07-18T18:50:40.691,2025-07-18T18:52:06,"{""id"": 5804281407, ""qualifierId"": 77}",1.0,bsnoje72zc76mcdjiutfqzthw,Hvidovre vs B 93,1_Division,2025-07-18,DNK,true,NaN,NaN,NaN,NaN,true,NaN,NaN,true,Center,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.3,66.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,true,NaN,NaN,NaN,99.8,52.3,NaN,0.13376043736934662,0.0,NaN,3,2,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2828710655,848,15,2,52,9,J. Singh,2cup1vjw8n43kbzzxfflnmplg,1,80.9,49.6,2025-07-18T18:09:25.350,2025-07-22T14:24:50,"{""id"": 5805025407, ""qualifierId"": 18}",1.0,bsnoje72zc76mcdjiutfqzthw,Hvidovre vs B 93,1_Division,2025-07-18,DNK,NaN,NaN,NaN,true,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,48.1,18.4,true,NaN,NaN,NaN,NaN,98.5,49.5,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,848,0.05689822882413864,0.061089158058166504,NaN,1,3,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2857177083,37,15,1,3,35,O. Buur,8822s8ns7oyvjqade4oaxzg0l,1,79.3,31.3,2025-10-06T17:03:17.183,2025-10-06T17:04:29,"{""id"": 5964521439, ""qualifierId"": 22}",1.0,cgt1facdaun5qlcjd73qz31n8,Hvidovre vs Lyngby,1_Division,2025-10-06,DNK,NaN,NaN,NaN,true,true,true,NaN,NaN,true,Center,,,NaN,NaN,NaN,NaN,,true,,NaN,NaN,true,,NaN,,,48.4,19,NaN,,,,,82.3,33.8,NaN,NaN,NaN,true,NaN,NaN,98.8,46.0,51,0.03152523934841156,0.0,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2857177943,69,13,1,6,39,D. Stenderup,a30gduuv9d1s4pkthgu2jhyol,1,88.7,41.7,2025-10-06T17:06:21.847,2025-10-06T17:07:30,"{""id"": 5964526391, ""qualifierId"": 17}",1.0,cgt1facdaun5qlcjd73qz31n8,Hvidovre vs Lyngby,1_Division,2025-10-06,DNK,true,NaN,true,NaN,NaN,NaN,true,NaN,true,Center,,,NaN,NaN,true,NaN,,NaN,,NaN,NaN,NaN,,NaN,,,65.7,22.2,NaN,,,,,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,98.5,48.7,NaN,0.019312236458063126,0.0,NaN,3,2,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2857178407,76,15,1,8,3,J. Cornelius,8gdfn7j6xac9p4jh94hk40jdg,1,85.8,26.8,2025-10-06T17:07:45.920,2025-10-06T17:09:06,"{""id"": 5964529821, ""qualifierId"": 147, ""value"": ""29.1""}",1.0,cgt1facdaun5qlcjd73qz31n8,Hvidovre vs Lyngby,1_Division,2025-10-06,DNK,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,true,Center,,,NaN,true,NaN,NaN,,NaN,,true,NaN,true,,NaN,,,46.1,19,NaN,,,,,87.5,29.1,true,NaN,NaN,true,NaN,NaN,100,48.6,80,0.018103377893567085,0.0,true,3,2,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,NaN,,,NaN,,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2857178415,77,15,1,8,7,P. Langhoff,79b0b6eqck5vn4b3fawxsaok,1,75.6,41.9,2025-10-06T17:07:49.503,2025-10-06T17:09:15,"{""id"": 5964529241, ""qualifierId"": 18}",NaN,cgt1facdaun5qlcjd73qz31n8,Hvidovre vs Lyngby,1_Division,2025-10-06,DNK,NaN,NaN,NaN,true,true,true,NaN,NaN,NaN,Center,,,NaN,NaN,NaN,NaN,,true,,NaN,NaN,true,,NaN,,,48.9,19,NaN,,,,,84.3,44.4,NaN,NaN,NaN,true,NaN,NaN,100,50.2,81,0.02715311013162136,0.0,NaN,1,3,true,NaN,NaN,NaN,NaN,true,,,,,,,,NaN,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2857179415,108,16,1,10,51,F. Gytkjær,deyq3zqd0vwc821ngqldxqor9,1,87.0,57.9,2025-10-06T17:10:33.328,2025-10-08T11:29:13,"{""id"": 5964534839, ""qualifierId"": 56, ""value"": ""Center""}",1.0,cgt1facdaun5qlcjd73qz31n8,Hvidovre vs Lyngby,1_Division,2025-10-06,DNK,NaN,NaN,true,NaN,true,true,NaN,NaN,true,Center,,,NaN,NaN,NaN,NaN,,NaN,,true,NaN,NaN,,NaN,,,46.5,4.4,NaN,,,,,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,99.4,50,NaN,0.11284463107585907,0.6284518241882324,NaN,2,2,true,2025-10-06 18:10:32.448,10:50.427,0.7,52.7,NaN,,,,,,,,NaN,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2857181427,152,16,1,16,23,M. Elvius,6c2isptqoy4cq5c8rlr9s1roq,1,84.5,54.3,2025-10-06T17:16:05.220,2025-10-08T11:29:17,"{""id"": 5966891741, ""qualifierId"": 395, ""value"": ""99.0""}",1.0,cgt1facdaun5qlcjd73qz31n8,Hvidovre vs Lyngby,1_Division,2025-10-06,DNK,NaN,NaN,true,NaN,true,true,NaN,NaN,true,Center,,,NaN,NaN,NaN,true,,NaN,,NaN,NaN,NaN,,NaN,,,54.0,2.5,NaN,,,,,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,99.1,52.3,NaN,0.06115097180008888,0.22926825284957886,NaN,3,3,true,2025-10-06 18:16:04.228,16:22.207,99.0,53.4,NaN,,,,,,,,NaN,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2857182381,180,16,1,19,31,M. Knudsen,1basznqpux0hkrrd06eaxodsl,1,87.8,52.3,2025-10-06T17:19:13.773,2025-10-08T11:29:13,"{""id"": 5964553525, ""qualifierId"": 29}",1.0,cgt1facdaun5qlcjd73qz31n8,Hvidovre vs Lyngby,1_Division,2025-10-06,DNK,NaN,NaN,true,NaN,NaN,true,NaN,NaN,true,Center,,,NaN,true,NaN,NaN,,NaN,,true,NaN,NaN,,NaN,,,46.4,2.5,true,,,,,NaN,NaN,true,NaN,NaN,NaN,177,true,98.8,52.5,NaN,0.14710664749145508,0.8854910135269165,NaN,1,3,true,2025-10-06 18:19:12.999,19:30.978,98.5,49.5,NaN,,,,,,,,NaN,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,
