team,team_side,ID,player_name,number,position,Distance_per90,Walking_per90,Jogging_per90,Running_per90,High Speed Running_per90,Sprinting_per90,No. of High Intensity Runs_per90,Sprint Distance TIP_per90,No. of High Intensity Runs TIP_per90,Distance OTIP_per90,HSR Distance OTIP_per90,Sprint Distance OTIP_per90,No. of High Intensity Runs OTIP_per90,Distance BOP_per90,HSR Distance BOP_per90,Sprint Distance BOP_per90,No. of High Intensity Runs BOP_per90,games
ACH,home,665174,Abdul Salam Moro,16,LCM,10396.815270413574,2731.815906680806,5039.385365853659,1959.2780487804878,561.806150583245,104.5183457051962,67.57158006362673,2.611240721102863,18.324496288441146,4770.358854718982,381.7908801696713,99.73107104984093,48.10180275715801,1662.7304347826087,36.900954400848356,2.187486744432662,1.1452810180275717,6
ACH,home,665174,Abdul Salam Moro,16,RCM,10540.319634703195,2634.8036529680367,5395.2054794520545,1987.1141552511417,394.06392694063925,129.1324200913242,59.360730593607315,16.547945205479454,12.785388127853881,5642.6940639269405,287.38812785388126,101.69863013698631,44.74885844748859,2085.3881278538815,17.506849315068497,10.885844748858448,1.82648401826484,6
ACH,home,665174,Abdul Salam Moro,16,RDM,10336.168232605485,2478.456304776544,4961.390672578014,2056.3983022557804,673.8946944596851,166.0282585354609,96.0698253046188,54.82456269057763,34.10953741920783,4369.092300783476,389.34237573980374,105.54710225078782,57.07658770647182,1807.2751794171652,46.9606707004546,5.651472198040858,4.8837001789391445,6
ARF,away,229228,Erik Nissen,5,CB,9230.700387846451,3165.7610540852543,4460.8600561726325,1014.030854707777,404.30522813532286,185.7340806613997,67.75909742399419,19.93888932176595,11.475072432862476,3924.0154946349444,298.1858712858294,158.58300970077488,53.04161634470866,1761.4070765317524,21.339740882071304,7.212181638858872,3.2424086464230566,2
ARF,away,243724,Kasper Lunding,11,RW,9478.309465135717,3011.301546679261,4162.240398937474,1236.4814925627272,672.4982162815212,395.7957856445203,103.09561957455537,184.77224828532385,50.30930393169821,3338.0768573225805,328.45291454142443,188.90063838160728,48.322052740904375,2021.9579211705145,39.03619373459202,22.122952066529475,4.464262901952779,4
ARF,away,421775,Magnus Kaastrup,7,LW,10340.739217922564,3267.690220638086,4696.924065968505,1440.8437889929853,710.8004278967492,224.4855609528954,95.86289836678014,176.62655006687365,62.937809962539944,3689.07573377283,265.17558519751293,44.63790690852741,29.740662936893184,1814.081604771476,43.900261130912305,3.22110397749429,3.184425467347015,5
ARF,away,421775,Magnus Kaastrup,7,RW,10091.26940162007,3289.3295009145545,4814.833028481839,1322.8236216357461,488.0459890253463,176.25137183172197,70.55134570159393,107.52025084922917,43.74183433498824,4059.73608570682,202.77867781552132,68.74523125163313,26.809511366605697,1562.3454402926575,1.6226809511366607,0.0,0.0,5
ARF,away,421775,Magnus Kaastrup,7,SUB,9843.124208475401,3383.969313200195,4406.326351680467,1418.3877252800778,428.2518265952265,206.18899171943497,76.27861665854846,157.54164637116415,53.92109108621529,3284.951777886021,149.9137847053093,48.647345348270825,21.04237700925475,2052.0263029712614,11.060399415489528,0.0,1.3151485630784219,5
ARF,away,454664,Simon Baekgaard,8,LCM,11351.58322248229,2521.6571134533256,5826.149767349747,2038.5303171393568,728.7696057523848,236.47897332073,95.47018852334719,105.66858784307067,40.11580564318735,4242.184285244314,410.37706508916625,125.15762017679721,51.28369232913271,1883.6728634761585,31.677545299171797,5.6544014100260584,4.0706905510271225,8
ARF,away,454664,Simon Baekgaard,8,RCM,11088.454811117615,2703.3992653307887,5436.666943720267,1924.4061663867553,763.5869287425876,260.3955069372152,92.2319733292911,87.43042392252565,37.74165511384341,4468.030802058728,406.9775116373153,166.07296635342703,51.307830455082524,2012.9155809422086,34.11163719483732,6.887048142396368,3.1824877603651665,8
ARF,away,509203,Martin Agnarsson,3,LWB,10939.334054412575,2925.172965102842,4651.089143744927,1927.3474766390689,978.453345760016,457.2733721054965,136.6354206392075,251.09194671109432,70.7454162898173,3920.3957294724664,402.1948907376416,187.06602804090744,58.803851318072105,2152.694406776538,59.19500796343233,19.113908794447266,7.086153031318079,8
ARF,away,552221,Kasper Nygaard Andersen,9,CF,11870.250143650974,2637.184549139487,5890.778537313847,2053.9469104652517,937.4268473505493,350.9120530917154,128.62201291214396,185.86888701897942,68.66278433156201,4256.062031802139,428.10131231979693,155.0296880926034,54.81100997603255,2206.5066545478912,37.10458651217469,10.010703770011878,5.148218604549411,7
ARF,away,552221,Kasper Nygaard Andersen,9,LW,11894.58287661538,2504.876445844353,5948.909222396755,2054.040843509681,1032.034996014476,354.71665022026457,142.5258857020411,196.30382290606082,77.51757415825935,3946.1674341984462,438.0783429109906,147.95100402284186,59.907666812333105,2171.2705396507645,46.480491908857424,10.457233015945304,5.100644731448655,7
ARF,away,552838,Marcus de Claville Berthelsen,21,RWB,11676.471669457875,2466.0514654351755,5949.432454760064,2120.9630851811135,807.3025921951704,332.71633715181235,116.60857067078406,109.56670803252578,42.62009020176448,4082.19241311481,450.85002201512066,204.74065261108095,67.88056531081398,2015.8326515516308,55.483702593102436,18.418346137736734,6.1079151582056,4
ARF,away,565383,Kasper Kiilerich,1,GK,3617.8681101806487,2473.4405864417286,979.2106189743532,119.42556561777741,32.23647855534695,13.554892680050386,5.785614797055129,2.477403527724079,1.283118991569388,1120.355680172521,12.978584611782168,6.823089684102947,2.3149052662975214,943.2334247271882,11.720073859444842,4.255564868775847,2.1875905391882204,8
ARF,away,574004,Jashar Beluli,70,CF,10341.491385586023,3110.16937636496,4742.670225673381,1473.973307449648,808.3620480465905,206.31642805144378,90.41494782819704,151.33365687939818,52.41446250909973,4276.063576801747,401.8747876728949,51.83790342149963,36.690123756369815,1802.7692307692307,16.798835234166464,3.131764134918709,1.3103615627274934,1
ARF,away,596934,Elias Caspersen Egerton,28,RCM,10603.57063454882,2920.0225303769184,4533.8053561101215,1905.6452754594336,916.0610197310567,328.02881797350585,135.89167385202998,146.08793399915396,65.1285587657585,3580.2024587730193,431.7163748588884,169.0837179004748,65.11607429152333,2125.6992966737866,27.846950082487805,12.855643417659365,5.647040794748154,4
ARF,away,596934,Elias Caspersen Egerton,28,RW,10700.024596464258,2957.465026902383,4718.3520368946965,1679.631053036126,840.5349730976172,504.04150653343584,164.64258262874714,202.16448885472713,81.62951575710991,3718.736356648732,336.2720983858571,294.75172943889316,76.09531129900077,1341.2559569561877,44.73020753266718,7.111452728670253,6.917755572636435,4
ARF,away,599133,Andreas Pisani Laugesen,4,CB,9634.740319268516,3184.7857837378397,4328.756375155229,1485.3303476627011,485.3862326558954,150.47975788711918,67.24462913568836,39.172141769659056,18.774818930072104,3420.4151034459733,312.3946902265543,94.08786052804125,43.45995492642424,2019.6715429240878,36.23112290867838,17.2188170229543,5.009855279192007,5
ARF,away,599932,Mathias Nordestgaard Kubel,17,CF,9850.573925200977,3347.4148898986373,4166.41803565187,1330.0118839566585,725.649772806711,281.069905627403,100.9786787836421,164.80286613072354,63.229639986018874,3112.2855644879414,239.15903530234183,111.31247815449146,34.917860887801474,1502.3551205872075,24.480251660258652,4.954561342188047,2.831177909821741,6
ARF,away,599932,Mathias Nordestgaard Kubel,17,LW,9747.571238516814,3369.8519313100937,3812.8460579559855,1460.0481729799558,664.529976008026,440.2982079975581,116.78234562908074,254.8887081945179,67.9768839725271,3696.3465305347886,286.9725375507196,158.18537120457177,42.987425627019604,1651.8197709206836,30.54565657963565,27.2241285984684,5.818036029534009,6
ARF,away,599932,Mathias Nordestgaard Kubel,17,RW,10464.228817312218,3393.721111253916,4017.8978387839543,1723.1586203163486,762.9980802352617,566.4531667227355,140.66700547687972,379.63874180164487,88.8957240747755,4129.978646850235,256.9274407900388,168.6278630912122,49.19801478309064,1715.2901527692375,20.02469178577868,18.18012866333095,2.573266619013581,6
ARF,away,599934,Magnus Kirchheiner,27,LCM,11166.212172730364,2388.4671880312817,6002.244134648078,1977.1785107106427,620.1278476708603,178.19449166950017,81.70690241414485,109.5974158449507,34.886093165589934,4270.1587895273715,325.5239714382863,66.65997959877592,43.14858891533492,2033.280856851411,25.8065283917035,1.9279156749404966,3.672220333219993,3
ARF,away,599934,Magnus Kirchheiner,27,RCM,11742.555545950225,2266.7235567198304,5970.332591848993,2398.2379825992175,858.2221793058948,249.03923547629128,117.34411334264028,89.07198677935781,54.66715121641718,4651.433029180793,390.2993546177062,141.8521919127707,58.025956974369905,1534.2923736203657,27.35075023821738,18.119855078102724,4.651005151853198,3
ARF,away,599937,Marcus Lovenbalk Kirchheiner,10,RCB,10048.263064847679,2718.654665352104,5181.257993535648,1442.1286802143516,510.7573866561298,195.46436295095222,74.6250027808659,72.21297795039715,26.616174162143263,3796.590654949003,310.6817168489807,111.79479463149143,44.72567126957011,1901.5321597789493,21.652660319453,11.456566507556122,3.2831573491525257,8
ARF,away,599937,Marcus Lovenbalk Kirchheiner,10,RWB,10104.398462076198,2741.0048933939183,5134.1335197483395,1450.7616218105557,560.091925900035,218.4065012233485,85.8790632645928,134.24501922404755,41.523942677385534,3472.67563788885,238.20587207270188,78.88605382733311,41.523942677385534,1667.8374694162883,24.046137714085987,5.284865431667249,2.831177909821741,8
ARF,away,599959,Frederik Grube Andersen,6,LCB,10512.646921307398,3000.3814148573842,4929.531802996187,1676.3996675418418,678.9609690870814,227.368348195053,104.66506263056502,121.84383895694302,48.11612462710225,4090.8526015460525,331.90489176820597,99.8898596197459,52.80776765320306,1621.6385383221022,27.700060964209946,5.6299984555733475,3.7411703502597073,5
ARF,away,599959,Frederik Grube Andersen,6,RWB,10346.991351088984,3121.8656765528635,4775.560524189364,1616.5059992546696,641.1866163105791,191.87253478150788,85.2438480637398,47.426716616555616,27.904545912772548,3987.382390071413,383.69984758224996,138.84458855258117,51.709846356517204,2095.3990849441416,56.74833906322536,5.597339402731985,5.629455794450039,5
ARF,away,654926,Luka Callo,33,CB,10750.725581395349,2597.5627906976747,5089.227906976745,1946.427906976744,725.8046511627907,391.69302325581396,127.44186046511628,160.89302325581397,41.860465116279066,4815.972093023256,435.01395348837207,210.45581395348836,80.93023255813954,1465.0139534883722,46.223255813953486,20.344186046511627,4.651162790697674,4
