team,ID,player_name,number,position,ssiId_player,optaUuid_player,Minutes_seconds,Distance,Walking,Jogging,Running,High Speed Running,Sprinting,No. of High Intensity Runs,Sprint Distance TIP,No. of High Intensity Runs TIP,Distance OTIP,HSR Distance OTIP,Sprint Distance OTIP,No. of High Intensity Runs OTIP,Distance BOP,HSR Distance BOP,Sprint Distance BOP,No. of High Intensity Runs BOP,Distance_per90,Walking_per90,Jogging_per90,Running_per90,High Speed Running_per90,Sprinting_per90,No. of High Intensity Runs_per90,Sprint Distance TIP_per90,No. of High Intensity Runs TIP_per90,Distance OTIP_per90,HSR Distance OTIP_per90,Sprint Distance OTIP_per90,No. of High Intensity Runs OTIP_per90,Distance BOP_per90,HSR Distance BOP_per90,Sprint Distance BOP_per90,No. of High Intensity Runs BOP_per90,game_id,match_description,season,competition
OB,478962,Rami Al Hajj,22,CAM,568d3cde-35fa-490e-abb6-4766be700e70,ejv587h08dn1hgxhfgib3reqy,4057,8247.19,1831.72,4258.44,1664.41,456.25,36.38,40,36.38,27,3197.31,119.78,0.0,12,1755.47,15.67,0.0,1,10977.280256347056,2438.079368991866,5668.123243776189,2215.3842740941586,607.2837071727879,48.42297263988169,53.24131131377866,48.42297263988169,35.937885136800595,4255.724426916441,159.43110672911018,0.0,15.972393394133599,2336.588119299976,20.85728370717279,0.0,1.3310327828444666,e3c0433b-b5f3-4e12-9adf-9ba5743c52e7,OB - RFC : 2023-7-23,2023,Superliga
OB,489872,Louicius Deedson,30,SUB,5ecad026-2e9f-4895-9323-d3b1d251c7d2,5wmik73cqursg7sv3w14ue5pm,1324,2533.23,745.01,1039.96,479.53,186.82,81.92,25,21.16,8,1141.75,124.82,53.76,16,758.66,10.43,7.0,1,10331.904833836858,3038.560422960725,4241.528700906345,1955.7870090634442,761.9546827794562,334.11480362537765,101.96374622356495,86.30211480362539,32.62839879154078,4656.684290030212,509.0845921450151,219.2628398791541,65.25679758308156,3094.2326283987913,42.5392749244713,28.54984894259819,4.078549848942598,e3c0433b-b5f3-4e12-9adf-9ba5743c52e7,OB - RFC : 2023-7-23,2023,Superliga
OB,559042,Tobias Slotsager,28,LCB,80ca327d-d3e1-4a47-94b9-4ed8794761e6,wrckom9vy4352nos44600ydw,5987,10105.4,3027.19,5400.14,1243.65,365.12,69.3,36,0.0,5,4015.66,217.56,32.93,25,2618.41,98.35,36.37,6,9114.608318022381,2730.386838149324,4870.679138132621,1121.7153833305497,329.3215299816269,62.505428428261226,32.47035243026557,0.0,4.509771170870218,3621.9415400033404,196.22916318690494,29.701352931351263,22.548855854351093,2361.685986303658,88.7071989310172,32.804075496909974,5.411725405044263,e3c0433b-b5f3-4e12-9adf-9ba5743c52e7,OB - RFC : 2023-7-23,2023,Superliga
OB,573252,Charly Nouck,21,LW,b6f34834-0cac-448b-bb8e-e7eb693e52b7,6d8194j12jdzgqk5uwcemecr8,4662,8119.86,2718.94,3360.13,1057.77,647.43,335.57,89,226.32,63,2814.43,191.12,88.38,24,2032.74,8.19,20.87,2,9405.243243243242,3149.3513513513512,3892.0424710424713,1225.216216216216,749.9189189189188,388.6911196911197,103.08880308880309,262.1467181467181,72.97297297297297,3259.9575289575287,221.37451737451738,102.37065637065638,27.799227799227797,2354.5250965250966,9.486486486486486,24.17374517374517,2.3166023166023164,e3c0433b-b5f3-4e12-9adf-9ba5743c52e7,OB - RFC : 2023-7-23,2023,Superliga
OB,575866,Max Ejdum,18,SUB,c6d56457-1d30-42c7-b91c-4f6998dd7dbf,2z8u8kyv91shp0la8alkn6kus,633,1307.0,351.88,645.52,213.74,95.86,0.0,9,0.0,0,610.78,76.98,0.0,9,407.41,8.02,0.0,0,11149.763033175355,3001.81990521327,5506.8056872037905,1823.3744075829384,817.7630331753553,0.0,76.77725118483411,0.0,0.0,5210.445497630331,656.7014218009479,0.0,76.77725118483411,3475.535545023697,68.4170616113744,0.0,0.0,e3c0433b-b5f3-4e12-9adf-9ba5743c52e7,OB - RFC : 2023-7-23,2023,Superliga
OB,585646,Luca Kjerrumgaard,17,SUB,0f0c263e-6ff2-4677-a79c-a02f8fb018ce,axyrfq1u8nwcj2ss5498u8qhg,1924,3962.16,1027.53,2053.52,644.09,192.35,44.68,24,31.19,11,1536.58,118.26,13.49,13,1265.87,2.67,0.0,0,11120.407484407482,2883.919958419958,5763.517671517671,1807.7370062370062,539.8596673596674,125.40124740124739,67.35966735966736,87.53950103950103,30.87318087318087,4312.646569646569,331.9147609147609,37.86174636174636,36.486486486486484,3552.8575883575877,7.493762993762993,0.0,0.0,e3c0433b-b5f3-4e12-9adf-9ba5743c52e7,OB - RFC : 2023-7-23,2023,Superliga
OB,588756,Aske Adelgaard,23,LB,ff50b19a-80ca-4670-b83d-72860a52fa6f,1rmox6tf7r283dca2vi844kr8,5353,10619.77,3018.92,4952.66,1585.33,779.73,283.13,88,128.01,39,3836.88,329.35,134.87,46,2862.18,63.27,20.24,3,10713.012889968242,3045.426489818793,4996.144965439939,1599.2493928638146,786.576125537082,285.615916308612,88.77265084999065,129.13394358303754,39.34242480851859,3870.5682794694562,332.241733607323,136.05417522884363,46.40388567158603,2887.31029329348,63.8255184008967,20.417709695497848,3.026340369886045,e3c0433b-b5f3-4e12-9adf-9ba5743c52e7,OB - RFC : 2023-7-23,2023,Superliga
RFC,50647,Bjorn Kopplin,15,RB,6772809b-3028-4162-8c19-f36f871d90bb,2datlbzulrzdgpyxv3fkzn0et,5987,10674.05,3228.47,4638.42,1901.53,678.96,226.67,85,87.07,30,3881.46,392.6,117.96,51,2920.87,47.8,21.63,4,9627.504593285452,2911.932186403875,4183.642558877568,1715.0930349089695,612.3908468348088,204.4459662602305,76.66610990479373,78.53315516953398,27.058627025221313,3500.899281777184,354.1072323367296,106.3945214631702,45.999665942876234,2634.491063971939,43.11341239351929,19.509270085184568,3.607816936696175,e3c0433b-b5f3-4e12-9adf-9ba5743c52e7,OB - RFC : 2023-7-23,2023,Superliga
RFC,167040,Patrik Carlgren,1,GK,df35ea34-29ec-499b-8b40-6cc06efeb085,6k51ka2qv5ge2ibrb4o5bin6d,5987,5267.48,3589.6,1358.9,275.58,43.4,0.0,3,0.0,0,1731.99,26.12,0.0,2,1782.54,15.45,0.0,1,4751.025889427092,3237.6549189911475,1225.6656088191082,248.56054785368298,39.1448137631535,0.0,2.7058627025221313,0.0,0.0,1562.1757140471022,23.559044596626027,0.0,1.8039084683480875,1607.7695005846,13.935192917988974,0.0,0.9019542341740437,e3c0433b-b5f3-4e12-9adf-9ba5743c52e7,OB - RFC : 2023-7-23,2023,Superliga
RFC,171158,Edgar Babayan,11,SUB,1f4b8600-7d3c-423a-ba5e-5a74f6966bf0,7lp3mi2px39g0heenxjcn7g7p,1948,3514.39,1174.27,1483.05,613.06,197.47,46.55,24,32.97,15,1041.05,60.51,13.59,8,1135.45,33.48,0.0,1,9742.14887063655,3255.1632443531826,4111.124229979466,1699.4476386036956,547.4014373716632,129.0400410677618,66.52977412731006,91.39527720739218,41.581108829568784,2885.867556468172,167.73819301848047,37.67248459958932,22.17659137577002,3147.5513347022584,92.80903490759754,0.0,2.7720739219712525,e3c0433b-b5f3-4e12-9adf-9ba5743c52e7,OB - RFC : 2023-7-23,2023,Superliga
RFC,186663,Marvin Egho,45,RF,7b9fd49c-e76d-4422-81f9-1d03e2eca2dc,4m9sp9mxlsjk6fv7v218yqfv9,4024,7242.31,2278.3,3517.23,955.92,397.2,93.67,50,45.9,29,2615.12,159.77,47.77,20,1936.29,16.61,0.0,1,9718.805666003977,3057.3608349900596,4719.940854870775,1282.7952286282307,533.0218687872764,125.7002982107356,67.09741550695826,61.59542743538768,38.916500994035786,3509.355864811133,214.4030815109344,64.10487077534792,26.838966202783304,2598.4010934393636,22.28976143141153,0.0,1.3419483101391652,e3c0433b-b5f3-4e12-9adf-9ba5743c52e7,OB - RFC : 2023-7-23,2023,Superliga
RFC,192094,Wessel Dammers,4,LCB,2486ba4f-0ee7-4a69-be7b-21f39656df8a,8cox96ikk1k4c24f0y5ef45x,5987,10232.15,3306.17,4699.73,1467.88,594.15,164.22,63,1.96,9,3908.0,452.67,162.25,51,2603.43,54.9,0.0,3,9228.931017203942,2982.0140303991984,4238.9413729747785,1323.9605812593954,535.8961082345081,148.11892433606147,56.823116752964765,1.7678302989811259,8.117588107566393,3524.837147152163,408.2876231835644,146.3420744947386,45.999665942876234,2348.1747118757307,49.517287456155,0.0,2.7058627025221313,e3c0433b-b5f3-4e12-9adf-9ba5743c52e7,OB - RFC : 2023-7-23,2023,Superliga
RFC,210069,Mikkel Pedersen,12,RCM,9a5190ca-ddd3-453b-8fcd-acb37c88f4df,9xub4z9b3bog8wqhn5yfihecp,5574,10725.95,2855.36,5113.36,1801.53,728.08,227.63,68,13.9,7,4597.73,635.32,162.25,57,2498.2,47.0,51.48,4,10391.124865446716,2766.226049515608,4953.7395048439175,1745.2927879440256,705.3519913885899,220.52421959095798,65.8772874058127,13.466092572658773,6.7814854682454255,4454.205597416576,615.4876210979548,157.18514531754573,55.22066738428418,2420.21528525296,45.53283100107642,49.87298170075349,3.8751345532831,e3c0433b-b5f3-4e12-9adf-9ba5743c52e7,OB - RFC : 2023-7-23,2023,Superliga
RFC,226927,Hugo Andersson,5,RCB,9ca4a299-6133-4cb3-aded-8ee19cfe8ced,1t67kvg37jg2elz9voix5kcet,5987,9930.85,3549.83,4578.27,1320.92,409.31,72.52,42,1.13,8,3760.14,282.28,71.39,32,2668.95,56.56,0.0,2,8957.172206447303,3201.784199098046,4129.390011692,1191.409387005178,369.17888758977784,65.40972106230164,37.882077835309836,1.0192082846166695,7.21563387339235,3391.474194087189,254.60364122264906,64.39051277768499,28.8625354935694,2407.270753298814,51.01453148488391,0.0,1.8039084683480875,e3c0433b-b5f3-4e12-9adf-9ba5743c52e7,OB - RFC : 2023-7-23,2023,Superliga
RFC,424835,Stephen Odey,90,LF,55d9ece8-bb1f-495c-a30d-9270b54f5e26,9yuyz4ci6wqikd6ckjstbt2i1,5987,10712.62,3683.01,4797.58,1436.96,677.35,117.72,65,77.49,43,3750.28,228.16,27.51,18,2855.12,47.69,12.72,4,9662.292968097547,3321.9064640053452,4327.197594788709,1296.072156338734,610.9387005177886,106.17805244696844,58.62702522131284,69.89243360614665,38.784032069483885,3382.580925338233,205.78987806914984,24.812760982127944,16.235176215132785,2575.1875730749957,43.014197427760145,11.472857858693837,3.607816936696175,e3c0433b-b5f3-4e12-9adf-9ba5743c52e7,OB - RFC : 2023-7-23,2023,Superliga
RFC,456854,Simen Nordli,9,LM,5a767941-d5e3-47ee-9c8c-6ec4b6801961,606hufq6dapf3qxcgilbc8tt5,4038,8061.9,1890.04,3744.8,1747.92,634.77,44.37,50,38.4,26,3290.17,373.35,5.97,23,1717.51,16.38,0.0,1,10781.1441307578,2527.5423476968795,5007.904903417534,2337.4858841010405,848.8751857355127,59.335809806835066,66.86478454680535,51.3521545319465,34.769687964338786,4399.930163447251,499.2793462109956,7.983655274888559,30.75780089153046,2296.818722139673,21.904903417533433,0.0,1.3372956909361071,e3c0433b-b5f3-4e12-9adf-9ba5743c52e7,OB - RFC : 2023-7-23,2023,Superliga
RFC,482537,Tobias Klysner,18,SUB,2f829293-2583-430a-9212-0a166b5d97be,d88feog3dgv09oxbzn15xqesq,1252,2343.48,785.17,1030.31,370.91,130.32,26.78,14,26.78,9,535.06,23.18,0.0,2,874.51,48.39,0.0,3,10107.661341853034,3386.5159744408943,4443.829073482428,1599.7715654952076,562.0830670926517,115.50479233226837,60.383386581469644,115.50479233226837,38.81789137380191,2307.766773162939,99.9776357827476,0.0,8.626198083067091,3771.8482428115017,208.7108626198083,0.0,12.939297124600639,e3c0433b-b5f3-4e12-9adf-9ba5743c52e7,OB - RFC : 2023-7-23,2023,Superliga
RFC,509036,Filip Bundgaard,10,RM,cac92521-ef78-4bc5-8f78-2c9121037b6a,9auqrrixu34cgkpe8trlkaoh6,5987,11064.79,3105.21,5399.46,1863.93,599.82,96.37,58,63.73,33,4033.38,202.35,30.13,21,2977.87,109.28,2.51,4,9979.934190746619,2800.7573074995826,4870.065809253383,1681.1795557040255,541.010188742275,86.9213295473526,52.31334558209454,57.4815433439118,29.764489727743445,3637.924169032905,182.51043928511774,27.175881075663938,18.941038917654918,2685.9024553198597,98.5655587105395,2.26390512777685,3.607816936696175,e3c0433b-b5f3-4e12-9adf-9ba5743c52e7,OB - RFC : 2023-7-23,2023,Superliga
RFC,533579,Mads Enggard,8,LCM,28ead73e-adba-4812-bd52-563f8288944a,5al9uyujlrlb17o4r5sapkkk4,5987,11640.43,3147.23,5229.48,2209.99,749.97,303.75,84,73.22,19,4652.62,558.83,196.27,58,2919.38,54.48,34.27,7,10499.135126106565,2838.657424419576,4716.751628528478,1993.309837982295,676.4386170035076,273.9685986303658,75.76415567061967,66.04108902622349,17.13713044930683,4196.450309002839,504.03908468348095,177.02655754133957,52.31334558209454,2633.14715216302,49.1384666778019,30.909971605144484,6.313679639218306,e3c0433b-b5f3-4e12-9adf-9ba5743c52e7,OB - RFC : 2023-7-23,2023,Superliga
RFC,558934,Jeppe Kudsk,2,SUB,2f40067a-f1ed-43fc-aae5-e61c050cafdb,b1kyjkhaaiw32cb4bubbpm7tg,412,911.7,199.65,573.44,133.94,4.66,0.0,1,0.0,0,130.08,4.66,0.0,1,370.68,0.0,0.0,0,11949.466019417476,2616.7718446601943,7515.961165048545,1755.5242718446602,61.07766990291263,0.0,13.106796116504857,0.0,0.0,1704.9320388349515,61.07766990291263,0.0,13.106796116504857,4858.42718446602,0.0,0.0,0.0,e3c0433b-b5f3-4e12-9adf-9ba5743c52e7,OB - RFC : 2023-7-23,2023,Superliga
RFC,592873,William Kaastrup,19,LB,7054c7bb-db2a-40c1-86e3-c117e36ebe9f,6naim8qlnti5rmdlkkk5shus4,4734,8073.94,2344.43,3516.94,1369.13,649.03,194.41,59,115.0,17,3508.2,475.86,79.4,41,1872.84,30.07,0.0,1,9209.817490494295,2674.2547528517107,4011.718631178707,1561.745247148289,740.3384030418249,221.76045627376425,67.30038022813687,131.1787072243346,19.39163498098859,4001.7490494296576,542.8060836501901,90.5703422053232,46.768060836501895,2136.319391634981,34.30038022813688,0.0,1.1406844106463878,e3c0433b-b5f3-4e12-9adf-9ba5743c52e7,OB - RFC : 2023-7-23,2023,Superliga
RFC,597620,Mustapha Ubandoma,20,SUB,812761b4-beba-424a-a9b4-0bf537d20e92,33upoxyyqkh71m6d0b2nsn95g,1963,3750.13,1187.47,1435.81,643.56,315.35,167.93,51,90.3,34,1090.1,78.39,18.19,9,1187.65,41.72,59.45,8,10316.20071319409,3266.601120733571,3949.7575140091694,1770.3637289862452,867.4936321956189,461.9572083545594,140.29546612328068,248.40550178298523,93.5303107488538,2998.746816097809,215.64238410596025,50.03871625063678,24.75802343352012,3267.0962812022412,114.76719307182883,163.54049923586348,22.007131940906774,e3c0433b-b5f3-4e12-9adf-9ba5743c52e7,OB - RFC : 2023-7-23,2023,Superliga
BIF,56624,Daniel Wass,10,RWB,c2d93f36-c7da-4772-aba6-512918bc14cf,etz3rjq7chhaomst5u28nnff9,5948,11291.24,3969.79,4212.9,2031.24,826.19,251.13,95,111.79,38,4678.28,515.26,129.29,54,2589.34,17.92,10.04,3,10250.957632817754,3604.046065904505,3824.7579018157357,1844.098184263618,750.0716207128446,227.99293880295895,86.24747814391391,101.49058507061197,34.498991257565564,4247.261600537995,467.7881640887693,117.37827841291188,49.02488231338265,2350.7794216543375,16.26899798251513,9.114996637525216,2.723604572965703,26ce3d5d-ecf3-4cab-93eb-cff5db128a54,SIF - BIF : 2023-7-23,2023,Superliga
BIF,91082,Ohi Omoijuanfo,9,LF,dfa0afa6-16af-4144-8fa8-58993b0c894a,53tbs0tyag4c741oqro5t7b2t,4849,8345.89,3189.39,3515.55,971.5,528.27,141.18,57,75.62,29,3343.91,253.47,65.56,28,1647.17,1.12,0.0,0,9294.247473705918,3551.8057331408536,3915.0278407919163,1081.8931738502786,588.2982058156321,157.2225201072386,63.47700556815839,84.21282738709013,32.29531862239637,3723.8840998143946,282.2722210765106,73.0096927201485,31.181686945762017,1834.340688801815,1.2472674778304806,0.0,0.0,26ce3d5d-ecf3-4cab-93eb-cff5db128a54,SIF - BIF : 2023-7-23,2023,Superliga
BIF,112340,Josip Radosevic,22,CM,80a3d581-41cb-4e8b-9bfb-9aef5a39f3f0,94didhw8o1blxonn4amoahcr9,5948,11315.57,3040.9,4870.48,2280.13,1016.79,107.27,89,26.56,31,5017.21,695.61,80.71,56,1862.47,28.85,0.0,2,10273.046065904504,2760.7363819771354,4421.753866845997,2070.0574983187626,923.1112979152655,97.38702084734365,80.80026899798251,24.112979152656354,28.143913920645595,4554.965366509751,631.5221923335574,73.27404169468728,50.84061869535979,1690.8772696704773,26.191997310020174,0.0,1.8157363819771353,26ce3d5d-ecf3-4cab-93eb-cff5db128a54,SIF - BIF : 2023-7-23,2023,Superliga
BIF,165859,Thomas Mikkelsen,16,GK,30a4b5e1-0f8e-4e48-b666-a63557bc04bf,3hi7nroqhsvj8elv8nd9a8ted,5948,5134.59,3850.16,1222.75,61.68,0.0,0.0,0,0.0,0,1689.79,0.0,0.0,0,1380.33,0.0,0.0,0,4661.530934767989,3495.4377942165434,1110.0958305312708,55.997310020174844,0.0,0.0,0.0,0.0,0.0,1534.1065904505715,0.0,0.0,0.0,1253.1577000672494,0.0,0.0,0.0,26ce3d5d-ecf3-4cab-93eb-cff5db128a54,SIF - BIF : 2023-7-23,2023,Superliga
BIF,192647,Mathias Greve,8,RCM,a9da37ec-e227-496c-80a2-b093971a3ae9,8domjmewnw5h6b19vef8w0afp,3913,8685.88,1740.69,4988.2,1464.64,402.13,90.22,44,53.83,23,3386.44,199.43,35.24,20,1702.84,5.61,1.15,1,11986.647584973165,2402.178890876565,6883.792486583184,2021.2256580628673,554.9455660618452,124.50498338870432,60.72067467416304,74.28622540250446,31.740352670585228,4673.339125990289,275.216457960644,48.63174035267058,27.60030667007411,2349.94531050345,7.741886020955788,1.5870176335292612,1.3800153335037055,26ce3d5d-ecf3-4cab-93eb-cff5db128a54,SIF - BIF : 2023-7-23,2023,Superliga
BIF,209721,Rasmus Lauritsen,5,CB,16c7dafb-a153-4d65-b12b-b9cdcac9e63f,bmkq3hz1z7lsji7wgr3j8978p,5948,10237.74,3332.91,5262.68,1203.54,390.06,48.55,38,0.0,3,4279.44,327.24,48.55,33,2109.71,34.99,0.0,2,9294.518493611296,3025.842972427706,4777.819771351715,1092.6556825823805,354.12306657700066,44.077000672494954,34.498991257565564,0.0,2.723604572965703,3885.1674512441155,297.09078681909887,44.077000672494954,29.95965030262273,1915.3386012104909,31.76630800268998,0.0,1.8157363819771353,26ce3d5d-ecf3-4cab-93eb-cff5db128a54,SIF - BIF : 2023-7-23,2023,Superliga
BIF,214538,Blas Riveros,15,LWB,b2b64362-d5f7-489f-8880-07242402310b,b0ip5jlx3ye09wnynnndyccmh,5948,11543.71,3258.99,5035.09,2096.18,960.68,192.78,95,114.08,45,4627.23,503.22,75.83,47,2642.94,40.62,2.88,3,10480.167114996637,2958.7333557498314,4571.198049764626,1903.0551445864153,872.170813718897,175.01882985877606,86.24747814391391,103.56960322797578,40.85406859448554,4200.914929388029,456.857431069267,68.84364492266307,42.66980497646267,2399.441156691325,36.87760591795561,2.6146603900470744,2.723604572965703,26ce3d5d-ecf3-4cab-93eb-cff5db128a54,SIF - BIF : 2023-7-23,2023,Superliga
BIF,445904,Hakon Evjen,11,SUB,c7e224d1-128a-4af2-982f-c39731b6db70,b2ibeioms7t9vb3au7tpqys4p,2034,4414.09,1335.94,1772.77,774.69,359.96,170.73,44,62.16,21,1829.86,146.14,107.17,21,1076.94,15.5,1.4,2,11718.823008849558,3546.7433628318586,4706.469026548672,2056.699115044248,955.646017699115,453.2654867256637,116.81415929203541,165.02654867256638,55.75221238938054,4858.0353982300885,387.9823008849557,284.5221238938053,55.75221238938054,2859.132743362832,41.150442477876105,3.7168141592920354,5.3097345132743365,26ce3d5d-ecf3-4cab-93eb-cff5db128a54,SIF - BIF : 2023-7-23,2023,Superliga
BIF,486870,Frederik Alves,32,RCB,fb49ef3c-4c5e-48eb-81b6-9979bc42f57b,506kxojakimt5s0v2c4q6b33e,5948,11157.94,3371.71,5445.6,1707.62,476.45,156.56,51,2.78,4,4698.78,395.39,147.41,45,2388.53,30.27,6.37,2,10129.938802958977,3061.0682582380628,4943.887020847344,1550.2938802958975,432.55379959650304,142.13584398117013,46.30127774041694,2.5238735709482176,3.6314727639542705,4265.872898453261,358.9620040349697,133.82885003362475,40.85406859448554,2168.4704102219234,27.481170141223938,5.783120376597175,1.8157363819771353,26ce3d5d-ecf3-4cab-93eb-cff5db128a54,SIF - BIF : 2023-7-23,2023,Superliga
BIF,486871,Nicolai Vallys,7,LCM,a5eabdd8-5d35-48b7-a853-7ffd7e00ea6c,chteizjcvxpvze9p77gcttcoa,4849,10783.76,2677.61,5071.41,2045.79,828.92,160.03,90,109.84,51,4112.16,339.25,50.19,35,2190.43,51.8,0.0,4,12009.13672922252,2981.8713136729225,5647.682821200247,2278.2565477418025,923.1115693957518,178.21447721179624,100.22685089709219,122.32130336151786,56.795215508352236,4579.431635388741,377.7995462982058,55.893173850278416,38.97710868220252,2439.332233450196,57.68612084965972,0.0,4.454526706537431,26ce3d5d-ecf3-4cab-93eb-cff5db128a54,SIF - BIF : 2023-7-23,2023,Superliga
BIF,492654,Mathias Kvistgaarden,36,RF,83c94123-84b6-460b-a0e7-ff4b98b164b5,7z1pv1wezn5rydamnknklv2ay,5948,11503.42,3089.34,5706.46,1605.59,785.26,316.76,107,215.22,70,4447.03,343.99,78.79,34,2359.5,15.51,22.75,3,10443.589105581708,2804.713517148621,5180.713517148621,1457.6640887693338,712.9125756556825,287.57632817753864,97.14189643577673,195.39139206455948,63.550773369199725,4037.317081371889,312.29757901815736,71.53093476798924,30.867518493611293,2142.114996637525,14.081035642232681,20.65400134498991,2.723604572965703,26ce3d5d-ecf3-4cab-93eb-cff5db128a54,SIF - BIF : 2023-7-23,2023,Superliga
BIF,502821,Sebastian Sebulonsen,2,SUB,91bf89ee-6ef9-438d-91c5-298a74463222,hsobzlp177f9755mpsi7szmy,1098,2158.52,624.64,991.6,375.4,164.37,2.51,12,2.51,4,953.01,100.87,0.0,8,533.87,4.69,0.0,0,10615.67213114754,3072.0,4876.7213114754095,1846.229508196721,808.3770491803278,12.344262295081966,59.01639344262295,12.344262295081966,19.672131147540984,4686.934426229508,496.08196721311475,0.0,39.34426229508197,2625.590163934426,23.065573770491802,0.0,0.0,26ce3d5d-ecf3-4cab-93eb-cff5db128a54,SIF - BIF : 2023-7-23,2023,Superliga
BIF,508868,Henrik Heggheim,3,LCB,ae8cee2e-e444-4acf-8583-78abddccabde,cqwjwlsum5q92s2k80w3temi2,5948,10703.32,3605.7,4796.41,1482.72,592.82,225.67,73,8.92,8,4528.68,474.28,216.74,65,2249.21,27.75,0.0,0,9717.203765971753,3273.5003362474777,4354.508069939475,1346.1143241425689,538.2024209818427,204.87861466039,66.27437794216543,8.098184263618021,7.262945527908541,4111.444519166106,430.5837256220578,196.77135171486216,59.011432414256895,2041.986213853396,25.19334229993275,0.0,0.0,26ce3d5d-ecf3-4cab-93eb-cff5db128a54,SIF - BIF : 2023-7-23,2023,Superliga
BIF,543221,Yousef Salech,17,SUB,f95194a5-62a5-416d-9d91-67c5ed7b53a9,60aejqxzvo5z8jgcu245r2l1w,1098,2285.68,603.43,1069.09,449.42,122.79,40.95,15,38.38,9,956.81,46.41,2.56,6,587.47,3.48,0.0,0,11241.049180327867,2967.6885245901635,5257.819672131147,2210.2622950819673,603.8852459016393,201.39344262295083,73.77049180327869,188.75409836065575,44.26229508196721,4705.622950819672,228.24590163934423,12.59016393442623,29.508196721311474,2889.196721311476,17.114754098360656,0.0,0.0,26ce3d5d-ecf3-4cab-93eb-cff5db128a54,SIF - BIF : 2023-7-23,2023,Superliga
SIF,84490,Nicolai Larsen,1,GK,66b14c99-da5d-481d-b573-6f434a5cca57,b2492j7qzdo7g3ysxz6gq4g5x,5948,5965.8,4165.47,1456.48,270.33,64.38,9.13,8,0.0,0,2235.22,55.13,9.13,8,1872.02,3.12,0.0,0,5416.160053799596,3781.6977135171487,1322.291862811029,245.42400806993942,58.44855413584397,8.288836583725622,7.262945527908541,0.0,0.0,2029.2851378614657,50.05077336919973,8.288836583725622,7.262945527908541,1699.5474108944181,2.832548755884331,0.0,0.0,26ce3d5d-ecf3-4cab-93eb-cff5db128a54,SIF - BIF : 2023-7-23,2023,Superliga
SIF,84500,Kasper Kusk,7,SUB,76f88f81-35c9-4e9b-88e2-9d149d410411,11cna826ls27ahux2w0ckapqt,2169,3907.94,1494.25,1518.38,494.2,262.34,138.76,42,117.35,32,1279.41,61.28,21.41,9,976.37,19.77,0.0,1,9729.311203319503,3720.124481327801,3780.199170124482,1230.3734439834025,653.1286307053942,345.46058091286307,104.56431535269711,292.15767634854774,79.66804979253112,3185.2531120331955,152.56431535269712,53.302904564315355,22.406639004149376,2430.796680497925,49.219917012448136,0.0,2.4896265560165975,26ce3d5d-ecf3-4cab-93eb-cff5db128a54,SIF - BIF : 2023-7-23,2023,Superliga
SIF,179459,Mark Brink,14,CDM,eb8a0e69-5beb-4456-a1fd-381dfa545f20,5r1v2w303bvj0vv1893qr5d5h,5948,12205.31,2915.6,6748.58,2041.32,406.5,93.3,43,23.51,12,5277.61,276.5,69.79,31,2430.01,0.0,0.0,0,11080.812710154672,2646.9804976462674,6126.821116341627,1853.2494956287828,369.04841963685266,84.70410221923335,39.0383322125084,21.343981170141223,10.894418291862811,4791.374243443173,251.0255548083389,63.360121049092136,28.143913920645595,2206.1287827841293,0.0,0.0,0.0,26ce3d5d-ecf3-4cab-93eb-cff5db128a54,SIF - BIF : 2023-7-23,2023,Superliga
SIF,205123,Tobias Salquist,20,RCB,eb332b58-451c-445c-94aa-2fb6a7f18d2b,chjcbjc5nv8uyiusfafts5zv9,5948,10919.35,3717.93,5225.67,1398.41,464.91,112.43,53,16.72,12,4755.69,336.43,95.7,40,2571.32,13.01,0.0,1,9913.330531271014,3375.3903833221248,4744.219569603228,1269.5719569603227,422.077000672495,102.07162071284465,48.11701412239408,15.179556153328848,10.894418291862811,4317.5396772024205,305.4340954942838,86.88298587760592,36.3147276395427,2334.4196368527237,11.811365164761263,0.0,0.9078681909885676,26ce3d5d-ecf3-4cab-93eb-cff5db128a54,SIF - BIF : 2023-7-23,2023,Superliga
SIF,218345,Callum McCowatt,17,SUB,a2a851a7-8cda-485c-94a8-d744f8b528f4,349g9rdismqpb1aarjp011bd,935,2067.69,445.95,897.01,500.14,203.4,21.18,21,14.35,16,657.8,52.94,6.83,5,437.29,1.12,0.0,0,11941.739037433155,2575.540106951871,5180.592513368984,2888.509090909091,1174.716577540107,122.32299465240642,121.28342245989305,82.87700534759358,92.40641711229945,3799.0588235294113,305.74973262032086,39.445989304812834,28.877005347593585,2525.5251336898395,6.468449197860962,0.0,0.0,26ce3d5d-ecf3-4cab-93eb-cff5db128a54,SIF - BIF : 2023-7-23,2023,Superliga
