team,ID,player_name,number,position,ssiId_player,optaUuid_player,Minutes_seconds,Distance,Walking,Jogging,Running,High Speed Running,Sprinting,No. of High Intensity Runs,Sprint Distance TIP,No. of High Intensity Runs TIP,Distance OTIP,HSR Distance OTIP,Sprint Distance OTIP,No. of High Intensity Runs OTIP,Distance BOP,HSR Distance BOP,Sprint Distance BOP,No. of High Intensity Runs BOP,Distance_per90,Walking_per90,Jogging_per90,Running_per90,High Speed Running_per90,Sprinting_per90,No. of High Intensity Runs_per90,Sprint Distance TIP_per90,No. of High Intensity Runs TIP_per90,Distance OTIP_per90,HSR Distance OTIP_per90,Sprint Distance OTIP_per90,No. of High Intensity Runs OTIP_per90,Distance BOP_per90,HSR Distance BOP_per90,Sprint Distance BOP_per90,No. of High Intensity Runs BOP_per90,game_id,match_description,season,competition,Minutes
AGF,492656,Jonas Jensen-Abbew,40,LCB,0916ecd4-0ead-4117-8dc5-6f2e67ffaaf1,3l3v5wj4c7vtqqwu05b526590,4782,8243.68,2653.54,3848.09,1274.61,360.41,107.03,46,63.06,23,2917.41,220.15,43.97,22,2167.69,5.38,0.0,1,9309.048933500628,2996.4692597239646,4345.396486825596,1439.3337515683813,406.9874529485571,120.86198243412797,51.94479297365119,71.20953575909661,25.972396486825595,3294.4404015056457,248.60100376411543,49.652446675031364,24.843161856963615,2447.830614805521,6.075282308657465,0.0,1.1292346298619824,69cc4a79-985d-45b4-8980-53428ebbe3d6,AGF - FCM : 2024-7-19,2024,Superliga,79.7
FCM,186734,Adam Buksa,18,RF,d988c507-a96b-489d-9ec2-611538dc82f8,elhmf9cc26ec5p1wnwonuxf4l,6160,10728.67,3763.63,5003.95,1376.17,486.5,98.42,50,78.01,31,3696.2,244.84,20.41,19,3099.34,0.0,0.0,0,9405.002922077922,3299.286038961039,4386.579545454545,1206.3827922077921,426.4772727272727,86.27727272727273,43.83116883116883,68.38538961038961,27.17532467532467,3240.175324675324,214.63246753246753,17.891883116883115,16.655844155844154,2716.953896103896,0.0,0.0,0.0,69cc4a79-985d-45b4-8980-53428ebbe3d6,AGF - FCM : 2024-7-19,2024,Superliga,102.66666666666667
FCM,204164,Joel Andersson,6,RB,cc524710-5e1e-480e-b7ae-fd7195d26a2c,8yfw9f74h0yfz51bkxxc8p39x,6160,10990.79,3327.3,4977.65,1772.56,699.68,213.6,66,68.53,21,4142.23,456.56,145.08,45,2996.62,43.62,0.0,0,9634.783441558442,2916.788961038961,4363.524350649351,1553.8675324675323,613.3558441558441,187.24675324675323,57.857142857142854,60.074999999999996,18.409090909090907,3631.1756493506487,400.2311688311688,127.1805194805195,39.44805194805195,2626.907142857143,38.23831168831168,0.0,0.0,69cc4a79-985d-45b4-8980-53428ebbe3d6,AGF - FCM : 2024-7-19,2024,Superliga,102.66666666666667
FCM,228044,Mads Bech,22,LCB,78c10560-94f6-4d7a-afc9-c2ca2d870c3b,a87w6l9zsbahdi4knm1347zs9,6160,9803.12,2807.49,5122.97,1428.0,374.22,70.45,35,1.43,7,3927.0,267.06,68.75,28,2347.15,9.44,0.27,0,8593.644155844157,2461.1113636363634,4490.91525974026,1251.8181818181818,328.05,61.75811688311688,30.68181818181818,1.2535714285714286,6.136363636363636,3442.5,234.11103896103896,60.26785714285714,24.545454545454543,2057.5665584415583,8.275324675324676,0.23668831168831167,0.0,69cc4a79-985d-45b4-8980-53428ebbe3d6,AGF - FCM : 2024-7-19,2024,Superliga,102.66666666666667
FCM,247161,Paulo Victor da Silva,29,LB,17a566b4-7bb6-47a9-996d-9e6acec84844,ajhd3cqclubmexhscpd4w4ez9,4220,6301.35,2229.31,2685.36,882.51,376.53,127.64,45,68.31,19,2536.89,266.97,59.32,26,1698.32,0.0,0.0,0,8063.338862559242,2852.6715639810427,3436.242654028437,1129.2781990521328,481.8156398104265,163.3308056872038,57.5829383886256,87.41090047393365,24.312796208530806,3246.257345971564,341.62037914691945,75.90710900473934,33.270142180094794,2173.2056872037915,0.0,0.0,0.0,69cc4a79-985d-45b4-8980-53428ebbe3d6,AGF - FCM : 2024-7-19,2024,Superliga,70.33333333333333
FCM,430901,Elias Olafsson,16,GK,e50ce7da-ca2f-465a-9119-f3cd3e6beeac,7yim2aepctujr2m4p20a97755,6160,4937.91,3474.7,1355.52,86.73,20.95,0.0,2,0.0,0,1604.8,20.95,0.0,2,1501.55,0.0,0.0,0,4328.687337662337,3046.003246753246,1188.2805194805194,76.02954545454546,18.365259740259738,0.0,1.7532467532467533,0.0,0.0,1406.8051948051948,18.365259740259738,0.0,1.7532467532467533,1316.293831168831,0.0,0.0,0.0,69cc4a79-985d-45b4-8980-53428ebbe3d6,AGF - FCM : 2024-7-19,2024,Superliga,102.66666666666667
FCM,477672,Aral Simsir,58,LM,aab38c5b-87be-4d1a-be86-6aad039c6afa,4zrsiizdbzwwkmit3ta0f0dbe,5036,8672.49,3450.39,3124.84,1218.6,750.36,128.31,75,64.63,36,3349.92,386.55,51.11,36,2391.99,13.71,12.57,3,9299.333995234312,3699.7827640984906,3350.7021445591736,1306.6799046862589,804.595710881652,137.58419380460683,80.42096902303415,69.30142970611595,38.60206513105639,3592.050833995234,414.489674344718,54.80420969023034,38.60206513105639,2564.8820492454324,14.700953137410645,13.478554408260523,3.216838760921366,69cc4a79-985d-45b4-8980-53428ebbe3d6,AGF - FCM : 2024-7-19,2024,Superliga,83.93333333333334
FCM,494784,Oliver Sorensen,24,RCM,b07f51f9-9824-4daf-a7b5-c5966b610ba3,drlp4xtkta08jiu0px6m4ocq2,6160,12238.87,3237.15,4928.23,2174.54,1393.79,505.16,136,156.75,62,4975.81,793.77,348.4,74,2900.09,1.39,0.0,0,10728.879545454547,2837.7613636363635,4320.201623376623,1906.252597402597,1221.828896103896,442.8350649350649,119.22077922077922,137.41071428571428,54.35064935064934,4361.911363636364,695.8373376623376,305.41558441558436,64.87012987012987,2542.2866883116885,1.2185064935064933,0.0,0.0,69cc4a79-985d-45b4-8980-53428ebbe3d6,AGF - FCM : 2024-7-19,2024,Superliga,102.66666666666667
FCM,551144,Franculino Gluda Dju,7,LF,1ac0c88d-d571-45b3-aeec-4f54b6460a15,1sdsqfn743j5tqem8ra7sppn8,4244,7571.41,2641.02,3033.27,1313.55,468.64,114.92,50,91.49,39,2798.98,147.29,23.43,11,2159.55,2.05,0.0,0,9633.745051837888,3360.3930254476904,3859.485862393968,1671.340716305372,596.2902921771913,146.2224316682375,63.61922714420358,116.41046182846371,49.62299717247879,3561.378887841659,187.4095193213949,29.8119698397738,13.996229971724787,2747.778039585297,2.608388312912347,0.0,0.0,69cc4a79-985d-45b4-8980-53428ebbe3d6,AGF - FCM : 2024-7-19,2024,Superliga,70.73333333333333
FCM,609108,Ousmane Diao,4,RCB,96784ea7-fa34-4ecc-8b86-6b23041057d4,ddl5g7raihnc9s4u3wetz8v10,6160,10565.12,2894.4,5236.53,1594.15,679.3,160.74,63,23.77,14,4221.01,465.14,132.67,47,2461.24,29.66,4.31,2,9261.631168831169,2537.2987012987014,4590.46461038961,1397.469155844156,595.4902597402597,140.90844155844155,55.22727272727273,20.837337662337664,12.272727272727272,3700.236038961039,407.75259740259736,116.30162337662337,41.2012987012987,2157.5805194805193,26.000649350649347,3.7782467532467523,1.7532467532467533,69cc4a79-985d-45b4-8980-53428ebbe3d6,AGF - FCM : 2024-7-19,2024,Superliga,102.66666666666667
AAB,439449,Lars Kramer,4,RCB,a5f06ef3-cfe8-4d24-b6fd-ccc350ed844c,7yst1mucy7jynmpzu1thox2i,5825,11284.29,3081.15,5900.6,1587.4,571.93,143.2,51,9.8,3,5018.15,458.5,133.41,47,1695.37,20.74,0.0,1,10460.972703862662,2856.345064377683,5470.084120171675,1471.5811158798285,530.2012017167382,132.7519313304721,47.27896995708155,9.084978540772532,2.7811158798283264,4652.018884120172,425.04721030042924,123.67622317596566,43.57081545064378,1571.6734763948498,19.226781115879827,0.0,0.9270386266094421,aaeb7384-43c9-421f-b99c-55eeaaf6e657,FCN - AAB : 2024-7-19,2024,Superliga,97.08333333333333
AAB,447810,Mathias Jorgensen,11,RW,8dad1822-e63d-4fde-8ebf-77740c65b478,1arzd8hqj73byhduozscqz5uy,5825,11620.55,3103.04,6125.1,1504.05,584.1,304.27,89,237.46,64,5211.83,210.97,65.97,24,1809.55,5.45,0.84,1,10772.698712446352,2876.637939914163,5678.2042918454945,1394.3124463519314,541.4832618025752,282.07004291845493,82.50643776824035,220.1345922746781,59.3304721030043,4831.567725321888,195.577339055794,61.15673819742489,22.24892703862661,1677.522746781116,5.052360515021459,0.7787124463519313,0.9270386266094421,aaeb7384-43c9-421f-b99c-55eeaaf6e657,FCN - AAB : 2024-7-19,2024,Superliga,97.08333333333333
AAB,479620,Kasper Jorgensen,20,RB,7b1d8a9a-f81b-4b5c-b9bb-4d9c97c745ad,de0dokhb6u6hts2hu5aupgiga,5825,11907.92,3482.9,5069.49,1867.97,1076.47,411.09,119,211.53,68,5150.84,491.72,199.56,50,1947.41,36.31,0.0,1,11039.101802575107,3228.782832618026,4699.6130472103005,1731.6803433476396,997.9292703862662,381.0963090128755,110.3175965665236,196.0964806866953,63.03862660944206,4775.027639484979,455.8434334763949,184.99982832618025,46.3519313304721,1805.3242918454937,33.660772532188844,0.0,0.9270386266094421,aaeb7384-43c9-421f-b99c-55eeaaf6e657,FCN - AAB : 2024-7-19,2024,Superliga,97.08333333333333
AAB,486037,Vincent Muller,1,GK,dbc303d2-8d8b-41f9-b2df-5f37b19480b0,a2l4ep71txn2edtjjcgewai5m,5825,5977.85,3965.35,1698.91,273.26,40.33,0.0,6,0.0,1,2212.55,31.39,0.0,5,1267.55,0.0,0.0,0,5541.697854077253,3676.0326180257516,1574.9551931330473,253.32257510729616,37.3874678111588,0.0,5.562231759656653,0.0,0.9270386266094421,2051.1193133047213,29.099742489270387,0.0,4.635193133047211,1175.0678111587981,0.0,0.0,0.0,aaeb7384-43c9-421f-b99c-55eeaaf6e657,FCN - AAB : 2024-7-19,2024,Superliga,97.08333333333333
AAB,493699,Malthe Hojholt,14,LCM,86ee6fae-a30c-410c-bc90-488bf8fe2835,eyx42tgneccybvhk8bfhtcaqy,3977,8828.18,2020.35,4656.55,1677.09,373.17,101.03,36,4.2,5,4295.34,308.35,96.83,31,1074.2,0.0,0.0,0,11986.968066381696,2743.2461654513454,6322.698013578074,2277.1651998994216,506.6929846618054,137.1792808649736,48.88106613024893,5.702791048529042,6.789036962534573,5832.244405330652,418.6799094795072,131.47648981644457,42.09202916771436,1458.556701030928,0.0,0.0,0.0,aaeb7384-43c9-421f-b99c-55eeaaf6e657,FCN - AAB : 2024-7-19,2024,Superliga,66.28333333333333
AAB,551061,Melker Widell,8,RCM,4279351e-a697-427c-aed2-eb47f46ff54e,3q4tnk1z46lop4rbdpjtfoc2c,5825,12538.69,3083.18,6023.77,2524.65,675.61,231.48,74,51.75,31,5684.76,425.34,179.74,43,1711.69,0.67,0.0,0,11623.849957081546,2858.226952789699,5584.267467811159,2340.448068669528,626.3165665236052,214.59090128755366,68.60085836909872,47.97424892703863,28.738197424892704,5269.992103004292,394.30660944206005,166.62592274678113,39.862660944206006,1586.8027467811162,0.6211158798283262,0.0,0.0,aaeb7384-43c9-421f-b99c-55eeaaf6e657,FCN - AAB : 2024-7-19,2024,Superliga,97.08333333333333
AAB,574190,Oliver Ross,10,CF,72cc31c2-1e46-4249-900f-a4158dbe438d,5lz41celw55rz3zh8pohclw5w,5825,12046.47,3539.61,5809.65,1897.72,680.87,118.62,66,28.29,34,5446.49,299.25,90.33,32,1861.42,0.67,0.0,0,11167.543004291845,3281.355193133047,5385.769957081546,1759.2597424892706,631.1927896995709,109.96532188841202,61.18454935622318,26.225922746781116,31.51931330472103,5049.10660944206,277.41630901287556,83.73939914163091,29.66523605150215,1725.6082403433477,0.6211158798283262,0.0,0.0,aaeb7384-43c9-421f-b99c-55eeaaf6e657,FCN - AAB : 2024-7-19,2024,Superliga,97.08333333333333
AAB,594234,Sebastian Otoa,3,LCB,40a1bdaa-201f-467e-8329-d90040ee1590,dq2eqqywinhsh9ijg8amqyp78,4880,9063.99,2614.06,4460.52,1246.88,456.55,285.98,62,59.08,11,4231.78,368.58,226.9,50,1249.52,5.83,0.0,1,10029.825,2892.6073770491803,4935.821311475411,1379.744262295082,505.1987704918033,316.4532786885246,68.60655737704919,65.37540983606557,12.172131147540984,4682.707377049181,407.8549180327869,251.07786885245903,55.32786885245902,1382.6655737704918,6.451229508196722,0.0,1.1065573770491806,aaeb7384-43c9-421f-b99c-55eeaaf6e657,FCN - AAB : 2024-7-19,2024,Superliga,81.33333333333333
AAB,630534,Kasper Davidsen,16,CDM,d498635e-afde-4024-b06b-4840308ef8a7,6v1kpakd3t0jhnoh1eh75ev4k,3977,9611.46,1953.13,5083.77,1770.38,579.71,224.47,62,4.38,14,4570.78,411.66,214.68,45,1311.03,25.21,5.42,3,13050.51144078451,2651.974352527031,6902.780487804878,2403.8350515463917,787.1345235101837,304.78702539602716,84.18405833542872,5.947196379180287,19.00930349509681,6206.238873522756,558.9549911993965,291.4940910233845,61.10133266281116,1780.1262257983403,34.23032436509932,7.359316067387478,4.073422177520745,aaeb7384-43c9-421f-b99c-55eeaaf6e657,FCN - AAB : 2024-7-19,2024,Superliga,66.28333333333333
AAB,630543,Noel Atli Arnorsson,24,LB,7c63e7cc-6443-4436-a453-eae1330de417,brinkgys7026490q3ixx6h9uc,3963,8093.31,2266.41,3488.18,1615.94,594.0,128.77,71,25.45,26,3767.08,371.23,103.32,43,1097.27,13.02,0.0,2,11027.97728993187,3088.219530658592,4753.008327024982,2201.886449659349,809.3868281604845,175.4625283875852,96.74489023467072,34.6782740348221,35.42770628311885,5133.038607115822,505.8395155185466,140.78425435276304,58.591975775927324,1495.1445874337624,17.74110522331567,0.0,2.7252081756245268,aaeb7384-43c9-421f-b99c-55eeaaf6e657,FCN - AAB : 2024-7-19,2024,Superliga,66.05
FCN,57059,Kian Hansen,4,RCB,54053666-6197-4e8b-88a0-811167ddea43,55gunqozsj8gs6oua7ee5xxhx,5825,9853.6,3400.86,4691.6,1294.17,385.78,81.19,41,1.95,6,4254.72,281.77,79.24,35,1480.08,6.91,0.0,0,9134.667811158799,3152.7285836909873,4349.294420600859,1199.7455793991417,357.6329613733906,75.2662660944206,38.00858369098712,1.807725321888412,5.562231759656653,3944.2897854077255,261.2116738197425,73.45854077253219,32.446351931330476,1372.091330472103,6.405836909871245,0.0,0.0,aaeb7384-43c9-421f-b99c-55eeaaf6e657,FCN - AAB : 2024-7-19,2024,Superliga,97.08333333333333
FCN,82830,Peter Ankersen,2,RB,16cfb6dc-418e-4f5f-963f-a9849f1a77b0,7cpkykvmy8ujrahzdz7ksk2c5,5825,11424.39,3046.68,5167.34,1810.98,995.46,403.92,109,335.1,68,4637.26,443.53,68.82,40,1871.76,10.88,0.0,1,10590.850815450643,2824.390042918455,4790.323776824034,1678.8484120171674,922.8298712446353,374.44944206008586,101.04721030042919,310.6506437768241,63.03862660944206,4298.919141630902,411.1694420600859,63.7987982832618,37.081545064377686,1735.1938197424893,10.086180257510732,0.0,0.9270386266094421,aaeb7384-43c9-421f-b99c-55eeaaf6e657,FCN - AAB : 2024-7-19,2024,Superliga,97.08333333333333
FCN,120736,Andreas Hansen,13,GK,53ffb9f3-4b95-4d0d-aab6-61aa4ea43ca1,49wkw0wkn4ta18b6657vjvglx,5825,5659.13,3966.53,1570.24,93.87,7.49,21.0,3,0.0,0,2140.89,4.73,21.0,3,1070.18,1.69,0.0,0,5246.232103004292,3677.1265236051504,1455.6731330472103,87.02111587982833,6.943519313304721,19.467811158798284,2.7811158798283264,0.0,0.0,1984.6877253218884,4.384892703862661,19.467811158798284,2.7811158798283264,992.0981974248928,1.5666952789699569,0.0,0.0,aaeb7384-43c9-421f-b99c-55eeaaf6e657,FCN - AAB : 2024-7-19,2024,Superliga,97.08333333333333
FCN,161376,Marcus Ingvartsen,7,RW,e6186a5b-7d86-4e57-b9f2-ab9bfe5936b5,4rgz5z372h6sbwhpxl69cb6c5,5057,10738.86,2781.1,4954.93,2060.91,676.39,265.53,84,224.58,58,4586.39,233.26,40.95,26,1475.12,0.0,0.0,0,11467.242238481314,2969.7330433063075,5291.006921099466,2200.694878386395,722.26735218509,283.54004350405376,89.6974490804825,239.81253707731858,61.93395293652363,4897.470041526597,249.08127348230178,43.72750642673522,27.763496143958868,1575.172631995254,0.0,0.0,0.0,aaeb7384-43c9-421f-b99c-55eeaaf6e657,FCN - AAB : 2024-7-19,2024,Superliga,84.28333333333333
FCN,192100,Jeppe Tverskov,6,CDM,d1bfa059-d389-49f6-93a6-674c662b1588,etfoa7t308eq1xdmo9m2gfcgl,5825,11954.16,2883.43,6370.36,1939.0,684.11,77.25,57,0.0,9,5299.64,565.79,69.06,47,1722.12,8.15,8.19,1,11081.968068669528,2673.0509871244635,5905.569785407725,1797.5278969957083,634.1963948497854,71.61373390557941,52.841201716738205,0.0,8.343347639484978,4912.970987124464,524.5091845493562,64.02128755364808,43.57081545064378,1596.4717596566522,7.555364806866954,7.59244635193133,0.9270386266094421,aaeb7384-43c9-421f-b99c-55eeaaf6e657,FCN - AAB : 2024-7-19,2024,Superliga,97.08333333333333
FCN,449904,Oliver Villadsen,23,LB,95bc3df4-12f6-4c68-a7e0-a9017b53cbc2,bxx5rebv553opcpvc2x70g6sq,5825,10682.76,3630.7,4530.39,1447.32,723.06,351.3,92,259.97,48,4452.86,371.21,89.62,43,1987.19,14.38,1.7,1,9903.331158798284,3365.799141630901,4199.846523605151,1341.7215450643778,670.3045493562231,325.668669527897,85.28755364806867,241.0022317596567,44.49785407725322,4127.97321888412,344.126008583691,83.0812017167382,39.862660944206006,1842.2018884120173,13.330815450643778,1.5759656652360516,0.9270386266094421,aaeb7384-43c9-421f-b99c-55eeaaf6e657,FCN - AAB : 2024-7-19,2024,Superliga,97.08333333333333
FCN,477075,Oliver Antman,22,LW,ca13b554-dc6d-4732-b912-45fa28314466,3nto7ft0b2a47lqd7ethkkrxm,4006,8801.08,2298.16,4054.54,1560.05,631.55,256.78,71,238.56,52,3683.99,274.52,18.22,19,1224.53,9.85,0.0,0,11863.66250624064,3097.8691962056914,5465.430853719421,2102.9131303045433,851.315526709935,346.1337993010484,95.70644033949077,321.573639540689,70.09485771342986,4965.937593609586,370.0469296055916,24.560159760359458,25.61158262606091,1650.6395406889665,13.277583624563155,0.0,0.0,aaeb7384-43c9-421f-b99c-55eeaaf6e657,FCN - AAB : 2024-7-19,2024,Superliga,66.76666666666667
FCN,521052,Daniel Svensson,5,LCM,cea99d62-cc24-4439-b4af-acc5fbd5fff7,c9e54hwefvwos94ri459uylbe,5825,12675.25,2943.21,5875.87,2512.85,1074.72,268.6,117,110.16,27,5648.07,789.14,156.19,89,1885.49,37.75,2.25,1,11750.44635193133,2728.469356223176,5447.158454935622,2329.5090128755364,996.3069527896997,249.00257510729617,108.46351931330473,102.12257510729614,25.03004291845494,5235.979055793991,731.5632618025752,144.79416309012876,82.50643776824035,1747.9220600858368,34.99570815450644,2.0858369098712446,0.9270386266094421,aaeb7384-43c9-421f-b99c-55eeaaf6e657,FCN - AAB : 2024-7-19,2024,Superliga,97.08333333333333
FCN,539265,Lucas Hey,19,LCB,286d25a9-16f4-411c-8eab-5a98a2a270ce,ddsv1cx4vopu1xis5xwkx2qz8,5825,9973.66,3448.46,4711.24,1313.34,389.67,110.95,50,11.6,9,4287.79,322.51,90.12,40,1543.07,5.57,9.23,1,9245.968068669528,3196.855622317597,4367.501459227468,1217.5169098712447,361.2391416309013,102.8549356223176,46.3519313304721,10.753648068669527,8.343347639484978,3974.9469527897,298.97922746781114,83.54472103004292,37.081545064377686,1430.4854935622318,5.163605150214593,8.55656652360515,0.9270386266094421,aaeb7384-43c9-421f-b99c-55eeaaf6e657,FCN - AAB : 2024-7-19,2024,Superliga,97.08333333333333
