competition,season,team,ID,player_name,number,position,Distance_per90,Walking_per90,Jogging_per90,Running_per90,High Speed Running_per90,Sprinting_per90,No. of High Intensity Runs_per90,Sprint Distance TIP_per90,No. of High Intensity Runs TIP_per90,Distance OTIP_per90,HSR Distance OTIP_per90,Sprint Distance OTIP_per90,No. of High Intensity Runs OTIP_per90,Distance BOP_per90,HSR Distance BOP_per90,Sprint Distance BOP_per90,No. of High Intensity Runs BOP_per90,games
Superliga,2024,AAB,83572,Nicklas Helenius,9,LF,10495.049206132608,2906.540800634232,5295.220507324873,1624.5515085558472,580.9492548216089,87.78107962672566,58.384921170065816,69.41473236455731,36.99642084104204,3974.3017429542006,197.00500947340362,18.372402431488826,21.38850032902377,2174.2687634016947,4.019124424608565,0.0,0.0,4
Superliga,2024,AAB,83572,Nicklas Helenius,9,RF,10144.438416422287,3199.051319648094,4839.730205278593,1529.815249266862,480.06158357771255,95.76686217008796,55.42521994134898,39.08797653958944,23.75366568914956,5246.762463343109,236.90322580645162,44.15542521994135,27.71260997067449,2519.2609970674484,24.360703812316718,12.523460410557185,3.9589442815249263,4
Superliga,2024,AAB,83572,Nicklas Helenius,9,ST,10017.233247723558,3253.288816250292,4941.485407424701,1233.6409059070745,468.1849171141722,120.6332010273173,55.47513425169273,81.10716787298621,36.56315666588839,4588.348353957505,156.32640672425867,39.526033154331074,18.91197758580434,1932.2619659117438,2.408125145925753,0.0,0.0,4
Superliga,2024,AAB,153567,Oumar Diakhite,2,LCB,9115.104894601998,3111.080006617045,4131.089466683905,1235.0471273380845,449.68153005573885,188.2103936117106,55.527491480940924,17.380365633855938,7.905607351587915,4002.7943219604904,342.15155189023545,164.76849762096967,45.48286970646758,2084.913534266443,27.872723312338557,6.059690806552882,2.139014422885416,8
Superliga,2024,AAB,153567,Oumar Diakhite,2,RCB,8766.722491984317,3247.6111059608734,3843.1138266910807,1086.4879783541971,392.325160687679,197.1844202904888,53.79928603115125,17.87389865070821,7.8139095003109285,3905.848378114058,318.8129568394186,178.71787927458652,44.76582511388392,1972.4950573664846,17.84887883996694,0.5926423651940198,1.2195514169564032,8
Superliga,2024,AAB,226970,Andreas Bruus,14,LB,9376.679752219348,3258.827311270376,4352.6487137880285,1102.5672977456031,477.00288607139936,185.63163342898255,61.27306698800677,82.47559269652491,22.174089938288965,4093.827532946046,295.1957344904683,100.0067887379823,37.616267048267346,2016.288385589634,17.648459095759677,3.150022476421553,1.4827100014504497,16
Superliga,2024,AAB,226970,Andreas Bruus,14,RB,9828.422230351684,3042.524842729275,4709.862852148698,1355.9902662629001,502.9166597750004,217.13262109821744,65.07878035060976,114.75118211211642,27.96721123023045,4069.7328918331814,298.2606920295828,101.50968637950312,35.566246753060966,2138.3773547924193,10.83195053711211,0.8725391916638573,1.545322367318343,16
Superliga,2024,AAB,226970,Andreas Bruus,14,RM,10099.147996729354,3042.9566639411287,5235.277187244481,1145.8920686835652,503.5584627964023,171.448896156991,64.75878986099755,154.80294358135734,41.21013900245298,5474.07522485691,227.74488961569915,16.64595257563369,22.07686017988553,2336.7031888798037,7.579721995094032,0.0,1.4717906786590351,16
Superliga,2024,AAB,226970,Andreas Bruus,14,RW,10265.857586512866,3064.140638864241,4642.885980479147,1580.7457852706302,677.5874001774622,300.4977817213842,99.42324755989351,175.21251109139308,57.4977817213842,3940.0354924578523,291.98092280390415,125.28527062999112,41.92546583850931,2380.5159716060334,7.989795918367347,0.0,0.0,16
Superliga,2024,AAB,230149,Rody de Boer,22,GK,3915.964285714286,3067.9910714285716,777.8125,64.41071428571429,5.750000000000001,0.0,0.8928571428571428,0.0,0.0,1840.0089285714287,0.0,0.0,0.0,1057.4285714285713,4.116071428571429,0.0,0.8928571428571428,1
Superliga,2024,AAB,427398,Andres Jasson,17,CAM,11091.9664569246,2597.8009366750907,5459.259919820149,2051.2353575015295,802.390116082584,181.2770937921071,86.2190612851113,70.09474137184333,34.13583305358709,4970.3858252545015,483.78235978512475,111.18235242026378,51.34033692446652,2164.0274957110482,12.273817982060999,0.0,0.7428913070576775,14
Superliga,2024,AAB,427398,Andres Jasson,17,LB,10579.50105312427,3033.7308682424523,4965.889538965597,1487.7486543412124,818.3533816990404,273.77860987596534,98.57243154692254,73.03206178329043,39.17622279428973,4989.546922536859,458.12169435993445,200.7465480926749,59.39620875263281,1981.2174116545752,6.659957875029253,0.0,0.0,14
Superliga,2024,AAB,427398,Andres Jasson,17,LM,10472.186069167072,2890.01266439357,4986.740867023867,1459.893813930833,796.2435460301997,339.2951777886021,96.0058451047248,90.23234291281051,31.563565513882125,5522.479785679494,435.0774476376035,249.0628348757915,64.44227959084267,2490.4310764734537,7.654164637116415,0.0,0.0,14
Superliga,2024,AAB,427398,Andres Jasson,17,LW,10856.939759036144,2932.397590361445,4890.253012048192,1698.7349397590363,1086.8915662650602,248.65060240963857,112.04819277108433,146.87951807228916,72.28915662650603,4598.566265060241,410.0361445783132,101.77108433734941,39.75903614457831,2324.0722891566265,10.481927710843372,0.0,0.0,14
Superliga,2024,AAB,427398,Andres Jasson,17,LWB,10428.382775119619,2818.5837320574165,4856.468899521531,1762.0000000000002,754.0574162679427,237.2822966507177,93.7799043062201,124.19138755980862,38.27751196172249,4604.028708133971,443.09090909090907,113.0909090909091,55.50239234449761,1762.8038277511962,1.521531100478469,0.0,0.0,14
Superliga,2024,AAB,427398,Andres Jasson,17,RCM,11106.15462114165,2714.4709040169137,5490.093520084567,1932.6141513742073,745.2667522198731,223.7092934460888,84.87019027484143,77.08925835095138,36.27133192389007,4116.534998308668,393.1535302325582,138.94825623678648,47.45720930232558,2474.4592046511625,21.09411247357294,7.677178858350953,1.1416490486257929,14
