competition,season,team,ID,player_name,number,position,Distance_per90,Walking_per90,Jogging_per90,Running_per90,High Speed Running_per90,Sprinting_per90,No. of High Intensity Runs_per90,Sprint Distance TIP_per90,No. of High Intensity Runs TIP_per90,Distance OTIP_per90,HSR Distance OTIP_per90,Sprint Distance OTIP_per90,No. of High Intensity Runs OTIP_per90,Distance BOP_per90,HSR Distance BOP_per90,Sprint Distance BOP_per90,No. of High Intensity Runs BOP_per90,games
Superliga,2025,FCM,518322,Adam Gabriel,13,RB,10735.499667036627,3547.542286348502,4835.007769145394,1379.523196448391,681.4788013318536,291.93562708102115,76.71476137624862,86.3400665926748,25.172031076581575,3978.415538290789,408.19445061043285,157.99644839067705,46.7480577136515,2812.59089900111,83.48723640399558,47.599112097669256,4.794672586015539,2
Superliga,2025,FCM,518322,Adam Gabriel,13,RWB,10416.488214798115,3513.1654027464647,4399.013322402132,1506.4550112728018,701.7343717974995,296.12010657921707,85.22238163558107,127.5900799344128,48.69850379176061,3590.5517524082807,277.7253535560566,166.9362574298012,34.31030948964952,2242.6657101865135,20.785406845665097,1.5937692150030747,2.2135683541709366,2
Superliga,2025,FCM,533646,Dario Osorio,11,CAM,9565.796461860376,3572.813391668252,3696.272779151607,1318.4238158645617,714.4805021875594,263.7957009701351,94.50256800456533,116.91611185086552,39.03366939319004,3913.6697736351534,397.02377782004953,129.78695073235684,53.41449495910215,2643.44226745292,26.89214380825566,17.09263838691269,2.0544036522731597,10
Superliga,2025,FCM,533646,Dario Osorio,11,RCM,9651.395422257301,3564.0568271507495,4253.540647198105,1083.1681136543014,510.2367797947908,240.39305445935278,65.35122336227309,121.86582478295186,38.35832675611681,2804.164167324388,200.38674033149172,118.52722967640095,26.992896606156275,2900.0315706393053,6.77663772691397,0.0,0.0,10
Superliga,2025,FCM,533646,Dario Osorio,11,RM,9242.299593103751,3483.416163981121,3628.967469679557,1304.405328314451,568.2674564431502,257.24317468547196,77.42120301023782,131.0680284635864,37.957777346835535,3211.8303427613596,268.7955507140462,98.23021474214346,35.523252142083656,2624.99170025049,23.30132710495657,27.947989064250383,3.9401735213186186,10
Superliga,2025,FCM,533646,Dario Osorio,11,RW,9832.376149020733,3540.0189026030343,3937.282392550538,1359.535397671584,715.0909272333888,280.44398733056136,91.95646782978133,152.80203752809493,51.903905929155584,3232.916536661467,299.1724019843889,125.10514978042352,38.64850573837924,2407.8811853062857,26.251926198158106,2.5483619344773794,1.40405616224649,10
Superliga,2025,FCM,533646,Dario Osorio,11,RWB,9430.36251823534,3387.1548135692396,3826.8165091292394,1306.8505621166198,583.517142367618,326.0141290790089,83.4566030396919,144.78268474960518,42.61073611362261,2834.031581755809,263.3326576157429,180.1420767989196,39.338024691941634,2689.7601513081286,11.43364338824614,1.0893675304841095,1.5078422341276576,10
Superliga,2025,FCM,536679,Pedro Bravo,19,LCM,10254.322065568203,3121.7081705452692,4614.537115678614,1748.1800577543743,635.9286563614744,133.96806522846953,65.12655002547987,26.977068116188214,12.841854934601667,4671.536606081197,478.6067606590794,98.98318328520469,49.53286903346356,2133.976898250382,14.043485646339393,8.016986580601326,2.7518260574146427,8
Superliga,2025,FCM,536679,Pedro Bravo,19,LDM,11378.794432548179,3008.288543897216,5117.35278372591,2241.635974304069,852.7114561027838,158.8201284796574,95.39614561027837,16.491970021413277,11.563169164882227,4587.9619914346895,686.1295503211991,142.3281584582441,82.38758029978587,2391.191113490364,24.427194860813703,0.0,1.4453961456102784,8
Superliga,2025,FCM,536679,Pedro Bravo,19,RCM,9669.075096168408,3098.1538319181195,4069.043612878792,1663.1883916223703,651.5548149783477,187.12767837869066,73.58419585389666,42.57046527983412,19.068135534843993,4068.6047307440986,483.6877955648924,142.728842155426,53.91924334292535,2498.8576233867084,10.77932364371611,1.8321532506379612,0.5968169761273209,8
